Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Managing EPI - CREON® (pancrelipase) HCP Site,Site header,Combined header region (utility + navigation if not split).,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/managing-epi,header_chrome,default,templateIds: tpl_2
Managing EPI - CREON® (pancrelipase) HCP Site,main region 0,Major content region in main (div). Preview: Consider the following components in your comprehensive EPI management plan Pancreatic enzyme replacement therapy (PERT)…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/managing-epi,main_region_0,default,templateIds: tpl_2
Managing EPI - CREON® (pancrelipase) HCP Site,main region 1,Major content region in main (div). Preview: PERT dosing and administration reminders Remember to take the following into account when determining an appropriate PER…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/managing-epi,main_region_1,default,templateIds: tpl_2
Managing EPI - CREON® (pancrelipase) HCP Site,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/managing-epi,site_footer,default,templateIds: tpl_2
Dosing &amp; Administration for CREON® - HCP Site,Site header,Combined header region (utility + navigation if not split).,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/dosing-administration,header_chrome,default,templateIds: tpl_3
Dosing &amp; Administration for CREON® - HCP Site,main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-127825742 .abbv-background-container-display { background-image : url(…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/dosing-administration,main_region_0,default,templateIds: tpl_3
Dosing &amp; Administration for CREON® - HCP Site,main region 1,"Major content region in main (div). Preview: CREON has multiple dosage strengths to help your adult and pediatric patients' lipase needs 3,000 lipase units 6,000 lip…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/dosing-administration,main_region_1,default,templateIds: tpl_3
Dosing &amp; Administration for CREON® - HCP Site,main region 2,"Major content region in main (div). Preview: Starting your patients on CREON and setting expectations to manage their EPI 1 Inform, initiate, and instruct Inform pat…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/dosing-administration,main_region_2,default,templateIds: tpl_3
Dosing &amp; Administration for CREON® - HCP Site,main region 3,Major content region in main (div). Preview: .abbv-image-text-v1-1369338282-large { display: inline-block; } CREON Treatment Tracker Encourage patients to use the Tr…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/dosing-administration,main_region_3,default,templateIds: tpl_3
Dosing &amp; Administration for CREON® - HCP Site,main region 4,Major content region in main (div). Preview: Safety and dosing considerations Fibrosing colonopathy has been reported following treatment with pancreatic enzyme prod…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/dosing-administration,main_region_4,default,templateIds: tpl_3
Dosing &amp; Administration for CREON® - HCP Site,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/dosing-administration,site_footer,default,templateIds: tpl_3
Understanding EPI - CREON® (pancrelipase) HCP Site,Site header,Combined header region (utility + navigation if not split).,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/understanding-epi,header_chrome,default,templateIds: tpl_4
Understanding EPI - CREON® (pancrelipase) HCP Site,main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-522300726 .abbv-background-container-display { background-image : url(…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/understanding-epi,main_region_0,default,templateIds: tpl_4
Understanding EPI - CREON® (pancrelipase) HCP Site,main region 1,"Major content region in main (div). Preview: The role of the exocrine pancreas2-4 The exocrine pancreas produces 3 main types of enzymes, which begin to digest macro…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/understanding-epi,main_region_1,default,templateIds: tpl_4
Understanding EPI - CREON® (pancrelipase) HCP Site,main region 2,"Major content region in main (div). Preview: Normal pancreatic enzyme secretion Under normal physiological conditions, the pancreas secretes anywhere from 480,000 to…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/understanding-epi,main_region_2,default,templateIds: tpl_4
Understanding EPI - CREON® (pancrelipase) HCP Site,main region 3,Major content region in main (div). Preview: .abbv-image-text-v1-285699167-large { display: inline-block; } EPI (exocrine pancreatic insufficiency) is a condition ca…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/understanding-epi,main_region_3,default,templateIds: tpl_4
Understanding EPI - CREON® (pancrelipase) HCP Site,main region 4,"Major content region in main (div). Preview: The consequences of EPI When the exocrine function of the pancreas is compromised, it can result in maldigestion and mal…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/understanding-epi,main_region_4,default,templateIds: tpl_4
Understanding EPI - CREON® (pancrelipase) HCP Site,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/understanding-epi,site_footer,default,templateIds: tpl_4
Patient Support,Site header,Combined header region (utility + navigation if not split).,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/patient-support,header_chrome,default,templateIds: tpl_5
Patient Support,main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-1873655944 .abbv-background-container-display { background-image : url…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/patient-support,main_region_0,default,templateIds: tpl_5
Patient Support,main region 1,Major content region in main (div). Preview: CREON offers two patient support programs that provide educational resources and tools to help your patients manage exoc…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/patient-support,main_region_1,default,templateIds: tpl_5
Patient Support,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/patient-support,site_footer,default,templateIds: tpl_5
Patients weighing ≥160 to 315 lbs - CREON® Transcript Video,Site header,Combined header region (utility + navigation if not split).,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/creon-videos/dosing-160-315lb-patients-transcript,header_chrome,default,templateIds: tpl_6
Patients weighing ≥160 to 315 lbs - CREON® Transcript Video,main region 0,"Major content region in main (div). Preview: DR. SHAHAB MEHDIZADEH, MD: With CREON, finding an appropriate dose for every patient with Exocrine Pancreatic Insufficie…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/creon-videos/dosing-160-315lb-patients-transcript,main_region_0,default,templateIds: tpl_6
Patients weighing ≥160 to 315 lbs - CREON® Transcript Video,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/creon-videos/dosing-160-315lb-patients-transcript,site_footer,default,templateIds: tpl_6
Sitemap - CREON® (pancrelipase) HCP Site,Site header,Combined header region (utility + navigation if not split).,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/site-map,header_chrome,default,templateIds: tpl_7
Sitemap - CREON® (pancrelipase) HCP Site,main region 0,Major content region in main (div). Preview: Home About EPI Understanding EPI Symptoms of EPI Underlying Conditions Diagnosing EPI Managed Care EPI Management About …,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/site-map,main_region_0,default,templateIds: tpl_7
Sitemap - CREON® (pancrelipase) HCP Site,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/site-map,site_footer,default,templateIds: tpl_7
Find Insurance Access &amp; Coverage for CREON® (pancrelipase),Site header,Combined header region (utility + navigation if not split).,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/formulary-lookup,header_chrome,default,templateIds: tpl_8
Find Insurance Access &amp; Coverage for CREON® (pancrelipase),main region 0,"Major content region in main (div). Preview: window.abbvformularylookupzipcode933776921={ ""config"": { ""type"": ""api"", ""rowsPerPage"": 10, ""twoUpDisplay"": false, ""pagin…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/formulary-lookup,main_region_0,default,templateIds: tpl_8
Find Insurance Access &amp; Coverage for CREON® (pancrelipase),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/formulary-lookup,site_footer,default,templateIds: tpl_8
sitemap coveo,Site header,Combined header region (utility + navigation if not split).,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/sitemap,header_chrome,default,templateIds: tpl_9
sitemap coveo,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/sitemap,site_footer,default,templateIds: tpl_9
Elevating EPI in the Differential Diagnosis video transcript,Site header,Combined header region (utility + navigation if not split).,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/creon-videos/epi-differential-diagnosis-transcript,header_chrome,default,templateIds: tpl_10
Elevating EPI in the Differential Diagnosis video transcript,main region 0,"Major content region in main (div). Preview: MELISSA: When it comes to EPI, it's important to diagnose as soon as possible. DR. RANNEY: I agree. Rapid and accurate d…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/creon-videos/epi-differential-diagnosis-transcript,main_region_0,default,templateIds: tpl_10
Elevating EPI in the Differential Diagnosis video transcript,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/creon-videos/epi-differential-diagnosis-transcript,site_footer,default,templateIds: tpl_10
CREON® (pancrelipase) Mechanism of Action - HCP Site,Site header,Combined header region (utility + navigation if not split).,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/mechanism-of-action,header_chrome,default,templateIds: tpl_11
CREON® (pancrelipase) Mechanism of Action - HCP Site,main region 0,Major content region in main (div). Preview: See how CREON works CREON is a pancrelipase that replaces enzymes that are normally secreted by the pancreas. CREON's en…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/mechanism-of-action,main_region_0,default,templateIds: tpl_11
CREON® (pancrelipase) Mechanism of Action - HCP Site,main region 1,Major content region in main (div). Preview: CREON capsules should be taken with every meal and snack.1 CREON capsules and food enter the stomach. Capsule releases e…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/mechanism-of-action,main_region_1,default,templateIds: tpl_11
CREON® (pancrelipase) Mechanism of Action - HCP Site,Carousel / spotlight,"Rotating or swipeable spotlight region (announcements, hero slides, promos).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/mechanism-of-action,carousel_wrapper,default,templateIds: tpl_11
CREON® (pancrelipase) Mechanism of Action - HCP Site,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/mechanism-of-action,site_footer,default,templateIds: tpl_11
Find Coverage and Insurance Information For CREON®,Site header,Combined header region (utility + navigation if not split).,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/access-coverage,header_chrome,default,templateIds: tpl_12
Find Coverage and Insurance Information For CREON®,main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-950975666 .abbv-background-container-display { background-image : url(…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/access-coverage,main_region_0,default,templateIds: tpl_12
Find Coverage and Insurance Information For CREON®,main region 1,Major content region in main (div). Preview: CREON is widely accepted on most national health plans 90 % of covered lives have preferred coverage and the lowest bran…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/access-coverage,main_region_1,default,templateIds: tpl_12
Find Coverage and Insurance Information For CREON®,main region 2,Major content region in main (div). Preview: Commercial insurance Medicare Part D 89% preferred commercial coverage with the lowest branded co-pay2* Products listed …,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/access-coverage,main_region_2,default,templateIds: tpl_12
Find Coverage and Insurance Information For CREON®,main region 3,Major content region in main (div). Preview: .abbv-image-text-v1-679294192-large { display: inline-block; } Use the formulary lookup tool to see which plans in your …,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/access-coverage,main_region_3,default,templateIds: tpl_12
Find Coverage and Insurance Information For CREON®,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/access-coverage,site_footer,default,templateIds: tpl_12
Recognizing symptoms and clinical features of EPI video transcript,Site header,Combined header region (utility + navigation if not split).,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/creon-videos/symptoms-features-epi-transcript,header_chrome,default,templateIds: tpl_13
Recognizing symptoms and clinical features of EPI video transcript,main region 0,Major content region in main (div). Preview: DR. RANNEY: So I'm really excited about being able to do this today. Pancreatic insufficiency is something that I see on…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/creon-videos/symptoms-features-epi-transcript,main_region_0,default,templateIds: tpl_13
Recognizing symptoms and clinical features of EPI video transcript,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/creon-videos/symptoms-features-epi-transcript,site_footer,default,templateIds: tpl_13
Resources,Site header,Combined header region (utility + navigation if not split).,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/resources,header_chrome,default,templateIds: tpl_14
Resources,main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-1962856090 .abbv-background-container-display { background-image : url…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/resources,main_region_0,default,templateIds: tpl_14
Resources,main region 1,Major content region in main (div). Preview: It’s important for patients to start and stay on track with the treatment you’ve prescribed You can find useful informat…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/resources,main_region_1,default,templateIds: tpl_14
Resources,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/resources,site_footer,default,templateIds: tpl_14
CREON® (pancrelipase) Videos - HCP Site,Site header,Combined header region (utility + navigation if not split).,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/creon-videos/dosing-cp-py-patient-transcript,header_chrome,default,templateIds: tpl_15
CREON® (pancrelipase) Videos - HCP Site,main region 0,"Major content region in main (div). Preview: Videos for you and your practice Learn how to manage, diagnose, and treat EPI symptoms with CREON from healthcare provid…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/creon-videos/dosing-cp-py-patient-transcript,main_region_0,default,templateIds: tpl_15
CREON® (pancrelipase) Videos - HCP Site,main region 1,Major content region in main (div). Preview: Insights on EPI Open communication CREON dosing View transcript View transcript View transcript…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/creon-videos/dosing-cp-py-patient-transcript,main_region_1,default,templateIds: tpl_15
CREON® (pancrelipase) Videos - HCP Site,main region 2,Major content region in main (div). Preview: .abbv-image-text-v1-29517319-large { display: inline-block; } Additional videos are available for your patients to help …,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/creon-videos/dosing-cp-py-patient-transcript,main_region_2,default,templateIds: tpl_15
CREON® (pancrelipase) Videos - HCP Site,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/creon-videos/dosing-cp-py-patient-transcript,site_footer,default,templateIds: tpl_15
Search Results,Site header,Combined header region (utility + navigation if not split).,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/search-results,header_chrome,default,templateIds: tpl_16
Search Results,search results coveo,Major content region in main (div). Preview: window.coveosearch={ coveoHostedSearchPageId:'ce267d38-0f50-4641-b519-e50d2f0232e8' }…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/search-results,search_results_coveo,default,templateIds: tpl_16
Search Results,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/search-results,site_footer,default,templateIds: tpl_16
CREON® Dosing for CP or Pancreatectomy Patients - HCP Site,Site header,Combined header region (utility + navigation if not split).,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/cp-or-pancreatectomy,header_chrome,default,templateIds: tpl_17
CREON® Dosing for CP or Pancreatectomy Patients - HCP Site,main region 0,Major content region in main (div). Preview: Dosing & administration for adult patients with EPI due to chronic pancreatitis (CP) or pancreatectomy (PY)CREON is the …,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/cp-or-pancreatectomy,main_region_0,default,templateIds: tpl_17
CREON® Dosing for CP or Pancreatectomy Patients - HCP Site,main region 1,"Major content region in main (div). Preview: Recommended starting dosage for your adult patients with EPI due to CP or PY Per meal 500-1,000 lipase units/kg Per snac…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/cp-or-pancreatectomy,main_region_1,default,templateIds: tpl_17
CREON® Dosing for CP or Pancreatectomy Patients - HCP Site,main region 2,"Major content region in main (div). Preview: CP and PY Pivotal Trial1,2 Efficacy and safety of CREON 72K per meal and 36K per snack were established in adult patient…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/cp-or-pancreatectomy,main_region_2,default,templateIds: tpl_17
CREON® Dosing for CP or Pancreatectomy Patients - HCP Site,main region 3,Major content region in main (div). Preview: Getting started with CREON 36K1 Specific dosing for adult EPI patients with CP/PY CREON 36K lipase unit capsule example …,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/cp-or-pancreatectomy,main_region_3,default,templateIds: tpl_17
CREON® Dosing for CP or Pancreatectomy Patients - HCP Site,main region 4,"Major content region in main (div). Preview: After starting your patient on CREON, follow up as early as 5-7 days* to assess the need for a dose adjustment1 Dose adj…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/cp-or-pancreatectomy,main_region_4,default,templateIds: tpl_17
CREON® Dosing for CP or Pancreatectomy Patients - HCP Site,main region 5,"Major content region in main (div). Preview: .abbv-image-text-v1-1743422995-large { display: inline-block; } CREON should be taken with every meal and snack, with su…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.creonhcp.com/cp-or-pancreatectomy,main_region_5,default,templateIds: tpl_17
