Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
ORIAHNN® Side Effects and Safety Considerations,Discontinuation Statistics,Visual representation and statistics of treatment discontinuation due to side effects.,C,1,Graphs and statistics require specialized rendering and interactivity.,https://www.oriahnn.com/side-effects-and-safety-considerations,discontinuation_statistics,Statistics,No matching catalog entry found.
ORIAHNN® Side Effects and Safety Considerations,Call-to-Action Section,Encourages users to explore trial results or other related information.,S,1,Simple interactive element to redirect users.,https://www.oriahnn.com/side-effects-and-safety-considerations,cta_section,Call-to-action,No matching catalog entry found.
ORIAHNN® Side Effects and Safety Considerations,Important Safety Information,Detailed safety information about the medication.,M,1,Safety information often includes structured text and potential links.,https://www.oriahnn.com/side-effects-and-safety-considerations,important_safety_information,Safety information,No matching catalog entry found.
ORIAHNN® Search Results,Global Utility Navigation,Provides quick access to safety and prescribing details.,S,1,Limited functionality with links and navigation.,https://www.oriahnn.com/search-results,global_utility_strip,Utility strip,No direct catalog match found.
ORIAHNN® Search Results,Main Site Navigation,Primary navigation for accessing website sections.,M,1,Navigation menus often involve hierarchical structures.,https://www.oriahnn.com/search-results,primary_navigation,Main navigation,No direct catalog match found.
ORIAHNN® Search Results,Page Hero Section,Displays branding and introductory content.,S,1,Simple static content display.,https://www.oriahnn.com/search-results,hero_section,Hero section,No direct catalog match found.
ORIAHNN® Search Results,Search Results Display,Displays user query results.,M,1,Dynamic content rendering based on user input.,https://www.oriahnn.com/search-results,search_results,Search results,No direct catalog match found.
ORIAHNN® Search Results,Safety Information Section,Contains critical product safety details.,S,1,Static informational content.,https://www.oriahnn.com/search-results,important_safety_information,Safety information,No direct catalog match found.
ORIAHNN® Search Results,Page Footer,Provides links to resources and legal information.,S,1,Static footer structure.,https://www.oriahnn.com/search-results,footer_section,Footer,No direct catalog match found.
What is ORIAHNN®? Oral Treatment for Heavy Bleeding Due to Uterine Fibroids,Utility Navigation,Provides quick access to important links such as safety information and prescribing details.,M,1,Requires integration with accessibility standards and external links.,https://www.oriahnn.com/what-is-oriahnn,global_utility_navigation,Utility strip,Ensure proper keyboard navigation and aria-labels.
What is ORIAHNN®? Oral Treatment for Heavy Bleeding Due to Uterine Fibroids,Primary Navigation,Main navigation menu for accessing different sections of the website.,M,1,Complexity arises from multi-level menu structures and responsive behavior.,https://www.oriahnn.com/what-is-oriahnn,primary_navigation,Main navigation,Test responsive behavior and dropdown menu accessibility.
What is ORIAHNN®? Oral Treatment for Heavy Bleeding Due to Uterine Fibroids,Hero Section,Highlights the main topic of the page with a large image and heading.,M,1,Includes large visual elements and requires proper text contrast and responsive design.,https://www.oriahnn.com/what-is-oriahnn,hero_section,Hero banner,Ensure compliance with visual accessibility standards.
What is ORIAHNN®? Oral Treatment for Heavy Bleeding Due to Uterine Fibroids,Introduction Columns,Introduces the product with key information in a column layout.,S,1,Simple layout with CSS flexbox for responsive adjustments.,https://www.oriahnn.com/what-is-oriahnn,intro_columns,Column layout,Verify column stacking behavior on smaller screens.
What is ORIAHNN®? Oral Treatment for Heavy Bleeding Due to Uterine Fibroids,Quick Benefits,Displays quick benefits of the product with supporting icons and text.,M,1,Involves icon integration and visual alignment.,https://www.oriahnn.com/what-is-oriahnn,quick_benefits_section,Icon-based benefits,Ensure icons are accessible and text is readable.
What is ORIAHNN®? Oral Treatment for Heavy Bleeding Due to Uterine Fibroids,Detailed Information,Provides detailed information about the product's functionality and differences.,M,1,Detailed content layout requiring proper spacing and hierarchy.,https://www.oriahnn.com/what-is-oriahnn,detailed_info_section,Information section,Test readability and content hierarchy.
What is ORIAHNN®? Oral Treatment for Heavy Bleeding Due to Uterine Fibroids,CTA Proven Results,Encourages users to see proven results with a call-to-action button.,S,1,Single button with link functionality.,https://www.oriahnn.com/what-is-oriahnn,cta_section_1,Call to action,Verify button styling and click behavior.
What is ORIAHNN®? Oral Treatment for Heavy Bleeding Due to Uterine Fibroids,CTA Gynecologist,Encourages users to talk to their gynecologist with a call-to-action button.,S,1,Single button with link functionality.,https://www.oriahnn.com/what-is-oriahnn,cta_section_2,Call to action,Ensure button accessibility and link correctness.
What is ORIAHNN®? Oral Treatment for Heavy Bleeding Due to Uterine Fibroids,Safety Information,Provides critical safety and usage information about the product.,M,1,Requires adherence to legal and compliance standards.,https://www.oriahnn.com/what-is-oriahnn,important_safety_information,Safety details,Ensure legal text compliance and visibility.
"ORIAHNN® Savings, Insurance and Support",Global Utility Strip,Provides quick links to resources.,S,1,Simple navigation links.,https://www.oriahnn.com/savings-and-insurance,global_utility_strip,Utility strip,None
"ORIAHNN® Savings, Insurance and Support",Primary Navigation,Main navigation menu for site sections.,M,1,Includes multiple levels of navigation.,https://www.oriahnn.com/savings-and-insurance,primary_navigation,Main navigation,None
"ORIAHNN® Savings, Insurance and Support",Hero Section,Prominent branding and messaging area.,M,1,Includes image and text styling.,https://www.oriahnn.com/savings-and-insurance,hero_section,Hero,Matched to catalog.
"ORIAHNN® Savings, Insurance and Support",Two-Column CTA,Split section for image and call-to-action text.,M,1,Includes layout and interaction elements.,https://www.oriahnn.com/savings-and-insurance,two_column_cta,Call-to-action,None
"ORIAHNN® Savings, Insurance and Support",Form Embed,Interactive form for user submissions.,C,1,Handles form submissions and validations.,https://www.oriahnn.com/savings-and-insurance,form_embed,Embedded form,Matched to catalog.
"ORIAHNN® Savings, Insurance and Support",Support Section,Displays support information and contacts.,S,1,Static content display.,https://www.oriahnn.com/savings-and-insurance,support_section,Support information,None
"ORIAHNN® Savings, Insurance and Support",Safety Information,Displays critical safety disclaimers.,S,1,Simple text display.,https://www.oriahnn.com/savings-and-insurance,important_safety_information,Safety disclaimers,None
ORIAHNN® Site Map,Utility Navigation,Provides utility links for safety information and professional resources.,S,1,Simple navigation with links and dropdowns.,https://www.oriahnn.com/site-map,global_utility_navigation,Utility strip,May require accessibility checks for dropdowns.
ORIAHNN® Site Map,Primary Navigation,Main navigation for accessing key site sections.,M,1,Involves hierarchical menu structure and potential mobile adaptation.,https://www.oriahnn.com/site-map,primary_navigation,Main navigation,Ensure responsive design and accessibility compliance.
ORIAHNN® Site Map,Hero Section,Displays a hero section with title and background image.,M,1,Requires styling for large image and text alignment.,https://www.oriahnn.com/site-map,hero_section,Hero,Check for performance optimization with large images.
ORIAHNN® Site Map,Site Map Content,Lists all site links and sections in a structured format.,M,1,Column layout adaptation for various screen sizes.,https://www.oriahnn.com/site-map,site_map_content,Content listing,Ensure logical grouping of links for user navigation.
ORIAHNN® Site Map,Important Safety Information,Displays critical safety information about the product.,M,1,Embedded content requiring dynamic updates.,https://www.oriahnn.com/site-map,important_safety_information,Safety information,Ensure accurate and up-to-date information display.
ORIAHNN® Site Map,Footer Section,Provides footer links and legal notices.,S,1,Static links with simple layout.,https://www.oriahnn.com/site-map,footer_section,Footer,Verify compliance with legal requirements.
Not Sure if You Have Heavy Periods? Take the Heavy Periods Quiz | ORIAHNN®,Utility Navigation,Header utility navigation providing quick links.,S,1,Simple navigation links without deep hierarchy.,https://www.oriahnn.com/heavy-periods-quiz,global_utility_navigation,Utility strip,No matching block type found in the catalog.
Not Sure if You Have Heavy Periods? Take the Heavy Periods Quiz | ORIAHNN®,Primary Navigation,Main navigation for accessing site sections.,M,1,Primary navigation often requires responsive design and accessibility compliance.,https://www.oriahnn.com/heavy-periods-quiz,primary_navigation,Main navigation,No matching block type found in the catalog.
Not Sure if You Have Heavy Periods? Take the Heavy Periods Quiz | ORIAHNN®,Hero Section,Prominent page introduction with background image.,M,1,Includes visual design and possible dynamic content.,https://www.oriahnn.com/heavy-periods-quiz,hero_section,Hero banner,No matching block type found in the catalog.
Not Sure if You Have Heavy Periods? Take the Heavy Periods Quiz | ORIAHNN®,Quiz Introduction,Introduction text for the interactive quiz.,S,1,Static introductory text.,https://www.oriahnn.com/heavy-periods-quiz,quiz_intro,Introduction,No matching block type found in the catalog.
Not Sure if You Have Heavy Periods? Take the Heavy Periods Quiz | ORIAHNN®,Quiz Form,Interactive form for quiz participation.,C,1,"Interactive forms require validation, accessibility, and dynamic behavior.",https://www.oriahnn.com/heavy-periods-quiz,quiz_form,Interactive form,No matching block type found in the catalog.
Not Sure if You Have Heavy Periods? Take the Heavy Periods Quiz | ORIAHNN®,Safety Information Section,Section detailing important safety information.,M,1,Contains critical legal and medical content with specific formatting requirements.,https://www.oriahnn.com/heavy-periods-quiz,important_safety_information,Safety information,No matching block type found in the catalog.
Not Sure if You Have Heavy Periods? Take the Heavy Periods Quiz | ORIAHNN®,Footer Links,Footer section with legal and informational links.,S,1,Static footer links with minimal interactivity.,https://www.oriahnn.com/heavy-periods-quiz,footer_links,Footer,No matching block type found in the catalog.
How to Take ORIAHNN® for Heavy Bleeding Due to Uterine Fibroids,Utility Navigation,Provides quick access to essential links and resources.,S,1,Simple menu with links.,https://www.oriahnn.com/how-to-take-oriahnn,global_utility_navigation,Utility strip,Includes links to safety information and prescribing details.
How to Take ORIAHNN® for Heavy Bleeding Due to Uterine Fibroids,Primary Navigation,Main navigation for accessing website sections.,M,1,Includes dropdown menus and multiple tiers.,https://www.oriahnn.com/how-to-take-oriahnn,primary_navigation,Main navigation,Structured for multi-level navigation.
How to Take ORIAHNN® for Heavy Bleeding Due to Uterine Fibroids,Hero Section,Highlights page content with a large visual and heading.,S,1,Basic visual layout with text overlay.,https://www.oriahnn.com/how-to-take-oriahnn,hero_section,Hero banner,Used for page introduction and main focus.
How to Take ORIAHNN® for Heavy Bleeding Due to Uterine Fibroids,Daily Routine Section,Explains medication incorporation into daily life.,M,1,Detailed instructions and visual aids.,https://www.oriahnn.com/how-to-take-oriahnn,daily_routine_section,Instructional content,Focuses on user adherence to medication schedule.
How to Take ORIAHNN® for Heavy Bleeding Due to Uterine Fibroids,Morning Capsule Instruction,Provides details for morning medication dose.,S,1,Simple text and icon-based instruction.,https://www.oriahnn.com/how-to-take-oriahnn,morning_capsule_instruction,Dosage instructions,Uses visual aids for clarity.
How to Take ORIAHNN® for Heavy Bleeding Due to Uterine Fibroids,Evening Capsule Instruction,Provides details for evening medication dose.,S,1,Simple text and icon-based instruction.,https://www.oriahnn.com/how-to-take-oriahnn,evening_capsule_instruction,Dosage instructions,Uses visual aids for clarity.
How to Take ORIAHNN® for Heavy Bleeding Due to Uterine Fibroids,Schedule Guidance,Offers tips for maintaining a medication schedule.,S,1,Basic content layout and tips.,https://www.oriahnn.com/how-to-take-oriahnn,schedule_guidance,Guidance content,Encourages consistency in medication adherence.
How to Take ORIAHNN® for Heavy Bleeding Due to Uterine Fibroids,Food Guidance,Advises on medication intake relative to meals.,S,1,Simple advisory content.,https://www.oriahnn.com/how-to-take-oriahnn,food_guidance,Guidance content,Clarifies food-related instructions.
How to Take ORIAHNN® for Heavy Bleeding Due to Uterine Fibroids,Savings Information,Details cost-saving options and discount eligibility.,M,1,Interactive accordion for information display.,https://www.oriahnn.com/how-to-take-oriahnn,savings_information,Savings details,Includes expandable sections for detailed information.
How to Take ORIAHNN® for Heavy Bleeding Due to Uterine Fibroids,Important Safety Information,Displays critical safety and usage information.,M,1,Includes legal and medical warnings.,https://www.oriahnn.com/how-to-take-oriahnn,important_safety_information,Safety information,Critical for user awareness and compliance.
Talk to Your Gyn About ORIAHNN® for Heavy Periods Due to Uterine Fibroids,Utility Navigation,Provides links to important resources like prescribing guides and healthcare professional sites.,S,1,Basic navigation structure with minimal interactivity.,https://www.oriahnn.com/talking-to-your-gynecologist,global_utility_navigation,Utility strip,Matched to 'Header' in AEM catalog for navigation purposes.
Talk to Your Gyn About ORIAHNN® for Heavy Periods Due to Uterine Fibroids,Primary Navigation,Main navigation menu providing links to major site sections.,M,1,Includes deeper navigation hierarchy requiring structured implementation.,https://www.oriahnn.com/talking-to-your-gynecologist,primary_navigation,Main navigation,Matched to 'Header' in AEM catalog for navigation purposes.
Uterine Fibroid Signs and Symptoms | ORIAHNN®,Utility Navigation,Provides quick access to important links for healthcare and prescribing information.,S,1,Simple navigation links with no additional functionality.,https://www.oriahnn.com/uterine-fibroids-symptoms,global_utility_navigation,Utility strip,This block facilitates quick access to critical pages.
Uterine Fibroid Signs and Symptoms | ORIAHNN®,Primary Navigation,"Main navigation for the site, linking to major sections.",M,1,Includes hierarchical navigation and potential dropdowns.,https://www.oriahnn.com/uterine-fibroids-symptoms,primary_navigation,Main navigation,Key for site usability and navigation structure.
Uterine Fibroid Signs and Symptoms | ORIAHNN®,Hero Section,Displays the main topic with a large image and headline.,M,1,Requires image optimization and responsive design.,https://www.oriahnn.com/uterine-fibroids-symptoms,hero_section,Hero banner,Central visual and informational element of the page.
Uterine Fibroid Signs and Symptoms | ORIAHNN®,Symptoms Highlight,Overview of common symptoms associated with uterine fibroids.,S,1,Static content with no interactivity.,https://www.oriahnn.com/uterine-fibroids-symptoms,symptoms_highlight,Highlight section,Provides introductory information about symptoms.
Uterine Fibroid Signs and Symptoms | ORIAHNN®,Interactive Quiz CTA,Encourages users to engage with a quiz for symptom understanding.,M,1,Includes interactivity and potential backend integration.,https://www.oriahnn.com/uterine-fibroids-symptoms,interactive_quiz_cta,Call-to-action,Promotes user engagement and deeper understanding.
Uterine Fibroid Signs and Symptoms | ORIAHNN®,Symptoms Details,Detailed breakdown of symptoms types and severity.,M,1,Requires structured content and potential dynamic data.,https://www.oriahnn.com/uterine-fibroids-symptoms,symptoms_details,Detailed section,Provides comprehensive symptom information.
Uterine Fibroid Signs and Symptoms | ORIAHNN®,Signs Section,Visual and textual explanation of heavy menstrual bleeding signs.,M,1,Includes illustrative images and detailed descriptions.,https://www.oriahnn.com/uterine-fibroids-symptoms,signs_section,Illustrative section,Supports visual learning about medical conditions.
Uterine Fibroid Signs and Symptoms | ORIAHNN®,Helpful Resources,"CTAs for discussing symptoms, hearing experiences, and exploring treatments.",M,1,Includes multiple links and potential dynamic CTAs.,https://www.oriahnn.com/uterine-fibroids-symptoms,helpful_resources,Resource section,Encourages further exploration and action by users.
Uterine Fibroid Signs and Symptoms | ORIAHNN®,Safety Information,Displays critical safety and prescribing information.,S,1,Static content with no interactivity.,https://www.oriahnn.com/uterine-fibroids-symptoms,important_safety_information,Information block,Essential for compliance and user awareness.
What Are Uterine Fibroids? | ORIAHNN®,Global Utility Navigation,Provides quick access to important links such as safety information and healthcare professional resources.,M,1,Includes accessibility and navigation considerations.,https://www.oriahnn.com/what-are-uterine-fibroids,global_utility_navigation,Utility strip,This block does not directly match any catalog entry.
What Are Uterine Fibroids? | ORIAHNN®,Primary Navigation,Main site navigation for accessing different sections of the website.,M,1,Includes deep navigation and accessibility requirements.,https://www.oriahnn.com/what-are-uterine-fibroids,primary_navigation,Main navigation,This block does not directly match any catalog entry.
What Are Uterine Fibroids? | ORIAHNN®,Hero Section,Prominent section introducing the topic of uterine fibroids with a headline.,M,1,Requires responsive design and visual prominence.,https://www.oriahnn.com/what-are-uterine-fibroids,hero_section,Hero,Matches the 'Hero' block in the catalog.
What Are Uterine Fibroids? | ORIAHNN®,Introduction Columns,Provides an overview of uterine fibroids and their commonality.,M,1,Uses a flexible layout for content arrangement.,https://www.oriahnn.com/what-are-uterine-fibroids,intro_columns,Introduction content,Matches the 'Columns' block in the catalog.
What Are Uterine Fibroids? | ORIAHNN®,Who Gets Uterine Fibroids?,Explains demographics and statistics about uterine fibroids.,M,1,Utilizes columnar layout for statistical presentation.,https://www.oriahnn.com/what-are-uterine-fibroids,who_gets_columns,Demographics content,Matches the 'Columns' block in the catalog.
What Are Uterine Fibroids? | ORIAHNN®,Types of Fibroids,Describes the different types of uterine fibroids and their characteristics.,M,1,Presents categorized information in a structured format.,https://www.oriahnn.com/what-are-uterine-fibroids,types_of_fibroids,Categorized content,Matches the 'Columns' block in the catalog.
What Are Uterine Fibroids? | ORIAHNN®,Call-to-Action Tout Section,Highlights three key actions or topics related to uterine fibroids.,M,1,Includes interactive elements for user engagement.,https://www.oriahnn.com/what-are-uterine-fibroids,cta_tout_section,Call-to-action,This block does not directly match any catalog entry.
What Are Uterine Fibroids? | ORIAHNN®,Next Page Call-to-Action,Provides a link to the next related page about symptoms of uterine fibroids.,S,1,Simple navigational functionality.,https://www.oriahnn.com/what-are-uterine-fibroids,next_page_cta,Call-to-action link,This block does not directly match any catalog entry.
What Are Uterine Fibroids? | ORIAHNN®,Important Safety Information,Displays detailed safety and prescribing information for ORIAHNN.,C,1,Critical content requiring high accessibility and compliance standards.,https://www.oriahnn.com/what-are-uterine-fibroids,important_safety_information,Safety information,This block does not directly match any catalog entry.
ORIAHNN® Clinical Trial Results,Utility Navigation,"Provides quick access to important safety information, prescribing information, and other utility links.",M,1,Includes multiple links with potential accessibility requirements.,https://www.oriahnn.com/clinical-trials,utility_navigation,Utility strip,No exact match found in the catalog.
ORIAHNN® Clinical Trial Results,Primary Navigation,Main site navigation for accessing different sections of the website.,C,1,Deep navigation structure with potential for accessibility and responsiveness.,https://www.oriahnn.com/clinical-trials,primary_navigation,Main navigation,No exact match found in the catalog.
ORIAHNN® Clinical Trial Results,Hero Section,Features a prominent image and heading introducing the clinical trial results.,M,1,Includes styling and scripting for impactful visual presentation.,https://www.oriahnn.com/clinical-trials,hero_section,Hero image with heading,Mapped to the Hero block from the catalog.
ORIAHNN® Clinical Trial Results,Introduction Text,Provides introductory information about the clinical trials and their outcomes.,S,1,Simple text content with minimal styling.,https://www.oriahnn.com/clinical-trials,intro_text,Introductory text,No exact match found in the catalog.
ORIAHNN® Clinical Trial Results,Clinical Trial Summary,"Summarizes key findings from the clinical trials, including statistics on effectiveness.",M,1,Involves structured data presentation and potential interactivity.,https://www.oriahnn.com/clinical-trials,clinical_trial_summary,Summary statistics,No exact match found in the catalog.
ORIAHNN® Clinical Trial Results,Accordion Section,Displays detailed trial data in an expandable accordion format.,C,1,Requires scripting for expand/collapse functionality and accessibility compliance.,https://www.oriahnn.com/clinical-trials,accordion_section,Data accordion,Mapped to the Accordion block from the catalog.
ORIAHNN® Clinical Trial Results,Hemoglobin Results,Highlights the impact of the treatment on hemoglobin levels.,M,1,May involve graphical representation of data.,https://www.oriahnn.com/clinical-trials,hemoglobin_section,Data highlight,No exact match found in the catalog.
ORIAHNN® Clinical Trial Results,Carousel Section,Showcases diverse characteristics of the trial participants using a carousel format.,C,1,Includes navigation and slide indicators with accessibility requirements.,https://www.oriahnn.com/clinical-trials,carousel_section,Participant carousel,Mapped to the Carousel block from the catalog.
ORIAHNN® Clinical Trial Results,Call to Action Section,"Encourages users to take action, such as talking to their doctor or learning more.",M,1,Focus on user interaction and conversion optimization.,https://www.oriahnn.com/clinical-trials,cta_section,Call to action,No exact match found in the catalog.
