Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
What Is Severe Underarm Sweating? - Botox,Content Columns,Displays detailed information in columns.,M,1,Requires responsive column layout.,https://www.botoxseveresweating.com/about_severe_underarm_sweating/what_is,content_columns,Informational columns,Test for readability across devices.
What Is Severe Underarm Sweating? - Botox,Call-to-Action Boxes,Encourages user interaction through CTAs.,M,1,Includes multiple interactive elements.,https://www.botoxseveresweating.com/about_severe_underarm_sweating/what_is,cta_boxes,Interactive CTAs,Ensure buttons are accessible and functional.
What Is Severe Underarm Sweating? - Botox,Footer,Displays site-wide footer content.,M,1,Includes links and legal disclaimers.,https://www.botoxseveresweating.com/about_severe_underarm_sweating/what_is,footer,Footer section,Ensure all links are functional.
What Is Severe Underarm Sweating? - Botox,Important Safety Information,Displays critical safety information.,C,1,Legal requirements for content presentation.,https://www.botoxseveresweating.com/about_severe_underarm_sweating/what_is,isi_section,Safety information,Ensure compliance with regulations.
Frequently Asked Questions - Botox,Global Navigation,Provides links to main site sections and external resources.,M,1,Includes dynamic navigation elements and external links.,https://www.botoxseveresweating.com/FAQ,global_navigation,Utility strip,No direct match found in AEM blocks catalog.
Frequently Asked Questions - Botox,FAQ Hero Banner,Displays the main banner for the FAQ page with a headline and background image.,M,1,Large image and heading require responsive styling.,https://www.botoxseveresweating.com/FAQ,faq_hero_banner,Hero section,Matched to 'Hero' in AEM blocks catalog.
Frequently Asked Questions - Botox,FAQ Accordion,Contains the expandable sections with questions and answers about Botox.,M,1,Accordion functionality involves interactive UI elements.,https://www.botoxseveresweating.com/FAQ,faq_accordion,Expandable content,Matched to 'Accordion' in AEM blocks catalog.
Frequently Asked Questions - Botox,Call-to-Action Columns,"Displays three columns with links to quizzes, dermatologist finder, and savings information.",M,1,Content layout adapts to screen sizes.,https://www.botoxseveresweating.com/FAQ,cta_columns,Content columns,Matched to 'Columns' in AEM blocks catalog.
Frequently Asked Questions - Botox,Safety Information Section,Provides detailed safety and indication information about Botox.,M,1,Includes structured content with potential legal implications.,https://www.botoxseveresweating.com/FAQ,safety_information,Informational section,No direct match found in AEM blocks catalog.
Frequently Asked Questions - Botox,Footer,Contains site-wide footer links and company information.,M,1,Footer includes links and styling for site-wide consistency.,https://www.botoxseveresweating.com/FAQ,footer_section,Site footer,Matched to 'Footer' in AEM blocks catalog.
Site Map - Botox,Site Header,Displays the site header with logo and navigation links.,M,1,"Includes navigation and branding elements, requiring integration and accessibility considerations.",https://www.botoxseveresweating.com/Site_map,global_header,Utility strip,Header includes logo and navigation links.
Site Map - Botox,Primary Navigation,Provides the main site navigation links.,M,1,"Primary navigation typically involves dropdowns or submenus, requiring additional styling and functionality.",https://www.botoxseveresweating.com/Site_map,primary_navigation,Main navigation,Navigation includes submenus for detailed site navigation.
Site Map - Botox,Hero Banner,Prominent visual section with page title and introductory information.,S,1,Simple static banner with text and background.,https://www.botoxseveresweating.com/Site_map,hero_banner,Hero section,Hero banner is static with no interactive elements.
Site Map - Botox,Sitemap Section,Displays hierarchical links to all site pages.,M,1,Requires dynamic generation of links and hierarchical organization.,https://www.botoxseveresweating.com/Site_map,sitemap_section,Sitemap structure,Sitemap provides comprehensive site navigation.
Site Map - Botox,Call-to-Action Boxes,"Includes links for quizzes, dermatologist finder, and insurance info.",S,1,Static boxes with links and minimal interactivity.,https://www.botoxseveresweating.com/Site_map,cta_boxes,Call-to-action links,Boxes include static links with no dynamic behavior.
Site Map - Botox,Important Safety Information,Displays detailed safety information about the product.,M,1,Requires integration of detailed text content and styling for accessibility.,https://www.botoxseveresweating.com/Site_map,isi_section,Safety information,Safety information is static with comprehensive text content.
Site Map - Botox,Site Footer,Displays footer links and company information.,S,1,Static footer with links and basic styling.,https://www.botoxseveresweating.com/Site_map,footer,Footer links,Footer includes links and basic company information.
Site Map - Botox,Floating Safety Information,Floating section with important safety information.,M,1,Requires dynamic positioning and styling for floating behavior.,https://www.botoxseveresweating.com/Site_map,floating_isi,Floating safety information,Floating section provides accessibility to safety information across pages.
BOTOX&#174; treatment results - Botox,Global Navigation,Provides navigation links to external resources.,M,1,Supports multiple external links and potential dynamic content.,https://www.botoxseveresweating.com/Can_botox_help/results,global_navigation,Primary navigation,No direct match in the AEM catalog.
BOTOX&#174; treatment results - Botox,Main Banner,Displays main promotional content with visuals.,M,1,Includes visual elements and promotional content.,https://www.botoxseveresweating.com/Can_botox_help/results,main_banner,Hero banner,No direct match in the AEM catalog.
BOTOX&#174; treatment results - Botox,Treatment Results Section,Highlights clinical study results and key statistics.,M,1,Requires precise data display and styling.,https://www.botoxseveresweating.com/Can_botox_help/results,treatment_results_section,Results display,No direct match in the AEM catalog.
BOTOX&#174; treatment results - Botox,Call-to-Action Boxes,Encourages interaction via quizzes and resources.,M,1,Multiple interactive elements requiring user input.,https://www.botoxseveresweating.com/Can_botox_help/results,cta_boxes,Interactive CTAs,No direct match in the AEM catalog.
BOTOX&#174; treatment results - Botox,Important Safety Information,Provides critical safety and usage details.,M,1,Includes detailed and legally significant content.,https://www.botoxseveresweating.com/Can_botox_help/results,important_safety_information,Safety information,No direct match in the AEM catalog.
BOTOX&#174; treatment results - Botox,Footer,Displays corporate information and legal disclaimers.,M,1,Incorporates static and potentially dynamic content.,https://www.botoxseveresweating.com/Can_botox_help/results,footer,Standard footer,Matched to the Footer block in the AEM catalog.
BOTOX&#174; Treatment Experience - Botox,Utility Strip,Displays links to external resources and programs.,S,1,Simple navigation links with no dynamic functionality.,https://www.botoxseveresweating.com/Can_botox_help/treatment_experience,global_utility_strip,Utility strip,No direct match in the catalog.
BOTOX&#174; Treatment Experience - Botox,Primary Navigation,Provides the main navigation menu for the site.,M,1,Includes dropdowns and potentially dynamic content.,https://www.botoxseveresweating.com/Can_botox_help/treatment_experience,primary_navigation,Main navigation,No direct match in the catalog.
BOTOX&#174; Treatment Experience - Botox,Hero Section,Displays the main banner with a headline and introductory text.,M,1,Includes large imagery and styled text elements.,https://www.botoxseveresweating.com/Can_botox_help/treatment_experience,hero_section,Hero banner,Matched as 'Hero' in the catalog.
BOTOX&#174; Treatment Experience - Botox,Content Columns,Presents detailed information in a column layout.,M,1,Requires responsive design and styled content.,https://www.botoxseveresweating.com/Can_botox_help/treatment_experience,content_columns,Content layout,No direct match in the catalog.
BOTOX&#174; Treatment Experience - Botox,Call-to-Action Boxes,Provides interactive links for quizzes and resources.,M,1,Includes styled interactive elements.,https://www.botoxseveresweating.com/Can_botox_help/treatment_experience,cta_boxes,Interactive boxes,No direct match in the catalog.
BOTOX&#174; Treatment Experience - Botox,Important Safety Information,Displays safety information and product indications.,M,1,Contains regulatory content with structured formatting.,https://www.botoxseveresweating.com/Can_botox_help/treatment_experience,isi_section,Safety information,No direct match in the catalog.
BOTOX&#174; Treatment Experience - Botox,Footer,Displays footer content including company information and links.,S,1,Basic footer with static content.,https://www.botoxseveresweating.com/Can_botox_help/treatment_experience,footer,Footer,Matched as 'Footer' in the catalog.
How is severe underarm sweating diagnosed? - Botox,Global Utility Strip,"Provides quick access links to external resources, such as product information and user account login.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/about_severe_underarm_sweating/how_diagnosed,global_utility_strip,default,templateIds: tpl_6
How is severe underarm sweating diagnosed? - Botox,Primary Navigation,Main navigation menu for accessing different sections of the website.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/about_severe_underarm_sweating/how_diagnosed,primary_navigation,default,templateIds: tpl_6
How is severe underarm sweating diagnosed? - Botox,Hero Section,Prominent banner with introductory content and a call-to-action.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/about_severe_underarm_sweating/how_diagnosed,hero_section,default,templateIds: tpl_6
How is severe underarm sweating diagnosed? - Botox,Content Introduction,Introductory text providing an overview of the page's topic.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/about_severe_underarm_sweating/how_diagnosed,content_intro,default,templateIds: tpl_6
How is severe underarm sweating diagnosed? - Botox,Consultation Information,Details about what to expect during a dermatologist consultation.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/about_severe_underarm_sweating/how_diagnosed,consultation_section,default,templateIds: tpl_6
How is severe underarm sweating diagnosed? - Botox,Preparation for Appointment,Guidelines on preparing for a dermatologist appointment.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/about_severe_underarm_sweating/how_diagnosed,preparation_section,default,templateIds: tpl_6
How is severe underarm sweating diagnosed? - Botox,Treatment Options,Information about treatment options and the role of Botox.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/about_severe_underarm_sweating/how_diagnosed,treatment_options,default,templateIds: tpl_6
How is severe underarm sweating diagnosed? - Botox,Call-to-Action Boxes,"Interactive elements encouraging users to take a quiz, find a dermatologist, or learn more about treatment.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/about_severe_underarm_sweating/how_diagnosed,cta_boxes,default,templateIds: tpl_6
How is severe underarm sweating diagnosed? - Botox,Popup Information,Additional details about the Hyperhidrosis Disease Severity Scale provided in a popup.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/about_severe_underarm_sweating/how_diagnosed,popup_info,default,templateIds: tpl_6
How is severe underarm sweating diagnosed? - Botox,Important Safety Information,Detailed safety and prescription information about Botox.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/about_severe_underarm_sweating/how_diagnosed,isi_section,default,templateIds: tpl_6
How is severe underarm sweating diagnosed? - Botox,Footer,"Footer with links to legal, privacy, and contact information.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/about_severe_underarm_sweating/how_diagnosed,footer,default,templateIds: tpl_6
How does BOTOX&#174; work? - Botox,Global Navigation,Provides links to essential resources and navigation options for the site.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/Can_botox_help/how_works,global_navigation,default,templateIds: tpl_7
How does BOTOX&#174; work? - Botox,Hero Section,Highlights the main message and visual for the page.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/Can_botox_help/how_works,hero_section,default,templateIds: tpl_7
How does BOTOX&#174; work? - Botox,How Botox Works,Explains the mechanism of Botox in reducing sweating.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/Can_botox_help/how_works,how_botox_works,default,templateIds: tpl_7
How does BOTOX&#174; work? - Botox,Sweat Explanation,Describes where sweat goes after Botox treatment.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/Can_botox_help/how_works,sweat_explanation,default,templateIds: tpl_7
How does BOTOX&#174; work? - Botox,CTA Quiz,Encourages users to take a quiz to assess their condition.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/Can_botox_help/how_works,cta_quiz,default,templateIds: tpl_7
How does BOTOX&#174; work? - Botox,CTA Find Doctor,Promotes finding a dermatologist for treatment.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/Can_botox_help/how_works,cta_find_doctor,default,templateIds: tpl_7
How does BOTOX&#174; work? - Botox,CTA Results,Directs users to view treatment results.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/Can_botox_help/how_works,cta_results,default,templateIds: tpl_7
How does BOTOX&#174; work? - Botox,Important Safety Information,Displays critical safety and usage information about Botox.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/Can_botox_help/how_works,isi_section,default,templateIds: tpl_7
How does BOTOX&#174; work? - Botox,Footer Section,"Contains company information, legal links, and additional resources.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.botoxseveresweating.com/Can_botox_help/how_works,footer_section,default,templateIds: tpl_7
Is BOTOX&#174; right for me? - Botox,Global Navigation,Provides site-wide navigation links.,M,1,Includes multiple navigation layers and potentially dynamic content.,https://www.botoxseveresweating.com/Can_botox_help/is_botox_right_for_me,global_navigation,Main navigation,Custom implementation likely required.
Is BOTOX&#174; right for me? - Botox,Hero Section,Displays a prominent banner with a call-to-action.,S,1,Primarily static content with basic styling.,https://www.botoxseveresweating.com/Can_botox_help/is_botox_right_for_me,hero_section,Banner with CTA,Matches standard Hero block in catalog.
Is BOTOX&#174; right for me? - Botox,Quiz Section,Interactive quiz for user engagement.,C,1,Includes dynamic interactions and data handling.,https://www.botoxseveresweating.com/Can_botox_help/is_botox_right_for_me,quiz_section,Interactive quiz,Custom quiz logic required.
Is BOTOX&#174; right for me? - Botox,Quiz Results,Displays quiz outcomes based on user input.,C,1,Dynamic content generation based on quiz data.,https://www.botoxseveresweating.com/Can_botox_help/is_botox_right_for_me,quiz_results,Dynamic results display,Requires integration with quiz logic.
Is BOTOX&#174; right for me? - Botox,Call-to-Action Boxes,Quick links to additional resources.,M,1,Static content with multiple links.,https://www.botoxseveresweating.com/Can_botox_help/is_botox_right_for_me,cta_boxes,Resource links,Custom styling likely required.
Is BOTOX&#174; right for me? - Botox,Footer,Displays footer with company and legal information.,S,1,Static content with basic styling.,https://www.botoxseveresweating.com/Can_botox_help/is_botox_right_for_me,footer,Footer,Matches standard Footer block in catalog.
Is BOTOX&#174; right for me? - Botox,Important Safety Information,Displays critical safety information.,M,1,Content may require dynamic updates or legal compliance.,https://www.botoxseveresweating.com/Can_botox_help/is_botox_right_for_me,isi_section,Safety information display,Custom implementation likely required.
Is BOTOX&#174; right for me? - Botox,Floating ISI,Persistent safety information display.,M,1,Dynamic visibility and compliance requirements.,https://www.botoxseveresweating.com/Can_botox_help/is_botox_right_for_me,floating_isi,Floating safety info,Custom implementation likely required.
Find a dermatologist in your area. - Botox,Global Header,Displays the main navigation and logo.,S,1,Basic header with logo and navigation links.,https://www.botoxseveresweating.com/find_a_dermatologist,global_header,Main navigation,Includes links to primary site sections.
Find a dermatologist in your area. - Botox,Primary Navigation,Provides main site navigation.,S,1,Simple navigation structure with links.,https://www.botoxseveresweating.com/find_a_dermatologist,primary_navigation,Utility strip,Utility-focused navigation.
Find a dermatologist in your area. - Botox,Hero Section,Highlights the main focus of the page with a banner and heading.,M,1,Includes styled background and prominent text.,https://www.botoxseveresweating.com/find_a_dermatologist,hero_section,Main focus banner,Prominently displays page title and image.
Find a dermatologist in your area. - Botox,Search Form,Allows users to search for dermatologists.,C,1,Includes fields for zip code and radius with validation.,https://www.botoxseveresweating.com/find_a_dermatologist,search_form,Search functionality,Advanced search form implementation.
Find a dermatologist in your area. - Botox,Search Results,Displays search results based on criteria.,C,1,Dynamic content display with map integration.,https://www.botoxseveresweating.com/find_a_dermatologist,search_results,Results display,Includes dynamic map and list of results.
Find a dermatologist in your area. - Botox,Terms Modal,Shows terms and conditions in a modal popup.,M,1,Interactive modal with styled content.,https://www.botoxseveresweating.com/find_a_dermatologist,terms_modal,Information modal,Triggered by checkbox interaction.
Find a dermatologist in your area. - Botox,Footer,Displays site-wide links and information.,S,1,Static footer with basic links and copyright.,https://www.botoxseveresweating.com/find_a_dermatologist,footer,Site footer,Standard footer implementation.
Find a dermatologist in your area. - Botox,Floating ISI,Displays important safety information in a fixed position.,M,1,Fixed position with styled text content.,https://www.botoxseveresweating.com/find_a_dermatologist,floating_isi,Safety information,Critical content displayed persistently.
BOTOX&#174; Savings and Insurance - Botox,Global Utility Strip,Provides external links and main site navigation.,S,1,Basic navigation and external links.,https://www.botoxseveresweating.com/Can_botox_help/savings_insurance,global_utility_strip,Utility navigation,Mapped to Header as it handles navigation.
BOTOX&#174; Savings and Insurance - Botox,Primary Header,Displays logo and branding.,S,1,Simple logo and branding display.,https://www.botoxseveresweating.com/Can_botox_help/savings_insurance,primary_header,Branding header,Mapped to Header for branding purposes.
BOTOX&#174; Savings and Insurance - Botox,Main Navigation,Site-wide navigation links.,M,1,Navigation with dropdowns or deep links.,https://www.botoxseveresweating.com/Can_botox_help/savings_insurance,main_navigation,Primary navigation,Mapped to Header for navigation structure.
BOTOX&#174; Savings and Insurance - Botox,Hero Banner,Main promotional or highlight area.,M,1,Visual and interactive elements.,https://www.botoxseveresweating.com/Can_botox_help/savings_insurance,hero_banner,Promotional hero,Direct match to Hero block.
BOTOX&#174; Savings and Insurance - Botox,Call to Action Section,Encourages user actions like quizzes or program visits.,M,1,Interactive and linked elements.,https://www.botoxseveresweating.com/Can_botox_help/savings_insurance,cta_section,Action cards,Mapped to Cards for interactive content.
BOTOX&#174; Savings and Insurance - Botox,Information Section,Detailed product and benefit information.,M,1,Structured content layout.,https://www.botoxseveresweating.com/Can_botox_help/savings_insurance,information_section,Informational columns,Mapped to Columns for layout.
BOTOX&#174; Savings and Insurance - Botox,Important Safety Information,Displays critical safety details.,C,1,Expandable sections with detailed content.,https://www.botoxseveresweating.com/Can_botox_help/savings_insurance,important_safety_information,Safety accordion,Mapped to Accordion for collapsible content.
BOTOX&#174; Savings and Insurance - Botox,Footer,Site-wide footer content.,S,1,Basic footer layout.,https://www.botoxseveresweating.com/Can_botox_help/savings_insurance,footer,Standard footer,Direct match to Footer block.
Contact Allergan - Botox,Global Utility Strip,Displays links to external resources and programs.,M,1,Contains multiple external links and requires accessibility compliance.,https://www.botoxseveresweating.com/contact_us,global_utility_strip,Utility strip,Ensure proper styling and link accessibility.
Contact Allergan - Botox,Primary Navigation,Main navigation menu for site sections.,C,1,Deep navigation structure and potential dropdowns.,https://www.botoxseveresweating.com/contact_us,primary_navigation,Main navigation,Requires robust navigation logic and mobile responsiveness.
Contact Allergan - Botox,Hero Section,Prominent banner with page title and contact details.,M,1,Incorporates styled text and background images.,https://www.botoxseveresweating.com/contact_us,hero_section,Banner,Ensure responsive design and text visibility.
Contact Allergan - Botox,CTA Columns,Displays call-to-action links in a column layout.,M,1,Involves multiple interactive elements and responsive layout.,https://www.botoxseveresweating.com/contact_us,cta_columns,Call-to-action,Ensure alignment and accessibility of links.
Contact Allergan - Botox,Safety Information,Provides critical safety and medical information.,C,1,Contains detailed and legally critical content.,https://www.botoxseveresweating.com/contact_us,important_safety_information,Safety information,Ensure legal compliance and clarity.
Contact Allergan - Botox,Footer,Displays company information and legal links.,M,1,Includes dynamic fragments and styling.,https://www.botoxseveresweating.com/contact_us,footer,Footer,Ensure consistent styling and link functionality.
Contact Allergan - Botox,Floating ISI,"Presents safety information in a floating, always-visible format.",C,1,Requires sticky positioning and responsive behavior.,https://www.botoxseveresweating.com/contact_us,floating_isi,Floating safety information,Ensure visibility and accessibility on all devices.
