Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
"COMBIGAN® Programs, Support &amp; Resources | AbbVie Access®",Secondary Links,Provides additional links to important documents and resources.,S,1,Static links without interactive elements.,https://www.abbvieaccess.com/brand/combigan,secondary_links,Secondary navigation,No exact match found in AEM catalog.,screenshots/blocks/secondary_links__default.png
"COMBIGAN® Programs, Support &amp; Resources | AbbVie Access®",Card Grid,Displays cards with information about savings and assistance programs.,M,1,Requires grid layout and responsive design.,https://www.abbvieaccess.com/brand/combigan,card_grid,Card grid,Matched to 'Cards' in AEM catalog.,screenshots/blocks/card_grid__default.png
"COMBIGAN® Programs, Support &amp; Resources | AbbVie Access®",Footer Section,Contains site-wide footer links and legal information.,S,5,Static footer with links and basic styling.,https://www.abbvieaccess.com/brand/combigan,footer,Footer,Matched to 'Footer' in AEM catalog.,screenshots/blocks/footer__default.png
Speak to a Representative | AbbVie Access®,Primary Header,Displays main branding and navigation elements.,M,1,Includes branding and possibly dynamic navigation elements.,https://www.abbvieaccess.com/request-a-rep,primary_header,Branding and navigation,Consider mapping to a header-related block if catalog expands.,screenshots/blocks/primary_header__default.png
Speak to a Representative | AbbVie Access®,Main Navigation,Contains primary navigation menu for the site.,M,1,Primary navigation menus often involve dynamic content and accessibility considerations.,https://www.abbvieaccess.com/request-a-rep,main_navigation,Primary navigation menu,Could be mapped to a navigation-related block if further details are available.,screenshots/blocks/main_navigation__default.png
Speak to a Representative | AbbVie Access®,Product Cards,Displays a grid of product cards with links to more information and representative requests.,M,6,Grid layouts with dynamic content and responsive behavior.,https://www.abbvieaccess.com/request-a-rep,product_cards,Product card grid,Mapped directly to the catalog entry for Cards blocks.,screenshots/blocks/product_cards__default.png
homepage,CTA Grid,Grid layout of call-to-action buttons for navigating to specific tools or resources.,M,2,Interactive elements with potential analytics integration.,https://www.abbvieaccess.com/womens-health,cta_grid,Call-to-action grid,No direct match found in the catalog.,screenshots/blocks/cta_grid__default.png
homepage,Content Grid,Displays a grid of dynamically loaded content cards.,C,2,Dynamic loading and interactive card design.,https://www.abbvieaccess.com/womens-health,content_grid,Dynamic content grid,No direct match found in the catalog.,screenshots/blocks/content_grid__default.png
homepage,Footer Section,"Footer containing site-wide links, legal text, and branding.",S,3,Basic layout with links and branding.,https://www.abbvieaccess.com/womens-health,footer_section,Footer,No direct match found in the catalog.,screenshots/blocks/footer_section__default.png
homepage,Subscribe Modal,Modal dialog for subscribing to updates.,C,2,"Involves form handling, modal functionality, and potential backend integration.",https://www.abbvieaccess.com/womens-health,modal_subscribe,Subscription modal,No direct match found in the catalog.,screenshots/blocks/modal_subscribe__default.png
homepage,Footer Legal Text,Legal disclaimers and copyright information displayed in the footer.,S,2,Static text without interactive elements.,https://www.abbvieaccess.com/,footer_legal,Legal text,Ensure compliance with legal requirements.,screenshots/blocks/footer_legal__default.png
homepage,Subscribe Modal,Modal window for subscribing to updates and news.,C,2,Includes interactive elements and form validation.,https://www.abbvieaccess.com/,subscribe_modal,Modal,Ensure proper accessibility and responsive design.,screenshots/blocks/subscribe_modal__default.png
abbvieaccess registration,Form Section,Section containing the registration form for email updates.,C,1,"Includes form field validation, submission handling, and accessibility compliance.",https://www.abbvieaccess.com/hcp-registration/abbvieaccess-registration,form_section,Registration form,Matched to 'Form' block in AEM catalog.,screenshots/blocks/form_section__default.png
abbvieaccess registration,Back to Top Button,Button to quickly scroll back to the top of the page.,S,2,Simple functionality with minimal styling.,https://www.abbvieaccess.com/hcp-registration/abbvieaccess-registration,back_to_top_button,Back-to-top utility,No direct match found in AEM catalog.,screenshots/blocks/back_to_top_button__default.png
Preference Center,Preferences Introduction,Introduction text for managing communication preferences.,S,1,Static text content with minimal styling.,https://www.abbvieaccess.com/preference-center,preferences_intro,Introductory text,Could be styled as part of a larger text block.,screenshots/blocks/preferences_intro__default.png
Preference Center,Preferences CTAs,Buttons to manage branded and medical communications preferences.,C,1,Interactive elements with potential backend integration.,https://www.abbvieaccess.com/preference-center,preferences_ctas,Action buttons,Requires dynamic interaction and backend integration.,screenshots/blocks/preferences_ctas__default.png
Preference Center,Subscribe for News Modal,Modal dialog for subscribing to news and updates.,C,1,Involves form handling and integration.,https://www.abbvieaccess.com/preference-center,modal_subscribe_news,Subscription modal,Supports user engagement and data collection.,screenshots/blocks/modal_subscribe_news__default.png
Search Results,Search Box,Facilitates user searches through a text input field.,M,1,Includes dynamic suggestions and search functionality.,https://www.abbvieaccess.com/search-results,search_box,Search input,Mapped to 'Search' block from catalog.,screenshots/blocks/search_box__default.png
Search Results,Search Results,Displays results based on user search queries.,M,1,Requires integration with search backend and dynamic content display.,https://www.abbvieaccess.com/search-results,search_results,Search results,No direct match in catalog.,screenshots/blocks/search_results__default.png
Search Results,Footer Navigation,Provides links to site policies and external resources.,M,1,Includes multiple links and potential dynamic updates.,https://www.abbvieaccess.com/search-results,footer_navigation,Footer links,Mapped to 'Footer' block from catalog.,screenshots/blocks/footer_navigation__default.png
Search Results,Exit Modal,"Informs users when leaving the site, offering options.",M,1,Requires modal functionality and user interaction handling.,https://www.abbvieaccess.com/search-results,exit_modal,Exit confirmation,Mapped to 'Modal' block from catalog.,screenshots/blocks/exit_modal__default.png
Samples for Healthcare Professionals | AbbVie Access®,CTA Links,Call-to-action links for navigating to related resources.,S,3,Basic navigation links without additional interactive elements.,https://www.abbvieaccess.com/resource-request,cta_links,Primary CTA,No exact match found in the catalog.,screenshots/blocks/cta_links__default.png
Samples for Healthcare Professionals | AbbVie Access®,Secondary CTA Links,Additional call-to-action links for specific tools and resources.,S,1,Simple secondary navigation links.,https://www.abbvieaccess.com/resource-request,secondary_cta_links,Secondary CTA,No exact match found in the catalog.,screenshots/blocks/secondary_cta_links__default.png
Enrollment Forms | AbbVie Access®,Content Cards,Displays product info and links.,M,1,Requires grid layout and responsive design.,https://www.abbvieaccess.com/enrollment-forms,content_cards,Informational cards,Mapped to Cards for content display.,screenshots/blocks/content_cards__default.png
Enrollment Forms | AbbVie Access®,Exit Modal,Displays a modal upon site exit.,C,1,Interactive modal with dynamic behavior.,https://www.abbvieaccess.com/enrollment-forms,modal_exit,Exit intent modal,Mapped to Modal for site exit handling.,screenshots/blocks/modal_exit__default.png
Formulary Tools and Coverage | AbbVie Access®,Global Header,Displays the site's header with utility and primary navigation.,M,1,Includes multiple navigation layers and accessibility features.,https://www.abbvieaccess.com/formulary-coverage,global_header,Utility and Primary Navigation,Contains search functionality and sticky behavior.,screenshots/blocks/global_header__default.png
Resources and Support for Patients | AbbVie Access®,Contact Information,Provides contact details for medical information.,S,1,Static content display.,https://www.abbvieaccess.com/patient-resources,contact_information,Contact Information,No matching AEM block type found.,screenshots/blocks/contact_information__default.png
Reimbursement Support for Medications | AbbVie Access®,Contact Information,Provides contact details for medical information.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.abbvieaccess.com/reimbursement-program,contact_info,default,templateIds: tpl_12,screenshots/blocks/contact_info__default.png
myAbbVie Assist: Patient Assistance Program | AbbVie Access®,Utility Navigation,Provides quick access to utility links such as updates signup.,S,1,Simple navigation links without deep hierarchy or complex interactions.,https://www.abbvieaccess.com/patient-assistance,utility_navigation,Utility strip,No exact match found in the AEM catalog.,screenshots/blocks/utility_navigation__default.png
myAbbVie Assist: Patient Assistance Program | AbbVie Access®,Introductory Text,Rich text section providing introductory information.,S,1,Static rich text content.,https://www.abbvieaccess.com/patient-assistance,rich_text_intro,Text content,No exact match found in the AEM catalog.,screenshots/blocks/rich_text_intro__default.png
myAbbVie Assist: Patient Assistance Program | AbbVie Access®,Interactive Image,Clickable image linking to external resources.,S,1,Basic image functionality with hyperlink.,https://www.abbvieaccess.com/patient-assistance,interactive_image,Interactive image,No exact match found in the AEM catalog.,screenshots/blocks/interactive_image__default.png
Prior Authorization Process for Medications | AbbVie Access®,Video Modal,Embedded video content accessible via modal.,C,1,Involves embedding and lazy loading video content with modal interactivity.,https://www.abbvieaccess.com/prior-authorization,video_modal,Modal video,Matched to 'Video' in the catalog.,screenshots/blocks/video_modal__default.png
Prior Authorization Process for Medications | AbbVie Access®,Image and Text Section,Displays images alongside descriptive text.,M,1,Combines visual and textual content with responsive layout.,https://www.abbvieaccess.com/prior-authorization,image_text_section,Image-text pair,No direct match found in the catalog.,screenshots/blocks/image_text_section__default.png
