Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
HUMIRA® (adalimumab) Cost &amp; Savings,On This Page CTAs,Provides quick navigation links to page sections.,S,1,Basic link functionality with minor styling.,https://www.humira.com/cost,on_this_page_ctas,Anchor links,"Not found in catalog, implement as custom block."
HUMIRA® (adalimumab) Cost &amp; Savings,HUMIRA List Price,Displays pricing details for HUMIRA.,M,1,Includes structured data and potential dynamic content.,https://www.humira.com/cost,humira_list_price,Pricing information,"Custom implementation needed, not in catalog."
HUMIRA® (adalimumab) Cost &amp; Savings,Insurance Information,Provides insurance-related details and costs.,M,1,Structured content with possible dynamic updates.,https://www.humira.com/cost,insurance_information,Insurance details,"Requires custom development, not matched in catalog."
HUMIRA® (adalimumab) Cost &amp; Savings,Footer,Displays footer content with links and information.,S,1,Basic styling and link management.,https://www.humira.com/cost,footer,Footer,Mapped to catalog block 'Footer'.
Request a Savings Card - HUMIRA® (adalimumab),Utility Navigation,Provides quick access to utility links and navigation options.,M,1,Includes interactive menus and accessibility considerations.,https://www.humira.com/humira-complete/sign-up,global_utility_navigation,Utility strip,No direct match in the catalog.
Request a Savings Card - HUMIRA® (adalimumab),Primary Navigation,Main navigation menu for accessing primary sections.,M,1,Deep navigation structure with multiple tiers.,https://www.humira.com/humira-complete/sign-up,primary_navigation,Main navigation,No direct match in the catalog.
Request a Savings Card - HUMIRA® (adalimumab),Hero Section,Prominent visual content introducing the page's main purpose.,S,1,Simple layout with image and text.,https://www.humira.com/humira-complete/sign-up,hero_section,Hero banner,Mapped to catalog entry 'Hero'.
Request a Savings Card - HUMIRA® (adalimumab),Interactive Form,Interactive user input form with submission handling.,C,1,"Includes form validation, accessibility, and potential Captcha integration.",https://www.humira.com/humira-complete/sign-up,form_embed,User registration form,Mapped to catalog entry 'Form'.
Request a Savings Card - HUMIRA® (adalimumab),Safety Information,Displays critical safety information about the product.,M,1,Requires structured content and compliance with regulations.,https://www.humira.com/humira-complete/sign-up,important_safety_information,Legal disclaimer,No direct match in the catalog.
App Injection Detect,Utility Navigation,Provides quick access to utility links like conditions and safety information.,M,1,Includes accessibility features and submenu interactions.,https://www.humira.com/humira-complete/landing/app-injection-detect,utility_navigation,Utility strip,No direct match in AEM catalog.
App Injection Detect,Primary Navigation,Main site navigation menu for accessing different sections.,C,1,Deep navigation with potential for accessibility enhancements.,https://www.humira.com/humira-complete/landing/app-injection-detect,primary_navigation,Main navigation,No direct match in AEM catalog.
App Injection Detect,Important Safety Information,Contains critical safety information about the product.,M,1,Critical content with specific layout and compliance requirements.,https://www.humira.com/humira-complete/landing/app-injection-detect,important_safety_information,Safety information,No direct match in AEM catalog.
App Injection Detect,Footer,Displays footer content with links and additional information.,S,1,Basic styling and content display.,https://www.humira.com/humira-complete/landing/app-injection-detect,footer,Footer section,Mapped to AEM's 'Footer' block.
