Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
CREON® Official Website ­- For Exocrine Pancreatic Insufficiency,Primary Navigation,"Main site navigation with links to primary sections like About EPI, About CREON, and Support Programs.",C,1,Deep navigation structure with accessibility considerations.,https://www.creoninfo.com/,primary_navigation,Main navigation,Primary navigation is central to user experience and site structure.
CREON® Official Website ­- For Exocrine Pancreatic Insufficiency,Hero Section,Prominent hero section with a large image and introductory content about CREON and EPI.,M,1,Requires responsive design and image optimization.,https://www.creoninfo.com/,hero_section,Hero banner,Hero sections typically serve as a visual and informational focal point.
CREON® Official Website ­- For Exocrine Pancreatic Insufficiency,CTA Banner,Banner with a call-to-action encouraging users to learn about savings on CREON.,S,1,Single call-to-action with straightforward functionality.,https://www.creoninfo.com/,cta_banner,Call-to-action banner,CTA banners drive user engagement and conversions.
CREON® Official Website ­- For Exocrine Pancreatic Insufficiency,Card Grid,"Grid of cards highlighting key topics such as What is EPI, Getting Started with CREON, and Patient Stories.",M,1,Interactive and responsive card layout.,https://www.creoninfo.com/,card_grid,Card grid,Card grids are versatile for presenting grouped content.
CREON® Official Website ­- For Exocrine Pancreatic Insufficiency,Info Tree,Interactive section asking users questions to guide them to relevant information.,C,1,Requires logic for user interaction and data-driven content delivery.,https://www.creoninfo.com/,info_tree,Interactive decision tree,Info trees enhance personalized user journeys.
CREON® Official Website ­- For Exocrine Pancreatic Insufficiency,Footer,Site footer with additional navigation links and contact information.,M,1,"Includes navigation, compliance links, and contact details.",https://www.creoninfo.com/,footer,Footer,Footers provide essential site-wide navigation and compliance information.
Causes of Exocrine Pancreatic Insufficiency - CREON®,Utility Navigation,Provides quick access to important links such as safety information and resources.,M,1,Includes accessibility considerations and multiple navigation layers.,https://www.creoninfo.com/associated-conditions,global_utility_navigation,Utility strip,Requires alignment with branding and accessibility standards.
Causes of Exocrine Pancreatic Insufficiency - CREON®,Primary Navigation,Main site navigation for exploring different sections.,C,1,Deep navigation structure with potential dynamic elements.,https://www.creoninfo.com/associated-conditions,primary_navigation,Main navigation,Requires integration with site-wide navigation logic.
Causes of Exocrine Pancreatic Insufficiency - CREON®,Hero Section,Highlights the main topic of the page prominently.,M,1,Includes visual and textual content alignment.,https://www.creoninfo.com/associated-conditions,hero_section,Hero banner,Ensure responsiveness and visual impact.
Causes of Exocrine Pancreatic Insufficiency - CREON®,Breadcrumb Navigation,Displays user's location within the site hierarchy.,S,1,Simple navigation aid with minimal interactivity.,https://www.creoninfo.com/associated-conditions,breadcrumb_navigation,Breadcrumb trail,Align with site hierarchy and SEO best practices.
Causes of Exocrine Pancreatic Insufficiency - CREON®,Condition Details Accordion,Collapsible sections for detailed condition information.,M,1,Dynamic content toggling with accessibility features.,https://www.creoninfo.com/associated-conditions,accordion_conditions,Accordion list,Ensure proper ARIA roles for accessibility.
Causes of Exocrine Pancreatic Insufficiency - CREON®,Page Footer,Contains site-wide links and information.,S,1,Static content layout with basic links.,https://www.creoninfo.com/associated-conditions,footer,Footer section,Ensure legal compliance and branding consistency.
EPI treatment and management - CREON® (pancrelipase),Utility Navigation,Provides quick access to important links and resources.,S,1,Simple navigation links without deep interactions.,https://www.creoninfo.com/treating-epi,global_utility_strip,Utility strip,Includes links for safety and prescribing information.
EPI treatment and management - CREON® (pancrelipase),Main Navigation,Main site navigation for accessing primary sections.,M,1,Includes hierarchical navigation with potential dropdowns.,https://www.creoninfo.com/treating-epi,primary_navigation,Primary navigation,Facilitates site-wide exploration.
EPI treatment and management - CREON® (pancrelipase),Hero Section,Introduces the page topic prominently.,S,1,Static content without interactive elements.,https://www.creoninfo.com/treating-epi,hero_section,Hero,Focuses on the visual and textual introduction.
EPI treatment and management - CREON® (pancrelipase),Breadcrumb Navigation,Displays user's location within site hierarchy.,S,1,Simple navigational aid without deep functionality.,https://www.creoninfo.com/treating-epi,breadcrumb_navigation,Breadcrumb,Enhances usability for navigation.
EPI treatment and management - CREON® (pancrelipase),PERT Information,Provides details about Pancreatic Enzyme Replacement Therapy.,M,1,Includes detailed content and potential links.,https://www.creoninfo.com/treating-epi,pert_information,Informational section,Focuses on educating users about PERT.
EPI treatment and management - CREON® (pancrelipase),Enzyme Cards,Displays key details about digestive enzymes in card format.,M,1,Interactive card layout with potential for animations.,https://www.creoninfo.com/treating-epi,enzyme_cards,Card layout,"Highlights Lipase, Amylase, and Protease."
EPI treatment and management - CREON® (pancrelipase),Spotlight Section,Emphasizes key PERT-related information.,M,1,Focuses on highlighted content with possible visual emphasis.,https://www.creoninfo.com/treating-epi,spotlight_section,Highlight section,Draws attention to critical details.
EPI treatment and management - CREON® (pancrelipase),Diet and Lifestyle Callout,Offers guidance on diet and lifestyle changes for managing EPI.,M,1,Includes engaging visual elements and actionable advice.,https://www.creoninfo.com/treating-epi,diet_lifestyle_callout,Callout,Supports patient education and engagement.
EPI treatment and management - CREON® (pancrelipase),Sign-Up Call-to-Action,Encourages users to sign up for additional resources and information.,S,1,Simple button-driven interaction.,https://www.creoninfo.com/treating-epi,signup_cta,CTA,Promotes user engagement and resource access.
EPI treatment and management - CREON® (pancrelipase),FAQ Accordion,Provides expandable answers to common questions about EPI.,M,1,Interactive accordion with dynamic content.,https://www.creoninfo.com/treating-epi,faq_accordion,Accordion,Enhances user understanding through structured Q&A.
Watch Educational videos about EPI -­ CREON® (pancrelipase),Utility Navigation,Provides quick access to important links for site navigation.,S,1,Simple navigation links without intricate functionality.,https://www.creoninfo.com/videos,utility_navigation,Utility strip,May involve simple styling adjustments.
Watch Educational videos about EPI -­ CREON® (pancrelipase),Primary Navigation,Main site navigation for exploring different sections.,M,1,Includes hierarchical menu structure requiring detailed mapping.,https://www.creoninfo.com/videos,primary_navigation,Main navigation,Potential for submenu integration.
Watch Educational videos about EPI -­ CREON® (pancrelipase),Breadcrumb Navigation,Displays user's location within site hierarchy.,S,1,Basic breadcrumb navigation with links.,https://www.creoninfo.com/videos,breadcrumb_navigation,Breadcrumb,Ensure accessibility compliance.
Watch Educational videos about EPI -­ CREON® (pancrelipase),Hero Section,Highlights main topic with prominent heading and text.,S,1,Static content with minimal interactivity.,https://www.creoninfo.com/videos,hero_section,Hero,Focus on visual prominence.
Watch Educational videos about EPI -­ CREON® (pancrelipase),Video Tabs,Organizes video content into navigable tabs.,M,1,Interactive tab functionality requiring JavaScript.,https://www.creoninfo.com/videos,tabs_videos,Tabbed interface,Ensure smooth transitions between tabs.
Watch Educational videos about EPI -­ CREON® (pancrelipase),Footer Links,Provides additional navigation options in footer.,S,1,Simple link-based navigation.,https://www.creoninfo.com/videos,footer_links,Footer navigation,Ensure consistency across all pages.
Frequently Asked Questions About CREON® and EPI,Utility Navigation,Provides quick access to links and resources.,S,1,Limited scope; basic navigation links.,https://www.creoninfo.com/faq,global_utility_navigation,Utility strip,No exact match in the AEM catalog.
Frequently Asked Questions About CREON® and EPI,Primary Navigation,Main site navigation for section access.,M,1,Moderate scope; includes hierarchical structure.,https://www.creoninfo.com/faq,primary_navigation,Main navigation,No exact match in the AEM catalog.
Frequently Asked Questions About CREON® and EPI,Hero Section,Highlights page title and subtitle prominently.,S,1,Simple layout with static content.,https://www.creoninfo.com/faq,hero_section,Hero,No exact match in the AEM catalog.
Frequently Asked Questions About CREON® and EPI,Breadcrumb Navigation,Displays site hierarchy location.,S,1,Simple navigation aid.,https://www.creoninfo.com/faq,breadcrumb_navigation,Breadcrumb,No exact match in the AEM catalog.
Frequently Asked Questions About CREON® and EPI,FAQ Accordion,Interactive accordion for FAQs and answers.,M,1,Interactive component with potential accessibility considerations.,https://www.creoninfo.com/faq,faq_accordion,Accordion,No exact match in the AEM catalog.
How is EPI diagnosed? - CREON®,Utility Navigation,Provides quick access to important links such as safety information and professional resources.,S,1,Simple navigation links without complex interactions.,https://www.creoninfo.com/epi-diagnosis,global_utility_strip,Utility strip,Mapped using catalog data.
How is EPI diagnosed? - CREON®,Primary Header,Contains the branding and main navigation for the site.,M,1,Includes branding and navigation elements.,https://www.creoninfo.com/epi-diagnosis,primary_header,Main navigation,Mapped using catalog data.
How is EPI diagnosed? - CREON®,Main Navigation,Primary site navigation with links to major sections.,M,1,Requires hierarchical navigation structure.,https://www.creoninfo.com/epi-diagnosis,main_navigation,Main navigation,Mapped using catalog data.
How is EPI diagnosed? - CREON®,Breadcrumb Navigation,Displays the current page's location within the site hierarchy.,S,1,Simple hierarchical path display.,https://www.creoninfo.com/epi-diagnosis,breadcrumb_navigation,Breadcrumb,No direct match in AEM catalog.
How is EPI diagnosed? - CREON®,Hero Section,Highlights the main topic of the page with a title and introductory text.,M,1,Prominent visual element with styled text.,https://www.creoninfo.com/epi-diagnosis,hero_section,Hero,Mapped using catalog data.
How is EPI diagnosed? - CREON®,Diagnosis Information,"Provides detailed information about EPI diagnosis, including steps and considerations.",M,1,Content-focused section with structured layout.,https://www.creoninfo.com/epi-diagnosis,diagnosis_information,Informational content,No direct match in AEM catalog.
How is EPI diagnosed? - CREON®,Symptoms Quiz CTA,Encourages users to take a quiz to understand their symptoms better.,M,1,Interactive call-to-action element.,https://www.creoninfo.com/epi-diagnosis,symptoms_quiz_cta,Quiz CTA,No direct match in AEM catalog.
How is EPI diagnosed? - CREON®,Spotlight Section,Highlights specific aspects of EPI diagnosis and related information.,S,1,Simple highlight section.,https://www.creoninfo.com/epi-diagnosis,spotlight_section,Spotlight,No direct match in AEM catalog.
How is EPI diagnosed? - CREON®,Diagnostic Tests,Explains the main tests used for diagnosing EPI.,M,1,Uses card layout for structured presentation.,https://www.creoninfo.com/epi-diagnosis,diagnostic_tests,Cards,Mapped using catalog data.
How is EPI diagnosed? - CREON®,Additional Resources,Provides links and information for further learning about EPI and treatment options.,S,1,Simple resource links.,https://www.creoninfo.com/epi-diagnosis,additional_resources,Resource links,No direct match in AEM catalog.
How is EPI diagnosed? - CREON®,FAQ Accordion,Answers frequently asked questions about EPI in an expandable format.,M,1,Expandable sections for user interaction.,https://www.creoninfo.com/epi-diagnosis,faq_accordion,FAQ,Mapped using catalog data.
EPI Symptoms Quiz - CREON® (pancrelipase),Utility Navigation,Provides utility links for safety and prescribing information.,S,1,Basic navigation links with limited interactivity.,https://www.creoninfo.com/doctor-discussion-guide,global_utility_strip,Utility strip,No matching catalog block found.
EPI Symptoms Quiz - CREON® (pancrelipase),Primary Navigation,Displays main navigation and branding elements.,M,1,Involves multiple navigation levels and branding integration.,https://www.creoninfo.com/doctor-discussion-guide,primary_header,Main navigation,Mapped to Header block from catalog.
EPI Symptoms Quiz - CREON® (pancrelipase),Hero Section,Highlights the main topic with a prominent heading and image.,M,1,Requires large-scale image handling and responsive layout.,https://www.creoninfo.com/doctor-discussion-guide,hero_section,Hero banner,Mapped to Hero block from catalog.
EPI Symptoms Quiz - CREON® (pancrelipase),Breadcrumb Navigation,Provides breadcrumb trail for user navigation.,S,1,Simple navigation aid without complex interactivity.,https://www.creoninfo.com/doctor-discussion-guide,breadcrumb_navigation,Breadcrumb trail,No matching catalog block found.
EPI Symptoms Quiz - CREON® (pancrelipase),EPI Quiz,Hosts the EPI symptoms quiz and related interactive content.,C,1,Interactive quiz functionality with potential data handling.,https://www.creoninfo.com/doctor-discussion-guide,epi_quiz_section,Interactive quiz,No matching catalog block found.
EPI Symptoms Quiz - CREON® (pancrelipase),Discussion Guide Call-to-Action,Encourages users to download the doctor discussion guide.,S,1,Simple call-to-action with minimal interactivity.,https://www.creoninfo.com/doctor-discussion-guide,discussion_guide_cta,CTA button,No matching catalog block found.
EPI Symptoms Quiz - CREON® (pancrelipase),Questions Section,Lists questions for patients to ask their doctors.,S,1,Static list of questions with no interactivity.,https://www.creoninfo.com/doctor-discussion-guide,questions_section,Informational list,No matching catalog block found.
EPI Symptoms Quiz - CREON® (pancrelipase),Next Best Message,Highlights additional information about CREON.,M,1,May involve dynamic content delivery based on user context.,https://www.creoninfo.com/doctor-discussion-guide,next_best_message,Informational highlight,No matching catalog block found.
EPI Symptoms Quiz - CREON® (pancrelipase),Safety Information,Displays important safety information about the medication.,S,1,Static content with minimal interactivity.,https://www.creoninfo.com/doctor-discussion-guide,important_safety_information,Safety details,No matching catalog block found.
EPI Symptoms Quiz - CREON® (pancrelipase),Footer,Contains site-wide footer links and information.,M,1,Includes multiple link categories and branding elements.,https://www.creoninfo.com/doctor-discussion-guide,footer,Footer navigation,Mapped to Footer block from catalog.
