Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
How is Hepatitis C Transmitted &amp; Who is at Risk for it?,Quote Section,Features a patient quote about Hepatitis C.,S,1,Simple text styling for quotes.,https://www.hepc.com/how-hep-c-transmitted,quote_section,Patient quote,Matched to Quote block in AEM catalog.
How is Hepatitis C Transmitted &amp; Who is at Risk for it?,Next Steps CTA,Encourages users to take further actions.,S,1,Basic call-to-action functionality.,https://www.hepc.com/how-hep-c-transmitted,next_steps_cta,CTA,No direct catalog match found.
How is Hepatitis C Transmitted &amp; Who is at Risk for it?,Footer,Provides site-wide links and information.,S,1,Standard footer layout.,https://www.hepc.com/how-hep-c-transmitted,footer,Footer,Matched to Footer block in AEM catalog.
Hepatitis C Information &amp; Resources - HepC.com,Global Utility Strip,Displays utility navigation and site-wide tools.,M,1,Includes accessibility features and dynamic link generation.,https://www.hepc.com/personalization,global_utility_strip,Utility strip,No direct match found in AEM catalog.
Hepatitis C Information &amp; Resources - HepC.com,Primary Header,Hosts main branding and primary navigation.,M,1,"Incorporates branding, navigation, and responsive design.",https://www.hepc.com/personalization,primary_header,Main navigation,No direct match found in AEM catalog.
Hepatitis C Information &amp; Resources - HepC.com,Hero Section,Highlights key messages with visuals and CTAs.,M,1,Involves large visuals and interactive elements.,https://www.hepc.com/personalization,hero_section,Hero banner,Mapped to AEM Hero block.
Hepatitis C Information &amp; Resources - HepC.com,Interactive Tool,Engages users with an interactive experience.,C,1,Requires custom scripting and dynamic data handling.,https://www.hepc.com/personalization,interactive_tool,Interactive engagement,No direct match found in AEM catalog.
Hepatitis C Information &amp; Resources - HepC.com,Three Column CTA,Displays three call-to-action sections.,M,1,Involves layout management and responsive design.,https://www.hepc.com/personalization,three_column_cta,Multi-CTA layout,No direct match found in AEM catalog.
Hepatitis C Information &amp; Resources - HepC.com,CTA Section,Encourages user action with a prominent call-to-action.,M,1,Features prominent design and dynamic content.,https://www.hepc.com/personalization,cta_section,Single CTA,No direct match found in AEM catalog.
Hepatitis C Information &amp; Resources - HepC.com,Footer,Displays site-wide footer content and legal information.,S,1,Static content with basic styling.,https://www.hepc.com/personalization,footer,Footer layout,Mapped to AEM Footer block.
Hepatitis C Information &amp; Resources - HepC.com,Back to Top Button,Provides quick navigation to the top of the page.,S,1,Simple functionality with minimal interaction.,https://www.hepc.com/personalization,back_to_top,Navigation utility,No direct match found in AEM catalog.
sitemap,Utility Navigation,Provides quick access to utility links and global navigation options.,M,1,Includes accessibility features for navigation and potential integration with global site configurations.,https://www.hepc.com/sitemap,global_utility_strip,Utility strip,The block has unique navigation elements not directly matching existing catalog entries.
sitemap,Primary Header,"Displays the main branding, logo, and primary navigation menu.",M,1,Requires responsive design and integration with branding assets.,https://www.hepc.com/sitemap,primary_header,Main navigation,Could involve complex branding and navigation logic.
sitemap,Main Navigation,Contains the main site navigation links and dropdowns.,C,1,Deep navigation structure with dropdowns and accessibility compliance.,https://www.hepc.com/sitemap,main_navigation,Dropdown navigation,May require additional JavaScript for dropdown functionality.
sitemap,Main Content,Holds the primary content of the page.,S,1,Straightforward content placement without complex logic.,https://www.hepc.com/sitemap,main_content,Content section,Typically static content with minimal interactivity.
sitemap,Footer,"Displays footer links, legal notices, and additional navigation options.",M,1,Integration with global site configurations and responsive design.,https://www.hepc.com/sitemap,footer,Footer,Mapped directly to existing catalog entry.
sitemap,Back to Top Button,Allows users to quickly scroll back to the top of the page.,S,1,Simple functionality with minimal interaction.,https://www.hepc.com/sitemap,back_to_top,Utility button,No direct match in catalog; straightforward implementation.
sitemap,Terms of Use Modal,Displays a modal dialog for the terms of use.,M,1,Requires dynamic content loading and CSS styling.,https://www.hepc.com/sitemap,modal_terms_of_use,Modal dialog,Mapped to existing modal catalog entry.
sitemap,Map Directions Modal,Displays a modal dialog for map directions.,M,1,Requires dynamic content loading and CSS styling.,https://www.hepc.com/sitemap,modal_map_directions,Modal dialog,Mapped to existing modal catalog entry.
sitemap,Advertising Modal,Displays a modal dialog for advertising information.,M,1,Requires dynamic content loading and CSS styling.,https://www.hepc.com/sitemap,modal_advertising,Modal dialog,Mapped to existing modal catalog entry.
Video Transcript,Utility Navigation,Provides utility links and navigation options for the user.,M,1,Includes navigation links with potential accessibility requirements.,https://www.hepc.com/living-with-hep-c/video-transcript-12,global_utility_navigation,Utility strip,No exact match found in the catalog.
Video Transcript,Primary Navigation,Main navigation menu for the website.,M,1,Features hierarchical navigation menus.,https://www.hepc.com/living-with-hep-c/video-transcript-12,primary_navigation,Main navigation,No exact match found in the catalog.
Video Transcript,Header Logo,Displays the website's logo and sponsorship indication.,S,1,Static content with minimal interactivity.,https://www.hepc.com/living-with-hep-c/video-transcript-12,header_logo,Logo section,No exact match found in the catalog.
Video Transcript,Search Bar,Allows users to search the website content.,M,1,Includes search functionality with input handling and suggestions.,https://www.hepc.com/living-with-hep-c/video-transcript-12,search_bar,Search box,Matched to 'Search' block in the catalog.
Video Transcript,Main Content Area,Primary content section of the page.,M,1,Holds dynamic and static content requiring layout management.,https://www.hepc.com/living-with-hep-c/video-transcript-12,main_content,Content area,No exact match found in the catalog.
Video Transcript,Back to Top Button,Provides a button to quickly scroll back to the top of the page.,S,1,Simple button functionality with scrolling behavior.,https://www.hepc.com/living-with-hep-c/video-transcript-12,back_to_top,Scroll button,No exact match found in the catalog.
Video Transcript,Terms of Use Modal,Modal dialog for terms of use information.,M,1,Interactive modal with potential styling and accessibility considerations.,https://www.hepc.com/living-with-hep-c/video-transcript-12,modal_terms_of_use,Informational modal,Matched to 'Modal' block in the catalog.
Video Transcript,Map Directions Modal,Modal dialog for map directions information.,M,1,Interactive modal with potential styling and accessibility considerations.,https://www.hepc.com/living-with-hep-c/video-transcript-12,modal_map_directions,Direction modal,Matched to 'Modal' block in the catalog.
Video Transcript,Advertising Modal,Modal dialog for advertising information.,M,1,Interactive modal with potential styling and accessibility considerations.,https://www.hepc.com/living-with-hep-c/video-transcript-12,modal_advertising,Advertising modal,Matched to 'Modal' block in the catalog.
Hepatitis C Information &amp; Resources - HepC.com,Global Utility Strip,"Provides quick access links for contact, subscription, and group sites.",S,1,"Limited scope, primarily links and basic navigation.",https://www.hepc.com/,global_utility_strip,Utility strip,No exact match in catalog.
Hepatitis C Information &amp; Resources - HepC.com,Primary Header,Displays branding and main navigation elements.,M,1,"Includes logo, navigation, and accessibility features.",https://www.hepc.com/,primary_header,Main navigation,No exact match in catalog.
Hepatitis C Information &amp; Resources - HepC.com,Main Navigation,Provides menu-based access to primary site sections.,M,1,Depth of navigation requires structured implementation.,https://www.hepc.com/,main_navigation,Primary navigation,No exact match in catalog.
Hepatitis C Information &amp; Resources - HepC.com,Hero Section,Highlights key messages or calls-to-action visually.,M,1,Involves styling and dynamic content presentation.,https://www.hepc.com/,hero_section,Hero,Matched with catalog entry.
Hepatitis C Information &amp; Resources - HepC.com,Interactive Info Poll,Engages users with a quick poll about their experience.,M,1,Interactive elements require additional scripting.,https://www.hepc.com/,info_poll,Poll,No exact match in catalog.
Hepatitis C Information &amp; Resources - HepC.com,Feature Columns,Showcases information in a multi-column layout.,M,1,Requires responsive design and layout handling.,https://www.hepc.com/,feature_columns,Columns layout,No exact match in catalog.
Hepatitis C Information &amp; Resources - HepC.com,Call-to-Action Section,Encourages specific user actions via buttons or links.,M,1,Dynamic actions and styling involved.,https://www.hepc.com/,cta_section,Call-to-action,No exact match in catalog.
Hepatitis C Information &amp; Resources - HepC.com,Footer Links,Displays site-wide links such as privacy policy and sitemap.,S,1,Static links with minimal interactivity.,https://www.hepc.com/,footer_links,Footer,No exact match in catalog.
Hepatitis C Information &amp; Resources - HepC.com,Back to Top Button,Provides quick navigation back to the top of the page.,S,1,Simple scroll functionality.,https://www.hepc.com/,back_to_top,Utility button,No exact match in catalog.
Search Results | HepC.com,Utility Navigation,Provides utility links and navigation options.,S,1,Basic navigation structure.,https://www.hepc.com/search-results,global_utility_navigation,Utility strip,No direct match in catalog.
Search Results | HepC.com,Primary Header,Displays main branding and navigation.,M,1,Includes branding and navigation functionality.,https://www.hepc.com/search-results,primary_header,Main navigation,No direct match in catalog.
Search Results | HepC.com,Main Navigation,Primary navigation menu.,M,1,Supports hierarchical menus.,https://www.hepc.com/search-results,main_navigation,Main navigation,No direct match in catalog.
Search Results | HepC.com,Search Hero,Highlights the search page with a banner.,S,1,Simple banner display.,https://www.hepc.com/search-results,search_hero,Hero banner,No direct match in catalog.
Search Results | HepC.com,Breadcrumb Navigation,Displays breadcrumb trail for navigation.,S,1,Straightforward breadcrumb implementation.,https://www.hepc.com/search-results,breadcrumb_navigation,Breadcrumb trail,No direct match in catalog.
Search Results | HepC.com,Search Results,Displays search results dynamically.,C,1,Dynamic results rendering.,https://www.hepc.com/search-results,search_results,Search results,Matched to 'Search' block in catalog.
Search Results | HepC.com,Footer,Displays footer content with links and legal information.,M,1,Includes multiple links and legal text.,https://www.hepc.com/search-results,footer,Footer,Matched to 'Footer' block in catalog.
Search Results | HepC.com,Back to Top,Scrolls the page to the top.,S,1,Simple scroll-to-top functionality.,https://www.hepc.com/search-results,back_to_top,Utility button,No direct match in catalog.
Search Results | HepC.com,Modal Dialogs,Displays modal dialogs for interactions.,C,1,Requires accessibility and dynamic content handling.,https://www.hepc.com/search-results,modal_dialogs,Dialog boxes,No direct match in catalog.
