Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
safety-adverse-reactions-flexbox,Discontinuation Section,Highlights discontinuation rates and reasons.,M,1,Incorporates graphical data requiring accessibility and visual clarity.,https://www.oriahnnhcp.com/safety-adverse-reactions/safety-adverse-reactions-flexbox,discontinuation_section,Discontinuation rates analysis,Focus on visual representation and accessibility of charts.,screenshots/blocks/discontinuation_section__default.png
safety-adverse-reactions-flexbox,Footer,Contains footer links and legal information.,S,1,Basic styling and functionality for footer content.,https://www.oriahnnhcp.com/safety-adverse-reactions/safety-adverse-reactions-flexbox,footer,Footer section,Implement using predefined footer block specifications.,screenshots/blocks/footer__default.png
ORIAHNN® For Heavy Bleeding Due to Uterine Fibroids - Official HCP Site,Global Utility Strip,Provides quick access to important links such as safety information and prescribing details.,M,1,Includes navigation links with potential accessibility requirements.,https://www.oriahnnhcp.com/,global_utility_strip,Utility strip,No direct match found in the AEM catalog.,screenshots/blocks/global_utility_strip__default.png
ORIAHNN® For Heavy Bleeding Due to Uterine Fibroids - Official HCP Site,Primary Navigation,Main site navigation allowing users to explore different sections of the website.,C,8,Complex hierarchical navigation with potential accessibility features.,https://www.oriahnnhcp.com/,primary_navigation,Main navigation,No direct match found in the AEM catalog.,screenshots/blocks/primary_navigation__default.png
ORIAHNN® For Heavy Bleeding Due to Uterine Fibroids - Official HCP Site,CTA Columns,Displays multiple CTAs to guide users to specific actions or information.,M,1,Involves multiple interactive elements and layout considerations.,https://www.oriahnnhcp.com/,cta_columns,Call-to-action grid,No direct match found in the AEM catalog.,screenshots/blocks/cta_columns__default.png
ORIAHNN® Contact a Rep - Official HCP Site,Utility Navigation,Provides links to important resources and external sites for quick access.,M,4,Includes accessibility considerations and multiple links.,https://www.oriahnnhcp.com/contact-a-rep,utility_navigation,Utility strip,No direct match found in catalog.,screenshots/blocks/utility_navigation__default.png
ORIAHNN® Contact a Rep - Official HCP Site,Contact Form,Allows users to fill out a form to contact a representative.,C,1,Form implementation with potential validation and submission handling.,https://www.oriahnnhcp.com/contact-a-rep,contact_form,Standard form,Matches Form block in catalog.,screenshots/blocks/contact_form__default.png
ORIAHNN® Contact a Rep - Official HCP Site,Back to Top Button,Provides a button to quickly scroll back to the top of the page.,S,2,Simple functionality for page navigation.,https://www.oriahnnhcp.com/contact-a-rep,back_to_top,Scroll-to-top button,No direct match found in catalog.,screenshots/blocks/back_to_top__default.png
Search Results - ORIAHNN HCP,Search Box,Allows users to search for site content.,M,1,Requires integration with search backend and accessibility compliance.,https://www.oriahnnhcp.com/search-results,search_box,Search input,Matches the 'Search' block in the AEM catalog.,screenshots/blocks/search_box__default.png
Search Results - ORIAHNN HCP,Search Results,Displays search results from the hosted search page.,C,1,Dynamic content with potential for advanced filtering and sorting.,https://www.oriahnnhcp.com/search-results,search_results,Results display,Ensure compatibility with hosted search platform.,screenshots/blocks/search_results__default.png
ORIAHNN® Clinical Trial Data - Official HCP Site,Section Navigation,Sticky navigation for quickly accessing different sections of the page.,M,1,Sticky behavior and section-level navigation require additional implementation.,https://www.oriahnnhcp.com/clinical-trial-data,section_navigation,Sticky navigation,Focuses on intra-page navigation.,screenshots/blocks/section_navigation__default.png
ORIAHNN® Clinical Trial Data - Official HCP Site,Study Design,Provides an overview of the clinical study design and key details.,M,1,Content-heavy with potential for dynamic updates.,https://www.oriahnnhcp.com/clinical-trial-data,study_design,Content block,Specific to clinical data presentation.,screenshots/blocks/study_design__default.png
ORIAHNN® Clinical Trial Data - Official HCP Site,Primary Endpoint,Details about the primary endpoint and related data.,M,1,Requires precise content alignment and potential data visualization.,https://www.oriahnnhcp.com/clinical-trial-data,primary_endpoint,Data presentation,Focuses on key clinical outcomes.,screenshots/blocks/primary_endpoint__default.png
ORIAHNN® Clinical Trial Data - Official HCP Site,Reduction Over Time,Information and data on the reduction of symptoms over time.,M,1,Potential for graphical data representation.,https://www.oriahnnhcp.com/clinical-trial-data,reduction_over_time,Data visualization,Specific to longitudinal data.,screenshots/blocks/reduction_over_time__default.png
ORIAHNN® Clinical Trial Data - Official HCP Site,Subgroup Analysis,Displays analysis of results based on various subgroups.,C,1,Involves complex data representation and filtering.,https://www.oriahnnhcp.com/clinical-trial-data,subgroup_analysis,Data analysis,Critical for detailed clinical insights.,screenshots/blocks/subgroup_analysis__default.png
ORIAHNN® Gynecologist Resources - Official HCP Site,Educational Resources,Displays resources and tools for healthcare professionals.,M,1,Requires responsive layout and structured content.,https://www.oriahnnhcp.com/resources,educational_resources,Resource cards,Mapped to Cards block for structured display.,screenshots/blocks/educational_resources__default.png
ORIAHNN® Gynecologist Resources - Official HCP Site,Contact Representative CTA,Encourages contacting a sales representative.,M,1,Requires interaction tracking and styled call-to-action.,https://www.oriahnnhcp.com/resources,contact_rep_cta,Call-to-action,No direct match in catalog; custom implementation needed.,screenshots/blocks/contact_rep_cta__default.png
ORIAHNN® Gynecologist Resources - Official HCP Site,Speaker Program CTA,Promotes an educational webinar with a call-to-action link.,M,1,Custom styling and interaction tracking.,https://www.oriahnnhcp.com/resources,speaker_program_cta,Call-to-action,No direct match in catalog; custom implementation needed.,screenshots/blocks/speaker_program_cta__default.png
ORIAHNN® Access &amp; Insurance Coverage Lookup - Official HCP Site,Global Utility Navigation,Provides quick links to important resources such as safety information and prescribing information.,S,3,Basic navigation links without dynamic or complex interactions.,https://www.oriahnnhcp.com/access,global_utility_navigation,Utility strip,No direct match in catalog.,screenshots/blocks/global_utility_navigation__default.png
ORIAHNN® Access &amp; Insurance Coverage Lookup - Official HCP Site,Insurance Coverage Introduction,Introduces the insurance coverage lookup feature with a title and description.,S,1,Static content with basic styling.,https://www.oriahnnhcp.com/access,insurance_coverage_intro,Introduction text,No direct match in catalog.,screenshots/blocks/insurance_coverage_intro__default.png
ORIAHNN® Access &amp; Insurance Coverage Lookup - Official HCP Site,Insurance Lookup Form,Form for users to input their ZIP code to check insurance coverage.,C,1,Interactive form requiring validation and potential integration with backend services.,https://www.oriahnnhcp.com/access,insurance_lookup_form,Form component,No direct match in catalog.,screenshots/blocks/insurance_lookup_form__default.png
ORIAHNN® Access &amp; Insurance Coverage Lookup - Official HCP Site,Insurance Coverage Chart,Displays a pie chart summarizing insurance coverage statistics.,M,1,Interactive chart requiring data visualization libraries.,https://www.oriahnnhcp.com/access,insurance_coverage_chart,Chart display,No direct match in catalog.,screenshots/blocks/insurance_coverage_chart__default.png
ORIAHNN® Access &amp; Insurance Coverage Lookup - Official HCP Site,Insurance Coverage Details,Provides detailed information and disclaimers about insurance coverage.,S,1,Static content with basic styling.,https://www.oriahnnhcp.com/access,insurance_coverage_details,Rich text,No direct match in catalog.,screenshots/blocks/insurance_coverage_details__default.png
ORIAHNN® UF Experience - Official HCP Site,Patient Profiles,Showcases individual patient stories and profiles with their images and descriptions.,M,1,Includes media and structured content.,https://www.oriahnnhcp.com/patient-stories,patient_profiles,Patient stories,No direct match in catalog; custom implementation likely.,screenshots/blocks/patient_profiles__default.png
ORIAHNN® UF Experience - Official HCP Site,Statistical Highlight,Highlights key statistics about the condition being discussed.,M,1,Requires visual emphasis and potential data integration.,https://www.oriahnnhcp.com/patient-stories,statistical_highlight,Statistics display,No catalog match; verify visual design requirements.,screenshots/blocks/statistical_highlight__default.png
ORIAHNN® UF Experience - Official HCP Site,Discussion Prompts,Provides questions to help healthcare providers start conversations with patients.,S,1,Simple text-based content.,https://www.oriahnnhcp.com/patient-stories,discussion_prompts,Prompt list,Custom content; straightforward implementation.,screenshots/blocks/discussion_prompts__default.png
ORIAHNN® UF Experience - Official HCP Site,Counseling Call-to-Action,Encourages users to access patient counseling tools and resources.,S,1,Basic call-to-action functionality.,https://www.oriahnnhcp.com/patient-stories,counseling_cta,CTA button,Custom implementation likely.,screenshots/blocks/counseling_cta__default.png
ORIAHNN HCP Sitemap,Sitemap Links,Displays the site's structural links in a list format.,S,1,Static content with limited functionality.,https://www.oriahnnhcp.com/site-map,sitemap_links,Sitemap structure,Not directly mapped to a catalog entry.,screenshots/blocks/sitemap_links__default.png
