Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
ORIAHNN® Contact a Rep - Official HCP Site,Back to Top Button,Provides a button to quickly scroll back to the top of the page.,S,1,Simple functionality for page navigation.,https://www.oriahnnhcp.com/contact-a-rep,back_to_top,Scroll-to-top button,No direct match found in catalog.
Search Results - ORIAHNN HCP,Utility Navigation,Provides quick links for safety and prescribing information.,M,1,Includes accessibility considerations for navigation menus.,https://www.oriahnnhcp.com/search-results,utility_navigation,Utility strip,Custom implementation likely needed.
Search Results - ORIAHNN HCP,Primary Navigation,Main site navigation for accessing key sections.,C,1,Deep navigation structure with potential submenus.,https://www.oriahnnhcp.com/search-results,primary_navigation,Main navigation,Ensure accessibility for all menu levels.
Search Results - ORIAHNN HCP,Search Box,Allows users to search for site content.,M,1,Requires integration with search backend and accessibility compliance.,https://www.oriahnnhcp.com/search-results,search_box,Search input,Matches the 'Search' block in the AEM catalog.
Search Results - ORIAHNN HCP,Hero Section,Displays the main title and introduction.,S,1,Static content display with minimal interactive elements.,https://www.oriahnnhcp.com/search-results,hero_section,Hero banner,Matches the 'Hero' block in the AEM catalog.
Search Results - ORIAHNN HCP,Search Results,Displays search results from the hosted search page.,C,1,Dynamic content with potential for advanced filtering and sorting.,https://www.oriahnnhcp.com/search-results,search_results,Results display,Ensure compatibility with hosted search platform.
Search Results - ORIAHNN HCP,Important Safety Information,Displays critical safety and prescribing information.,M,1,Requires compliance with legal and medical standards.,https://www.oriahnnhcp.com/search-results,important_safety_information,Safety notice,Custom implementation likely needed.
Search Results - ORIAHNN HCP,Footer Links,Displays footer with links to key resources.,S,1,Static content with minimal interactivity.,https://www.oriahnnhcp.com/search-results,footer_links,Footer section,Matches the 'Footer' block in the AEM catalog.
Search Results - ORIAHNN HCP,Back to Top Button,Provides a button to return to the top of the page.,S,1,Simple interactive element with minimal logic.,https://www.oriahnnhcp.com/search-results,back_to_top,Scroll-to-top,Custom implementation likely needed.
ORIAHNN® Clinical Trial Data - Official HCP Site,Utility Navigation,"Provides quick access to important links like safety information, prescribing information, and external patient site.",M,1,"Involves navigation, accessibility, and external linking.",https://www.oriahnnhcp.com/clinical-trial-data,utility_navigation,Utility strip,Specific to header-level utility functionality.
ORIAHNN® Clinical Trial Data - Official HCP Site,Primary Navigation,Main navigation menu for accessing key sections of the site.,C,1,"Handles deep navigation structure, accessibility, and responsive behavior.",https://www.oriahnnhcp.com/clinical-trial-data,primary_navigation,Main navigation,Critical for site usability and structure.
ORIAHNN® Clinical Trial Data - Official HCP Site,Hero Section,Highlights the main message and visual for the page.,S,1,Simple visual and content presentation.,https://www.oriahnnhcp.com/clinical-trial-data,hero_section,Hero banner,Matches the AEM catalog 'Hero' block.
ORIAHNN® Clinical Trial Data - Official HCP Site,Section Navigation,Sticky navigation for quickly accessing different sections of the page.,M,1,Sticky behavior and section-level navigation require additional implementation.,https://www.oriahnnhcp.com/clinical-trial-data,section_navigation,Sticky navigation,Focuses on intra-page navigation.
ORIAHNN® Clinical Trial Data - Official HCP Site,Study Design,Provides an overview of the clinical study design and key details.,M,1,Content-heavy with potential for dynamic updates.,https://www.oriahnnhcp.com/clinical-trial-data,study_design,Content block,Specific to clinical data presentation.
ORIAHNN® Clinical Trial Data - Official HCP Site,Primary Endpoint,Details about the primary endpoint and related data.,M,1,Requires precise content alignment and potential data visualization.,https://www.oriahnnhcp.com/clinical-trial-data,primary_endpoint,Data presentation,Focuses on key clinical outcomes.
ORIAHNN® Clinical Trial Data - Official HCP Site,Reduction Over Time,Information and data on the reduction of symptoms over time.,M,1,Potential for graphical data representation.,https://www.oriahnnhcp.com/clinical-trial-data,reduction_over_time,Data visualization,Specific to longitudinal data.
ORIAHNN® Clinical Trial Data - Official HCP Site,Subgroup Analysis,Displays analysis of results based on various subgroups.,C,1,Involves complex data representation and filtering.,https://www.oriahnnhcp.com/clinical-trial-data,subgroup_analysis,Data analysis,Critical for detailed clinical insights.
ORIAHNN® Gynecologist Resources - Official HCP Site,Utility Navigation,Provides quick access links for safety and prescribing information.,S,1,Minimal content depth and accessibility requirements.,https://www.oriahnnhcp.com/resources,utility_navigation,Utility strip,Mapped to header fragment for navigation.
ORIAHNN® Gynecologist Resources - Official HCP Site,Primary Navigation,Main site navigation linking to key sections.,M,1,Deep navigation structure with multiple layers.,https://www.oriahnnhcp.com/resources,primary_navigation,Main navigation,Mapped to header fragment for primary navigation.
ORIAHNN® Gynecologist Resources - Official HCP Site,Hero Section,Highlights the main message and purpose of the page.,S,1,Basic layout and styling.,https://www.oriahnnhcp.com/resources,hero_section,Hero banner,Directly corresponds to Hero block.
ORIAHNN® Gynecologist Resources - Official HCP Site,Educational Resources,Displays resources and tools for healthcare professionals.,M,1,Requires responsive layout and structured content.,https://www.oriahnnhcp.com/resources,educational_resources,Resource cards,Mapped to Cards block for structured display.
ORIAHNN® Gynecologist Resources - Official HCP Site,Contact Representative CTA,Encourages contacting a sales representative.,M,1,Requires interaction tracking and styled call-to-action.,https://www.oriahnnhcp.com/resources,contact_rep_cta,Call-to-action,No direct match in catalog; custom implementation needed.
ORIAHNN® Gynecologist Resources - Official HCP Site,Speaker Program CTA,Promotes an educational webinar with a call-to-action link.,M,1,Custom styling and interaction tracking.,https://www.oriahnnhcp.com/resources,speaker_program_cta,Call-to-action,No direct match in catalog; custom implementation needed.
ORIAHNN® Gynecologist Resources - Official HCP Site,Important Safety Information,Provides detailed safety information about the product.,S,1,Fragment inclusion with minimal styling.,https://www.oriahnnhcp.com/resources,important_safety_information,Safety information,Mapped to Fragment block for content inclusion.
ORIAHNN® Gynecologist Resources - Official HCP Site,Footer Links,Contains links to important pages like safety and prescribing information.,S,1,Basic footer functionality with minimal customization.,https://www.oriahnnhcp.com/resources,footer_links,Footer links,Mapped to Footer block for structured link display.
ORIAHNN® Access &amp; Insurance Coverage Lookup - Official HCP Site,Global Utility Navigation,Provides quick links to important resources such as safety information and prescribing information.,S,1,Basic navigation links without dynamic or complex interactions.,https://www.oriahnnhcp.com/access,global_utility_navigation,Utility strip,No direct match in catalog.
ORIAHNN® Access &amp; Insurance Coverage Lookup - Official HCP Site,Primary Navigation,Main site navigation for accessing different sections of the website.,M,1,Includes dropdown menus and hierarchical navigation.,https://www.oriahnnhcp.com/access,primary_navigation,Main navigation,No direct match in catalog.
ORIAHNN® Access &amp; Insurance Coverage Lookup - Official HCP Site,Hero Section,Highlights the main topic of the page with a prominent heading.,M,1,Requires styling and potential dynamic content rendering.,https://www.oriahnnhcp.com/access,hero_section,Hero display,Direct match found in catalog.
ORIAHNN® Access &amp; Insurance Coverage Lookup - Official HCP Site,Insurance Coverage Introduction,Introduces the insurance coverage lookup feature with a title and description.,S,1,Static content with basic styling.,https://www.oriahnnhcp.com/access,insurance_coverage_intro,Introduction text,No direct match in catalog.
ORIAHNN® Access &amp; Insurance Coverage Lookup - Official HCP Site,Insurance Lookup Form,Form for users to input their ZIP code to check insurance coverage.,C,1,Interactive form requiring validation and potential integration with backend services.,https://www.oriahnnhcp.com/access,insurance_lookup_form,Form component,No direct match in catalog.
ORIAHNN® Access &amp; Insurance Coverage Lookup - Official HCP Site,Insurance Coverage Chart,Displays a pie chart summarizing insurance coverage statistics.,M,1,Interactive chart requiring data visualization libraries.,https://www.oriahnnhcp.com/access,insurance_coverage_chart,Chart display,No direct match in catalog.
ORIAHNN® Access &amp; Insurance Coverage Lookup - Official HCP Site,Insurance Coverage Details,Provides detailed information and disclaimers about insurance coverage.,S,1,Static content with basic styling.,https://www.oriahnnhcp.com/access,insurance_coverage_details,Rich text,No direct match in catalog.
ORIAHNN® Access &amp; Insurance Coverage Lookup - Official HCP Site,Important Safety Information,Contains detailed safety information and warnings about the product.,S,1,Static content with basic styling.,https://www.oriahnnhcp.com/access,important_safety_information,Safety information,No direct match in catalog.
ORIAHNN® Access &amp; Insurance Coverage Lookup - Official HCP Site,Footer Links,Provides additional navigation and resource links in the footer.,S,1,Basic footer content with static links.,https://www.oriahnnhcp.com/access,footer_links,Footer navigation,Direct match found in catalog.
ORIAHNN® UF Experience - Official HCP Site,Global Utility Navigation,"Provides quick access to important links such as safety information, prescribing information, and patient site.",S,1,Simple navigation links with no dynamic or complex interactions.,https://www.oriahnnhcp.com/patient-stories,global_utility_navigation,Utility strip,Consider verifying against additional catalog entries.
ORIAHNN® UF Experience - Official HCP Site,Primary Navigation,"Main site navigation for accessing different sections such as Efficacy, Safety, Dosing, and Patient Experience.",M,1,Includes dropdowns and hierarchical navigation.,https://www.oriahnnhcp.com/patient-stories,primary_navigation,Main navigation,Ensure dropdown behavior matches accessibility standards.
ORIAHNN® UF Experience - Official HCP Site,Hero Section,Prominent introductory section with a headline to engage users.,M,1,Visual prominence and potential interactivity.,https://www.oriahnnhcp.com/patient-stories,hero_section,Hero with headline,Matches catalog entry for Hero.
ORIAHNN® UF Experience - Official HCP Site,Patient Profiles,Showcases individual patient stories and profiles with their images and descriptions.,M,1,Includes media and structured content.,https://www.oriahnnhcp.com/patient-stories,patient_profiles,Patient stories,No direct match in catalog; custom implementation likely.
ORIAHNN® UF Experience - Official HCP Site,Statistical Highlight,Highlights key statistics about the condition being discussed.,M,1,Requires visual emphasis and potential data integration.,https://www.oriahnnhcp.com/patient-stories,statistical_highlight,Statistics display,No catalog match; verify visual design requirements.
ORIAHNN® UF Experience - Official HCP Site,Discussion Prompts,Provides questions to help healthcare providers start conversations with patients.,S,1,Simple text-based content.,https://www.oriahnnhcp.com/patient-stories,discussion_prompts,Prompt list,Custom content; straightforward implementation.
ORIAHNN® UF Experience - Official HCP Site,Counseling Call-to-Action,Encourages users to access patient counseling tools and resources.,S,1,Basic call-to-action functionality.,https://www.oriahnnhcp.com/patient-stories,counseling_cta,CTA button,Custom implementation likely.
ORIAHNN® UF Experience - Official HCP Site,Important Safety Information,Detailed safety and prescribing information for the product.,M,1,Critical legal content with potential formatting requirements.,https://www.oriahnnhcp.com/patient-stories,important_safety_information,Safety information,Ensure compliance with legal display standards.
ORIAHNN® UF Experience - Official HCP Site,Footer Links,"Contains links to important resources such as safety information, prescribing information, and site map.",S,1,Simple footer content with links.,https://www.oriahnnhcp.com/patient-stories,footer_links,Footer navigation,Matches catalog entry for Footer.
ORIAHNN HCP Sitemap,Utility Navigation,Provides quick access to essential links such as safety and prescribing information.,S,1,Simple navigation with limited depth and no advanced interactions.,https://www.oriahnnhcp.com/site-map,global_utility_navigation,Utility strip,Not directly mapped to a catalog entry.
ORIAHNN HCP Sitemap,Main Navigation,Site-wide navigation menu with hierarchical structure.,M,1,Includes hierarchical menus and potential accessibility considerations.,https://www.oriahnnhcp.com/site-map,primary_navigation,Primary navigation,Not directly mapped to a catalog entry.
ORIAHNN HCP Sitemap,Hero Section,Highlights the main focus of the page with a prominent visual element.,S,1,Simple static content with styling.,https://www.oriahnnhcp.com/site-map,hero_section,Hero display,Mapped to 'Hero' in the catalog.
ORIAHNN HCP Sitemap,Sitemap Links,Displays the site's structural links in a list format.,S,1,Static content with limited functionality.,https://www.oriahnnhcp.com/site-map,sitemap_links,Sitemap structure,Not directly mapped to a catalog entry.
ORIAHNN HCP Sitemap,Safety Information,Provides critical product safety information.,M,1,Includes detailed content requiring careful formatting and accessibility.,https://www.oriahnnhcp.com/site-map,important_safety_information,Safety content,Not directly mapped to a catalog entry.
ORIAHNN HCP Sitemap,Footer Links,Contains supplementary links for additional resources.,S,1,Simple static content with styling.,https://www.oriahnnhcp.com/site-map,footer_links,Footer links,Mapped to 'Footer' in the catalog.
