Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
MAVYRET (glecaprevir/pibrentasvir) for Hepatitis C ­- Official Site,Highlighted Call-to-Action,Encourages users to explore specific content or actions with a focused message.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.mavyret.com/,highlighted_cta,default,templateIds: tpl_7,screenshots/blocks/highlighted_cta__default.png
MAVYRET (glecaprevir/pibrentasvir) for Hepatitis C ­- Official Site,Information Section,"Provides detailed information about the product, including benefits and usage.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.mavyret.com/,information_section,default,templateIds: tpl_7,screenshots/blocks/information_section__default.png
MAVYRET (glecaprevir/pibrentasvir) for Hepatitis C ­- Official Site,Image and Text Block,Combines imagery and text to highlight specific features or benefits.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.mavyret.com/,image_text_block,default,templateIds: tpl_7,screenshots/blocks/image_text_block__default.png
MAVYRET (glecaprevir/pibrentasvir) for Hepatitis C ­- Official Site,Card Grid Section,Displays a grid of cards with information and links to additional resources.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.mavyret.com/,card_grid,default,templateIds: tpl_7,screenshots/blocks/card_grid__default.png
MAVYRET (glecaprevir/pibrentasvir) for Hepatitis C ­- Official Site,Important Safety Information,Contains critical safety information about the product.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.mavyret.com/,isi_section,default,templateIds: tpl_7,screenshots/blocks/isi_section__default.png
Find a Doctor Near You and Learn More About MAVYRET,Doctor Locator Form,Allows users to search for healthcare professionals or clinics by ZIP code.,C,1,Form functionality with potential backend integration and validation.,https://www.mavyret.com/locator,doctor_locator_form,Search form,Matched to the 'Form' block in the AEM catalog.,screenshots/blocks/doctor_locator_form__default.png
Find a Doctor Near You and Learn More About MAVYRET,Callout Section,Encourages users to download resources or guides.,S,1,Simple callout with links or downloadable resources.,https://www.mavyret.com/locator,callout_section,Callout,No exact match found in the AEM catalog.,screenshots/blocks/callout_section__default.png
Find a Doctor Near You and Learn More About MAVYRET,Two Column Cards,Displays additional resources and information in a two-column layout.,M,1,Card layout with potential responsiveness.,https://www.mavyret.com/locator,two_column_cards,Card grid,Matched to the 'Cards' block in the AEM catalog.,screenshots/blocks/two_column_cards__default.png
MAVYRET (glecaprevir/pibrentasvir) Side Effects &amp; Risks,Side Effects Summary,Provides an overview of common side effects.,M,1,Text-heavy content requiring structured layout.,https://www.mavyret.com/side-effects,side_effects_summary,Content summary,Focus on readability and accessibility.,screenshots/blocks/side_effects_summary__default.png
MAVYRET (glecaprevir/pibrentasvir) Side Effects &amp; Risks,Patient Quote,Displays a quote with optional attribution.,S,1,Simple layout with minimal styling.,https://www.mavyret.com/side-effects,patient_quote,Quote display,Ensure proper semantic HTML for quotes.,screenshots/blocks/patient_quote__default.png
MAVYRET Patient Support and Nurse Ambassador Program,Carousel Section,Displays a carousel showcasing patient support features and benefits.,C,1,Dynamic content carousel with navigation elements.,https://www.mavyret.com/patient-support,carousel_section,Content carousel,Catalog match for 'Carousel' block.,screenshots/blocks/carousel_section__default.png
MAVYRET Patient Support and Nurse Ambassador Program,Sign-Up Form,Allows users to register for the MAVYRET Patient Support program.,C,1,Form with potential validation and submission handling.,https://www.mavyret.com/patient-support,sign_up_form,Registration form,Catalog match for 'Form' block.,screenshots/blocks/sign_up_form__default.png
MAVYRET Patient Support and Nurse Ambassador Program,Testimonial Section,Features patient testimonials and related imagery.,M,1,Involves dynamic content presentation.,https://www.mavyret.com/patient-support,testimonial_section,Testimonial showcase,No exact match found in AEM catalog.,screenshots/blocks/testimonial_section__default.png
MAVYRET Patient Support and Nurse Ambassador Program,Doctor Locator,Enables users to find healthcare professionals near them.,C,1,Integration with location-based services.,https://www.mavyret.com/patient-support,doctor_locator,Locator tool,No exact match found in AEM catalog.,screenshots/blocks/doctor_locator__default.png
MAVYRET Patient Support and Nurse Ambassador Program,Two Column CTA,Displays two call-to-action sections for understanding coverage and downloading resources.,M,1,Dual CTA layout with responsive design.,https://www.mavyret.com/patient-support,two_column_cta,Dual CTA,No exact match found in AEM catalog.,screenshots/blocks/two_column_cta__default.png
MAVYRET Patient Success Stories and Reviews ­- Official site,Patient Story Videos,Interactive section showcasing patient stories through videos.,C,1,Includes video integration and user interaction.,https://www.mavyret.com/patient-stories,patient_story_videos,Story videos,Requires a custom block or mapping to a video-related catalog entry.,screenshots/blocks/patient_story_videos__default.png
MAVYRET Patient Success Stories and Reviews ­- Official site,Share Your Story,Encourages users to share their own experiences.,M,1,Interactive form or call-to-action element.,https://www.mavyret.com/patient-stories,share_your_story,User story submission,May require integration with backend services.,screenshots/blocks/share_your_story__default.png
MAVYRET Patient Success Stories and Reviews ­- Official site,Two Column CTAs,Provides call-to-action links for key topics.,M,1,Layout and link management.,https://www.mavyret.com/patient-stories,two_column_ctas,Two-column layout,Requires further design validation.,screenshots/blocks/two_column_ctas__default.png
Sitemap - MAVYRET (glecaprevir/pibrentasvir),Sitemap Links,Lists all the links available on the sitemap page.,S,1,Simple list display with basic styling.,https://www.mavyret.com/sitemap,sitemap_links,Link list,No exact match found in the AEM catalog.,screenshots/blocks/sitemap_links__default.png
Why You Should Get Tested for Hep C,Introduction Paragraph,Provides an introductory paragraph describing the purpose of the page.,S,1,Basic text content with minimal interaction.,https://www.mavyret.com/hep-c-testing,intro_paragraph,Intro text,Focus on styling and typography.,screenshots/blocks/intro_paragraph__default.png
Why You Should Get Tested for Hep C,Why Get Tested Section,Highlights reasons to get tested for Hep C with supporting visuals and text.,M,1,Includes visuals and dynamic text content.,https://www.mavyret.com/hep-c-testing,why_get_tested_section,Informational section,Content must be SEO optimized.,screenshots/blocks/why_get_tested_section__default.png
Why You Should Get Tested for Hep C,Why Get Tested Columns,Displays multiple columns with icons and text explaining the importance of getting tested.,M,1,Requires responsive design for column layout.,https://www.mavyret.com/hep-c-testing,columns_why_get_tested,Column layout,Ensure compatibility across devices.,screenshots/blocks/columns_why_get_tested__default.png
Why You Should Get Tested for Hep C,Relief Section,Describes the relief of knowing you're stopping the spread of Hep C.,M,1,Includes emotional and supportive content.,https://www.mavyret.com/hep-c-testing,relief_section,Emotional appeal,Focus on user engagement.,screenshots/blocks/relief_section__default.png
Why You Should Get Tested for Hep C,Patient Story,Showcases a video and testimonial from a real patient.,C,1,Integration of multimedia elements and testimonial content.,https://www.mavyret.com/hep-c-testing,patient_story,Video testimonial,Ensure video accessibility and proper loading.,screenshots/blocks/patient_story__default.png
Why You Should Get Tested for Hep C,Who Should Get Tested,Lists the groups of people recommended for Hep C testing.,M,1,Dynamic listing and potential interactive elements.,https://www.mavyret.com/hep-c-testing,who_should_get_tested,Target audience list,Content should be clear and concise.,screenshots/blocks/who_should_get_tested__default.png
Why You Should Get Tested for Hep C,Find a Doctor Section,Provides a tool to locate doctors or clinics for Hep C testing.,C,1,Includes interactive map or search functionality.,https://www.mavyret.com/hep-c-testing,find_doctor_section,Locator tool,Ensure accuracy and ease of use.,screenshots/blocks/find_doctor_section__default.png
Transcripción del video con la historia del hígado y MAVYRET,Video Transcription,Detailed transcription of the video content explaining hepatitis C and MAVYRET.,M,1,Includes rich text formatting and structured content.,https://www.mavyret.com/espanol/hep-c-y-el-higado-video-transcripcion,video_transcription,Transcription,Designed for accessibility and detailed information delivery.,screenshots/blocks/video_transcription__default.png
