Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
Why INFeD,Legacy of Balance Section,Details the legacy and benefits of INFeD with supporting visuals.,M,1,Contains detailed descriptions and visuals.,https://www.infed.com/why-infed,legacy_of_balance,Content Section,No exact match found in catalog.,screenshots/blocks/legacy_of_balance__default.png
Why INFeD,How INFeD Works Section,Explains the mechanism of action of INFeD with step-by-step visuals.,M,1,Step-by-step visuals and descriptions require structured layout.,https://www.infed.com/why-infed,how_infed_works,Informational Section,No exact match found in catalog.,screenshots/blocks/how_infed_works__default.png
Why INFeD,Coverage Section,Provides information about insurance coverage and availability of INFeD.,M,1,Informational content with structured layout.,https://www.infed.com/why-infed,coverage_section,Coverage Information,No exact match found in catalog.,screenshots/blocks/coverage_section__default.png
About ID &amp; IDA,Global Utility Strip,Provides quick access links for healthcare professionals.,M,2,Includes navigation links and accessibility considerations.,https://www.infed.com/about-id-and-ida,global_utility_strip,Utility navigation,May require custom implementation due to unmapped status.,screenshots/blocks/global_utility_strip__default.png
About ID &amp; IDA,Call-to-Action Columns,Displays CTAs related to ID and IDA.,M,1,Multi-column layout with interactive elements.,https://www.infed.com/about-id-and-ida,cta_columns,Call-to-action,May require custom implementation due to unmapped status.,screenshots/blocks/cta_columns__default.png
About ID &amp; IDA,Prevalence Section,Highlights statistics about ID and IDA prevalence.,M,1,Statistical data presentation and design.,https://www.infed.com/about-id-and-ida,prevalence_section,Statistics display,May require custom implementation due to unmapped status.,screenshots/blocks/prevalence_section__default.png
About ID &amp; IDA,Identifying ID Section,Explains the definition and causes of ID and IDA.,M,1,Informative content with possible interactivity.,https://www.infed.com/about-id-and-ida,identifying_id_section,Educational content,May require custom implementation due to unmapped status.,screenshots/blocks/identifying_id_section__default.png
About ID &amp; IDA,Demographics Section,Provides demographic information about populations at risk.,M,1,Content layout with demographic data.,https://www.infed.com/about-id-and-ida,demographics_section,Demographic data,May require custom implementation due to unmapped status.,screenshots/blocks/demographics_section__default.png
About ID &amp; IDA,Symptoms Section,Lists signs and symptoms associated with ID and IDA.,M,1,Informative list with potential interactivity.,https://www.infed.com/about-id-and-ida,symptoms_section,Symptoms list,May require custom implementation due to unmapped status.,screenshots/blocks/symptoms_section__default.png
About ID &amp; IDA,Diagnosis Section,Details diagnostic methods for ID and IDA.,M,1,Technical content with structured layout.,https://www.infed.com/about-id-and-ida,diagnosis_section,Diagnostic methods,May require custom implementation due to unmapped status.,screenshots/blocks/diagnosis_section__default.png
About ID &amp; IDA,Management and Treatment Section,Discusses treatment options for ID and IDA.,M,1,Content layout with treatment information.,https://www.infed.com/about-id-and-ida,management_section,Treatment options,May require custom implementation due to unmapped status.,screenshots/blocks/management_section__default.png
About ID &amp; IDA,Learn More Section,Encourages exploration of additional resources.,M,1,Interactive links and resource presentation.,https://www.infed.com/about-id-and-ida,learn_more_section,Resource links,May require custom implementation due to unmapped status.,screenshots/blocks/learn_more_section__default.png
Dosing &amp; Admin | INFeD® (iron dextran injection),Call-to-Action Buttons,Provides buttons for navigating to key sections.,S,1,Simple button layout and linking.,https://www.infed.com/dosing-and-administration,cta_buttons,CTA group,Ensure consistent styling with the theme.,screenshots/blocks/cta_buttons__default.png
Dosing &amp; Admin | INFeD® (iron dextran injection),Dosing and Duration,Presents expandable details about dosing duration.,M,1,Involves interactive accordion behavior.,https://www.infed.com/dosing-and-administration,dosing_duration,Content accordion,Requires proper ARIA roles for accessibility.,screenshots/blocks/dosing_duration__default.png
Dosing &amp; Admin | INFeD® (iron dextran injection),Test Dose Section,Explains the test dose procedure in an expandable format.,M,1,Interactive elements with detailed content.,https://www.infed.com/dosing-and-administration,test_dose_section,Content accordion,Focus on clear and accessible content presentation.,screenshots/blocks/test_dose_section__default.png
Dosing &amp; Admin | INFeD® (iron dextran injection),IDA Dosage,Details dosage recommendations for iron deficiency anemia.,M,1,Interactive accordion with structured content.,https://www.infed.com/dosing-and-administration,ida_dosage,Content accordion,Ensure clarity in dosage information.,screenshots/blocks/ida_dosage__default.png
Dosing &amp; Admin | INFeD® (iron dextran injection),Iron Replacement Dosage,Details dosage for iron replacement due to blood loss.,M,1,Interactive accordion with structured content.,https://www.infed.com/dosing-and-administration,iron_replacement,Content accordion,Ensure accuracy in dosage data.,screenshots/blocks/iron_replacement__default.png
Dosing &amp; Admin | INFeD® (iron dextran injection),Prescription Details,Lists product and dosing details in an expandable format.,M,1,Interactive content with detailed information.,https://www.infed.com/dosing-and-administration,prescription_details,Content accordion,Focus on clear and structured presentation.,screenshots/blocks/prescription_details__default.png
Dosing &amp; Admin | INFeD® (iron dextran injection),Total Dose Calculator,Provides a form for calculating total dosage.,C,1,Involves user inputs and dynamic calculations.,https://www.infed.com/dosing-and-administration,total_dose_calculator,Interactive form,Ensure accuracy in calculation logic.,screenshots/blocks/total_dose_calculator__default.png
Dosing &amp; Admin | INFeD® (iron dextran injection),Footer Section,Displays additional resources and links at the bottom of the page.,M,1,Includes dynamic content and responsive design.,https://www.infed.com/dosing-and-administration,footer_section,Footer,Ensure consistency with site-wide styling.,screenshots/blocks/footer_section__default.png
References | INFeD® (iron dextran injection),Main Navigation,Provides navigation links to major sections.,M,1,Complexity arises from hierarchical menu structures.,https://www.infed.com/references,main_navigation,Primary Navigation,No direct match in catalog.,screenshots/blocks/main_navigation__default.png
References | INFeD® (iron dextran injection),References List,Lists references related to the page content.,S,1,Static text content with basic styling.,https://www.infed.com/references,references_list,List,No direct match in catalog.,screenshots/blocks/references_list__default.png
References | INFeD® (iron dextran injection),Back to Top Button,Provides quick navigation to the top of the page.,S,2,Simple button functionality.,https://www.infed.com/references,back_to_top,Utility Button,No direct match in catalog.,screenshots/blocks/back_to_top__default.png
References | INFeD® (iron dextran injection),Cookie Settings,Manages user cookie preferences.,M,1,Requires integration with cookie management tools.,https://www.infed.com/references,cookie_settings,Cookie Preferences,No direct match in catalog.,screenshots/blocks/cookie_settings__default.png
Site Map | INFeD® (iron dextran injection),Sitemap Links,Provides a structured list of links representing the sitemap.,S,1,Static list of links without dynamic interactions.,https://www.infed.com/sitemap,sitemap_links,Link List,Not mapped in AEM catalog.,screenshots/blocks/sitemap_links__default.png
