Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
Cookies Settings Page,Page Title,Displays the main title of the page.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ozurdex.com/cookies-settings,page_title,default,templateIds: tpl_7,screenshots/blocks/page_title__default.png
Cookies Settings Page,Privacy Preference Center,Provides an overview of privacy preferences and cookie usage.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ozurdex.com/cookies-settings,privacy_preference_center,default,templateIds: tpl_7,screenshots/blocks/privacy_preference_center__default.png
Cookies Settings Page,Manage Consent Preferences,Allows users to manage their cookie consent preferences.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ozurdex.com/cookies-settings,manage_consent_preferences,default,templateIds: tpl_7,screenshots/blocks/manage_consent_preferences__default.png
Cookies Settings Page,Required Cookies Accordion,Accordion section detailing information about required cookies.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ozurdex.com/cookies-settings,required_cookies_accordion,default,templateIds: tpl_7,screenshots/blocks/required_cookies_accordion__default.png
Cookies Settings Page,Functional Cookies Accordion,Accordion section detailing information about functional cookies.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ozurdex.com/cookies-settings,functional_cookies_accordion,default,templateIds: tpl_7,screenshots/blocks/functional_cookies_accordion__default.png
Cookies Settings Page,Advertising Cookies Accordion,Accordion section detailing information about advertising cookies.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ozurdex.com/cookies-settings,advertising_cookies_accordion,default,templateIds: tpl_7,screenshots/blocks/advertising_cookies_accordion__default.png
Cookies Settings Page,Confirm Choices CTA,Call-to-action button for confirming cookie preferences.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ozurdex.com/cookies-settings,confirm_choices_cta,default,templateIds: tpl_7,screenshots/blocks/confirm_choices_cta__default.png
Cookies Settings Page,Powered by OneTrust,Displays the OneTrust logo and links to their cookie consent product.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ozurdex.com/cookies-settings,powered_by_onetrust,default,templateIds: tpl_7,screenshots/blocks/powered_by_onetrust__default.png
What to Expect,Content Columns,"Provides detailed content about what to expect with Ozurdex, divided into sections.",M,1,Structured layout with multiple content cards.,https://www.ozurdex.com/whattoexpect,columns_what_to_expect,Content cards,Mapped to the AEM Cards block.,screenshots/blocks/columns_what_to_expect__default.png
What to Expect,Before Procedure,Details the steps and preparations required before the procedure.,S,1,Single section with static content.,https://www.ozurdex.com/whattoexpect,before_procedure_section,Informational content,No exact match found in the AEM catalog.,screenshots/blocks/before_procedure_section__default.png
What to Expect,During Procedure,"Explains what happens during the procedure, including steps and sensations.",S,1,Single section with static content.,https://www.ozurdex.com/whattoexpect,during_procedure_section,Informational content,No exact match found in the AEM catalog.,screenshots/blocks/during_procedure_section__default.png
What to Expect,After Procedure,Describes the post-procedure steps and what to expect.,S,1,Single section with static content.,https://www.ozurdex.com/whattoexpect,after_procedure_section,Informational content,No exact match found in the AEM catalog.,screenshots/blocks/after_procedure_section__default.png
What to Expect,Back to Top,Allows users to quickly navigate back to the top of the page.,S,1,Simple utility functionality without complex interactions.,https://www.ozurdex.com/whattoexpect,back_to_top_button,Utility button,No exact match found in the AEM catalog.,screenshots/blocks/back_to_top_button__default.png
