Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
What is Age-related blurry near vision? | VUITY®,Footer Links,Contains legal and informational links.,S,3,Simple footer layout with links.,https://www.vuity.com/what-is-presbyopia,footer_links,Footer navigation,Matched to catalog entry for Footer block.,screenshots/blocks/footer_links__default.png
Terms and Conditions,Hero Section,Displays the main title and introductory text.,M,1,Hero section with styling and positioning.,https://www.vuity.com/termsandconditions,hero_terms_conditions,Hero banner,Mapped to Hero block.,screenshots/blocks/hero_terms_conditions__default.png
Terms and Conditions,Main Content,Detailed terms and conditions text.,S,1,Static text content.,https://www.vuity.com/termsandconditions,main_content_terms_conditions,Rich text,No matching catalog entry.,screenshots/blocks/main_content_terms_conditions__default.png
Terms and Conditions,Back to Top,Navigate back to top of page.,S,1,Simple button functionality.,https://www.vuity.com/termsandconditions,back_to_top_button,Utility button,No matching catalog entry.,screenshots/blocks/back_to_top_button__default.png
Aged-Related Blurry Near Vision Eyedrops | VUITY® (pilocarpine HCI ophthalmic solution) 1.25%,Global Utility Navigation,Provides quick access to important links such as safety information and prescribing information.,S,2,Simple navigation links without dynamic content.,https://www.vuity.com/,global_utility_strip,Utility strip,No direct match found in catalog.,screenshots/blocks/global_utility_strip__default.png
Aged-Related Blurry Near Vision Eyedrops | VUITY® (pilocarpine HCI ophthalmic solution) 1.25%,Introductory Text,Provides an introduction and description of the product.,S,2,Static text content with minimal styling.,https://www.vuity.com/,intro_text,Product description,No direct match found in catalog.,screenshots/blocks/intro_text__default.png
Aged-Related Blurry Near Vision Eyedrops | VUITY® (pilocarpine HCI ophthalmic solution) 1.25%,Columns with CTAs,"Displays columns with images, text, and call-to-action buttons for product usage and recommendations.",M,1,Requires layout management and interactive elements.,https://www.vuity.com/,columns_cta,Call-to-action grids,No direct match found in catalog.,screenshots/blocks/columns_cta__default.png
Aged-Related Blurry Near Vision Eyedrops | VUITY® (pilocarpine HCI ophthalmic solution) 1.25%,Image Slider,Interactive slider to compare visual conditions with and without the product.,C,2,Interactive functionality with accessibility considerations.,https://www.vuity.com/,image_slider,Interactive slider,No direct match found in catalog.,screenshots/blocks/image_slider__default.png
Aged-Related Blurry Near Vision Eyedrops | VUITY® (pilocarpine HCI ophthalmic solution) 1.25%,Curve Sections,"Provides detailed information about the product's formulation, vision improvement, and balance of efficacy.",M,3,Requires layout and styling for detailed content.,https://www.vuity.com/,curve_sections,Content curves,No direct match found in catalog.,screenshots/blocks/curve_sections__default.png
Aged-Related Blurry Near Vision Eyedrops | VUITY® (pilocarpine HCI ophthalmic solution) 1.25%,Blurry Vision Section,Encourages users to consult with their eye doctor about the product.,S,3,Static text content with minimal interaction.,https://www.vuity.com/,blurry_vision_section,Consultation prompt,No direct match found in catalog.,screenshots/blocks/blurry_vision_section__default.png
Aged-Related Blurry Near Vision Eyedrops | VUITY® (pilocarpine HCI ophthalmic solution) 1.25%,Terms Modal,Displays terms and conditions for the loyalty program.,M,1,Modal functionality with styling and interaction.,https://www.vuity.com/,modal_terms,Terms dialog,Matched with 'Modal' in catalog.,screenshots/blocks/modal_terms__default.png
Frequently Asked Questions | VUITY®,FAQs Section,Displays frequently asked questions.,M,1,Structured content with potential dynamic loading.,https://www.vuity.com/frequently-asked-questions,faq_section,Content section,No matching catalog entry found.,screenshots/blocks/faq_section__default.png
Frequently Asked Questions | VUITY®,Presbyopia FAQs Accordion,Accordion component for presbyopia-related FAQs.,M,1,Interactive UI element with dynamic content.,https://www.vuity.com/frequently-asked-questions,faq_accordion_presbyopia,Accordion,Mapped to Accordion block type.,screenshots/blocks/faq_accordion_presbyopia__default.png
Frequently Asked Questions | VUITY®,About VUITY FAQs Accordion,Accordion component for VUITY-related FAQs.,M,1,Interactive UI element with dynamic content.,https://www.vuity.com/frequently-asked-questions,faq_accordion_about_vuity,Accordion,Mapped to Accordion block type.,screenshots/blocks/faq_accordion_about_vuity__default.png
Frequently Asked Questions | VUITY®,Efficacy and Safety FAQs Accordion,Accordion component for efficacy and safety FAQs.,M,1,Interactive UI element with dynamic content.,https://www.vuity.com/frequently-asked-questions,faq_accordion_efficacy_safety,Accordion,Mapped to Accordion block type.,screenshots/blocks/faq_accordion_efficacy_safety__default.png
Frequently Asked Questions | VUITY®,How to Use FAQs Accordion,Accordion component for usage-related FAQs.,M,1,Interactive UI element with dynamic content.,https://www.vuity.com/frequently-asked-questions,faq_accordion_how_to_use,Accordion,Mapped to Accordion block type.,screenshots/blocks/faq_accordion_how_to_use__default.png
Frequently Asked Questions | VUITY®,Footer Section,Footer area with links and information.,S,1,Static content with basic styling.,https://www.vuity.com/frequently-asked-questions,footer_section,Footer,Mapped to Footer block type.,screenshots/blocks/footer_section__default.png
Site Map,Main Navigation,Primary navigation menu for the site.,M,1,Complex navigation structure.,https://www.vuity.com/sitemap,main_navigation,Primary navigation,No exact match found in AEM catalog.,screenshots/blocks/main_navigation__default.png
Site Map,Sitemap Links,Lists all sitemap links for navigation.,S,1,Simple list structure.,https://www.vuity.com/sitemap,sitemap_links,Link list,No exact match found in AEM catalog.,screenshots/blocks/sitemap_links__default.png
Aged-Related Blurry Near Vision Eyedrops | VUITY® (pilocarpine HCI ophthalmic solution) 1.25%,Sign-Up Section,Provides an option to sign up for additional information or programs.,M,1,Interactive form with potential backend integration.,https://www.vuity.com/find-a-doctor,signup_section,Sign-up form,Requires handling for form submission and validation.,screenshots/blocks/signup_section__default.png
Aged-Related Blurry Near Vision Eyedrops | VUITY® (pilocarpine HCI ophthalmic solution) 1.25%,Product Information,Provides detailed information on product usage and dosage.,M,1,Content-heavy section with specific styling needs.,https://www.vuity.com/cost,product_information,Informational content,Not directly mapped to catalog.,screenshots/blocks/product_information__default.png
Aged-Related Blurry Near Vision Eyedrops | VUITY® (pilocarpine HCI ophthalmic solution) 1.25%,Image Comparison Slider,Interactive slider to compare vision states.,C,1,Requires advanced interactive functionality.,https://www.vuity.com/cost,image_comparison_slider,Interactive slider,Not directly mapped to catalog.,screenshots/blocks/image_comparison_slider__default.png
Email Verification | VUITY™ Loyalty Program,Hero Banner,Displays the main visual and title for the page.,M,2,Involves dynamic content rendering and responsive design.,https://www.vuity.com/email-verification,hero_banner,Hero banner,No direct match found in the AEM catalog.,screenshots/blocks/hero_banner__default.png
Email Verification | VUITY™ Loyalty Program,Email Verification Message,Informs the user that an email has been sent.,S,1,Static text with minimal interaction.,https://www.vuity.com/email-verification,email_verification_message,Message,No direct match found in the AEM catalog.,screenshots/blocks/email_verification_message__default.png
your-account-exist,Account Sign-In CTA,Prompts user to sign in or recover their password.,S,1,Simple form or link-based interaction.,https://www.vuity.com/your-account-exist,account_signin_cta,Sign-in prompt,Localized to account-related actions.,screenshots/blocks/account_signin_cta__default.png
your-account-exist,Cookie Settings,Provides options for managing cookie preferences.,S,1,Simple preference management.,https://www.vuity.com/your-account-exist,cookie_settings,Cookie preferences,Supports user privacy compliance.,screenshots/blocks/cookie_settings__default.png
