Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
Your Map to a Low FODMAP Diet | LINZESS® (linaclotide),FODMAP Infographic,Visual representation of the FODMAP diet tips.,C,1,Involves custom graphics and potential interactivity.,https://www.linzess.com/starting-linzess/wellness-tips/your-map-to-a-low-fodmap-diet,fodmap_infographic,Infographic,Focus on visual clarity and accessibility.,screenshots/blocks/fodmap_infographic__default.png
Your Map to a Low FODMAP Diet | LINZESS® (linaclotide),Related Articles,Displays a list of related articles for further reading.,M,1,Dynamic content with potential filtering or sorting.,https://www.linzess.com/starting-linzess/wellness-tips/your-map-to-a-low-fodmap-diet,related_articles,Article list,Ensure proper linking and metadata for SEO.,screenshots/blocks/related_articles__default.png
Your Map to a Low FODMAP Diet | LINZESS® (linaclotide),Footer Call-to-Action,Encourages users to check their symptoms with a prominent CTA.,S,1,Static content with a focus on call-to-action effectiveness.,https://www.linzess.com/starting-linzess/wellness-tips/your-map-to-a-low-fodmap-diet,footer_cta,CTA footer,Test for visibility and user engagement.,screenshots/blocks/footer_cta__default.png
Getting on the Same Page Transcripts | LINZESS® (linaclotide),Main Content Transcripts,Displays transcript text and related content.,M,1,Involves text formatting and accessibility considerations.,https://www.linzess.com/why-linzess/linzess-patient-experiences/getting-on-same-page-transcripts,main_content_transcripts,Text content area,No direct match found in the AEM catalog.,screenshots/blocks/main_content_transcripts__default.png
Getting on the Same Page Transcripts | LINZESS® (linaclotide),Important Safety Information,Conveys critical safety and usage details.,S,1,Primarily static text with legal importance.,https://www.linzess.com/why-linzess/linzess-patient-experiences/getting-on-same-page-transcripts,important_safety_info,Safety information,No direct match found in the AEM catalog.,screenshots/blocks/important_safety_info__default.png
Getting on the Same Page Transcripts | LINZESS® (linaclotide),Website Footer,Provides legal and additional site information.,S,5,Static footer content with links and branding.,https://www.linzess.com/why-linzess/linzess-patient-experiences/getting-on-same-page-transcripts,footer,Footer area,Matched to catalog as 'Footer'.,screenshots/blocks/footer__default.png
Cost Savings &amp; Financial Support | LINZESS® (linaclotide),Section Navigation,Sticky navigation for quick section access.,M,8,Involves dynamic positioning and user interaction.,https://www.linzess.com/savings-and-support/linzess-savings-program,section_navigation,Sticky navigation,Optimize for usability on different devices.,screenshots/blocks/section_navigation__default.png
Cost Savings &amp; Financial Support | LINZESS® (linaclotide),Savings Section,Details savings options and eligibility.,M,2,Requires data integration for eligibility checks.,https://www.linzess.com/savings-and-support/linzess-savings-program,savings_section,Information section,Ensure clarity and accessibility of information.,screenshots/blocks/savings_section__default.png
Cost Savings &amp; Financial Support | LINZESS® (linaclotide),Sign-Up Options,Provides methods for signing up for savings programs.,C,1,Includes multiple user interaction elements and data capture.,https://www.linzess.com/savings-and-support/linzess-savings-program,sign_up_options,Sign-up interface,Consider form validation and user guidance.,screenshots/blocks/sign_up_options__default.png
Cost Savings &amp; Financial Support | LINZESS® (linaclotide),Footer Terms and Conditions,"Displays terms, conditions, and privacy links.",S,1,Static content with minimal functionality.,https://www.linzess.com/savings-and-support/linzess-savings-program,footer_terms,Footer legal links,Ensure links are up-to-date and functional.,screenshots/blocks/footer_terms__default.png
Understanding Symptoms &amp; Types of Constipation | LINZESS® (linaclotide),Types of Constipation,Content block explaining the difference between occasional and chronic constipation with visuals.,M,1,Visual content and card layout.,https://www.linzess.com/understanding-constipation/what-is-ibs-c,types_of_constipation,Informational cards,Mapped to Cards block in the catalog.,screenshots/blocks/types_of_constipation__default.png
Understanding Symptoms &amp; Types of Constipation | LINZESS® (linaclotide),Bristol Stool Scale,Content block explaining the Bristol Stool Form Scale with an accompanying image.,M,1,Combines image and textual information.,https://www.linzess.com/understanding-constipation/what-is-ibs-c,bristol_stool_scale,Image with description,"Mapped to Image Text block in the catalog.  Model suggested ""Image Text"" (not an exact catalog name — use query_aem_blocks_catalog).",screenshots/blocks/bristol_stool_scale__default.png
Understanding Symptoms &amp; Types of Constipation | LINZESS® (linaclotide),IBS-C & CIC Section,Content block discussing IBS-C and CIC with visuals and statistics.,M,1,Includes statistical and visual elements.,https://www.linzess.com/understanding-constipation/what-is-ibs-c,ibsc_cic_section,Informational section,No exact match found in the catalog.,screenshots/blocks/ibsc_cic_section__default.png
Understanding Symptoms &amp; Types of Constipation | LINZESS® (linaclotide),Video Section,Content block featuring a video about understanding IBS-C and CIC.,M,1,Video embedding and lazy loading.,https://www.linzess.com/understanding-constipation/what-is-ibs-c,video_section,Video content,Mapped to Video block in the catalog.,screenshots/blocks/video_section__default.png
Understanding Symptoms &amp; Types of Constipation | LINZESS® (linaclotide),Symptoms and Causes Comparison,Table comparing symptoms and causes of IBS-C and CIC.,M,1,Tabular data presentation with headers and accessibility.,https://www.linzess.com/understanding-constipation/what-is-ibs-c,symptoms_causes_comparison,Comparison table,Mapped to Table block in the catalog.,screenshots/blocks/symptoms_causes_comparison__default.png
What is LINZESS &amp; How Does It Work | LINZESS® (linaclotide),Informational Section,Explains the benefits and symptoms alleviated by LINZESS.,M,1,Content-heavy section with potential interactivity.,https://www.linzess.com/why-linzess/how-linzess-can-help,how_linzess_can_help,Informational content,Focus on clear presentation of medical information.,screenshots/blocks/how_linzess_can_help__default.png
What is LINZESS &amp; How Does It Work | LINZESS® (linaclotide),Mechanism of Action Section,Details the scientific mechanism behind LINZESS.,M,1,Requires careful medical content representation.,https://www.linzess.com/why-linzess/how-linzess-can-help,how_linzess_works,Informational content,Ensure compliance with medical and regulatory standards.,screenshots/blocks/how_linzess_works__default.png
What is LINZESS &amp; How Does It Work | LINZESS® (linaclotide),Patient Stories,Showcases testimonials and videos from real patients.,C,2,Includes multimedia elements and dynamic content display.,https://www.linzess.com/why-linzess/how-linzess-can-help,patient_experiences,Testimonials,Ensure video accessibility and user-friendly playback controls.,screenshots/blocks/patient_experiences__default.png
What is LINZESS &amp; How Does It Work | LINZESS® (linaclotide),Side Effects Information,Provides details on common side effects and guidance.,M,1,"Content needs to be clear, accessible, and compliant.",https://www.linzess.com/why-linzess/how-linzess-can-help,side_effects,Informational content,Verify the accuracy and clarity of medical information.,screenshots/blocks/side_effects__default.png
Cost Savings &amp; Financial Support | LINZESS® (linaclotide),Sign-Up Options,"Provides multiple ways for users to sign up for savings, including text, call, and online options.",C,1,Integration with multiple sign-up methods and communication channels.,https://www.linzess.com/savings-and-support,signup_options,Sign-up options,Ensure seamless integration with backend systems.,screenshots/blocks/signup_options__default.png
Cost Savings &amp; Financial Support | LINZESS® (linaclotide),Terms and Conditions,Displays the terms and conditions for the savings program.,S,1,Static content with minimal interactivity.,https://www.linzess.com/savings-and-support,terms_and_conditions,Legal content,Focus on readability and compliance.,screenshots/blocks/terms_and_conditions__default.png
Cost Savings &amp; Financial Support | LINZESS® (linaclotide),Accordion FAQ,Expandable accordion with frequently asked questions.,M,1,Interactive elements with accessibility considerations.,https://www.linzess.com/savings-and-support,accordion_faq,FAQ,Ensure proper keyboard navigation and ARIA roles.,screenshots/blocks/accordion_faq__default.png
Find Relief | LINZESS® (linaclotide),Talk to a Doctor,Provides tips for discussing symptoms.,S,1,Static content with minimal interactivity.,https://www.linzess.com/savings-and-support/how-to-take-linzess,talk_to_doctor,Informational content,No direct match in catalog.,screenshots/blocks/talk_to_doctor__default.png
Find Relief | LINZESS® (linaclotide),Gut Check CTA,Encourages users to complete a questionnaire.,S,2,Simple call-to-action with a link.,https://www.linzess.com/savings-and-support/how-to-take-linzess,gut_check_cta,Call-to-action,No direct match in catalog.,screenshots/blocks/gut_check_cta__default.png
Find Relief | LINZESS® (linaclotide),Doctor Video Section,Features a video about finding the right doctor.,M,1,Includes video player and supporting content.,https://www.linzess.com/savings-and-support/how-to-take-linzess,doctor_video,Video section,No direct match in catalog.,screenshots/blocks/doctor_video__default.png
Find Relief | LINZESS® (linaclotide),How to Take Linzess,Provides information on Linzess usage.,S,1,Static content with a video.,https://www.linzess.com/savings-and-support/how-to-take-linzess,how_to_take_linzess,Informational content,No direct match in catalog.,screenshots/blocks/how_to_take_linzess__default.png
Find Relief | LINZESS® (linaclotide),Prescribed Linzess Tips,Offers tips for medication management.,S,1,Static tips content.,https://www.linzess.com/savings-and-support/how-to-take-linzess,prescribed_linzess,Informational content,No direct match in catalog.,screenshots/blocks/prescribed_linzess__default.png
Find Relief | LINZESS® (linaclotide),Savings Card Section,Guides users on savings card sign-up.,S,1,Informational with minimal interactivity.,https://www.linzess.com/savings-and-support/how-to-take-linzess,savings_card,Informational content,No direct match in catalog.,screenshots/blocks/savings_card__default.png
Resources &amp; Helpful Information | LINZESS® (linaclotide),Healthy Routines Content,Displays articles and tips for healthy routines.,M,1,Dynamic content with category-specific styling.,https://www.linzess.com/savings-and-support/community-resources,healthy_routines_section,Content section,Not found in catalog.,screenshots/blocks/healthy_routines_section__default.png
Resources &amp; Helpful Information | LINZESS® (linaclotide),Wellness Tips Content,Provides wellness tips and related articles.,M,1,Dynamic content with category-specific styling.,https://www.linzess.com/savings-and-support/community-resources,wellness_tips_section,Content section,Not found in catalog.,screenshots/blocks/wellness_tips_section__default.png
LINZESS (linaclotide) for IBS-C &amp; CIC | Patient Information,Call-to-Action Columns,Displays two columns with images and CTAs for saving on LINZESS and talking to a doctor.,M,1,Requires design and functionality for multiple CTAs.,https://www.linzess.com/,cta_columns,Call-to-Action,Test for proper alignment and interaction.,screenshots/blocks/cta_columns__default.png
LINZESS (linaclotide) for IBS-C &amp; CIC | Patient Information,Statistics Flexbox,Presents key statistics about IBS-C and CIC in a visually engaging format.,M,1,Includes visual and textual data presentation.,https://www.linzess.com/,statistics_flexbox,Statistics display,Ensure data accuracy and visual appeal.,screenshots/blocks/statistics_flexbox__default.png
Search Request | LINZESS (linaclotide),Hero Banner,Displays the primary message and call-to-action for the page.,M,1,Requires visual prominence and responsive behavior.,https://www.linzess.com/search-results,hero_banner,Hero section,Ensure responsive design and clear call-to-action.,screenshots/blocks/hero_banner__default.png
Search Request | LINZESS (linaclotide),Search Results,Displays search results based on user queries.,C,1,Involves dynamic content rendering and search term highlighting.,https://www.linzess.com/search-results,search_results,Search results display,Ensure efficient search functionality and result relevance.,screenshots/blocks/search_results__default.png
Legal Disclaimer,Legal Disclaimer Section,Displays terms and conditions for a text message service.,S,1,The block displays static content with no interactive elements or complex integrations.,https://www.linzess.com/reminder-terms-conditions,legal_disclaimer_section,Terms and Conditions,Ensure the content matches legal compliance requirements and verify text formatting.,screenshots/blocks/legal_disclaimer_section__default.png
El tratamiento de marca más recetado para IBS-C y CIC | LINZESS (linaclotide),Utility Navigation,Provides quick access to crucial links like prescribing information and language selection.,S,1,Simple navigation links with basic functionality.,https://www.linzess.com/espanol,utility_navigation,Utility strip,No catalog match found for utility navigation.,screenshots/blocks/utility_navigation__default.png
El tratamiento de marca más recetado para IBS-C y CIC | LINZESS (linaclotide),Call to Action Section,Encourages user actions like learning about the product.,S,1,Simple button and text layout.,https://www.linzess.com/espanol,cta_section,Call to Action,No catalog match found for call to action section.,screenshots/blocks/cta_section__default.png
El tratamiento de marca más recetado para IBS-C y CIC | LINZESS (linaclotide),Symptoms Section,Highlights symptoms associated with IBS-C and CIC.,M,1,Requires structured content display.,https://www.linzess.com/espanol,symptoms_section,Informative content,No catalog match found for symptoms section.,screenshots/blocks/symptoms_section__default.png
El tratamiento de marca más recetado para IBS-C y CIC | LINZESS (linaclotide),Informative Section,Detailed information about IBS-C as a chronic condition.,M,1,Detailed text content with potential for collapsible sections.,https://www.linzess.com/espanol,informative_section,Informative content,No catalog match found for informative section.,screenshots/blocks/informative_section__default.png
El tratamiento de marca más recetado para IBS-C y CIC | LINZESS (linaclotide),Promotional Section,Information about potential savings for prescriptions.,S,1,Simple promotional content display.,https://www.linzess.com/espanol,promo_section,Promotional content,No catalog match found for promotional section.,screenshots/blocks/promo_section__default.png
El tratamiento de marca más recetado para IBS-C y CIC | LINZESS (linaclotide),Accordion Terms,Expandable content for terms and conditions.,M,1,Includes interactive collapse/expand functionality.,https://www.linzess.com/espanol,accordion_terms,Accordion for terms,Mapped to Accordion block in catalog.,screenshots/blocks/accordion_terms__default.png
Find Relief | LINZESS® (linaclotide),Talk to a Doctor Content,Provides tips for discussing symptoms with a doctor.,S,1,Static content presentation.,https://www.linzess.com/find-relief/talk-to-a-doctor,talk_to_doctor_content,Informational content,No catalog match found; ensure content is styled appropriately.,screenshots/blocks/talk_to_doctor_content__default.png
Find Relief | LINZESS® (linaclotide),Video Section - Right Doctor,Highlights the importance of finding the right doctor with video content.,M,1,Incorporates video embedding and playback controls.,https://www.linzess.com/find-relief/talk-to-a-doctor,video_section_right_doctor,Video content,No catalog match found; ensure video is accessible.,screenshots/blocks/video_section_right_doctor__default.png
Find Relief | LINZESS® (linaclotide),How to Take LINZESS Content,"Offers guidance on starting LINZESS treatment, including a video.",M,1,Combination of text and video content.,https://www.linzess.com/find-relief/talk-to-a-doctor,how_to_take_content,Instructional content,Ensure video accessibility and clear instructions.,screenshots/blocks/how_to_take_content__default.png
Find Relief | LINZESS® (linaclotide),Tips for Prescribed LINZESS,Provides advice for users already prescribed LINZESS.,S,1,Static content with minimal interactivity.,https://www.linzess.com/find-relief/talk-to-a-doctor,prescribed_linzess_tips,Tips section,No catalog match found; ensure content is well-organized.,screenshots/blocks/prescribed_linzess_tips__default.png
Find Relief | LINZESS® (linaclotide),Savings Card CTA,Promotes the savings card signup options.,S,1,Simple call-to-action with limited interactivity.,https://www.linzess.com/find-relief/talk-to-a-doctor,savings_card_cta,Call-to-action,Consider catalog mapping for similar promotional blocks.,screenshots/blocks/savings_card_cta__default.png
Find Relief | LINZESS® (linaclotide),Footer Section,Contains site-wide footer links and information.,M,1,Includes multiple links and responsive design considerations.,https://www.linzess.com/find-relief/talk-to-a-doctor,footer_section,Footer,Mapped to the catalog's 'Footer' block.,screenshots/blocks/footer_section__default.png
