Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
HCP Resources,Primary Navigation,Offers the main navigation for site sections.,C,1,Includes deep navigation hierarchy and potential mobile responsiveness.,https://hcp.loloestrin.com/hcp-resources,primary_navigation,Main navigation,Ensure compatibility with mobile navigation and accessibility standards.
HCP Resources,Error Hero Section,Displays a prominent error message and page title.,M,1,Requires styling for visibility and integration with error handling logic.,https://hcp.loloestrin.com/hcp-resources,hero_error,Error hero,Ensure error messages are accessible and comply with branding.
HCP Resources,Error Message,Provides detailed error descriptions and navigation options.,M,1,Includes actionable elements and detailed text.,https://hcp.loloestrin.com/hcp-resources,error_message,Detailed error message,Consider user-friendly language and call-to-action accessibility.
HCP Resources,Important Safety Information,Displays critical safety information prominently.,C,1,Legal and medical accuracy required alongside accessibility.,https://hcp.loloestrin.com/hcp-resources,important_safety_information,Safety notice,Content must be legally compliant and user-accessible.
HCP Resources,Back to Top Button,Enables users to return to the top of the page quickly.,S,1,Simple functionality with basic accessibility requirements.,https://hcp.loloestrin.com/hcp-resources,back_to_top,Utility button,Ensure button is visible and operational across devices.
HCP Resources,HCP Certification Modal,Modal for healthcare professional certification.,C,1,Includes complex modal functionality and validation logic.,https://hcp.loloestrin.com/hcp-resources,modal_hcp_certification,Certification modal,Ensure modal is accessible and integrates with the certification system.
HCP Resources,Site Leaving Modal,Modal for confirming navigation to external sites.,C,1,Requires accessibility considerations and external link handling.,https://hcp.loloestrin.com/hcp-resources,modal_site_leaving,External navigation modal,Ensure compliance with external link policies and user expectations.
HCP Resources,Safety Bar,Expandable bar summarizing safety information.,M,1,Interactive element with accessibility requirements.,https://hcp.loloestrin.com/hcp-resources,safety_bar,Expandable safety notice,Ensure expand/collapse functionality is accessible and intuitive.
Why Lo Loestrin® Fe? – For Healthcare Providers,Utility Navigation,Provides quick access links for healthcare professionals.,S,1,Limited scope with straightforward links and navigation.,https://hcp.loloestrin.com/why-loloestrinfe,utility_navigation,Utility strip,No additional complexities identified.
Why Lo Loestrin® Fe? – For Healthcare Providers,Primary Navigation,Main navigation for accessing key site sections.,M,1,Includes nested menus and additional navigation logic.,https://hcp.loloestrin.com/why-loloestrinfe,primary_navigation,Main navigation,Requires consideration for accessibility and responsive design.
Why Lo Loestrin® Fe? – For Healthcare Providers,Hero Section,Highlights the main purpose of the page with visually prominent elements.,S,1,Single section with static content and styling.,https://hcp.loloestrin.com/why-loloestrinfe,hero_section,Hero banner,No dynamic elements or additional logic.
Why Lo Loestrin® Fe? – For Healthcare Providers,Call-to-Action Section,Provides actionable links for healthcare professionals.,M,1,Interactive elements with potential modal or navigation triggers.,https://hcp.loloestrin.com/why-loloestrinfe,cta_section,Fixed navigation,Requires user interaction handling.
Why Lo Loestrin® Fe? – For Healthcare Providers,Information Columns,Displays product information in a two-column layout.,S,1,Static layout with basic styling.,https://hcp.loloestrin.com/why-loloestrinfe,info_columns,Two-column comparison,No dynamic data or user interaction.
Why Lo Loestrin® Fe? – For Healthcare Providers,Modal Call-to-Actions,Interactive modals providing detailed information.,M,1,Includes modal logic and user interaction handling.,https://hcp.loloestrin.com/why-loloestrinfe,modal_cta,Interactive modal links,Requires accessibility and responsive design considerations.
Why Lo Loestrin® Fe? – For Healthcare Providers,Amenorrhea Section,Highlights clinical data related to amenorrhea incidence.,M,1,Data visualization and textual representation.,https://hcp.loloestrin.com/why-loloestrinfe,amenorrhea_section,Clinical data display,May include charts or graphs requiring additional styling.
Why Lo Loestrin® Fe? – For Healthcare Providers,Breakthrough Bleeding Section,Provides insights on breakthrough bleeding with supporting visuals.,M,1,Data visualization and textual representation.,https://hcp.loloestrin.com/why-loloestrinfe,breakthrough_bleeding,Clinical data display,Requires accessibility for graphical elements.
Why Lo Loestrin® Fe? – For Healthcare Providers,Clinical Study Highlights,Summarizes clinical study data with visual representation.,M,1,Data visualization and textual representation.,https://hcp.loloestrin.com/why-loloestrinfe,clinical_study_highlights,Clinical data summary,Requires accessibility for graphical elements.
Lo Loestrin® Fe Formulary Coverage – For Healthcare Providers,Global Utility Navigation,Provides quick access links for healthcare professionals.,S,1,Simple navigation links without advanced interactivity.,https://hcp.loloestrin.com/hcp-resources/formulary-coverage,global_utility_navigation,Utility navigation,No matching block found in the catalog.
Lo Loestrin® Fe Formulary Coverage – For Healthcare Providers,Primary Header Navigation,Main navigation menu for the site.,M,1,Includes dropdowns and multiple link levels.,https://hcp.loloestrin.com/hcp-resources/formulary-coverage,primary_header_navigation,Primary navigation,No matching block found in the catalog.
Lo Loestrin® Fe Formulary Coverage – For Healthcare Providers,Hero Section,Prominent introductory content with a headline and call to action.,M,1,Uses CSS for positioning and basic styling.,https://hcp.loloestrin.com/hcp-resources/formulary-coverage,hero_section,Hero banner,Mapped to Hero block in the catalog.
Lo Loestrin® Fe Formulary Coverage – For Healthcare Providers,CTA Buttons Row,Row of call-to-action buttons for accessing resources.,S,1,Simple button layout without advanced functionality.,https://hcp.loloestrin.com/hcp-resources/formulary-coverage,cta_buttons_row,CTA buttons,No matching block found in the catalog.
Lo Loestrin® Fe Formulary Coverage – For Healthcare Providers,Formulary Lookup,Interactive form for users to check formulary coverage by ZIP code.,C,1,"Handles submissions and confirmations, with structured fields.",https://hcp.loloestrin.com/hcp-resources/formulary-coverage,formulary_lookup,Form with validation,Mapped to Form block in the catalog.
Lo Loestrin® Fe Formulary Coverage – For Healthcare Providers,Coverage Highlights,Highlights key statistics and benefits.,M,1,Includes styled content blocks with possible interactivity.,https://hcp.loloestrin.com/hcp-resources/formulary-coverage,coverage_highlights,Coverage details,No matching block found in the catalog.
Lo Loestrin® Fe Formulary Coverage – For Healthcare Providers,Important Safety Information,Detailed safety and prescription information.,M,1,Content-heavy section requiring precise styling.,https://hcp.loloestrin.com/hcp-resources/formulary-coverage,important_safety_information,Safety information,No matching block found in the catalog.
Lo Loestrin® Fe Formulary Coverage – For Healthcare Providers,Footer Section,Footer content including site links and legal information.,M,1,Fetches content as a fragment and applies styling.,https://hcp.loloestrin.com/hcp-resources/formulary-coverage,footer_section,Footer,Mapped to Footer block in the catalog.
Is Lo Loestrin® Fe Right for Her? – For Healthcare Providers,Utility Navigation,Provides links for safety information and prescribing resources.,S,1,Simple navigation links without advanced interactions.,https://hcp.loloestrin.com/is-lo-loestrin-fe-right-for-her,global_utility_navigation,Utility strip,No matching block in catalog.
Is Lo Loestrin® Fe Right for Her? – For Healthcare Providers,Primary Navigation,Main navigation for accessing site sections.,M,1,Includes submenus and hierarchical navigation.,https://hcp.loloestrin.com/is-lo-loestrin-fe-right-for-her,primary_navigation,Main navigation,No matching block in catalog.
Is Lo Loestrin® Fe Right for Her? – For Healthcare Providers,Hero Section,Prominently displays page title and introduction.,M,1,Requires styling and integration of hero elements.,https://hcp.loloestrin.com/is-lo-loestrin-fe-right-for-her,hero_section,Hero with title and image,Mapped to catalog entry 'Hero'.
Is Lo Loestrin® Fe Right for Her? – For Healthcare Providers,Call-to-Actions Section,Features buttons for sample requests and savings programs.,M,1,Interactive elements requiring tracking and accessibility.,https://hcp.loloestrin.com/is-lo-loestrin-fe-right-for-her,cta_section,Fixed navigation with CTAs,No matching block in catalog.
Is Lo Loestrin® Fe Right for Her? – For Healthcare Providers,Patient Profiles Tabs,Interactive tabs for exploring patient profiles.,M,1,Tabbed interface with dynamic content loading.,https://hcp.loloestrin.com/is-lo-loestrin-fe-right-for-her,patient_profiles_tabs,Tabbed interface,Mapped to catalog entry 'Tabs'.
Is Lo Loestrin® Fe Right for Her? – For Healthcare Providers,Patient Profile: Grace,"Details about Grace, new to oral contraceptives.",S,1,Static content presentation.,https://hcp.loloestrin.com/is-lo-loestrin-fe-right-for-her,patient_profile_grace,Profile details,No matching block in catalog.
Is Lo Loestrin® Fe Right for Her? – For Healthcare Providers,Patient Profile: Zara,"Details about Zara, switching oral contraceptives.",S,1,Static content presentation.,https://hcp.loloestrin.com/is-lo-loestrin-fe-right-for-her,patient_profile_zara,Profile details,No matching block in catalog.
Is Lo Loestrin® Fe Right for Her? – For Healthcare Providers,Patient Profile: Maya,"Details about Maya, restarting oral contraceptives.",S,1,Static content presentation.,https://hcp.loloestrin.com/is-lo-loestrin-fe-right-for-her,patient_profile_maya,Profile details,No matching block in catalog.
Is Lo Loestrin® Fe Right for Her? – For Healthcare Providers,Accordion Section,Expandable content section for patient profiles.,M,1,Interactive accordion requiring accessibility and styling.,https://hcp.loloestrin.com/is-lo-loestrin-fe-right-for-her,accordion_section,Expandable accordion,Mapped to catalog entry 'Accordion'.
Lo Loestrin® Fe Support for Your Practice – For Healthcare Providers,Global Utility Navigation,Provides quick links for healthcare professionals.,M,1,Includes accessibility considerations for navigation.,https://hcp.loloestrin.com/hcp-resources/support-for-your-practice,global_utility_nav,Utility strip,Requires detailed mapping for navigation links.
Lo Loestrin® Fe Support for Your Practice – For Healthcare Providers,Primary Navigation,Main site navigation for accessing key sections.,C,1,Deep navigation structure and accessibility requirements.,https://hcp.loloestrin.com/hcp-resources/support-for-your-practice,primary_navigation,Main navigation,Ensure alignment with accessibility standards.
Lo Loestrin® Fe Support for Your Practice – For Healthcare Providers,Hero Section,Highlights the main message and resources.,M,1,Visual and responsive design considerations.,https://hcp.loloestrin.com/hcp-resources/support-for-your-practice,hero_section,Hero banner,Focus on responsive layout.
Lo Loestrin® Fe Support for Your Practice – For Healthcare Providers,Call-to-Action Row,Provides direct links to key resources.,M,1,Interactive elements with accessibility focus.,https://hcp.loloestrin.com/hcp-resources/support-for-your-practice,cta_row,CTA section,Ensure clear call-to-action design.
Lo Loestrin® Fe Support for Your Practice – For Healthcare Providers,Resources Grid,Displays key resources for healthcare providers.,M,1,Grid layout with interactive elements.,https://hcp.loloestrin.com/hcp-resources/support-for-your-practice,resources_grid,Content grid,Optimize for mobile and desktop views.
Lo Loestrin® Fe Support for Your Practice – For Healthcare Providers,Savings Program Section,Details about the savings program for patients.,M,1,Includes dynamic content updates.,https://hcp.loloestrin.com/hcp-resources/support-for-your-practice,savings_program,Savings details,Ensure accurate and updated information.
Lo Loestrin® Fe Support for Your Practice – For Healthcare Providers,Contact Section,Provides contact options for representatives.,M,1,Interactive contact forms and links.,https://hcp.loloestrin.com/hcp-resources/support-for-your-practice,contact_section,Contact options,Focus on usability and accessibility.
Lo Loestrin® Fe Support for Your Practice – For Healthcare Providers,Important Safety Information,Displays safety information for the product.,M,1,Critical content requiring compliance adherence.,https://hcp.loloestrin.com/hcp-resources/support-for-your-practice,important_safety_info,Safety information,Ensure legal and compliance alignment.
sitemap,Global Utility Navigation,Provides utility links for quick access.,S,1,Basic navigation links without dynamic or complex interactions.,https://hcp.loloestrin.com/sitemap,global_utility_navigation,Utility strip,No matching AEM catalog entry found.
sitemap,Primary Navigation,Main site navigation for accessing key sections.,M,1,Includes dropdowns and hierarchical navigation.,https://hcp.loloestrin.com/sitemap,primary_navigation,Main navigation,No matching AEM catalog entry found.
sitemap,Hero Section,Displays a prominent hero image and title.,M,1,Includes visual and textual elements with potential for animation.,https://hcp.loloestrin.com/sitemap,hero_section,Hero banner,Mapped to 'Hero' block in AEM catalog.
sitemap,Sitemap List,Lists all site links for navigation.,S,1,Static list with no dynamic interactions.,https://hcp.loloestrin.com/sitemap,sitemap_list,Sitemap content,No matching AEM catalog entry found.
sitemap,Important Safety Information,Displays critical safety information.,S,1,Static text block with no dynamic elements.,https://hcp.loloestrin.com/sitemap,important_safety_information,Safety information,No matching AEM catalog entry found.
sitemap,Footer Links,Contains additional resource links.,S,1,Basic footer links without complex interactions.,https://hcp.loloestrin.com/sitemap,footer_links,Footer navigation,Mapped to 'Footer' block in AEM catalog.
sitemap,Footer Legal Text,Displays legal disclaimers and copyright.,S,1,Static text with no dynamic elements.,https://hcp.loloestrin.com/sitemap,footer_legal_text,Legal footer,No matching AEM catalog entry found.
sitemap,Back to Top Button,Returns users to the top of the page.,S,1,Simple button with scroll functionality.,https://hcp.loloestrin.com/sitemap,back_to_top_button,Scroll to top,No matching AEM catalog entry found.
