Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
Site Map | Women’s Health Education | Digital OBGYN,Back to Top Button,Scroll-to-top functionality for user convenience.,S,1,Simple button with scroll behavior.,https://www.digitalobgyn.com/sitemap,back_to_top_button,Utility button,Ensure smooth scrolling and accessibility support.,screenshots/blocks/back_to_top_button__default.png
Endometriosis | Women’s Health Education | Digital OBGYN,Utility Navigation,Provides quick access to utility links such as contact and advocacy.,S,1,Simple navigation links without advanced interactivity.,https://www.digitalobgyn.com/endometriosis,utility_navigation,Utility strip,Mapped to Header block due to similar functionality.,screenshots/blocks/utility_navigation__default.png
Endometriosis | Women’s Health Education | Digital OBGYN,Main Content Columns,Displays educational content in a two-column layout.,M,1,Requires responsive layout for content adaptation.,https://www.digitalobgyn.com/endometriosis,main_content_columns,Two-column layout,Mapped to Columns block for layout management.,screenshots/blocks/main_content_columns__default.png
Endometriosis | Women’s Health Education | Digital OBGYN,Video Library,Showcases video resources related to endometriosis.,M,2,Tabs require interactivity and styling for content organization.,https://www.digitalobgyn.com/endometriosis,video_library,Tabbed content,Mapped to Tabs block for organizing video content.,screenshots/blocks/video_library__default.png
Endometriosis | Women’s Health Education | Digital OBGYN,Dyspareunia Section,Provides information and videos about dyspareunia in the context of endometriosis.,S,1,Static section with descriptive content.,https://www.digitalobgyn.com/endometriosis,dyspareunia_section,Page section,Mapped to Hero block due to static and visual prominence.,screenshots/blocks/dyspareunia_section__default.png
Bone Health | Women’s Health Education | Digital OBGYN,Bone Health 101,Introduction to bone health basics with videos.,M,1,Educational content with multimedia integration.,https://www.digitalobgyn.com/bonehealth,bone_health_101,Educational section,No exact match found in catalog.,screenshots/blocks/bone_health_101__default.png
Bone Health | Women’s Health Education | Digital OBGYN,Bone Density Measurement,Educational content on measuring bone density.,M,1,Includes detailed informational content.,https://www.digitalobgyn.com/bonehealth,bone_density_measurement,Measurement education,No exact match found in catalog.,screenshots/blocks/bone_density_measurement__default.png
Bone Health | Women’s Health Education | Digital OBGYN,Bone Mass Overview,Explains the concept of bone mass with videos.,M,1,Multimedia and text integration.,https://www.digitalobgyn.com/bonehealth,bone_mass_overview,Overview section,No exact match found in catalog.,screenshots/blocks/bone_mass_overview__default.png
Bone Health | Women’s Health Education | Digital OBGYN,Bone Mass Factors,Discusses factors influencing bone mass.,M,1,Educational and detailed content.,https://www.digitalobgyn.com/bonehealth,bone_mass_factors,Factors explanation,No exact match found in catalog.,screenshots/blocks/bone_mass_factors__default.png
Bone Health | Women’s Health Education | Digital OBGYN,Bone and Estrogen,Explores the relationship between estrogen and bone health.,M,1,Scientific content integration.,https://www.digitalobgyn.com/bonehealth,bone_and_estrogen,Relationship section,No exact match found in catalog.,screenshots/blocks/bone_and_estrogen__default.png
Bone Health | Women’s Health Education | Digital OBGYN,Bone Summary,Summary of key takeaways from the section.,S,1,Simple summary content.,https://www.digitalobgyn.com/bonehealth,bone_summary,Summary,No exact match found in catalog.,screenshots/blocks/bone_summary__default.png
Uterine Fibroids | Women’s Health Education | Digital OBGYN,Hero Banner,Prominent section introducing the page topic with visual and textual content.,M,1,Includes visual and textual content requiring layout and styling.,https://www.digitalobgyn.com/uterinefibroids,hero_banner,Hero section,No direct match found in the AEM catalog.,screenshots/blocks/hero_banner__default.png
