Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Artritis Reumatoide | Humira Puerto Rico,Hero Title Section,Highlights the main topic of the page with a title and subtitle.,S,1,Simple title and subtitle layout.,https://www.humirapr.com/artritis_reumatoide/,hero_title_section,Title and subtitle,Matched with 'Hero' block in catalog.
Artritis Reumatoide | Humira Puerto Rico,Hero Content Section,Provides an introductory message about managing arthritis.,S,1,Introductory content layout.,https://www.humirapr.com/artritis_reumatoide/,hero_content_section,Introduction,Matched with 'Hero' block in catalog.
Artritis Reumatoide | Humira Puerto Rico,Contact Block,Encourages users to contact support for assistance with treatment.,M,1,Contact details and call-to-action.,https://www.humirapr.com/artritis_reumatoide/,contact_block,Support contact,No direct match in catalog.
Artritis Reumatoide | Humira Puerto Rico,Hero Information,Introduces the topic of rheumatoid arthritis with detailed information.,M,1,Detailed informational layout.,https://www.humirapr.com/artritis_reumatoide/,hero_information,Informational hero,Matched with 'Hero' block in catalog.
Artritis Reumatoide | Humira Puerto Rico,Symptoms Section,Lists symptoms of rheumatoid arthritis and their impacts on daily life.,M,1,Detailed list and images.,https://www.humirapr.com/artritis_reumatoide/,symptoms_section,Symptoms listing,No direct match in catalog.
Artritis Reumatoide | Humira Puerto Rico,Causes Section,Explains potential causes of rheumatoid arthritis with images and text.,M,1,Detailed explanatory layout.,https://www.humirapr.com/artritis_reumatoide/,causes_section,Causes explanation,No direct match in catalog.
Artritis Reumatoide | Humira Puerto Rico,Video Section,Features a video explaining how the treatment can help.,S,1,Embedded video with basic styling.,https://www.humirapr.com/artritis_reumatoide/,video_section,Video content,Matched with 'Video' block in catalog.
Artritis Reumatoide | Humira Puerto Rico,Divider Section,Visual divider between sections for better content separation.,S,1,Simple visual divider.,https://www.humirapr.com/artritis_reumatoide/,divider_section,Content separator,No direct match in catalog.
Artritis Reumatoide | Humira Puerto Rico,Information Section,Provides detailed usage and safety information about the medication.,M,1,Detailed informational layout.,https://www.humirapr.com/artritis_reumatoide/,info_section,Medication information,No direct match in catalog.
Artritis Reumatoide | Humira Puerto Rico,Footer Navigation,Contains links to important resources and legal information.,S,1,Simple footer navigation.,https://www.humirapr.com/artritis_reumatoide/,footer_navigation,Footer links,Matched with 'Footer' block in catalog.
Selecciona tu Condición | Humira Puerto Rico,Global Top Navigation,Displays a message with links to resources and contact information.,S,1,Simple static content with links.,https://www.humirapr.com/condicion/,global_top_nav,Utility strip,No direct match in catalog.
Selecciona tu Condición | Humira Puerto Rico,Main Navigation,Provides the primary navigation menu for site sections and dropdowns.,M,1,Includes dropdown menus and responsive design.,https://www.humirapr.com/condicion/,main_navigation,Primary navigation,No direct match in catalog.
Selecciona tu Condición | Humira Puerto Rico,Sub Navigation Wrapper,Contains additional navigation links and branding for larger screens.,S,1,Static content with branding.,https://www.humirapr.com/condicion/,subnav_wrapper,Sub-navigation,No direct match in catalog.
Selecciona tu Condición | Humira Puerto Rico,Choose Condition Section,Allows users to select a condition and provides related information.,M,1,Interactive dropdown for condition selection.,https://www.humirapr.com/condicion/,choose_condition_section,Interactive selection,No direct match in catalog.
Selecciona tu Condición | Humira Puerto Rico,Video Section,Features a video explaining how to administer HUMIRA.,M,1,Includes embedded video player.,https://www.humirapr.com/condicion/,video_section,Video feature,No direct match in catalog.
Selecciona tu Condición | Humira Puerto Rico,Information Section,Provides detailed information about HUMIRA's uses and safety.,S,1,Static text content with headings.,https://www.humirapr.com/condicion/,info_section,Informational content,No direct match in catalog.
Selecciona tu Condición | Humira Puerto Rico,Footer Navigation,"Contains links to legal, privacy, and additional resources.",S,1,Simple footer links.,https://www.humirapr.com/condicion/,footer_navigation,Legal and resources links,No direct match in catalog.
Selecciona tu Condición | Humira Puerto Rico,Footer Bottom,Displays the AbbVie logo and copyright information.,S,1,Static content with branding.,https://www.humirapr.com/condicion/,footer_bottom,Branding and copyright,No direct match in catalog.
Selecciona tu Condición | Humira Puerto Rico,Information Widget,Displays a collapsible widget with important safety and usage information.,M,1,Interactive collapsible content.,https://www.humirapr.com/condicion/,information_widget,Collapsible widget,No direct match in catalog.
Selecciona tu Condición | Humira Puerto Rico,Exit Modals,Contains modal dialogs for exit warnings and confirmations.,C,1,Requires JavaScript for modal functionality and CSS for styling.,https://www.humirapr.com/condicion/,exit_modals,Exit confirmation modals,Matched with 'Modal' in catalog.
Artritis Idiopática Juvenil Poliarticular | Humira Puerto Rico,Global Utility Strip,Displays quick access links and contact information.,S,1,Simple structure with static content.,https://www.humirapr.com/artritis_juvenil_idiopatica/,global_utility_strip,Utility strip,No matching AEM catalog block found.
Artritis Idiopática Juvenil Poliarticular | Humira Puerto Rico,Primary Navigation,Provides main navigation functionality with dropdowns.,M,1,Includes dropdown interactions and multi-level navigation.,https://www.humirapr.com/artritis_juvenil_idiopatica/,primary_navigation,Main navigation,No matching AEM catalog block found.
Artritis Idiopática Juvenil Poliarticular | Humira Puerto Rico,Hero Title Section,Displays a prominent title and introductory text.,M,1,Requires hero styling and responsive design.,https://www.humirapr.com/artritis_juvenil_idiopatica/,hero_title_section,Hero title,Mapped to AEM's 'Hero' block.
Artritis Idiopática Juvenil Poliarticular | Humira Puerto Rico,Hero Lead Section,Highlights key messages with visual emphasis.,M,1,Similar complexity to the hero title section.,https://www.humirapr.com/artritis_juvenil_idiopatica/,hero_lead_section,Hero lead,Mapped to AEM's 'Hero' block.
Artritis Idiopática Juvenil Poliarticular | Humira Puerto Rico,Contact Section,Displays contact information and call-to-action.,S,1,Static layout without interactive elements.,https://www.humirapr.com/artritis_juvenil_idiopatica/,contact_section,Contact information,No matching AEM catalog block found.
Artritis Idiopática Juvenil Poliarticular | Humira Puerto Rico,Information Section,Provides detailed explanation of the condition.,M,1,Content-heavy section with structured text.,https://www.humirapr.com/artritis_juvenil_idiopatica/,information_section,Content explanation,No matching AEM catalog block found.
Artritis Idiopática Juvenil Poliarticular | Humira Puerto Rico,Symptoms Section,Lists and describes symptoms of the condition.,M,1,Includes bulleted lists and styled text.,https://www.humirapr.com/artritis_juvenil_idiopatica/,symptoms_section,Symptom listing,No matching AEM catalog block found.
Artritis Idiopática Juvenil Poliarticular | Humira Puerto Rico,Causes Section,Explains possible causes of the condition.,M,1,Content-focused with styled text.,https://www.humirapr.com/artritis_juvenil_idiopatica/,causes_section,Cause explanation,No matching AEM catalog block found.
Artritis Idiopática Juvenil Poliarticular | Humira Puerto Rico,Treatment Section,Describes treatment options available.,M,1,Informative layout with structured content.,https://www.humirapr.com/artritis_juvenil_idiopatica/,treatment_section,Treatment details,No matching AEM catalog block found.
Artritis Idiopática Juvenil Poliarticular | Humira Puerto Rico,Video Section,Features an embedded video with explanatory content.,C,1,Includes video integration and responsive design.,https://www.humirapr.com/artritis_juvenil_idiopatica/,video_section,Video feature,No matching AEM catalog block found.
Artritis Idiopática Juvenil Poliarticular | Humira Puerto Rico,Footer Navigation,Provides links to resources and legal information.,S,1,Static footer navigation.,https://www.humirapr.com/artritis_juvenil_idiopatica/,footer_navigation,Footer links,Mapped to AEM's 'Footer' block.
Artritis Idiopática Juvenil Poliarticular | Humira Puerto Rico,Footer Bottom,Displays copyright and branding information.,S,1,Simple footer content.,https://www.humirapr.com/artritis_juvenil_idiopatica/,footer_bottom,Footer branding,Mapped to AEM's 'Footer' block.
Colitis Ulcerosa | Humira Puerto Rico,Utility Strip,Provides quick access links for contact and subscription.,S,1,Basic UI with links; minimal styling.,https://www.humirapr.com/colitis_ulcerativa/,global_utility_strip,Utility strip,"No advanced functionality detected.  Model suggested ""Utility"" (not an exact catalog name — use query_aem_blocks_catalog)."
Colitis Ulcerosa | Humira Puerto Rico,Primary Navigation,Displays main navigation and branding elements.,M,1,Includes dropdowns and responsive behavior.,https://www.humirapr.com/colitis_ulcerativa/,primary_header,Main navigation,"Responsive navigation with dropdowns.  Model suggested ""Navigation"" (not an exact catalog name — use query_aem_blocks_catalog)."
Colitis Ulcerosa | Humira Puerto Rico,Hero Section,Highlights main visual and message.,M,1,Large visual focus with heading and styling.,https://www.humirapr.com/colitis_ulcerativa/,hero_section,Main hero,Centralized visual focus.
Colitis Ulcerosa | Humira Puerto Rico,Contact Call-To-Action,Encourages user interaction for contact.,S,1,Basic layout with links and text.,https://www.humirapr.com/colitis_ulcerativa/,contact_cta,Subscribe,"Simple CTA block.  Model suggested ""CTA"" (not an exact catalog name — use query_aem_blocks_catalog)."
Colitis Ulcerosa | Humira Puerto Rico,Introduction Hero,Introduces the topic with visuals and text.,M,1,Hero pattern with text and imagery.,https://www.humirapr.com/colitis_ulcerativa/,intro_hero,Introductory hero,Secondary hero block.
Colitis Ulcerosa | Humira Puerto Rico,Symptoms Info,Explains symptoms related to the condition.,M,1,Detailed informational content.,https://www.humirapr.com/colitis_ulcerativa/,symptoms_section,Symptoms details,"Content-focused block.  Model suggested ""Information"" (not an exact catalog name — use query_aem_blocks_catalog)."
Colitis Ulcerosa | Humira Puerto Rico,Causes Info Hero,Details causes of the condition.,M,1,Hero pattern with detailed text.,https://www.humirapr.com/colitis_ulcerativa/,causes_section,Causes details,Hero used for informational purposes.
Colitis Ulcerosa | Humira Puerto Rico,Treatment Info,Describes treatment options.,M,1,Informational content with structured layout.,https://www.humirapr.com/colitis_ulcerativa/,treatment_section,Treatment details,"Content-focused block.  Model suggested ""Information"" (not an exact catalog name — use query_aem_blocks_catalog)."
Colitis Ulcerosa | Humira Puerto Rico,Video Section,Provides video content explaining benefits.,M,1,Embedded video with styling.,https://www.humirapr.com/colitis_ulcerativa/,video_section,Educational video,Visual and educational content.
Colitis Ulcerosa | Humira Puerto Rico,Detailed Info Section,Contains detailed product and safety information.,M,1,Structured informational layout.,https://www.humirapr.com/colitis_ulcerativa/,info_section,Product details,"Content-focused block.  Model suggested ""Information"" (not an exact catalog name — use query_aem_blocks_catalog)."
Colitis Ulcerosa | Humira Puerto Rico,Footer,Displays site-wide links and legal information.,S,1,Static footer with links.,https://www.humirapr.com/colitis_ulcerativa/,footer,Site footer,No advanced functionality detected.
Enfermedad de Crohn Pediátrica | HumiraPuerto Rico,Global Utility Strip,Provides quick access to AbbVie Contigo information and contact details.,S,1,Simple layout with static content.,https://www.humirapr.com/cronhs_pediatrica/,global_utility_strip,Utility strip,No direct match in the AEM catalog.
Enfermedad de Crohn Pediátrica | HumiraPuerto Rico,Primary Navigation,Main site navigation with dropdown menus for conditions and prescription information.,C,1,Involves dropdown menus and deep navigation structure.,https://www.humirapr.com/cronhs_pediatrica/,primary_navigation,Main navigation,No direct match in the AEM catalog.
Enfermedad de Crohn Pediátrica | HumiraPuerto Rico,Subnavigation Wrapper,Contains additional navigation links and branding for desktop users.,M,1,Secondary navigation with branding integration.,https://www.humirapr.com/cronhs_pediatrica/,subnav_wrapper,Subnavigation,No direct match in the AEM catalog.
Enfermedad de Crohn Pediátrica | HumiraPuerto Rico,Hero Section,Highlights the main topic of the page with a prominent image and introductory text.,M,1,Includes visual and text elements requiring responsive design.,https://www.humirapr.com/cronhs_pediatrica/,hero_section,Hero,No direct match in the AEM catalog.
Enfermedad de Crohn Pediátrica | HumiraPuerto Rico,Contact Block,Provides contact information and details about AbbVie Contigo.,S,1,Static content with minimal interaction.,https://www.humirapr.com/cronhs_pediatrica/,contact_block,Contact,No direct match in the AEM catalog.
Enfermedad de Crohn Pediátrica | HumiraPuerto Rico,Information Section,"Explains the condition and its symptoms, causes, and treatments.",M,1,Includes detailed textual content and structured layout.,https://www.humirapr.com/cronhs_pediatrica/,information_section,Informational content,No direct match in the AEM catalog.
Enfermedad de Crohn Pediátrica | HumiraPuerto Rico,Video Section,Includes videos explaining how HUMIRA helps with the condition.,C,1,Integration of interactive video components.,https://www.humirapr.com/cronhs_pediatrica/,video_section,Video content,No direct match in the AEM catalog.
Enfermedad de Crohn Pediátrica | HumiraPuerto Rico,Divider,Visual separator between sections.,S,1,Simple visual element.,https://www.humirapr.com/cronhs_pediatrica/,divider,Divider,No direct match in the AEM catalog.
Enfermedad de Crohn Pediátrica | HumiraPuerto Rico,Information Section,Provides detailed information about HUMIRA's usage and safety information.,M,1,Detailed and structured content presentation.,https://www.humirapr.com/cronhs_pediatrica/,info_section,Informational content,No direct match in the AEM catalog.
Enfermedad de Crohn Pediátrica | HumiraPuerto Rico,Footer,Contains site-wide links and legal information.,M,1,Dynamic content loading and styling.,https://www.humirapr.com/cronhs_pediatrica/,footer,Footer,Matched with AEM catalog.
Enfermedad de Crohn Pediátrica | HumiraPuerto Rico,Modals,Interactive modals for additional information or external links.,C,1,Requires JavaScript for interactivity and accessibility considerations.,https://www.humirapr.com/cronhs_pediatrica/,modals,Modal dialogs,No direct match in the AEM catalog.
Hidradenitis Supurativa | Humira Puerto Rico,Global Utility Strip,Provides contact information and links to related services.,S,1,Simple informational section with links.,https://www.humirapr.com/hidradenitis_supurativa/,global_utility_strip,Utility strip,Could be enhanced for accessibility.
Hidradenitis Supurativa | Humira Puerto Rico,Primary Navigation,Contains the main navigation menu and branding.,C,1,Deep navigation structure with dropdowns.,https://www.humirapr.com/hidradenitis_supurativa/,primary_navigation,Main navigation,Requires robust accessibility implementation.
Hidradenitis Supurativa | Humira Puerto Rico,Sub Navigation,Displays additional navigation links below the main menu.,M,1,Secondary navigation with moderate depth.,https://www.humirapr.com/hidradenitis_supurativa/,sub_navigation,Sub navigation,Should integrate seamlessly with primary navigation.
Hidradenitis Supurativa | Humira Puerto Rico,Hero Title Section,Introduces the page topic with a title and subtitle.,S,1,Simple hero section with text.,https://www.humirapr.com/hidradenitis_supurativa/,hero_title_section,Title introduction,Styling and layout are straightforward.
Hidradenitis Supurativa | Humira Puerto Rico,Hero Banner,Highlights the main message with a visual focus.,M,1,Visual-heavy hero section requiring dynamic content.,https://www.humirapr.com/hidradenitis_supurativa/,hero_banner,Banner,Should be responsive and visually appealing.
Hidradenitis Supurativa | Humira Puerto Rico,Contact Block,Provides contact information and a call-to-action for users.,S,1,Static contact details and CTA.,https://www.humirapr.com/hidradenitis_supurativa/,contact_block,Contact information,Ensure ease of interaction for users.
Hidradenitis Supurativa | Humira Puerto Rico,Hero Information,Explains the condition in detail with supporting visuals.,M,1,Combination of text and visuals for explanation.,https://www.humirapr.com/hidradenitis_supurativa/,hero_information,Informational hero,Content should be engaging and informative.
Hidradenitis Supurativa | Humira Puerto Rico,Symptoms Section,Details the symptoms of the condition with bullet points.,S,1,Simple list format for symptom details.,https://www.humirapr.com/hidradenitis_supurativa/,symptoms_section,Symptoms,Ensure clarity and readability of content.
Hidradenitis Supurativa | Humira Puerto Rico,Causes Section,Explains the causes of the condition.,S,1,Straightforward explanatory section.,https://www.humirapr.com/hidradenitis_supurativa/,causes_section,Causes,Content should be scientifically accurate.
Hidradenitis Supurativa | Humira Puerto Rico,Treatment Section,Describes treatment options and stages.,M,1,Detailed explanation requiring structured presentation.,https://www.humirapr.com/hidradenitis_supurativa/,treatment_section,Treatments,Should include interactive elements for user engagement.
Hidradenitis Supurativa | Humira Puerto Rico,Video Section Main,Includes a video explaining the treatment.,C,1,Integration of video player and accessibility features.,https://www.humirapr.com/hidradenitis_supurativa/,video_section_main,Video content,Ensure compatibility with various devices.
Hidradenitis Supurativa | Humira Puerto Rico,Divider Section,Separates content sections with a visual divider.,S,1,Simple visual element for separation.,https://www.humirapr.com/hidradenitis_supurativa/,divider_section,Divider,Should align with overall page design.
Hidradenitis Supurativa | Humira Puerto Rico,Information Section,Provides detailed medical and safety information.,M,1,Content-heavy section requiring clear layout.,https://www.humirapr.com/hidradenitis_supurativa/,info_section,Safety information,Must adhere to regulatory requirements.
Hidradenitis Supurativa | Humira Puerto Rico,Footer,Contains site-wide links and legal information.,C,1,Comprehensive footer with multiple links and legal details.,https://www.humirapr.com/hidradenitis_supurativa/,footer,Footer,Should be consistent across all pages.
Artritis Psoriásica | Humira Puerto Rico,Utility Strip,Provides contact and subscription information at the top of the page.,S,1,Simple layout with minimal interactivity.,https://www.humirapr.com/artritis_psoriasica/,global_utility_strip,Utility strip,No direct match found in catalog.
Artritis Psoriásica | Humira Puerto Rico,Primary Navigation,Main navigation bar with links to site sections and dropdown menus.,M,1,Requires dropdown functionality and responsive design.,https://www.humirapr.com/artritis_psoriasica/,primary_navigation,Main navigation,No direct match found in catalog.
Artritis Psoriásica | Humira Puerto Rico,Hero Section,Prominent introductory section with key messaging and visuals.,M,1,Includes large image and styling for visual prominence.,https://www.humirapr.com/artritis_psoriasica/,hero_section,Hero,Matched with 'Hero' in catalog.
Artritis Psoriásica | Humira Puerto Rico,Contact Call-to-Action,Encourages users to contact for more information or assistance.,S,1,Simple call-to-action layout.,https://www.humirapr.com/artritis_psoriasica/,contact_cta,Subscribe,No direct match found in catalog.
Artritis Psoriásica | Humira Puerto Rico,Symptoms Section,Details the symptoms of the condition.,S,1,Informational content with basic styling.,https://www.humirapr.com/artritis_psoriasica/,symptoms_section,Content section,No direct match found in catalog.
Artritis Psoriásica | Humira Puerto Rico,Visual Aid Section,Illustrates the condition with diagrams and images.,M,1,Includes images and explanatory text.,https://www.humirapr.com/artritis_psoriasica/,visual_aid_section,Visual aid,No direct match found in catalog.
Artritis Psoriásica | Humira Puerto Rico,Joint Damage Section,Explains the progression of joint damage over time.,M,1,Requires interactive or illustrative elements.,https://www.humirapr.com/artritis_psoriasica/,joint_damage_section,Content section,No direct match found in catalog.
Artritis Psoriásica | Humira Puerto Rico,Causes Section,Details the causes of the condition.,S,1,Informational content with basic styling.,https://www.humirapr.com/artritis_psoriasica/,causes_section,Content section,No direct match found in catalog.
Artritis Psoriásica | Humira Puerto Rico,Treatment Section,Describes treatment options and approaches.,S,1,Informational content with basic styling.,https://www.humirapr.com/artritis_psoriasica/,treatment_section,Content section,No direct match found in catalog.
Artritis Psoriásica | Humira Puerto Rico,Video Section,Provides video content explaining treatment and medication.,M,1,Requires video embedding and responsive design.,https://www.humirapr.com/artritis_psoriasica/,video_section,Video,Matched with 'Video' in catalog.
Artritis Psoriásica | Humira Puerto Rico,Footer,"Contains site-wide links, legal information, and branding.",M,1,Includes multiple links and responsive design.,https://www.humirapr.com/artritis_psoriasica/,footer,Footer,Matched with 'Footer' in catalog.
Cubierta del Medicamento y Acceso | Humira Puerto Rico,Global Utility Strip,Displays contact and subscription information at the top of the page.,S,1,Simple layout with static content.,https://www.humirapr.com/cubierta_y_acceso/,global_utility_strip,Utility strip,No direct match in AEM catalog.
Cubierta del Medicamento y Acceso | Humira Puerto Rico,Primary Navigation,"Provides the main site navigation, including dropdown menus and links to key sections.",M,1,Includes dropdown functionality and dynamic links.,https://www.humirapr.com/cubierta_y_acceso/,primary_navigation,Main navigation,No direct match in AEM catalog.
Cubierta del Medicamento y Acceso | Humira Puerto Rico,Hero Section,Highlights the main message or call-to-action with an image and text.,M,1,Involves responsive design and prominent messaging.,https://www.humirapr.com/cubierta_y_acceso/,hero_section,Hero,Matches AEM catalog 'Hero' block.
Cubierta del Medicamento y Acceso | Humira Puerto Rico,Access Features,Showcases features and benefits available to patients.,M,1,Contains multiple icons and text blocks.,https://www.humirapr.com/cubierta_y_acceso/,access_features,Features section,No direct match in AEM catalog.
Cubierta del Medicamento y Acceso | Humira Puerto Rico,Insurance Information,Provides details about understanding and managing health insurance.,M,1,Includes detailed text and structured layout.,https://www.humirapr.com/cubierta_y_acceso/,insurance_information,Informational content,No direct match in AEM catalog.
Cubierta del Medicamento y Acceso | Humira Puerto Rico,Specialty Pharmacy,Explains the process and benefits of using a specialty pharmacy.,M,1,Educational content with structured sections.,https://www.humirapr.com/cubierta_y_acceso/,specialty_pharmacy,Pharmacy information,No direct match in AEM catalog.
Cubierta del Medicamento y Acceso | Humira Puerto Rico,Type of Medicine,Describes the unique aspects of specialized medications and pharmacies.,M,1,Detailed information with lists and headers.,https://www.humirapr.com/cubierta_y_acceso/,type_of_medicine,Medicine type explanation,No direct match in AEM catalog.
Cubierta del Medicamento y Acceso | Humira Puerto Rico,Information Section,Provides detailed information about the product's uses and safety.,M,1,Involves structured text and possibly links.,https://www.humirapr.com/cubierta_y_acceso/,info_section,Product information,No direct match in AEM catalog.
Cubierta del Medicamento y Acceso | Humira Puerto Rico,Footer,"Contains site-wide links, legal information, and branding.",S,1,Standard footer layout with links.,https://www.humirapr.com/cubierta_y_acceso/,footer,Footer,Matches AEM catalog 'Footer' block.
Enfermedad de Crohn | Humira Puerto Rico,Utility Strip,Provides contact information and subscription options for users.,S,1,Basic functionality with links and contact details; no advanced interactivity.,https://www.humirapr.com/cronhs/,global_utility_strip,Utility strip,Not mapped to an official AEM block.
Enfermedad de Crohn | Humira Puerto Rico,Primary Navigation,Main navigation menu with links to different sections and conditions.,M,1,Includes dropdown menus and dynamic link handling.,https://www.humirapr.com/cronhs/,primary_navigation,Main navigation,Not mapped to an official AEM block.
Enfermedad de Crohn | Humira Puerto Rico,Hero Section,Prominent hero section introducing the page topic and main message.,M,1,Includes large image and heading; styled dynamically.,https://www.humirapr.com/cronhs/,hero_section,Hero image and heading,Mapped to AEM Hero block.
Enfermedad de Crohn | Humira Puerto Rico,Contact Call-to-Action,Encourages users to contact for more information or assistance.,S,1,Simple call-to-action with contact information.,https://www.humirapr.com/cronhs/,contact_cta,Subscribe and contact,Not mapped to an official AEM block.
Enfermedad de Crohn | Humira Puerto Rico,Information Section,Provides detailed information about Crohn's disease and its symptoms.,M,1,Contains multiple sections with text and images.,https://www.humirapr.com/cronhs/,information_section,Educational content,Not mapped to an official AEM block.
Enfermedad de Crohn | Humira Puerto Rico,Video Section,Includes informational videos related to the content.,M,1,Video embedding with lazy loading and styling.,https://www.humirapr.com/cronhs/,video_section,Video content,Mapped to AEM Video block.
Enfermedad de Crohn | Humira Puerto Rico,Divider Image,Visual divider separating content sections.,S,1,Static image used as a visual separator.,https://www.humirapr.com/cronhs/,divider_image,Content divider,Not mapped to an official AEM block.
Enfermedad de Crohn | Humira Puerto Rico,Footer,"Footer with navigation links, legal information, and branding.",M,1,Includes links and branding content; fetched as a fragment.,https://www.humirapr.com/cronhs/,footer,Footer navigation and branding,Mapped to AEM Footer block.
Psoriasis en Placas Crónica | Humira Puerto Rico,Global Utility Strip,Provides quick access to additional resources and contact information.,S,1,Simple text-based utility navigation.,https://www.humirapr.com/psoriasis_en_placas/,global_utility_strip,Utility strip,No direct catalog match found.
Psoriasis en Placas Crónica | Humira Puerto Rico,Primary Navigation,Main site navigation with links to key sections and dropdowns.,M,1,Includes dropdowns and accessibility requirements.,https://www.humirapr.com/psoriasis_en_placas/,primary_navigation,Main navigation,Maps to 'Header' component in catalog.
Psoriasis en Placas Crónica | Humira Puerto Rico,Sub Navigation,Secondary navigation with links to specific resources.,M,1,Requires responsive and accessible design.,https://www.humirapr.com/psoriasis_en_placas/,sub_navigation,Secondary navigation,Maps to 'Header' component in catalog.
Psoriasis en Placas Crónica | Humira Puerto Rico,Hero Section,Main visual and textual introduction to the page content.,M,1,Includes imagery and text layout.,https://www.humirapr.com/psoriasis_en_placas/,hero_section,Hero,Matches 'Hero' component in catalog.
Psoriasis en Placas Crónica | Humira Puerto Rico,Contact Call-to-Action,Encourages users to contact or learn more about specific services.,S,1,Basic call-to-action section.,https://www.humirapr.com/psoriasis_en_placas/,contact_cta,Contact CTA,No direct catalog match found.
Psoriasis en Placas Crónica | Humira Puerto Rico,Introduction Content,Provides an overview and introduction to the topic.,S,1,Simple text and image layout.,https://www.humirapr.com/psoriasis_en_placas/,intro_content,Introduction,No direct catalog match found.
Psoriasis en Placas Crónica | Humira Puerto Rico,Symptoms Section,Details symptoms and causes of the condition.,M,1,Includes structured content and potential list elements.,https://www.humirapr.com/psoriasis_en_placas/,symptoms_section,Symptoms details,No direct catalog match found.
Psoriasis en Placas Crónica | Humira Puerto Rico,Video Section,Includes video content explaining the topic.,M,1,Embedding video with accessibility considerations.,https://www.humirapr.com/psoriasis_en_placas/,video_section,Video content,Matches 'Video' component in catalog.
Psoriasis en Placas Crónica | Humira Puerto Rico,Carousel Section,Displays a carousel of images or content.,C,1,Interactive carousel with navigation and accessibility needs.,https://www.humirapr.com/psoriasis_en_placas/,carousel_section,Image carousel,Matches 'Carousel' component in catalog.
Psoriasis en Placas Crónica | Humira Puerto Rico,Footer,Contains site-wide links and legal information.,M,1,Footer with multiple sections and links.,https://www.humirapr.com/psoriasis_en_placas/,footer,Footer,Matches 'Footer' component in catalog.
Colitis Ulcerosa Pediátrica | Humira Puerto Rico,Utility Navigation,Provides quick access to resources and contact information.,S,1,Simple layout with static links.,https://www.humirapr.com/colitis_ulcerativa_pediatrica/,global_utility_strip,Utility Strip,Part of the header component.
Colitis Ulcerosa Pediátrica | Humira Puerto Rico,Main Navigation,Main navigation with dropdown menus for site sections.,M,1,Includes dropdown functionality and multiple links.,https://www.humirapr.com/colitis_ulcerativa_pediatrica/,primary_navigation,Primary Navigation,Dropdown menus add complexity.
Colitis Ulcerosa Pediátrica | Humira Puerto Rico,Sub Navigation,Secondary navigation for branding and additional links.,S,1,Static links without interaction.,https://www.humirapr.com/colitis_ulcerativa_pediatrica/,sub_navigation,Sub Navigation,Supports site branding.
Colitis Ulcerosa Pediátrica | Humira Puerto Rico,Hero Title,Displays the page's title and introductory text.,S,1,Static text content.,https://www.humirapr.com/colitis_ulcerativa_pediatrica/,hero_title,Title Section,Simple textual hero.
