Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
The Burden of Atopic Dermatitis,Statistics Section,Highlights key statistics about atopic dermatitis in a multi-column layout.,M,1,Includes layout adjustments for responsiveness and accessibility.,https://www.burdenofad.com/,statistics_section,Data visualization,No catalog match; consider creating a custom block.,screenshots/blocks/statistics_section__default.png
The Burden of Atopic Dermatitis,Testimonial Section,Provides patient testimonials and insights into living with atopic dermatitis.,M,2,Requires styling for speech bubble elements and dynamic content.,https://www.burdenofad.com/,testimonial_section,User testimonials,No direct match in the catalog.,screenshots/blocks/testimonial_section__default.png
The Burden of Atopic Dermatitis,Video Section,Features a video player with a transcript about the burdens of atopic dermatitis.,C,2,Involves video embedding and transcript synchronization.,https://www.burdenofad.com/,video_section,Embedded video,Mapped to 'Video' from the catalog.,screenshots/blocks/video_section__default.png
The Burden of Atopic Dermatitis,Footer,Contains site-wide links and legal information.,M,4,Includes dynamic link generation and styling.,https://www.burdenofad.com/,footer,Site footer,Mapped to 'Footer' from the catalog.,screenshots/blocks/footer__default.png
Atopic Dermatitis Treatment Options,Utility Navigation,Provides quick links to utility functions like site navigation and search.,S,1,Basic navigation links without complex interactivity.,https://www.burdenofad.com/atopic-dermatitis-treatment-options,utility_navigation,Utility strip,No direct match found in the catalog.,screenshots/blocks/utility_navigation__default.png
Atopic Dermatitis Treatment Options,Hero Section,Prominent section at the top of the page highlighting the main topic.,M,4,Includes visual styling and interaction for a hero layout.,https://www.burdenofad.com/atopic-dermatitis-treatment-options,hero_section,Hero banner,Mapped to 'Hero' block in the catalog.,screenshots/blocks/hero_section__default.png
Atopic Dermatitis Treatment Options,Introduction Text,Provides introductory information about the topic.,S,1,Simple text content without interactivity.,https://www.burdenofad.com/atopic-dermatitis-treatment-options,intro_text,Introductory text,No direct match found in the catalog.,screenshots/blocks/intro_text__default.png
Atopic Dermatitis Treatment Options,Treatment Options Accordion,Interactive accordion detailing various treatment options.,C,1,Interactive accordion with expand/collapse functionality.,https://www.burdenofad.com/atopic-dermatitis-treatment-options,treatment_accordion,Content accordion,Mapped to 'Accordion' block in the catalog.,screenshots/blocks/treatment_accordion__default.png
Atopic Dermatitis Treatment Options,Guidelines Section,Details updated guidelines for treatment based on severity.,S,1,Static content without complex interactivity.,https://www.burdenofad.com/atopic-dermatitis-treatment-options,guidelines_section,Guidelines display,No direct match found in the catalog.,screenshots/blocks/guidelines_section__default.png
Atopic Dermatitis Treatment Options,Call to Action Section,Encourages users to explore more about specific treatments.,M,3,Includes styled buttons and links for user interaction.,https://www.burdenofad.com/atopic-dermatitis-treatment-options,cta_section,Call to action,No direct match found in the catalog.,screenshots/blocks/cta_section__default.png
Atopic Dermatitis Treatment Options,Back to Top Button,Allows users to quickly navigate back to the top of the page.,S,1,Simple button functionality without complex interactivity.,https://www.burdenofad.com/atopic-dermatitis-treatment-options,back_to_top,Scroll utility,No direct match found in the catalog.,screenshots/blocks/back_to_top__default.png
Patient Reported Outcomes for Atopic Dermatitis,Main Navigation,Provides access to primary site sections.,M,1,Complexity due to multi-level navigation.,https://www.burdenofad.com/patient-reported-outcomes,main_navigation,Primary site navigation,No direct match in catalog.,screenshots/blocks/main_navigation__default.png
Patient Reported Outcomes for Atopic Dermatitis,Introduction Text,Provides an introductory explanation of the page's purpose.,S,1,Simple text content.,https://www.burdenofad.com/patient-reported-outcomes,intro_paragraph,Introductory explanation,No direct match in catalog.,screenshots/blocks/intro_paragraph__default.png
Patient Reported Outcomes for Atopic Dermatitis,Tabbed Content,Organizes information into tabs for better navigation.,M,1,Interactive tabbed interface.,https://www.burdenofad.com/patient-reported-outcomes,tabbed_content,Tabbed interface,Matched as 'Tabs'.,screenshots/blocks/tabbed_content__default.png
Patient Reported Outcomes for Atopic Dermatitis,Chart Section,Displays visual data related to patient outcomes.,M,1,Includes data visualization elements.,https://www.burdenofad.com/patient-reported-outcomes,chart_section,Data visualization,No direct match in catalog.,screenshots/blocks/chart_section__default.png
Patient Reported Outcomes for Atopic Dermatitis,Accordion Section,Provides expandable content for additional information.,M,1,Interactive content expansion.,https://www.burdenofad.com/patient-reported-outcomes,accordion_section,Expandable content,Matched as 'Accordion'.,screenshots/blocks/accordion_section__default.png
Mechanism of Disease for Atopic Dermatitis,Introductory Content,Provides an introduction and overview of the topic.,S,1,Static text content without interactive elements.,https://www.burdenofad.com/mechanism-of-disease,introductory_text,Introductory text,Could be mapped to a generic text block.,screenshots/blocks/introductory_text__default.png
Mechanism of Disease for Atopic Dermatitis,Content Navigation Tabs,Organizes detailed content into tabs for better navigation.,M,1,Requires interactivity for tab switching.,https://www.burdenofad.com/mechanism-of-disease,content_tabs,Tabbed content,Supports dynamic tab content loading.,screenshots/blocks/content_tabs__default.png
Mechanism of Disease for Atopic Dermatitis,Visual Content Display,Displays images and charts relevant to the content.,M,1,Includes responsive layout and visual elements.,https://www.burdenofad.com/mechanism-of-disease,visual_content,Image and text display,No advanced interactivity detected.,screenshots/blocks/visual_content__default.png
Mechanism of Disease for Atopic Dermatitis,Modal Dialogs,Displays modal dialogs for user interactions.,M,1,Requires JavaScript functionality for modal behavior.,https://www.burdenofad.com/mechanism-of-disease,modal_dialogs,Popup modals,Supports interactive dialogs.,screenshots/blocks/modal_dialogs__default.png
Resources for Atopic Dermatitis Management,Tools and Information Section,Provides tools and information for managing atopic dermatitis.,M,1,Requires structured content and responsive design.,https://www.burdenofad.com/resources,tools_information_section,Content section,No direct match found in the catalog.,screenshots/blocks/tools_information_section__default.png
Resources for Atopic Dermatitis Management,Patient Eczema Assessment,Section featuring resources like the Patient Eczema Assessment document.,M,1,Includes downloadable content and accessibility considerations.,https://www.burdenofad.com/resources,patient_eczema_assessment,Resource section,No direct match found in the catalog.,screenshots/blocks/patient_eczema_assessment__default.png
