Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Atopic Dermatitis Treatment Options,Footer,Contains site-wide links and legal information.,S,1,Static footer content with basic links.,https://www.burdenofad.com/atopic-dermatitis-treatment-options,footer,Site footer,Mapped to 'Footer' block in the catalog.
Atopic Dermatitis Treatment Options,Back to Top Button,Allows users to quickly navigate back to the top of the page.,S,1,Simple button functionality without complex interactivity.,https://www.burdenofad.com/atopic-dermatitis-treatment-options,back_to_top,Scroll utility,No direct match found in the catalog.
Patient Reported Outcomes for Atopic Dermatitis,Utility Navigation,Provides quick access to utility links and navigation options.,S,1,Simple navigation bar.,https://www.burdenofad.com/patient-reported-outcomes,global_utility_navigation,Utility strip,No direct match in catalog.
Patient Reported Outcomes for Atopic Dermatitis,Primary Header,Displays the main branding and navigation for the site.,M,1,Includes branding and primary navigation elements.,https://www.burdenofad.com/patient-reported-outcomes,primary_header,Main branding and navigation,Matched as 'Header'.
Patient Reported Outcomes for Atopic Dermatitis,Main Navigation,Provides access to primary site sections.,M,1,Complexity due to multi-level navigation.,https://www.burdenofad.com/patient-reported-outcomes,main_navigation,Primary site navigation,No direct match in catalog.
Patient Reported Outcomes for Atopic Dermatitis,Hero Section,Highlights the main topic of the page with a prominent title.,M,1,Focuses on visual prominence and accessibility.,https://www.burdenofad.com/patient-reported-outcomes,hero_section,Page highlight,Matched as 'Hero'.
Patient Reported Outcomes for Atopic Dermatitis,Introduction Text,Provides an introductory explanation of the page's purpose.,S,1,Simple text content.,https://www.burdenofad.com/patient-reported-outcomes,intro_paragraph,Introductory explanation,No direct match in catalog.
Patient Reported Outcomes for Atopic Dermatitis,Tabbed Content,Organizes information into tabs for better navigation.,M,1,Interactive tabbed interface.,https://www.burdenofad.com/patient-reported-outcomes,tabbed_content,Tabbed interface,Matched as 'Tabs'.
Patient Reported Outcomes for Atopic Dermatitis,Chart Section,Displays visual data related to patient outcomes.,M,1,Includes data visualization elements.,https://www.burdenofad.com/patient-reported-outcomes,chart_section,Data visualization,No direct match in catalog.
Patient Reported Outcomes for Atopic Dermatitis,Accordion Section,Provides expandable content for additional information.,M,1,Interactive content expansion.,https://www.burdenofad.com/patient-reported-outcomes,accordion_section,Expandable content,Matched as 'Accordion'.
Patient Reported Outcomes for Atopic Dermatitis,Call to Action,Encourages users to explore additional data or take specific actions.,S,1,Simple interactive button or link.,https://www.burdenofad.com/patient-reported-outcomes,cta_section,Action prompt,No direct match in catalog.
Patient Reported Outcomes for Atopic Dermatitis,Testimonial Section,Features a quote or statement from a professional.,S,1,Basic static content.,https://www.burdenofad.com/patient-reported-outcomes,testimonial_section,Quote feature,No direct match in catalog.
Patient Reported Outcomes for Atopic Dermatitis,Video Section,Includes a video player for multimedia content.,M,1,Multimedia integration and playback controls.,https://www.burdenofad.com/patient-reported-outcomes,video_section,Embedded video,Matched as 'Video'.
Mechanism of Disease for Atopic Dermatitis,Global Utility Navigation,"Displays utility links like contact, terms of use, and privacy notice.",S,1,Standard navigation links without additional functionality.,https://www.burdenofad.com/mechanism-of-disease,global_utility_strip,Utility strip,No advanced interactivity detected.
Mechanism of Disease for Atopic Dermatitis,Main Navigation Header,Provides the site logo and main navigation links.,M,1,Includes responsive design and navigation logic.,https://www.burdenofad.com/mechanism-of-disease,primary_header,Main navigation,Supports mobile navigation toggle.
Mechanism of Disease for Atopic Dermatitis,Page Hero Section,Highlights the main topic of the page with a prominent heading.,S,1,Simple layout with standard styling.,https://www.burdenofad.com/mechanism-of-disease,hero_section,Hero banner,No dynamic content observed.
Mechanism of Disease for Atopic Dermatitis,Introductory Content,Provides an introduction and overview of the topic.,S,1,Static text content without interactive elements.,https://www.burdenofad.com/mechanism-of-disease,introductory_text,Introductory text,Could be mapped to a generic text block.
Mechanism of Disease for Atopic Dermatitis,Content Navigation Tabs,Organizes detailed content into tabs for better navigation.,M,1,Requires interactivity for tab switching.,https://www.burdenofad.com/mechanism-of-disease,content_tabs,Tabbed content,Supports dynamic tab content loading.
Mechanism of Disease for Atopic Dermatitis,Visual Content Display,Displays images and charts relevant to the content.,M,1,Includes responsive layout and visual elements.,https://www.burdenofad.com/mechanism-of-disease,visual_content,Image and text display,No advanced interactivity detected.
Mechanism of Disease for Atopic Dermatitis,Call-to-Action Section,Encourages users to explore treatment options or other actions.,S,1,Simple link or button implementation.,https://www.burdenofad.com/mechanism-of-disease,cta_section,CTA buttons,Could be mapped to a button or link block.
Mechanism of Disease for Atopic Dermatitis,Page Footer,Provides site-wide links and legal information.,S,1,Static footer content without advanced functionality.,https://www.burdenofad.com/mechanism-of-disease,footer,Footer section,Includes standard legal links.
Mechanism of Disease for Atopic Dermatitis,Back to Top Button,Allows users to quickly return to the top of the page.,S,1,Simple scroll-to-top functionality.,https://www.burdenofad.com/mechanism-of-disease,back_to_top_button,Utility button,No dynamic content observed.
Mechanism of Disease for Atopic Dermatitis,Modal Dialogs,Displays modal dialogs for user interactions.,M,1,Requires JavaScript functionality for modal behavior.,https://www.burdenofad.com/mechanism-of-disease,modal_dialogs,Popup modals,Supports interactive dialogs.
Resources for Atopic Dermatitis Management,Global Utility Navigation,"Facilitates access to utility links such as contact, privacy, and site map.",M,1,Requires navigation accessibility and responsive design.,https://www.burdenofad.com/resources,global_utility_navigation,Utility strip,No direct match found in the catalog.
Resources for Atopic Dermatitis Management,Primary Navigation,Main navigation menu for accessing website sections.,C,1,Deep navigation structure and accessibility considerations.,https://www.burdenofad.com/resources,primary_navigation,Main navigation,No direct match found in the catalog.
Resources for Atopic Dermatitis Management,Hero Section,Prominent section displaying the page title and introductory information.,M,1,Custom styling and script integration for hero content.,https://www.burdenofad.com/resources,hero_section,Hero,Matched to the 'Hero' block in the catalog.
Resources for Atopic Dermatitis Management,Tools and Information Section,Provides tools and information for managing atopic dermatitis.,M,1,Requires structured content and responsive design.,https://www.burdenofad.com/resources,tools_information_section,Content section,No direct match found in the catalog.
Resources for Atopic Dermatitis Management,Patient Eczema Assessment,Section featuring resources like the Patient Eczema Assessment document.,M,1,Includes downloadable content and accessibility considerations.,https://www.burdenofad.com/resources,patient_eczema_assessment,Resource section,No direct match found in the catalog.
Resources for Atopic Dermatitis Management,Footer,Displays site-wide links and legal information.,S,1,Basic footer styling and fragment inclusion.,https://www.burdenofad.com/resources,footer,Footer,Matched to the 'Footer' block in the catalog.
