Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
home,Affected Areas Info,Explains common areas affected by HS.,S,1,Static content with basic styling.,https://www.hsdiseasesource.com/,where_hs_occurs_section,Informational static content,May include images or diagrams.
home,Footer,Contains site-wide footer links and information.,S,1,Standard footer implementation.,https://www.hsdiseasesource.com/,footer,Site footer,Includes links and basic styling.
Search Results | HS Source,Global Utility Navigation,Provides global utilities like search and account access.,M,1,Includes interactive elements requiring accessibility and responsive design.,https://www.hsdiseasesource.com/search-results,global_utility_navigation,Utility strip,Consider mapping to a more specific navigation utility block if available.
Search Results | HS Source,Primary Navigation,Facilitates main site navigation with submenus.,C,1,Involves deep navigation hierarchy and accessibility compliance.,https://www.hsdiseasesource.com/search-results,primary_navigation,Main navigation,May require custom implementation for deep navigation support.
Search Results | HS Source,Hero Section,Displays a prominent hero image and heading.,S,1,Straightforward presentation with minimal interactivity.,https://www.hsdiseasesource.com/search-results,hero_section,Hero image with text overlay,Mapped successfully to catalog.
Search Results | HS Source,Search Results,Displays search results dynamically.,C,1,Dynamic content loading and search term highlighting.,https://www.hsdiseasesource.com/search-results,search_results,Search results display,Mapped successfully to catalog.
Search Results | HS Source,Footer,Displays footer content with links and legal text.,M,1,Requires responsive design and fragment integration.,https://www.hsdiseasesource.com/search-results,footer,Basic footer,Mapped successfully to catalog.
Search Results | HS Source,Back to Top Button,Provides quick navigation to the top of the page.,S,1,Simple functionality with minimal styling.,https://www.hsdiseasesource.com/search-results,back_to_top,Scroll to top button,No direct catalog match found.
Search Results | HS Source,Modal Dialogs,Handles modal dialogs for user interactions.,M,1,Requires JavaScript for interactivity and CSS for styling.,https://www.hsdiseasesource.com/search-results,modal_dialogs,Interactive modal dialogs,Mapped successfully to catalog.
Locate a Hidradenitis Suppurativa (HS) Specialist,Global Utility Navigation,Provides quick access to global site utilities and navigation links.,M,1,Navigation elements and accessibility compliance.,https://www.hsdiseasesource.com/locate-an-hs-specialist,global_utility_navigation,Utility strip,Could not find a direct match in the catalog.
Locate a Hidradenitis Suppurativa (HS) Specialist,Primary Header,Displays the main branding and primary navigation of the site.,M,1,Includes branding and navigation logic.,https://www.hsdiseasesource.com/locate-an-hs-specialist,primary_header,Main navigation,Could not find a direct match in the catalog.
Locate a Hidradenitis Suppurativa (HS) Specialist,Primary Navigation,Contains the main navigation menu for the site.,C,1,Requires deep navigation hierarchy and accessibility compliance.,https://www.hsdiseasesource.com/locate-an-hs-specialist,primary_navigation,Primary navigation menu,Could not find a direct match in the catalog.
Locate a Hidradenitis Suppurativa (HS) Specialist,Hero Section,Highlights the main focus of the page with a large background image and title.,M,1,Incorporates large visuals and prominent text.,https://www.hsdiseasesource.com/locate-an-hs-specialist,hero_section,Hero banner,Mapped to 'Hero' from the catalog.
Locate a Hidradenitis Suppurativa (HS) Specialist,Breadcrumb Navigation,Provides a breadcrumb trail for easy navigation and context of the current page.,M,1,Ensures accessibility and dynamic updates.,https://www.hsdiseasesource.com/locate-an-hs-specialist,breadcrumb_navigation,Breadcrumb trail,Could not find a direct match in the catalog.
Locate a Hidradenitis Suppurativa (HS) Specialist,Specialist Introduction,Introduces the importance of HS specialists and their role in managing the condition.,S,1,Simple text-based content.,https://www.hsdiseasesource.com/locate-an-hs-specialist,specialist_intro,Introductory text,Could not find a direct match in the catalog.
Locate a Hidradenitis Suppurativa (HS) Specialist,Locator Tool,Allows users to search for HS specialists by location and other filters.,C,1,Interactive tool with search and filter functionalities.,https://www.hsdiseasesource.com/locate-an-hs-specialist,locator_tool,Search tool,Could not find a direct match in the catalog.
Locate a Hidradenitis Suppurativa (HS) Specialist,Locator Results,Displays the results of the specialist search in a list and map format.,C,1,Dynamic content display with map integration.,https://www.hsdiseasesource.com/locate-an-hs-specialist,locator_results,Search results,Could not find a direct match in the catalog.
Locate a Hidradenitis Suppurativa (HS) Specialist,Reference Section,Lists references and citations relevant to the content on the page.,S,1,Static text-based content.,https://www.hsdiseasesource.com/locate-an-hs-specialist,reference_section,References,Could not find a direct match in the catalog.
Locate a Hidradenitis Suppurativa (HS) Specialist,Footer,"Contains footer links, legal information, and branding.",M,1,Includes dynamic links and compliance information.,https://www.hsdiseasesource.com/locate-an-hs-specialist,footer,Footer,Mapped to 'Footer' from the catalog.
Locate a Hidradenitis Suppurativa (HS) Specialist,Back to Top Button,Provides a button to quickly scroll back to the top of the page.,S,1,Simple interaction logic.,https://www.hsdiseasesource.com/locate-an-hs-specialist,back_to_top,Scroll-up button,Could not find a direct match in the catalog.
Hidradenitis Suppurativa (HS) Clinical Diagnosis Criteria,Global Utility Strip,"Displays global utility links, such as contact and subscribe.",M,1,Includes interactive elements requiring accessibility and responsive design.,https://www.hsdiseasesource.com/hs-diagnosis-criteria,global_utility_strip,Utility strip,Ensure integration with site-wide navigation.
Hidradenitis Suppurativa (HS) Clinical Diagnosis Criteria,Primary Header,Serves as the main branding and navigation area.,C,1,Requires integration with branding and dynamic navigation.,https://www.hsdiseasesource.com/hs-diagnosis-criteria,primary_header,Main navigation,May include dynamic menu rendering.
Hidradenitis Suppurativa (HS) Clinical Diagnosis Criteria,Mega Navigation,Provides a comprehensive dropdown menu for site navigation.,C,1,Complex navigation structure and accessibility requirements.,https://www.hsdiseasesource.com/hs-diagnosis-criteria,mega_navigation,Dropdown navigation,Ensure keyboard navigation support.
Hidradenitis Suppurativa (HS) Clinical Diagnosis Criteria,Hero Section,Highlights the main topic with a prominent image and title.,M,1,Includes visual and content hierarchy considerations.,https://www.hsdiseasesource.com/hs-diagnosis-criteria,hero_section,Hero with background,Ensure responsive design for various screen sizes.
Hidradenitis Suppurativa (HS) Clinical Diagnosis Criteria,Breadcrumb Navigation,Displays the user's current location within the site hierarchy.,S,1,Simple navigation aid with limited interactivity.,https://www.hsdiseasesource.com/hs-diagnosis-criteria,breadcrumb_navigation,Breadcrumbs,Ensure accessibility for screen readers.
Hidradenitis Suppurativa (HS) Clinical Diagnosis Criteria,Main Content Introduction,Introduces the page content with an overview.,S,1,Static text content with minimal styling.,https://www.hsdiseasesource.com/hs-diagnosis-criteria,main_content_intro,Introduction text,Ensure proper alignment and spacing.
Hidradenitis Suppurativa (HS) Clinical Diagnosis Criteria,Additional Considerations,Provides extra diagnostic information and questions.,S,1,Static text content with minimal styling.,https://www.hsdiseasesource.com/hs-diagnosis-criteria,additional_considerations,Supplementary content,Ensure alignment with the main content layout.
Hidradenitis Suppurativa (HS) Clinical Diagnosis Criteria,Footer Section,Displays site-wide footer links and information.,M,1,Includes multiple links and responsive design requirements.,https://www.hsdiseasesource.com/hs-diagnosis-criteria,footer_section,Footer with links,Ensure consistent styling across pages.
home,Global Utility Strip,"Contains utility links such as contact, subscribe, and group sites.",S,1,Basic utility navigation without complex interactions.,https://www.hsdiseasesource.com/personalization,global_utility_strip,Utility strip,No direct match found in catalog.
home,Primary Header,Displays the site logo and main navigation menu.,M,1,Includes primary navigation with potential dropdowns.,https://www.hsdiseasesource.com/personalization,primary_header,Main navigation,No direct match found in catalog.
home,Hero Section,Highlights the main message or feature of the page with a large image and text.,M,1,Prominent visual and text content with potential animation.,https://www.hsdiseasesource.com/personalization,hero_section,Hero area,No direct match found in catalog.
home,What is HS Section,Provides an overview of Hidradenitis Suppurativa with a call-to-action link.,S,1,Simple text content with a call-to-action.,https://www.hsdiseasesource.com/personalization,what_is_hs_section,Informative section,No direct match found in catalog.
home,Information Tree Section,Interactive section allowing users to choose their specialty and explore relevant content.,C,1,Interactive content with user-driven navigation.,https://www.hsdiseasesource.com/personalization,info_tree_section,Interactive navigation,No direct match found in catalog.
home,Image Spread Section,Displays a spread of images related to HS conditions.,M,1,Image layout with potential responsive design.,https://www.hsdiseasesource.com/personalization,image_spread_section,Image gallery,No direct match found in catalog.
home,Where HS Occurs Section,Describes the typical locations of HS lesions and their progression.,S,1,Static informational content.,https://www.hsdiseasesource.com/personalization,where_hs_occurs_section,Informative section,No direct match found in catalog.
home,Footer Section,Contains site-wide footer information and links.,S,1,Standard footer with no complex interactions.,https://www.hsdiseasesource.com/personalization,footer_section,Footer,No direct match found in catalog.
Hidradenitis Suppurativa (HS) Events and Organizations,Global Utility Navigation,Provides quick access to global site utilities such as search and user account options.,S,1,Basic navigation functionality with minimal styling.,https://www.hsdiseasesource.com/events-and-organizations,global_utility_navigation,Utility strip,No matching catalog entry found.
Hidradenitis Suppurativa (HS) Events and Organizations,Primary Navigation,Main site navigation menu with links to key sections and submenus.,M,1,Includes hierarchical navigation with submenus.,https://www.hsdiseasesource.com/events-and-organizations,primary_navigation,Main navigation,No matching catalog entry found.
Hidradenitis Suppurativa (HS) Events and Organizations,Hero Section,Prominent introductory section with a background image and title.,M,1,Requires CSS and JS for positioning and styling.,https://www.hsdiseasesource.com/events-and-organizations,hero_section,Hero image with heading,Matches catalog entry 'Hero'.
Hidradenitis Suppurativa (HS) Events and Organizations,Breadcrumb Navigation,Displays the current page's location within the site hierarchy.,S,1,Simple breadcrumb navigation functionality.,https://www.hsdiseasesource.com/events-and-organizations,breadcrumb_navigation,Breadcrumb trail,No matching catalog entry found.
Hidradenitis Suppurativa (HS) Events and Organizations,Events Section,Highlights specific events related to Hidradenitis Suppurativa.,M,1,Dynamic content display for events.,https://www.hsdiseasesource.com/events-and-organizations,events_section,Event highlights,No matching catalog entry found.
Hidradenitis Suppurativa (HS) Events and Organizations,Organizations Section,Lists organizations providing resources and information on HS.,M,1,Dynamic content listing functionality.,https://www.hsdiseasesource.com/events-and-organizations,organizations_section,Organization listing,No matching catalog entry found.
Hidradenitis Suppurativa (HS) Events and Organizations,Resources Call-to-Action,Encourages users to explore educational and support resources.,S,1,Simple call-to-action functionality.,https://www.hsdiseasesource.com/events-and-organizations,resources_cta,CTA button,No matching catalog entry found.
Hidradenitis Suppurativa (HS) Events and Organizations,Footer,Contains site-wide links and legal information.,S,1,Basic footer functionality with styling.,https://www.hsdiseasesource.com/events-and-organizations,footer,Footer links,Matches catalog entry 'Footer'.
Hidradenitis Suppurativa (HS) Patient Resources,Utility Strip,"Provides quick access to utility links such as contact, subscribe, and group sites.",S,1,Basic navigation and links.,https://www.hsdiseasesource.com/resources,global_utility_strip,Utility strip,Could not map to a specific AEM catalog block.
Hidradenitis Suppurativa (HS) Patient Resources,Primary Header,"Contains the site logo, primary navigation, and search functionality.",M,1,"Includes logo, navigation, and search components.",https://www.hsdiseasesource.com/resources,primary_header,Main navigation,Could not map to a specific AEM catalog block.
Hidradenitis Suppurativa (HS) Patient Resources,Hero Section,Displays the main hero image and title for the resources page.,M,1,Requires integration of hero image and text alignment.,https://www.hsdiseasesource.com/resources,hero_section,Hero,Mapped to the Hero block in the AEM catalog.
Hidradenitis Suppurativa (HS) Patient Resources,Breadcrumb Navigation,Provides navigation links showing the user's current location within the site.,S,1,Basic breadcrumb navigation logic.,https://www.hsdiseasesource.com/resources,breadcrumb_navigation,Breadcrumb,Could not map to a specific AEM catalog block.
Hidradenitis Suppurativa (HS) Patient Resources,Introduction Text,Introduces the resources available for practice and patients.,S,1,Simple text content area.,https://www.hsdiseasesource.com/resources,intro_text,Text section,Could not map to a specific AEM catalog block.
Hidradenitis Suppurativa (HS) Patient Resources,Practice Resources,Lists resources and tools for clinical practice.,M,1,Requires structured display of multiple resources.,https://www.hsdiseasesource.com/resources,practice_resources,Resources list,Could not map to a specific AEM catalog block.
Hidradenitis Suppurativa (HS) Patient Resources,Patient Resources,"Lists resources and tools for patients, including links to external sites.",M,1,Structured list with external links.,https://www.hsdiseasesource.com/resources,patient_resources,Resources list,Could not map to a specific AEM catalog block.
Hidradenitis Suppurativa (HS) Patient Resources,Conversation Guides,Provides downloadable guides for patient conversations.,M,1,Downloadable content integration.,https://www.hsdiseasesource.com/resources,conversation_guides,Guides section,Could not map to a specific AEM catalog block.
Hidradenitis Suppurativa (HS) Patient Resources,Additional Resources,Highlights additional resources such as events and specialist locators.,M,1,Dynamic resource highlighting.,https://www.hsdiseasesource.com/resources,additional_resources,Additional resources,Could not map to a specific AEM catalog block.
Hidradenitis Suppurativa (HS) Patient Resources,Footer Links,Displays links to important site sections and additional information.,S,1,Footer with standard links and styling.,https://www.hsdiseasesource.com/resources,footer_links,Footer,Mapped to the Footer block in the AEM catalog.
Hidradenitis Suppurativa (HS) Treatment Options,Utility Navigation,Provides access to site-wide utilities such as search and account management.,S,1,Basic navigation and utility links without deep interactivity.,https://www.hsdiseasesource.com/hs-treatment-options,global_utility_navigation,Utility strip,Includes search and account management features.
Hidradenitis Suppurativa (HS) Treatment Options,Primary Navigation,Main site navigation with links to major sections.,M,1,Includes hierarchical navigation with submenu functionality.,https://www.hsdiseasesource.com/hs-treatment-options,primary_navigation,Main navigation,Supports hierarchical navigation structure.
Hidradenitis Suppurativa (HS) Treatment Options,Hero Section,Prominent section showcasing the main topic or focus of the page.,M,1,Includes large images and prominent text elements.,https://www.hsdiseasesource.com/hs-treatment-options,hero_section,Page focus,Highlights the main focus of the page visually.
Hidradenitis Suppurativa (HS) Treatment Options,Breadcrumb Navigation,Displays the user's current location within the site hierarchy.,S,1,Simple navigation aid without interactive elements.,https://www.hsdiseasesource.com/hs-treatment-options,breadcrumb_navigation,Site hierarchy navigation,Provides site hierarchy context for users.
Hidradenitis Suppurativa (HS) Treatment Options,Content Columns,Main content displayed in a multi-column layout.,M,1,Responsive layout handling multiple columns.,https://www.hsdiseasesource.com/hs-treatment-options,content_columns,Multi-column layout,Adapts to different screen sizes using responsive design.
Hidradenitis Suppurativa (HS) Treatment Options,Info Tree Interaction,Interactive component for selecting treatment options.,C,1,Interactive component requiring user engagement and dynamic responses.,https://www.hsdiseasesource.com/hs-treatment-options,info_tree_interaction,Interactive selector,Provides an interactive interface for exploring options.
Hidradenitis Suppurativa (HS) Treatment Options,Call to Action Section,Encourages users to explore additional resources or take specific actions.,S,1,Simple call-to-action functionality without interactive depth.,https://www.hsdiseasesource.com/hs-treatment-options,cta_section,Action prompt,Motivates users to take specific actions.
Hidradenitis Suppurativa (HS) Treatment Options,Footer Section,Provides site-wide links and additional resources.,S,1,Basic footer layout with links and resource information.,https://www.hsdiseasesource.com/hs-treatment-options,footer_section,Site-wide footer,Includes links to additional resources and site-wide navigation.
Hidradenitis Suppurativa (HS) Patient Support Team,Global Utility Strip,"Provides quick access to contact, subscribe, and group site links.",S,1,Simple navigation links without complex interactions.,https://www.hsdiseasesource.com/multi-disciplinary-care-team,global_utility_strip,Utility strip,No exact catalog match found.
Hidradenitis Suppurativa (HS) Patient Support Team,Primary Header,"Contains branding, logo, and main navigation.",M,1,Includes multiple navigation layers and branding elements.,https://www.hsdiseasesource.com/multi-disciplinary-care-team,primary_header,Main navigation,No exact catalog match found.
Hidradenitis Suppurativa (HS) Patient Support Team,Mega Navigation,Primary navigation menu with submenus for site sections.,C,1,Complex navigation with multiple levels and submenus.,https://www.hsdiseasesource.com/multi-disciplinary-care-team,mega_navigation,Deep navigation,No exact catalog match found.
Hidradenitis Suppurativa (HS) Patient Support Team,Hero Section,Displays a prominent image and title for the page.,M,1,Requires responsive design and visual prominence.,https://www.hsdiseasesource.com/multi-disciplinary-care-team,hero_section,Hero section with image and title,Mapped to catalog entry 'Hero'.
Hidradenitis Suppurativa (HS) Patient Support Team,Breadcrumb Navigation,Shows the user's current location within the site hierarchy.,S,1,Straightforward navigation aid without complex interactions.,https://www.hsdiseasesource.com/multi-disciplinary-care-team,breadcrumb_navigation,Breadcrumb trail,No exact catalog match found.
Hidradenitis Suppurativa (HS) Patient Support Team,Main Content Columns,Displays the main content in a multi-column layout.,M,1,Requires adaptive layouts and content alignment.,https://www.hsdiseasesource.com/multi-disciplinary-care-team,main_content_columns,Multi-column layout,Mapped to catalog entry 'Columns'.
Hidradenitis Suppurativa (HS) Patient Support Team,Role of Care Team Members,Details the responsibilities of various care team members.,S,1,Informational content without interactive elements.,https://www.hsdiseasesource.com/multi-disciplinary-care-team,role_of_care_team,Detailed content section,No exact catalog match found.
Hidradenitis Suppurativa (HS) Patient Support Team,Call-to-Action Section,"Encourages users to take specific actions, such as locating a specialist.",M,1,Requires engaging design and clear calls to action.,https://www.hsdiseasesource.com/multi-disciplinary-care-team,cta_section,Call-to-action,No exact catalog match found.
Hidradenitis Suppurativa (HS) Patient Support Team,References Section,Lists references and citations supporting the content.,S,1,Displays static references without dynamic updates.,https://www.hsdiseasesource.com/multi-disciplinary-care-team,references_section,Reference list,No exact catalog match found.
Hidradenitis Suppurativa (HS) Patient Support Team,Footer,Contains footer links and additional site information.,M,1,"Includes navigation, legal, and contact information.",https://www.hsdiseasesource.com/multi-disciplinary-care-team,footer,Footer section with links,Mapped to catalog entry 'Footer'.
Hidradenitis Suppurativa (HS) Signs and Symptoms,Global Utility Navigation,Provides quick access to utility links and site tools.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.hsdiseasesource.com/hs-signs-and-symptoms,global_utility_navigation,default,templateIds: tpl_12
Hidradenitis Suppurativa (HS) Signs and Symptoms,Primary Header,Contains the site logo and main navigation menu.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.hsdiseasesource.com/hs-signs-and-symptoms,primary_header,default,templateIds: tpl_12
Hidradenitis Suppurativa (HS) Signs and Symptoms,Primary Navigation Menu,Displays the main site navigation links.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.hsdiseasesource.com/hs-signs-and-symptoms,primary_navigation,default,templateIds: tpl_12
Hidradenitis Suppurativa (HS) Signs and Symptoms,Hero Section,Highlights the main topic of the page with a background image and title.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.hsdiseasesource.com/hs-signs-and-symptoms,hero_section,default,templateIds: tpl_12
Hidradenitis Suppurativa (HS) Signs and Symptoms,Breadcrumb Navigation,Shows the user's current location within the site hierarchy.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.hsdiseasesource.com/hs-signs-and-symptoms,breadcrumb_navigation,default,templateIds: tpl_12
Hidradenitis Suppurativa (HS) Signs and Symptoms,Clinical Presentation Section,Provides detailed information on the clinical presentation of HS.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.hsdiseasesource.com/hs-signs-and-symptoms,clinical_presentation_section,default,templateIds: tpl_12
Hidradenitis Suppurativa (HS) Signs and Symptoms,Main Page Callout,Highlights important information about HS symptoms.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.hsdiseasesource.com/hs-signs-and-symptoms,callout_section,default,templateIds: tpl_12
Hidradenitis Suppurativa (HS) Signs and Symptoms,Hotspot Tool,Interactive tool displaying common HS lesion locations.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.hsdiseasesource.com/hs-signs-and-symptoms,hotspot_tool,default,templateIds: tpl_12
Hidradenitis Suppurativa (HS) Signs and Symptoms,Impact Statistics,Displays statistical data on the impact of HS.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.hsdiseasesource.com/hs-signs-and-symptoms,impact_statistics,default,templateIds: tpl_12
Hidradenitis Suppurativa (HS) Signs and Symptoms,Psychosocial Impact Section,Discusses the psychological and social effects of HS.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.hsdiseasesource.com/hs-signs-and-symptoms,psychosocial_impact,default,templateIds: tpl_12
Hidradenitis Suppurativa (HS) Signs and Symptoms,Quote Section,Features a quote from a healthcare professional about HS.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.hsdiseasesource.com/hs-signs-and-symptoms,quote_section,default,templateIds: tpl_12
Hidradenitis Suppurativa (HS) Signs and Symptoms,HS Diagnosis Quiz CTA,Encourages users to take a quiz related to HS diagnosis.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.hsdiseasesource.com/hs-signs-and-symptoms,quiz_cta,default,templateIds: tpl_12
Hidradenitis Suppurativa (HS) Disease Progression,Global Utility Strip,"Provides global utilities like contact, subscribe, and group sites.",M,1,Involves navigation and utility functionalities.,https://www.hsdiseasesource.com/hs-progression,global_utility_strip,Utility strip,No exact match found in the AEM catalog.
Hidradenitis Suppurativa (HS) Disease Progression,Primary Navigation,Main navigation menu for site sections and pages.,C,1,Deep navigation structure with accessibility considerations.,https://www.hsdiseasesource.com/hs-progression,primary_navigation,Main navigation,No exact match found in the AEM catalog.
Hidradenitis Suppurativa (HS) Disease Progression,Hero Section,Prominent introductory section with background image and title.,M,1,Includes visual and layout elements.,https://www.hsdiseasesource.com/hs-progression,hero_section,Hero,Mapped to 'Hero' block in AEM catalog.
Hidradenitis Suppurativa (HS) Disease Progression,Breadcrumb Navigation,Displays the current page's position within the site hierarchy.,M,1,Requires dynamic data and path generation.,https://www.hsdiseasesource.com/hs-progression,breadcrumb_navigation,Breadcrumbs,No exact match found in the AEM catalog.
Hidradenitis Suppurativa (HS) Disease Progression,Main Content Columns,Main content area with text and images arranged in columns.,M,1,Involves responsive layout and styling.,https://www.hsdiseasesource.com/hs-progression,main_content_columns,Content columns,Mapped to 'Columns' block in AEM catalog.
Hidradenitis Suppurativa (HS) Disease Progression,Callout Section,Highlights key statistics or information in a visually distinct style.,M,1,Custom styling and possible dynamic data.,https://www.hsdiseasesource.com/hs-progression,callout_section,Callout,No exact match found in the AEM catalog.
Hidradenitis Suppurativa (HS) Disease Progression,Interactive Info Tree,Interactive component for selecting specialty-specific information.,C,1,Complex interactivity and data handling.,https://www.hsdiseasesource.com/hs-progression,info_tree,Interactive tree,No exact match found in the AEM catalog.
Hidradenitis Suppurativa (HS) Disease Progression,Tabs Component,Tabbed interface for viewing different content categories.,M,1,Requires dynamic content and interactivity.,https://www.hsdiseasesource.com/hs-progression,tabs_component,Tabs,Mapped to 'Tabs' block in AEM catalog.
Hidradenitis Suppurativa (HS) Disease Progression,Footer Section,Footer area with additional links and site information.,M,1,Involves dynamic data and styling.,https://www.hsdiseasesource.com/hs-progression,footer_section,Footer,Mapped to 'Footer' block in AEM catalog.
Hidradenitis Suppurativa (HS) Differential Diagnosis,Global Utility Navigation,"Provides access to global utilities like contact, subscribe, and group sites.",S,1,Straightforward navigation utility with minimal interaction.,https://www.hsdiseasesource.com/hs-differential-diagnosis,global_utility_navigation,Utility strip,No exact match found in AEM catalog.
