Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
RINVOQ® (upadacitinib) for active Non-radiographic Axial Spondyloarthritis (nr- axSpA),main region 6,Major content region in main (div).,M,17,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/non-radiographic-axial-spondyloarthritis,main_region_6,default,templateIds: tpl_2,screenshots/blocks/main_region_6__default.png
RINVOQ® (upadacitinib) for active Non-radiographic Axial Spondyloarthritis (nr- axSpA),main region 7,Major content region in main (div). Preview: Get the conversation going Be prepared for your next rheumatologist visit. Start the Appointment Checklist You could pay…,M,15,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/non-radiographic-axial-spondyloarthritis,main_region_7,default,templateIds: tpl_2,screenshots/blocks/main_region_7__default.png
RINVOQ® (upadacitinib) for active Non-radiographic Axial Spondyloarthritis (nr- axSpA),main region 8,Major content region in main (div).,M,12,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/non-radiographic-axial-spondyloarthritis,main_region_8,default,templateIds: tpl_2,screenshots/blocks/main_region_8__default.png
RINVOQ® (upadacitinib) for active Non-radiographic Axial Spondyloarthritis (nr- axSpA),main region 9,"Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-24007633 .abbv-background-container-display { background-image : url(""…",M,10,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/non-radiographic-axial-spondyloarthritis,main_region_9,default,templateIds: tpl_2,screenshots/blocks/main_region_9__default.png
RINVOQ® (upadacitinib) for active Non-radiographic Axial Spondyloarthritis (nr- axSpA),main region 10,"Major content region in main (div). Preview: Start your RINVOQ story Share your experience with RINVOQ to help inform and inspire others. To participate, please emai…",M,7,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/non-radiographic-axial-spondyloarthritis,main_region_10,default,templateIds: tpl_2,screenshots/blocks/main_region_10__default.png
RINVOQ® (upadacitinib) for active Non-radiographic Axial Spondyloarthritis (nr- axSpA),main region 11,Major content region in main (div).,M,6,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/non-radiographic-axial-spondyloarthritis,main_region_11,default,templateIds: tpl_2,screenshots/blocks/main_region_11__default.png
RINVOQ® (upadacitinib) for active Non-radiographic Axial Spondyloarthritis (nr- axSpA),main region 12,Major content region in main (div). Preview: Find a rheumatologist near you Make sure you’re getting the most appropriate care for your condition. Partner with a doc…,M,6,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/non-radiographic-axial-spondyloarthritis,main_region_12,default,templateIds: tpl_2,screenshots/blocks/main_region_12__default.png
RINVOQ® (upadacitinib) for active Non-radiographic Axial Spondyloarthritis (nr- axSpA),main region 13,Major content region in main (div).,M,4,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/non-radiographic-axial-spondyloarthritis,main_region_13,default,templateIds: tpl_2,screenshots/blocks/main_region_13__default.png
RINVOQ® (upadacitinib) for active Non-radiographic Axial Spondyloarthritis (nr- axSpA),main region 14,"Major content region in main (div). Preview: *CIMZIA® (certolizumab pegol) is a registered trademark of UCB, Inc. †Eligibility: Available to patients with commercial…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/non-radiographic-axial-spondyloarthritis,main_region_14,default,templateIds: tpl_2,screenshots/blocks/main_region_14__default.png
RINVOQ® (upadacitinib) for active Non-radiographic Axial Spondyloarthritis (nr- axSpA),columns,"Major content region in main (div). Preview: $('.doctorList').bind(""DOMNodeInserted"",function(){ $(this).find('ul li .directions-to').attr(""target"", ""new-modal""); })…",M,27,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/non-radiographic-axial-spondyloarthritis,columns,default,templateIds: tpl_2,screenshots/blocks/columns__default.png
RINVOQ® (upadacitinib) for active Non-radiographic Axial Spondyloarthritis (nr- axSpA),Form / subscription,"Email capture, subscribe, or lead form (may include captcha).",M,10,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/non-radiographic-axial-spondyloarthritis,form_block_0,default,templateIds: tpl_2,screenshots/blocks/form_block_0__default.png
Before and After Eczema Pictures | RINVOQ® (upadacitinib),Carousel / spotlight,"Rotating or swipeable spotlight region (announcements, hero slides, promos).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/atopic-dermatitis/rinvoq-results/eczema-pictures,slider_comparison_container,default,templateIds: tpl_24,screenshots/blocks/slider_comparison_container__default.png
RINVOQ® (upadacitinib) Results for Adults with Eczema (Atopic Dermatitis),Carousel / spotlight,"Rotating or swipeable spotlight region (announcements, hero slides, promos).",M,6,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/atopic-dermatitis/rinvoq-results/results-with-rinvoq,carousel_region_0,default,templateIds: tpl_26,screenshots/blocks/carousel_region_0__default.png
Filling Out a Non-radiographic Axial Spondyloarthritis (nr-axSpA) Checklist,forms embed,"Major content region in main (div). Preview: var updateElementContent = function (targetElement, newHtml) { targetElement.innerHTML = newHtml; Array.from(targetEleme…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/non-radiographic-axial-spondyloarthritis/prepare-for-your-visit,forms_embed,default,templateIds: tpl_27,screenshots/blocks/forms_embed__default.png
RINVOQ® (upadacitinib) Complete App - RINVOQ Complete,Carousel / spotlight,"Rotating or swipeable spotlight region (announcements, hero slides, promos).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/resources/rinvoq-complete-app,carousel_app_container,default,templateIds: tpl_35,screenshots/blocks/carousel_app_container__default.png
Identify Uncontrolled PsA Symptoms | RINVOQ® (upadacitinib),Carousel / spotlight,"Rotating or swipeable spotlight region (announcements, hero slides, promos).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/psoriatic-arthritis/about-psoriatic-arthritis/identify-uncontrolled-psa-symptoms,background_container_1360199045,default,templateIds: tpl_44,screenshots/blocks/background_container_1360199045__default.png
Find a Rheumatologist for PsA - RINVOQ® (upadacitinib),Form / subscription,"Email capture, subscribe, or lead form (may include captcha).",M,2,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/psoriatic-arthritis/getting-rinvoq-treatment/find-a-rheumatologist,form_block_1,default,templateIds: tpl_66,screenshots/blocks/form_block_1__default.png
Find a Rheumatologist for PsA - RINVOQ® (upadacitinib),Form / subscription,"Email capture, subscribe, or lead form (may include captcha).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.rinvoq.com/psoriatic-arthritis/getting-rinvoq-treatment/find-a-rheumatologist,form_block_2,default,templateIds: tpl_66,screenshots/blocks/form_block_2__default.png
