Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
Sign Up to Receive A Free AS and Nr‐axSpA Brochure,Primary Navigation,Main site navigation with links to key sections.,M,16,Includes nested menus and dropdown functionality.,https://www.faceyourbackpain.com/get-more-information,primary_navigation,Main navigation,Primary navigation with potential for dropdowns.,screenshots/blocks/primary_navigation__default.png
Sign Up to Receive A Free AS and Nr‐axSpA Brochure,Information Introduction,Provides an overview of the information and resources available.,S,1,Simple text and image layout.,https://www.faceyourbackpain.com/get-more-information,information_intro,Text introduction,Introductory text section.,screenshots/blocks/information_intro__default.png
Sign Up to Receive A Free AS and Nr‐axSpA Brochure,Image and Text Section,Displays an image of the wellness book alongside descriptive text.,M,1,Combination of imagery and text requiring responsive layout.,https://www.faceyourbackpain.com/get-more-information,image_text_section,Image with descriptive text,Promotional content area.,screenshots/blocks/image_text_section__default.png
Sign Up to Receive A Free AS and Nr‐axSpA Brochure,Form Embed,Contains the form for users to sign up for the wellness book.,C,2,"Form functionality with potential validation, data handling, and accessibility requirements.",https://www.faceyourbackpain.com/get-more-information,form_embed,Signup form,User data collection form.,screenshots/blocks/form_embed__default.png
Sign Up to Receive A Free AS and Nr‐axSpA Brochure,Footer Links,Provides navigational links and legal information in the footer.,S,7,Static footer links with minimal functionality.,https://www.faceyourbackpain.com/get-more-information,footer_links,Footer navigation,Footer area with links.,screenshots/blocks/footer_links__default.png
Sign Up to Receive A Free AS and Nr‐axSpA Brochure,Back to Top Button,Allows users to quickly return to the top of the page.,S,3,Simple scroll-to-top functionality.,https://www.faceyourbackpain.com/get-more-information,back_to_top,Scroll-to-top,Utility button for navigation.,screenshots/blocks/back_to_top__default.png
Living with Ankylosing Spondylitis (AS) and non‐radiographic axial spondyloarthritis (nr‐axSpA),Global Utility Navigation,Provides quick access to global links such as sponsorship and social media.,S,11,Simple navigation structure with links.,https://www.faceyourbackpain.com/living-with-ankylosing-spondylitis-nraxspa,global_utility_navigation,Utility strip,No exact catalog match found.,screenshots/blocks/global_utility_navigation__default.png
Living with Ankylosing Spondylitis (AS) and non‐radiographic axial spondyloarthritis (nr‐axSpA),Introduction Content,Provides an overview of AS and nr-axSpA with detailed text and links.,M,1,Rich text content with links.,https://www.faceyourbackpain.com/living-with-ankylosing-spondylitis-nraxspa,intro_content,Textual overview,No exact catalog match found.,screenshots/blocks/intro_content__default.png
Living with Ankylosing Spondylitis (AS) and non‐radiographic axial spondyloarthritis (nr‐axSpA),Exercise Section,Highlights the importance of regular exercise with supporting text and image.,M,1,Content includes images and textual descriptions.,https://www.faceyourbackpain.com/living-with-ankylosing-spondylitis-nraxspa,exercise_section,Informational module,No exact catalog match found.,screenshots/blocks/exercise_section__default.png
Living with Ankylosing Spondylitis (AS) and non‐radiographic axial spondyloarthritis (nr‐axSpA),Wellness Book CTA,Encourages users to sign up for a wellness book with recipes and tips.,M,1,Includes form or interactive elements.,https://www.faceyourbackpain.com/living-with-ankylosing-spondylitis-nraxspa,wellness_book_cta,Call to action,No exact catalog match found.,screenshots/blocks/wellness_book_cta__default.png
Living with Ankylosing Spondylitis (AS) and non‐radiographic axial spondyloarthritis (nr‐axSpA),Face the Facts Section,Highlights facts about smoking and its impact on AS and nr-axSpA.,M,3,Includes graphical and textual data.,https://www.faceyourbackpain.com/living-with-ankylosing-spondylitis-nraxspa,face_the_facts,Fact highlight,No exact catalog match found.,screenshots/blocks/face_the_facts__default.png
Living with Ankylosing Spondylitis (AS) and non‐radiographic axial spondyloarthritis (nr‐axSpA),Features Section,Showcases additional resources such as doctor guides and treatment options.,M,2,Resource links and content modules.,https://www.faceyourbackpain.com/living-with-ankylosing-spondylitis-nraxspa,features_section,Resource showcase,No exact catalog match found.,screenshots/blocks/features_section__default.png
Living with Ankylosing Spondylitis (AS) and non‐radiographic axial spondyloarthritis (nr‐axSpA),References Section,Lists references and sources for the information provided on the page.,S,1,Simple list of references.,https://www.faceyourbackpain.com/living-with-ankylosing-spondylitis-nraxspa,references_section,Reference list,No exact catalog match found.,screenshots/blocks/references_section__default.png
Living with Ankylosing Spondylitis (AS) and non‐radiographic axial spondyloarthritis (nr‐axSpA),Footer,Contains links to site sections and additional resources.,S,8,Standard footer implementation.,https://www.faceyourbackpain.com/living-with-ankylosing-spondylitis-nraxspa,footer,Footer,Mapped to catalog entry 'Footer'.,screenshots/blocks/footer__default.png
Diagnosing Ankylosing Spondylitis and Non‐radiographic Axial Spondyloarthritis,Introduction Paragraph,Overview paragraph providing context for the page.,S,1,Static text content with basic styling.,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-diagnosis,intro_paragraph,Introduction,No matching AEM catalog entry found.,screenshots/blocks/intro_paragraph__default.png
Diagnosing Ankylosing Spondylitis and Non‐radiographic Axial Spondyloarthritis,Diagnosis Steps,Details steps for diagnosing the condition.,S,1,Text layout with bullet points.,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-diagnosis,diagnosis_steps,Steps,No matching AEM catalog entry found.,screenshots/blocks/diagnosis_steps__default.png
Diagnosing Ankylosing Spondylitis and Non‐radiographic Axial Spondyloarthritis,Diagnosis Images,Displays images related to the diagnosis process.,S,1,Static image display with basic styling.,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-diagnosis,diagnosis_images,Images,No matching AEM catalog entry found.,screenshots/blocks/diagnosis_images__default.png
Diagnosing Ankylosing Spondylitis and Non‐radiographic Axial Spondyloarthritis,Mechanical vs Inflammatory Comparison,Compares mechanical and inflammatory back pain.,S,2,Simple comparison layout.,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-diagnosis,mechanical_vs_inflammatory,Comparison,No matching AEM catalog entry found.,screenshots/blocks/mechanical_vs_inflammatory__default.png
Diagnosing Ankylosing Spondylitis and Non‐radiographic Axial Spondyloarthritis,CTA: Take the Quiz,Encourages users to take a symptom quiz.,M,1,Interactive component with potential backend integration.,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-diagnosis,cta_take_quiz,Call to action,No matching AEM catalog entry found.,screenshots/blocks/cta_take_quiz__default.png
Diagnosing Ankylosing Spondylitis and Non‐radiographic Axial Spondyloarthritis,References Accordion,Expandable section for references and citations.,M,4,Interactive accordion functionality.,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-diagnosis,references_accordion,Accordion,Mapped to AEM catalog entry 'Accordion'.,screenshots/blocks/references_accordion__default.png
Symptoms &amp; Causes of Ankylosing Spondylitis and Non‐radiographic Spondyloarthritis,Content Columns,Main content area split into columns for detailed information.,M,2,Columnar layout with potential for varied content types,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-symptoms,content_columns,Content layout,Flexbox or grid layout recommended for responsiveness.,screenshots/blocks/content_columns__default.png
Symptoms &amp; Causes of Ankylosing Spondylitis and Non‐radiographic Spondyloarthritis,Symptoms List,Details specific symptoms and causes of the conditions.,S,1,Static list with simple styling,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-symptoms,symptoms_list,Bullet list,Focus on readability and accessibility.,screenshots/blocks/symptoms_list__default.png
Symptoms &amp; Causes of Ankylosing Spondylitis and Non‐radiographic Spondyloarthritis,Comparison Table,Compares symptoms and characteristics between AS and nr-axSpA.,M,1,Tabular data with potential for interactive sorting or styling,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-symptoms,comparison_table,Data table,Ensure accessibility for screen readers.,screenshots/blocks/comparison_table__default.png
Symptoms &amp; Causes of Ankylosing Spondylitis and Non‐radiographic Spondyloarthritis,Interactive Hotspots,Interactive elements highlighting affected areas on a body diagram.,C,1,Custom interactivity and dynamic content integration,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-symptoms,interactive_hotspots,Interactive visual,Focus on intuitive user interaction and animations.,screenshots/blocks/interactive_hotspots__default.png
Symptoms &amp; Causes of Ankylosing Spondylitis and Non‐radiographic Spondyloarthritis,CTA: Assess Symptoms,Call-to-action button encouraging users to assess their symptoms.,S,1,Single interactive element with predefined action,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-symptoms,cta_assess_symptoms,Call-to-action,Ensure visibility and clear call to action.,screenshots/blocks/cta_assess_symptoms__default.png
Symptoms &amp; Causes of Ankylosing Spondylitis and Non‐radiographic Spondyloarthritis,Causes Section,Explains the potential causes and genetic factors of the conditions.,S,1,Textual content with basic styling,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-symptoms,causes_section,Informational text,Highlight key points for better user engagement.,screenshots/blocks/causes_section__default.png
Symptoms &amp; Causes of Ankylosing Spondylitis and Non‐radiographic Spondyloarthritis,Questionnaire Section,Interactive section to guide users based on their diagnosis status.,C,1,Custom logic for dynamic user guidance,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-symptoms,questionnaire_section,Interactive form,Ensure clear instructions and error handling.,screenshots/blocks/questionnaire_section__default.png
"Ankylosing Spondylitis and Non‐radiographic Axial Spodyloarthritis Resources, Websites &amp; Communities",Introductory Text,Provides an introduction to the resources and their purpose.,M,2,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.faceyourbackpain.com/ankylosing-spondylitis-resources,intro_text,default,templateIds: tpl_6,screenshots/blocks/intro_text__default.png
"Ankylosing Spondylitis and Non‐radiographic Axial Spodyloarthritis Resources, Websites &amp; Communities",Resource Links Grid,Displays a grid of links to external resources with descriptions and images.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.faceyourbackpain.com/ankylosing-spondylitis-resources,resource_links_grid,default,templateIds: tpl_6,screenshots/blocks/resource_links_grid__default.png
"Ankylosing Spondylitis and Non‐radiographic Axial Spodyloarthritis Resources, Websites &amp; Communities",Call-to-Action Section,"Encourages users to take specific actions, such as taking a quiz or learning more about treatments.",M,6,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.faceyourbackpain.com/ankylosing-spondylitis-resources,cta_section,default,templateIds: tpl_6,screenshots/blocks/cta_section__default.png
"Ankylosing Spondylitis and Non‐radiographic Axial Spodyloarthritis Resources, Websites &amp; Communities",Sidebar Promotion,Promotes additional content or resources in the sidebar.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.faceyourbackpain.com/ankylosing-spondylitis-resources,sidebar_promo,default,templateIds: tpl_6,screenshots/blocks/sidebar_promo__default.png
Search Results | Faceyourbackpain.com,Site Logo,Displays the site logo linking to the homepage.,S,1,Static image linking to homepage.,https://www.faceyourbackpain.com/search-results,site_logo,Logo,No exact match found in catalog.,screenshots/blocks/site_logo__default.png
Search Results | Faceyourbackpain.com,Search Bar,Implements a search feature with a search box and results display.,M,1,Interactive search functionality with suggestions.,https://www.faceyourbackpain.com/search-results,search_bar,Search bar,Matches 'Search' block in catalog.,screenshots/blocks/search_bar__default.png
Search Results | Faceyourbackpain.com,Search Results,Displays the search results for user queries.,M,1,Dynamic content based on user input.,https://www.faceyourbackpain.com/search-results,search_results,Search results,No exact match found in catalog.,screenshots/blocks/search_results__default.png
Search Results | Faceyourbackpain.com,Modal Component,Creates modal dialogs that can be opened via links.,M,1,Interactive dialogs with styling.,https://www.faceyourbackpain.com/search-results,modal_component,Modal dialogs,Matches 'Modal' block in catalog.,screenshots/blocks/modal_component__default.png
Ankylosing Spondylitis Symptoms Quiz - Could It Be AS?,Quiz Introduction,Introduces the quiz and explains its purpose.,S,1,Static text content.,https://www.faceyourbackpain.com/take-the-quiz,quiz_intro,Introduction,No direct match found in catalog.,screenshots/blocks/quiz_intro__default.png
Ankylosing Spondylitis Symptoms Quiz - Could It Be AS?,Interactive Quiz Form,Allows users to take the quiz interactively.,C,1,Interactive form with potential validation and dynamic behavior.,https://www.faceyourbackpain.com/take-the-quiz,quiz_form,Form,No direct match found in catalog.,screenshots/blocks/quiz_form__default.png
Ankylosing Spondylitis Symptoms Quiz - Could It Be AS?,Disclaimer Section,Displays a disclaimer about the quiz results.,S,1,Static informational content.,https://www.faceyourbackpain.com/take-the-quiz,disclaimer,Disclaimer,No direct match found in catalog.,screenshots/blocks/disclaimer__default.png
Ankylosing Spondylitis Symptoms Quiz - Could It Be AS?,Call-to-Action 1,Encourages users to sign up for a wellness book.,S,1,Simple promotional content.,https://www.faceyourbackpain.com/take-the-quiz,cta_section_1,CTA,No direct match found in catalog.,screenshots/blocks/cta_section_1__default.png
Ankylosing Spondylitis Symptoms Quiz - Could It Be AS?,Call-to-Action 2,Promotes learning about treatment options.,S,1,Simple promotional content.,https://www.faceyourbackpain.com/take-the-quiz,cta_section_2,CTA,No direct match found in catalog.,screenshots/blocks/cta_section_2__default.png
Find a Rheumatologist For Ankylosing Spondylitis and Non‐radiographic Axial Spondyloarthritis,Doctor Locator,Interactive component to locate rheumatologists by ZIP code.,C,1,Interactive form with potential backend integration.,https://www.faceyourbackpain.com/find-rheumatologist,doctor_locator,Interactive form,Mapped to Form due to its interactive nature.,screenshots/blocks/doctor_locator__default.png
Find a Rheumatologist For Ankylosing Spondylitis and Non‐radiographic Axial Spondyloarthritis,Note Section,Displays additional notes about the directory.,S,1,Static content display.,https://www.faceyourbackpain.com/find-rheumatologist,note_section,Note text,Mapped to Fragment for its role as static content.,screenshots/blocks/note_section__default.png
Before Diagnosis Video Transcript | AS Patient Stories,Back to Top Button,Allows users to quickly return to the top of the page.,S,2,Simple button with scroll functionality.,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-patient-stories/before-diagnosis-transcript,back_to_top_button,Utility button,No matching block found in AEM catalog.,screenshots/blocks/back_to_top_button__default.png
A Guide to Discuss with Your Doctor About Your Ankylosing Spondylitis or Non‐radiographic Axial Spondyloarthritis,Feature Section,Highlights specific features like finding a rheumatologist and accessing a wellness book.,M,3,Involves dynamic content and styling.,https://www.faceyourbackpain.com/doctor-discussion-guide,feature_section,Feature highlights,No exact match found in the AEM blocks catalog.,screenshots/blocks/feature_section__default.png
A Guide to Discuss with Your Doctor About Your Ankylosing Spondylitis or Non‐radiographic Axial Spondyloarthritis,References Accordion,Expandable accordion containing references and citations.,M,2,Includes interactive elements for expanding and collapsing content.,https://www.faceyourbackpain.com/doctor-discussion-guide,accordion_references,Accordion,Matched to 'Accordion' in the AEM blocks catalog.,screenshots/blocks/accordion_references__default.png
Ankylosing Spondylitis and Non‐radiographic Axial Spondyloarthritis In Women Vs Men,Main Content Columns,Primary content area with text and supporting visuals.,M,3,Flexible layout and responsive adaptation.,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-in-women-vs-men,main_content_columns,Content grid,None,screenshots/blocks/main_content_columns__default.png
Ankylosing Spondylitis and Non‐radiographic Axial Spondyloarthritis In Women Vs Men,Info Tree Question,Interactive section for guiding users to relevant information based on their responses.,M,2,Dynamic content display and user interaction.,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-in-women-vs-men,info_tree_question,Interactive guide,Requires state management for user responses.,screenshots/blocks/info_tree_question__default.png
Inflammatory Back Pain ‐ Could It Be Ankylosing Spondylitis or Non‐radiographic Axial Spondyloarthritis?,Statistics Section,Displays statistical data and visuals.,M,1,Visual data representation with charts.,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa,statistics_section,Data visualization,Unmapped; involves data rendering.,screenshots/blocks/statistics_section__default.png
Ankylosing Spondylitis &amp; Non‐radiographic Axial Spondyloarthritis Treatment Options,Treatment Options Content,Detailed information about treatment options for the condition.,M,1,Rich content block with potential for dynamic data.,https://www.faceyourbackpain.com/ankylosing-spondylitis-nraxspa-treatment,treatment_options_section,Informational content,No exact match found in the catalog.,screenshots/blocks/treatment_options_section__default.png
Why See A Rheumatologist for Ankylosing Spondylitis and Non‐radiographic Axial Spondyloarthritis?,Image and Text Columns,Displays images and accompanying text in a column layout.,M,1,Requires layout and responsive design considerations.,https://www.faceyourbackpain.com/why-a-rheumatologist,image_text_columns,Image-text layout,N/A,screenshots/blocks/image_text_columns__default.png
Why See A Rheumatologist for Ankylosing Spondylitis and Non‐radiographic Axial Spondyloarthritis?,Fact Box,Provides quick facts and statistics about the topic.,S,1,Static content with minimal interactivity.,https://www.faceyourbackpain.com/why-a-rheumatologist,fact_box,Content highlight,N/A,screenshots/blocks/fact_box__default.png
Why See A Rheumatologist for Ankylosing Spondylitis and Non‐radiographic Axial Spondyloarthritis?,Feature Highlights,Showcases key features or actions with images and text.,M,1,Combines visual and textual elements for emphasis.,https://www.faceyourbackpain.com/why-a-rheumatologist,feature_highlights,Feature showcase,N/A,screenshots/blocks/feature_highlights__default.png
Ankylosing Spondylitis (AS) Patient Stories,Video Section - Before Diagnosis,Embeds a video about patient experiences before diagnosis.,M,1,Video embedding with styling and lazy loading.,https://www.faceyourbackpain.com/ankylosing-spondylitis-patient-stories,video_section_before_diagnosis,Video,Mapped to 'Video' block in catalog.,screenshots/blocks/video_section_before_diagnosis__default.png
Ankylosing Spondylitis (AS) Patient Stories,Video Section - Getting Diagnosed,Embeds a video about patient experiences during diagnosis.,M,1,Video embedding with styling and lazy loading.,https://www.faceyourbackpain.com/ankylosing-spondylitis-patient-stories,video_section_getting_diagnosed,Video,Mapped to 'Video' block in catalog.,screenshots/blocks/video_section_getting_diagnosed__default.png
Ankylosing Spondylitis (AS) Patient Stories,Video Section - Life After Diagnosis,Embeds a video about life after diagnosis.,M,1,Video embedding with styling and lazy loading.,https://www.faceyourbackpain.com/ankylosing-spondylitis-patient-stories,video_section_life_after_diagnosis,Video,Mapped to 'Video' block in catalog.,screenshots/blocks/video_section_life_after_diagnosis__default.png
Ankylosing Spondylitis (AS) Patient Stories,Connect Section,Encourages users to share their stories and provides contact information.,M,1,Interactive element with potential form integration.,https://www.faceyourbackpain.com/ankylosing-spondylitis-patient-stories,connect_section,Connect box,No direct match in catalog.,screenshots/blocks/connect_section__default.png
Thank You for Signing Up | FaceYourBackPain.com,Patient Stories CTA,Encourages users to watch patient stories.,S,1,Simple call-to-action functionality.,https://www.faceyourbackpain.com/thank_you_page,patient_stories_cta,Call-to-action,No exact match in AEM catalog.,screenshots/blocks/patient_stories_cta__default.png
