Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
VUITY® | ECP Allergan,Utility Navigation,Provides secondary navigation links for specific user groups.,S,1,Simple navigation without deep interaction.,https://www.vuitypro.com/,global_utility_strip,Utility strip,No matching block found in the catalog.
VUITY® | ECP Allergan,Primary Navigation,Main navigation for the site with links to key sections.,M,1,Primary navigation with multiple links and dropdowns.,https://www.vuitypro.com/,primary_navigation,Main navigation,No matching block found in the catalog.
VUITY® | ECP Allergan,Hero Section,Displays a prominent hero section with a video background.,M,1,Includes video background and interactive elements.,https://www.vuitypro.com/,hero_section,Hero with video,Matched to 'Hero' block in the catalog.
VUITY® | ECP Allergan,FDA Approval Highlight,Emphasizes FDA approval with supporting text.,S,1,Static content display without interactivity.,https://www.vuitypro.com/,fda_approval_highlight,Approval highlight,No matching block found in the catalog.
VUITY® | ECP Allergan,Formulation Section,Details product formulation and benefits.,M,1,Includes structured content and potential interactivity.,https://www.vuitypro.com/,formulation_section,Product formulation,Matched to 'Form' block in the catalog.
VUITY® | ECP Allergan,Technology Section,Explains proprietary technology and its benefits.,M,1,Informational section with structured content.,https://www.vuitypro.com/,technology_section,Technology explanation,No matching block found in the catalog.
VUITY® | ECP Allergan,Efficacy Section,Presents efficacy data and supporting details.,M,1,Data-driven content with structured layout.,https://www.vuitypro.com/,efficacy_section,Efficacy data,No matching block found in the catalog.
VUITY® | ECP Allergan,Carousel Section,Displays testimonials in a carousel format.,C,1,Includes interactive carousel functionality.,https://www.vuitypro.com/,carousel_section,Testimonial carousel,Matched to 'Carousel' block in the catalog.
VUITY® | ECP Allergan,Safety Section,Highlights product safety profile.,M,1,Structured content with potential for dynamic updates.,https://www.vuitypro.com/,safety_section,Safety profile,No matching block found in the catalog.
VUITY® | ECP Allergan,Prescribing Section,Guides professionals on prescribing the product.,M,1,Detailed guidance content for professionals.,https://www.vuitypro.com/,prescribing_section,Prescribing guidance,No matching block found in the catalog.
VUITY® | ECP Allergan,Important Safety Information,Displays critical safety warnings and contraindications.,M,1,Contains legally mandated safety information.,https://www.vuitypro.com/,important_safety_information,Safety warnings,No matching block found in the catalog.
VUITY® | ECP Allergan,Footer,Provides site-wide links and accessibility options.,M,1,Includes multiple links and accessibility features.,https://www.vuitypro.com/,footer,Footer links,Matched to 'Footer' block in the catalog.
VUITY® Safety and Tolerability Profile | ECP Allergan,Global Utility Navigation,Provides quick access to utility links such as professional and patient websites.,M,1,Includes navigation accessibility and external link handling.,https://www.vuitypro.com/safety,global_utility_navigation,Utility strip,Consider accessibility compliance for navigation links.
VUITY® Safety and Tolerability Profile | ECP Allergan,Primary Navigation,Main site navigation for accessing key sections.,C,1,Deep navigation structure with multiple levels.,https://www.vuitypro.com/safety,primary_navigation,Main navigation,Ensure ARIA roles and keyboard navigation support.
VUITY® Safety and Tolerability Profile | ECP Allergan,Hero Banner,Displays the main visual and headline for the page.,M,1,Dynamic content rendering and responsive design.,https://www.vuitypro.com/safety,hero_banner,Hero section,Optimize for visual impact and performance.
VUITY® Safety and Tolerability Profile | ECP Allergan,Safety Statistics,"Highlights key safety statistics, including discontinuation rates.",M,1,Data visualization and content alignment.,https://www.vuitypro.com/safety,safety_statistics,Statistics display,Ensure data accuracy and clarity.
VUITY® Safety and Tolerability Profile | ECP Allergan,Adverse Events Section,Details information about treatment-emergent adverse events.,M,1,Includes structured data presentation.,https://www.vuitypro.com/safety,adverse_events_section,Content section,Use consistent styling with other sections.
VUITY® Safety and Tolerability Profile | ECP Allergan,Clinical Trials Section,Provides data on clinical trial results.,M,1,Involves presenting detailed clinical data.,https://www.vuitypro.com/safety,clinical_trials_section,Data section,Ensure compliance with medical data presentation standards.
VUITY® Safety and Tolerability Profile | ECP Allergan,Warnings and Precautions,Lists important warnings and precautions.,M,1,Critical content requiring high visibility.,https://www.vuitypro.com/safety,warnings_precautions,Content section,Highlight for user attention.
VUITY® Safety and Tolerability Profile | ECP Allergan,Post-Marketing Data,Shares data collected post-approval.,M,1,Involves structured data handling.,https://www.vuitypro.com/safety,post_marketing_data,Content section,Ensure data is up-to-date.
VUITY® Safety and Tolerability Profile | ECP Allergan,Call to Action,Encourages users to learn more about the product.,S,1,Simple interactive element.,https://www.vuitypro.com/safety,call_to_action,CTA,Focus on user engagement.
VUITY® Safety and Tolerability Profile | ECP Allergan,Important Safety Information,Displays detailed safety and prescribing information.,M,1,Critical content requiring structured presentation.,https://www.vuitypro.com/safety,important_safety_information,Content section,Ensure compliance with regulatory standards.
VUITY® Safety and Tolerability Profile | ECP Allergan,Footer,Contains site-wide links and legal information.,S,1,Static content with basic styling.,https://www.vuitypro.com/safety,footer,Footer,Ensure accessibility and consistency.
VUITY® Efficacy from GEMINI 1 and GEMINI 2 studies | ECP Allergan,Utility Navigation,Provides links for healthcare professionals and other utility functions.,S,1,"Basic navigation links, minimal logic.",https://www.vuitypro.com/efficacy,global_utility_navigation,Utility strip,No direct match found in AEM catalog.
VUITY® Efficacy from GEMINI 1 and GEMINI 2 studies | ECP Allergan,Primary Navigation,Main navigation for accessing site sections.,M,1,Includes hierarchical navigation; medium complexity.,https://www.vuitypro.com/efficacy,primary_navigation,Main navigation,No direct match found in AEM catalog.
VUITY® Efficacy from GEMINI 1 and GEMINI 2 studies | ECP Allergan,Hero Banner,Displays a prominent visual and key message.,M,1,Requires responsive design and accessibility considerations.,https://www.vuitypro.com/efficacy,hero_banner,Hero section,Mapped to AEM Hero block.
VUITY® Efficacy from GEMINI 1 and GEMINI 2 studies | ECP Allergan,Improved Vision Section,Highlights improved vision outcomes.,M,1,Content-heavy section with potential dynamic elements.,https://www.vuitypro.com/efficacy,improved_vision_section,Content display,No direct match found in AEM catalog.
VUITY® Efficacy from GEMINI 1 and GEMINI 2 studies | ECP Allergan,GEMINI Study Tabs,Interactive tabs for study details.,M,1,Requires dynamic interaction and tab switching logic.,https://www.vuitypro.com/efficacy,gemini_tabs,Tabbed interface,Mapped to AEM Tabs block.
VUITY® Efficacy from GEMINI 1 and GEMINI 2 studies | ECP Allergan,DCNVA Chart Section,Displays charts for DCNVA results.,C,1,Charts require data visualization logic and accessibility features.,https://www.vuitypro.com/efficacy,dcnva_chart_section,Chart display,No direct match found in AEM catalog.
VUITY® Efficacy from GEMINI 1 and GEMINI 2 studies | ECP Allergan,Intermediate Vision Section,Details on intermediate vision improvements.,M,1,Static content with potential for dynamic updates.,https://www.vuitypro.com/efficacy,intermediate_vision_section,Content display,No direct match found in AEM catalog.
VUITY® Efficacy from GEMINI 1 and GEMINI 2 studies | ECP Allergan,Clinical Trials Section,Information on conducted clinical trials.,M,1,Informational section with potential for linked resources.,https://www.vuitypro.com/efficacy,clinical_trials_section,Content display,No direct match found in AEM catalog.
VUITY® Efficacy from GEMINI 1 and GEMINI 2 studies | ECP Allergan,Safety CTA,Promotes safety information access.,S,1,Simple call-to-action functionality.,https://www.vuitypro.com/efficacy,safety_cta,Call-to-action,"Mapped to AEM CTA block.  Model suggested ""CTA"" (not an exact catalog name — use query_aem_blocks_catalog)."
VUITY® Efficacy from GEMINI 1 and GEMINI 2 studies | ECP Allergan,Important Safety Information,Displays safety and contraindication details.,M,1,Detailed content requiring clear layout and accessibility.,https://www.vuitypro.com/efficacy,important_safety_information,Safety information,"Mapped to AEM Safety Information block.  Model suggested ""Safety Information"" (not an exact catalog name — use query_aem_blocks_catalog)."
VUITY® Access and Prescribing | ECP Allergan,Utility Navigation,Provides quick links for healthcare professionals.,S,1,Simple navigation structure without advanced interactions.,https://www.vuitypro.com/access-and-prescribing,utility_navigation,Utility strip,No matching AEM catalog block found.
VUITY® Access and Prescribing | ECP Allergan,Primary Navigation,Main navigation for accessing site sections.,M,1,Includes hierarchical menu structure.,https://www.vuitypro.com/access-and-prescribing,primary_navigation,Main navigation,No matching AEM catalog block found.
VUITY® Access and Prescribing | ECP Allergan,Hero Section,Displays prominent banner with image and introductory content.,M,1,Requires image responsiveness and accessibility features.,https://www.vuitypro.com/access-and-prescribing,hero_section,Prominent banner,Mapped to AEM Hero block.
VUITY® Access and Prescribing | ECP Allergan,Content Columns,Provides detailed information in a three-column layout.,M,1,Multiple content sections with structured layout.,https://www.vuitypro.com/access-and-prescribing,content_columns,Three-column layout,No matching AEM catalog block found.
VUITY® Access and Prescribing | ECP Allergan,Daily Treatment Section,Highlights daily treatment details and instructions.,S,1,Static content with simple layout.,https://www.vuitypro.com/access-and-prescribing,daily_treatment_section,Treatment details,No matching AEM catalog block found.
VUITY® Access and Prescribing | ECP Allergan,FSA/HSA Section,Provides information on FSA/HSA eligibility.,S,1,Informational content without interactive features.,https://www.vuitypro.com/access-and-prescribing,fsa_hsa_section,Eligibility information,No matching AEM catalog block found.
VUITY® Access and Prescribing | ECP Allergan,Retail Pharmacies Section,Details prescription fulfillment locations.,S,1,Static list of locations.,https://www.vuitypro.com/access-and-prescribing,retail_pharmacies_section,Fulfillment locations,No matching AEM catalog block found.
VUITY® Access and Prescribing | ECP Allergan,Insurance Information,Clarifies insurance requirements.,S,1,Static explanatory content.,https://www.vuitypro.com/access-and-prescribing,insurance_information,Insurance details,No matching AEM catalog block found.
VUITY® Access and Prescribing | ECP Allergan,MVP Program Section,Explains My VUITY Points program for patients.,S,1,Simple explanatory content.,https://www.vuitypro.com/access-and-prescribing,mvp_program_section,Patient program,No matching AEM catalog block found.
VUITY® Access and Prescribing | ECP Allergan,Important Safety Information,Contains critical safety guidelines.,S,1,Static legal and safety content.,https://www.vuitypro.com/access-and-prescribing,important_safety_information,Safety guidelines,No matching AEM catalog block found.
VUITY® Access and Prescribing | ECP Allergan,Footer,Provides links to site policies and legal information.,S,1,Standard footer with basic styling.,https://www.vuitypro.com/access-and-prescribing,footer,Site footer,Mapped to AEM Footer block.
The innovation behind VUITY® | ECP Allergan,Utility Navigation,Provides quick access to links for prescribing information and patient website.,S,1,Simple navigation with external links.,https://www.vuitypro.com/innovation,utility_navigation,Utility strip,None
The innovation behind VUITY® | ECP Allergan,Primary Navigation,Main navigation menu for site sections.,M,1,Contains multiple links and potential dropdowns.,https://www.vuitypro.com/innovation,primary_navigation,Main navigation,None
The innovation behind VUITY® | ECP Allergan,Hero Banner,Prominent banner highlighting product features.,S,1,Static banner with text and image.,https://www.vuitypro.com/innovation,hero_banner,Hero banner,Matches catalog entry for hero block.
The innovation behind VUITY® | ECP Allergan,Formulation Section,Explains product formulation details.,M,1,Includes structured content and layout.,https://www.vuitypro.com/innovation,formulation_section,Content section,Mapped to Form block for structured content.
The innovation behind VUITY® | ECP Allergan,Delivered with pHast Technology,Information on proprietary technology.,S,1,Simple informational block.,https://www.vuitypro.com/innovation,delivered_with_phast,Content block,None
The innovation behind VUITY® | ECP Allergan,pHast Technology Details,Details about pH adjustment benefits.,S,1,Static content section.,https://www.vuitypro.com/innovation,phast_technology,Content block,None
The innovation behind VUITY® | ECP Allergan,Mechanism of Action,Explains product mechanism of action.,M,1,May include multimedia elements.,https://www.vuitypro.com/innovation,mechanism_of_action,Content section,None
The innovation behind VUITY® | ECP Allergan,Clinical Studies,Information on clinical study results.,M,1,Structured data presentation.,https://www.vuitypro.com/innovation,clinical_studies,Content section,None
The innovation behind VUITY® | ECP Allergan,Important Safety Information,Safety and contraindication information.,M,1,Critical content with specific layout requirements.,https://www.vuitypro.com/innovation,important_safety_information,Content section,None
The innovation behind VUITY® | ECP Allergan,References Section,Lists references and sources.,S,1,Simple list layout.,https://www.vuitypro.com/innovation,references_section,References,None
The innovation behind VUITY® | ECP Allergan,Footer,Footer with links to sitemap and policies.,S,1,Static footer content.,https://www.vuitypro.com/innovation,footer,Footer,Matches catalog entry for footer block.
