Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Fibromyalgia Basics,Primary Header,"Contains branding, logo, and main navigation links for the site.",M,1,Integration of branding and navigation components.,https://www.savella.com/fibromyalgia-basics,primary_header,Main Navigation,May require responsive design considerations.
Fibromyalgia Basics,Hero Section,Displays the main headline and introductory content for the page.,M,1,Includes prominent visual and textual content.,https://www.savella.com/fibromyalgia-basics,hero_section,Hero Banner,Ensure adaptability for various screen sizes.
Fibromyalgia Basics,Link List Navigation,Provides quick links to sections within the page for easy navigation.,S,1,Simple list-based navigation.,https://www.savella.com/fibromyalgia-basics,link_list_navigation,Quick Links,Ensure proper accessibility labels.
Fibromyalgia Basics,Save on Savella CTA,Highlights a call-to-action for saving on Savella.,S,1,Single call-to-action element.,https://www.savella.com/fibromyalgia-basics,save_on_savella_cta,Call to Action,Focus on visual prominence.
Fibromyalgia Basics,Fibromyalgia Common Section,Highlights statistics and facts about fibromyalgia.,M,1,Content with potential interactive elements.,https://www.savella.com/fibromyalgia-basics,fibromyalgia_common_section,Informational Section,Ensure factual accuracy and user engagement.
Fibromyalgia Basics,What is Fibromyalgia,Explains what fibromyalgia is with supporting content.,M,1,Includes detailed descriptive content.,https://www.savella.com/fibromyalgia-basics,what_is_fibromyalgia,Informational Section,May include multimedia elements.
Fibromyalgia Basics,Fibromyalgia Highlight,Describes key characteristics of fibromyalgia.,M,1,Highlighting specific features and facts.,https://www.savella.com/fibromyalgia-basics,fibromyalgia_highlight,Highlight Section,Focus on visual emphasis.
Fibromyalgia Basics,Other Facts About Fibromyalgia,Provides additional information and context about fibromyalgia.,M,1,Detailed content presentation.,https://www.savella.com/fibromyalgia-basics,other_facts_about_fibromyalgia,Informational Section,Ensure clarity and relevance.
Fibromyalgia Basics,Symptoms Section,Details the symptoms of fibromyalgia and their impact.,M,1,Detailed and potentially interactive content.,https://www.savella.com/fibromyalgia-basics,symptoms_section,Informational Section,Ensure medical accuracy.
Fibromyalgia Basics,Diagnosing Fibromyalgia,Explains the process and criteria for diagnosing fibromyalgia.,M,1,Content with potential interactive elements.,https://www.savella.com/fibromyalgia-basics,diagnosing_fibromyalgia,Informational Section,Ensure clarity and accuracy.
Fibromyalgia Basics,Causes Section,Discusses the causes and contributing factors of fibromyalgia.,M,1,In-depth content presentation.,https://www.savella.com/fibromyalgia-basics,causes_section,Informational Section,Ensure factual correctness.
Fibromyalgia Basics,Living with Fibromyalgia,Provides tips and advice for managing fibromyalgia through lifestyle changes.,M,1,Content with potential multimedia elements.,https://www.savella.com/fibromyalgia-basics,living_with_fibromyalgia,Informational Section,Ensure usability and engagement.
Savings and Resources | SAVELLA® (milnacipran HCI),Global Utility Navigation,Provides quick access to key links for essential information.,M,1,Requires accessibility features and integration with external links.,https://www.savella.com/savings-and-resources,global_utility_navigation,Utility strip,Ensure compliance with accessibility standards.
Savings and Resources | SAVELLA® (milnacipran HCI),Primary Header Navigation,Displays main navigation and branding elements.,C,1,Involves deep navigation structure and branding integration.,https://www.savella.com/savings-and-resources,primary_header_navigation,Main navigation,Needs robust navigation and search functionality.
Savings and Resources | SAVELLA® (milnacipran HCI),Hero Section,Highlights key messages and call-to-action.,M,1,Includes dynamic content and visual emphasis.,https://www.savella.com/savings-and-resources,hero_section,Hero banner,Consider responsive design adjustments.
Savings and Resources | SAVELLA® (milnacipran HCI),Savings Program Information,Details the SAVELLA savings program.,M,1,Requires integration with eligibility APIs.,https://www.savella.com/savings-and-resources,savings_program,Savings card,Ensure secure handling of user information.
Savings and Resources | SAVELLA® (milnacipran HCI),Patient Assistance Program,Provides information on assistance programs.,M,1,Involves structured content and user interaction.,https://www.savella.com/savings-and-resources,patient_assistance,Information block,Include user-friendly navigation.
Savings and Resources | SAVELLA® (milnacipran HCI),Developing a Treatment Plan,Guidance for creating treatment plans.,S,1,Static informational content.,https://www.savella.com/savings-and-resources,treatment_plan,Guidance block,Focus on readability and clarity.
Savings and Resources | SAVELLA® (milnacipran HCI),Updates and Support,Resources for updates and support sign-up.,M,1,Requires form integration and validation.,https://www.savella.com/savings-and-resources,updates_support,Signup form,Ensure secure data handling.
Savings and Resources | SAVELLA® (milnacipran HCI),Common Questions,Answers to frequently asked questions.,S,1,Static FAQ content.,https://www.savella.com/savings-and-resources,common_questions,FAQ section,Consider collapsible sections for better UX.
Savings and Resources | SAVELLA® (milnacipran HCI),Footer Section,Displays site-wide links and information.,M,1,Includes dynamic content and accessibility features.,https://www.savella.com/savings-and-resources,footer,Footer,Ensure compliance with global footer guidelines.
Site Map | SAVELLA® (milnacipran HCI),Utility Navigation,Provides quick access to essential links such as prescribing information and medication guides.,M,1,Requires accessibility compliance and integration with external links.,https://www.savella.com/sitemap,global_utility_navigation,Utility strip,No exact match in catalog.
Site Map | SAVELLA® (milnacipran HCI),Site Header,Displays the logo and main navigation for the site.,C,1,"Includes logo display, navigation integration, and responsive design.",https://www.savella.com/sitemap,primary_header,Header with logo,No exact match in catalog.
Site Map | SAVELLA® (milnacipran HCI),Primary Navigation,Contains the primary navigation links for the website.,C,1,Deep navigation structure and accessibility considerations.,https://www.savella.com/sitemap,main_navigation,Main navigation,No exact match in catalog.
Site Map | SAVELLA® (milnacipran HCI),Hero Section,"Highlights the main title of the page, indicating the site map.",S,1,Simple text and styling.,https://www.savella.com/sitemap,hero_section,Page title hero,Matched to 'Hero' block in catalog.
Site Map | SAVELLA® (milnacipran HCI),Sitemap Links,Lists all the links available on the site for easy navigation.,M,1,Requires structured link presentation and accessibility compliance.,https://www.savella.com/sitemap,sitemap_links,Link list,No exact match in catalog.
Site Map | SAVELLA® (milnacipran HCI),Safety Information,Provides critical safety and usage information about the product.,C,1,Critical content with compliance requirements.,https://www.savella.com/sitemap,important_safety_information,Inline safety text,No exact match in catalog.
Site Map | SAVELLA® (milnacipran HCI),Site Footer,"Contains site-wide links, contact information, and legal disclaimers.",M,1,Standard footer implementation with legal and contact details.,https://www.savella.com/sitemap,footer,Footer,Matched to 'Footer' block in catalog.
Leave Warning Modal,Modal Header,Displays the main title of the modal.,S,1,Simple static text rendering within a modal header.,https://www.savella.com/site-modals/warn-on-leave-extra-help,modal_header,Header text,Maps directly to the 'Modal' block type.
Leave Warning Modal,Modal Body Text,Contains the main message of the modal.,S,1,Static rich text content within the modal body.,https://www.savella.com/site-modals/warn-on-leave-extra-help,modal_body_text,Body text,Maps directly to the 'Modal' block type.
Leave Warning Modal,CTA OK Button,Provides a call-to-action for users to proceed to an external site.,S,1,Simple hyperlink with an external target.,https://www.savella.com/site-modals/warn-on-leave-extra-help,cta_ok_button,CTA button,No specific catalog match for CTA buttons.
Leave Warning Modal,CTA Cancel Button,Provides a call-to-action for users to cancel and stay on the current site.,S,1,Simple hyperlink with an internal target.,https://www.savella.com/site-modals/warn-on-leave-extra-help,cta_cancel_button,CTA button,No specific catalog match for CTA buttons.
Leave Warning Modal,Modal Footer Text,Displays additional information or identifiers at the bottom of the modal.,S,1,Static text within the modal footer.,https://www.savella.com/site-modals/warn-on-leave-extra-help,modal_footer_text,Footer text,Maps directly to the 'Modal' block type.
