Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
Search Results,Primary Header,"Contains the main branding, logo, and primary navigation for the site.",C,4,Complex navigation and branding elements require detailed implementation.,https://www.savella.com/search-results,primary_header,Main navigation,No exact match in catalog.,screenshots/blocks/primary_header__default.png
Search Results,Main Navigation,The main site navigation menu allowing access to major site sections.,C,2,Deep navigation with multiple levels and accessibility features.,https://www.savella.com/search-results,main_navigation,Primary navigation,No exact match in catalog.,screenshots/blocks/main_navigation__default.png
Search Results,Footer Section,"Contains site-wide links, legal information, and branding.",S,1,Basic styling and content rendering.,https://www.savella.com/search-results,footer_section,Footer links,Mapped to 'Footer'.,screenshots/blocks/footer_section__default.png
Search Results,Back to Top Button,Provides a quick way to scroll back to the top of the page.,S,1,Simple functionality with minimal styling.,https://www.savella.com/search-results,back_to_top_button,Scroll utility,No exact match in catalog.,screenshots/blocks/back_to_top_button__default.png
Search Results,Modal Dialog,Displays additional information or actions in a modal overlay.,M,1,Requires CSS for appearance and JavaScript for interactivity.,https://www.savella.com/search-results,modal_dialog,Information overlay,Mapped to 'Modal'.,screenshots/blocks/modal_dialog__default.png
Homepage | SAVELLA® (milnacipran HCI),CTA Tiles,"Displays call-to-action tiles for understanding fibromyalgia, learning about SAVELLA, and savings.",M,1,Interactive tiles with potential links and hover effects.,https://www.savella.com/,cta_tiles,Call-to-action tiles,No direct catalog match found.,screenshots/blocks/cta_tiles__default.png
Homepage | SAVELLA® (milnacipran HCI),Signup Section,"Encourages users to sign up for updates, answers, and support.",M,1,Form-based user interaction with potential validation and data handling.,https://www.savella.com/,signup_section,Signup form,No direct catalog match found.,screenshots/blocks/signup_section__default.png
Why SAVELLA® | SAVELLA (milnacipran HCI),Save on Savella CTA,Encourages users to learn about savings options for Savella.,S,2,Single call-to-action with minimal interactivity.,https://www.savella.com/why-savella,save_on_savella_cta,Call-to-action,No exact match found in the catalog.,screenshots/blocks/save_on_savella_cta__default.png
Why SAVELLA® | SAVELLA (milnacipran HCI),Why Savella Section,Explains the benefits and purpose of Savella.,M,1,Content-heavy section with structured layout.,https://www.savella.com/why-savella,why_savella_section,Informational content,No exact match found in the catalog.,screenshots/blocks/why_savella_section__default.png
Why SAVELLA® | SAVELLA (milnacipran HCI),Efficacy & Results Section,Details the clinical efficacy and results of Savella.,M,1,Requires structured data presentation.,https://www.savella.com/why-savella,efficacy_results_section,Clinical data,No exact match found in the catalog.,screenshots/blocks/efficacy_results_section__default.png
Why SAVELLA® | SAVELLA (milnacipran HCI),Taking Savella Section,Provides information on how to take Savella and what to expect.,M,1,Informative section with potential interactive elements.,https://www.savella.com/why-savella,taking_savella_section,Guidance content,No exact match found in the catalog.,screenshots/blocks/taking_savella_section__default.png
Why SAVELLA® | SAVELLA (milnacipran HCI),Available Dosing Section,Explains the dosing options available for Savella.,M,1,Requires clear and structured content presentation.,https://www.savella.com/why-savella,available_dosing_section,Dosing information,No exact match found in the catalog.,screenshots/blocks/available_dosing_section__default.png
Why SAVELLA® | SAVELLA (milnacipran HCI),Continuing Treatment Section,Offers guidance on continuing treatment with Savella.,M,1,Content-heavy section with potential for interactive guidance.,https://www.savella.com/why-savella,continuing_treatment_section,Treatment guidance,No exact match found in the catalog.,screenshots/blocks/continuing_treatment_section__default.png
Why SAVELLA® | SAVELLA (milnacipran HCI),Remember Savella Section,Tips for remembering to take Savella regularly.,S,1,Simple tips section with minimal interactivity.,https://www.savella.com/why-savella,remember_savella_section,Reminder content,No exact match found in the catalog.,screenshots/blocks/remember_savella_section__default.png
Why SAVELLA® | SAVELLA (milnacipran HCI),Most Common Side Effects Section,Lists the common side effects of taking Savella.,M,1,Requires clear presentation of medical information.,https://www.savella.com/why-savella,most_common_side_effects_section,Side effects list,No exact match found in the catalog.,screenshots/blocks/most_common_side_effects_section__default.png
Fibromyalgia Basics,Link List Navigation,Provides quick links to sections within the page for easy navigation.,S,1,Simple list-based navigation.,https://www.savella.com/fibromyalgia-basics,link_list_navigation,Quick Links,Ensure proper accessibility labels.,screenshots/blocks/link_list_navigation__default.png
Fibromyalgia Basics,Fibromyalgia Common Section,Highlights statistics and facts about fibromyalgia.,M,1,Content with potential interactive elements.,https://www.savella.com/fibromyalgia-basics,fibromyalgia_common_section,Informational Section,Ensure factual accuracy and user engagement.,screenshots/blocks/fibromyalgia_common_section__default.png
Fibromyalgia Basics,What is Fibromyalgia,Explains what fibromyalgia is with supporting content.,M,1,Includes detailed descriptive content.,https://www.savella.com/fibromyalgia-basics,what_is_fibromyalgia,Informational Section,May include multimedia elements.,screenshots/blocks/what_is_fibromyalgia__default.png
Fibromyalgia Basics,Fibromyalgia Highlight,Describes key characteristics of fibromyalgia.,M,1,Highlighting specific features and facts.,https://www.savella.com/fibromyalgia-basics,fibromyalgia_highlight,Highlight Section,Focus on visual emphasis.,screenshots/blocks/fibromyalgia_highlight__default.png
Fibromyalgia Basics,Other Facts About Fibromyalgia,Provides additional information and context about fibromyalgia.,M,1,Detailed content presentation.,https://www.savella.com/fibromyalgia-basics,other_facts_about_fibromyalgia,Informational Section,Ensure clarity and relevance.,screenshots/blocks/other_facts_about_fibromyalgia__default.png
Fibromyalgia Basics,Symptoms Section,Details the symptoms of fibromyalgia and their impact.,M,1,Detailed and potentially interactive content.,https://www.savella.com/fibromyalgia-basics,symptoms_section,Informational Section,Ensure medical accuracy.,screenshots/blocks/symptoms_section__default.png
Fibromyalgia Basics,Diagnosing Fibromyalgia,Explains the process and criteria for diagnosing fibromyalgia.,M,1,Content with potential interactive elements.,https://www.savella.com/fibromyalgia-basics,diagnosing_fibromyalgia,Informational Section,Ensure clarity and accuracy.,screenshots/blocks/diagnosing_fibromyalgia__default.png
Fibromyalgia Basics,Causes Section,Discusses the causes and contributing factors of fibromyalgia.,M,1,In-depth content presentation.,https://www.savella.com/fibromyalgia-basics,causes_section,Informational Section,Ensure factual correctness.,screenshots/blocks/causes_section__default.png
Fibromyalgia Basics,Living with Fibromyalgia,Provides tips and advice for managing fibromyalgia through lifestyle changes.,M,1,Content with potential multimedia elements.,https://www.savella.com/fibromyalgia-basics,living_with_fibromyalgia,Informational Section,Ensure usability and engagement.,screenshots/blocks/living_with_fibromyalgia__default.png
Savings and Resources | SAVELLA® (milnacipran HCI),Primary Header Navigation,Displays main navigation and branding elements.,C,1,Involves deep navigation structure and branding integration.,https://www.savella.com/savings-and-resources,primary_header_navigation,Main navigation,Needs robust navigation and search functionality.,screenshots/blocks/primary_header_navigation__default.png
Savings and Resources | SAVELLA® (milnacipran HCI),Savings Program Information,Details the SAVELLA savings program.,M,1,Requires integration with eligibility APIs.,https://www.savella.com/savings-and-resources,savings_program,Savings card,Ensure secure handling of user information.,screenshots/blocks/savings_program__default.png
Savings and Resources | SAVELLA® (milnacipran HCI),Patient Assistance Program,Provides information on assistance programs.,M,1,Involves structured content and user interaction.,https://www.savella.com/savings-and-resources,patient_assistance,Information block,Include user-friendly navigation.,screenshots/blocks/patient_assistance__default.png
Savings and Resources | SAVELLA® (milnacipran HCI),Developing a Treatment Plan,Guidance for creating treatment plans.,S,1,Static informational content.,https://www.savella.com/savings-and-resources,treatment_plan,Guidance block,Focus on readability and clarity.,screenshots/blocks/treatment_plan__default.png
Savings and Resources | SAVELLA® (milnacipran HCI),Updates and Support,Resources for updates and support sign-up.,M,1,Requires form integration and validation.,https://www.savella.com/savings-and-resources,updates_support,Signup form,Ensure secure data handling.,screenshots/blocks/updates_support__default.png
Savings and Resources | SAVELLA® (milnacipran HCI),Common Questions,Answers to frequently asked questions.,S,1,Static FAQ content.,https://www.savella.com/savings-and-resources,common_questions,FAQ section,Consider collapsible sections for better UX.,screenshots/blocks/common_questions__default.png
Site Map | SAVELLA® (milnacipran HCI),Sitemap Links,Lists all the links available on the site for easy navigation.,M,1,Requires structured link presentation and accessibility compliance.,https://www.savella.com/sitemap,sitemap_links,Link list,No exact match in catalog.,screenshots/blocks/sitemap_links__default.png
Leave Warning Modal,Modal Header,Displays the main title of the modal.,S,1,Simple static text rendering within a modal header.,https://www.savella.com/site-modals/warn-on-leave-extra-help,modal_header,Header text,Maps directly to the 'Modal' block type.,screenshots/blocks/modal_header__default.png
Leave Warning Modal,Modal Body Text,Contains the main message of the modal.,S,1,Static rich text content within the modal body.,https://www.savella.com/site-modals/warn-on-leave-extra-help,modal_body_text,Body text,Maps directly to the 'Modal' block type.,screenshots/blocks/modal_body_text__default.png
Leave Warning Modal,CTA OK Button,Provides a call-to-action for users to proceed to an external site.,S,1,Simple hyperlink with an external target.,https://www.savella.com/site-modals/warn-on-leave-extra-help,cta_ok_button,CTA button,No specific catalog match for CTA buttons.,screenshots/blocks/cta_ok_button__default.png
Leave Warning Modal,CTA Cancel Button,Provides a call-to-action for users to cancel and stay on the current site.,S,1,Simple hyperlink with an internal target.,https://www.savella.com/site-modals/warn-on-leave-extra-help,cta_cancel_button,CTA button,No specific catalog match for CTA buttons.,screenshots/blocks/cta_cancel_button__default.png
Leave Warning Modal,Modal Footer Text,Displays additional information or identifiers at the bottom of the modal.,S,1,Static text within the modal footer.,https://www.savella.com/site-modals/warn-on-leave-extra-help,modal_footer_text,Footer text,Maps directly to the 'Modal' block type.,screenshots/blocks/modal_footer_text__default.png
