Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Talk to your doctor about ELAHERE with help from a discussion guide,Skip to Main Content,Provides a link to skip directly to the main content for accessibility.,S,1,Simple link functionality for accessibility.,https://www.elahere.com/resources/talking-to-your-doctor,skip_to_main,Accessibility link,Not directly mapped to catalog.
Talk to your doctor about ELAHERE with help from a discussion guide,Hero Section,Prominently displays the page topic with a heading and image.,M,1,Requires styling and possibly dynamic content.,https://www.elahere.com/resources/talking-to-your-doctor,hero_section,Page introduction,Matches the AEM catalog block 'Hero'.
Talk to your doctor about ELAHERE with help from a discussion guide,Introduction Content,Introduces the discussion guide feature and its purpose.,M,1,Content layout with potential dynamic elements.,https://www.elahere.com/resources/talking-to-your-doctor,intro_content,Informational content,Not directly mapped to catalog.
Talk to your doctor about ELAHERE with help from a discussion guide,Image with Caption,Displays an image accompanied by a descriptive caption.,S,1,Simple image and text layout.,https://www.elahere.com/resources/talking-to-your-doctor,image_with_caption,Visual content,Not directly mapped to catalog.
Talk to your doctor about ELAHERE with help from a discussion guide,Discussion Guide CTA,Encourages users to download the discussion guide PDF.,M,1,Includes a call-to-action with potential dynamic or styled elements.,https://www.elahere.com/resources/talking-to-your-doctor,discussion_guide_cta,Call-to-action,Not directly mapped to catalog.
Talk to your doctor about ELAHERE with help from a discussion guide,Advocacy Groups Section,Highlights resources for joining advocacy groups.,M,1,Content layout with links and visual elements.,https://www.elahere.com/resources/talking-to-your-doctor,advocacy_groups,Resource section,Not directly mapped to catalog.
Talk to your doctor about ELAHERE with help from a discussion guide,Starting ELAHERE Section,Provides information on starting treatment with ELAHERE.,M,1,Informational content with potential dynamic links.,https://www.elahere.com/resources/talking-to-your-doctor,starting_elahere,Informational content,Not directly mapped to catalog.
Talk to your doctor about ELAHERE with help from a discussion guide,Newsletter Signup Section,Encourages users to sign up for updates and resources.,M,1,Includes a form for user interaction.,https://www.elahere.com/resources/talking-to-your-doctor,newsletter_signup,Sign-up form,Not directly mapped to catalog.
Talk to your doctor about ELAHERE with help from a discussion guide,Important Safety Information,Displays important safety information for the product.,M,1,Content display with potential styling requirements.,https://www.elahere.com/resources/talking-to-your-doctor,isi_section,Legal content,Not directly mapped to catalog.
Talk to your doctor about ELAHERE with help from a discussion guide,Global Footer,Displays site-wide footer content and navigation.,M,1,Includes navigation and additional site information.,https://www.elahere.com/resources/talking-to-your-doctor,global_footer,Footer navigation,Matches the AEM catalog block 'Footer'.
Talk to your doctor about ELAHERE with help from a discussion guide,Exit Modal,Displays a modal when the user attempts to leave the page.,C,1,Interactive modal with styling and dynamic behaviors.,https://www.elahere.com/resources/talking-to-your-doctor,exit_modal,Exit intent modal,Matches the AEM catalog block 'Modal'.
ELAHERE downloads | Helpful resources and brochures,Global Header,Displays the main navigation and branding for the site.,M,1,Includes navigation and branding elements requiring integration with site-wide styles and scripts.,https://www.elahere.com/resources/helpful-downloads,global_header,Main navigation,Ensure accessibility and responsive behavior.
ELAHERE downloads | Helpful resources and brochures,Skip Link,Provides a quick link for users to skip directly to the main content.,S,1,Simple functionality aimed at accessibility.,https://www.elahere.com/resources/helpful-downloads,skip_to_main,Skip to Main Content,Focus on WCAG compliance.
ELAHERE downloads | Helpful resources and brochures,Hero Section,Highlights the main introduction and key message of the page.,M,1,Requires responsive design and integration of media assets.,https://www.elahere.com/resources/helpful-downloads,hero_section,Main hero,Ensure image optimization and alt text usage.
ELAHERE downloads | Helpful resources and brochures,Resources Cards,Displays a grid of downloadable resources with descriptions and links.,C,1,Involves dynamic content rendering and multi-language support.,https://www.elahere.com/resources/helpful-downloads,resources_cards,Downloadable resources,Ensure proper file link handling and localization.
ELAHERE downloads | Helpful resources and brochures,Callout Section,Provides additional information and links to related resources or actions.,M,1,Requires integration with call-to-action elements and responsive layout.,https://www.elahere.com/resources/helpful-downloads,callout_section,Informational callouts,Focus on prominent visibility and clear CTAs.
ELAHERE downloads | Helpful resources and brochures,Footer,"Displays site-wide footer content, including links and legal information.",M,1,Includes site-wide links and legal compliance.,https://www.elahere.com/resources/helpful-downloads,footer,Global footer,Ensure alignment with site-wide styling.
ELAHERE downloads | Helpful resources and brochures,Exit Modal,Presents a modal dialog for exit-related actions or information.,M,1,Requires modal interaction handling and accessibility compliance.,https://www.elahere.com/resources/helpful-downloads,modal_exit,Exit confirmation modal,Ensure proper focus management and keyboard navigation.
ELAHERE is a treatment for FRα+ ovarian cancer,Global Header,Renders the main navigation and branding elements.,M,1,"Includes navigation and branding elements, requiring integration with site-wide navigation logic.",https://www.elahere.com/,global_header,Main navigation,Uses fragments for dynamic content.
ELAHERE is a treatment for FRα+ ovarian cancer,Skip to Main Content,Provides accessibility by allowing users to skip directly to the main content.,S,1,Simple functionality focused on accessibility.,https://www.elahere.com/,skip_to_main,Accessibility utility,Essential for WCAG compliance.
ELAHERE is a treatment for FRα+ ovarian cancer,Hero Section,Displays a prominent hero image and text with a call-to-action.,M,1,Includes dynamic content and responsive design considerations.,https://www.elahere.com/,hero_section,Hero banner,Supports responsive layout.
ELAHERE is a treatment for FRα+ ovarian cancer,What is ELAHERE Section,Introduces the ELAHERE treatment with eligibility criteria.,M,1,"Combines text, audio elements, and structured information.",https://www.elahere.com/,what_is_elahere,Informational section,Includes audio pronunciation buttons.
ELAHERE is a treatment for FRα+ ovarian cancer,Stories Banner,Displays testimonials and links to patient stories.,M,1,Integrates dynamic content and responsive design.,https://www.elahere.com/,stories_banner,Testimonial card,Uses card layout for visual appeal.
ELAHERE is a treatment for FRα+ ovarian cancer,Callout CTAs,"Provides actionable options for exploring treatment, eye care, and sign-up.",M,1,Includes multiple CTAs with distinct functionalities.,https://www.elahere.com/,callout_ctas,Call-to-action cards,Features three distinct CTAs.
ELAHERE is a treatment for FRα+ ovarian cancer,ISI Section,Displays Important Safety Information.,S,1,Static content with straightforward layout.,https://www.elahere.com/,isi_section,Safety information,Critical for compliance.
ELAHERE is a treatment for FRα+ ovarian cancer,Global Footer,Renders footer navigation and site information.,M,1,Includes navigation and site-wide links.,https://www.elahere.com/,global_footer,Footer navigation,Uses fragments for dynamic content.
ELAHERE is a treatment for FRα+ ovarian cancer,Exit Modal,Provides a modal dialog for site exit actions.,M,1,Requires dynamic content handling and user interaction logic.,https://www.elahere.com/,exit_modal,Exit modal,Appears conditionally based on user actions.
Results | Learn about the effectiveness of ELAHERE,Global Header,Displays header content with navigation and branding.,M,1,"Includes navigation, branding, and accessibility considerations.",https://www.elahere.com/results,global_header,Site-wide navigation,Used across multiple pages for consistent branding.
Results | Learn about the effectiveness of ELAHERE,Skip to Main Content Link,Provides accessibility support by enabling users to skip directly to the main content.,S,1,Simple link with minimal styling.,https://www.elahere.com/results,skip_to_main,Accessibility link,Critical for WCAG compliance.
Results | Learn about the effectiveness of ELAHERE,Hero Section,Highlights the main message and imagery of the page.,M,1,Includes dynamic imagery and text layout.,https://www.elahere.com/results,hero_section,Main page highlight,Often the focal point of the page.
Results | Learn about the effectiveness of ELAHERE,Anchor Navigation,Provides quick links to specific sections of the page.,S,1,Simple navigation links with anchor targets.,https://www.elahere.com/results,anchor_navigation,Section navigation,Improves user navigation efficiency.
Results | Learn about the effectiveness of ELAHERE,Progression-Free Survival Section,Displays information on progression-free survival statistics.,M,1,Includes statistical data and visual elements.,https://www.elahere.com/results,progression_free_survival,Data presentation,Important for conveying clinical study results.
Results | Learn about the effectiveness of ELAHERE,Overall Survival Section,Details about how the treatment affects overall survival.,M,1,Includes comparative visuals and detailed text.,https://www.elahere.com/results,overall_survival,Data presentation,Critical for showcasing treatment efficacy.
Results | Learn about the effectiveness of ELAHERE,Response Rates Section,Information on the response rates to the treatment.,M,1,Includes graphical representation and explanatory text.,https://www.elahere.com/results,response_rates,Data presentation,Highlights clinical response data.
Results | Learn about the effectiveness of ELAHERE,Callout Cards,Highlights key actions or resources for users.,S,1,Static cards with links and images.,https://www.elahere.com/results,callout_cards,Resource highlights,Encourages user engagement.
Results | Learn about the effectiveness of ELAHERE,Important Safety Information,Contains safety information and disclaimers.,M,1,Includes detailed text and links for legal compliance.,https://www.elahere.com/results,isi_section,Legal and safety information,Mandatory for pharmaceutical websites.
Results | Learn about the effectiveness of ELAHERE,Global Footer,Displays footer content with site-wide links and information.,M,1,Includes navigation links and accessibility features.,https://www.elahere.com/results,global_footer,Site-wide footer,Used across multiple pages for consistent navigation.
Results | Learn about the effectiveness of ELAHERE,Exit Modal,A modal displayed when users attempt to leave the site.,M,1,Includes dynamic behavior and conditional triggers.,https://www.elahere.com/results,exit_modal,Exit intent modal,Improves user retention and engagement.
Sign up for email updates,Global Header,Displays the site's global header with navigation and branding.,M,1,Includes navigation elements and branding integration.,https://www.elahere.com/sign-up/,global_header,Main navigation,Matches the catalog block for 'Header'.
Sign up for email updates,Email Signup Main,Handles the main content area for email signup.,M,1,Requires integration of signup functionalities and styling.,https://www.elahere.com/sign-up/,email_signup_main,Email signup form container,No exact match found in the catalog.
Sign up for email updates,Email Signup Heading,Displays the heading for the email signup section.,S,1,Simple heading element with minimal functionality.,https://www.elahere.com/sign-up/,email_signup_heading,Section heading,No exact match found in the catalog.
Sign up for email updates,Email Signup Form,"Embeds the form for email signup, hosted externally.",M,1,Requires iframe integration and ensuring accessibility.,https://www.elahere.com/sign-up/,email_signup_iframe,Embedded iframe form,No exact match found in the catalog.
Sign up for email updates,Important Safety Information,Displays critical safety information for the product.,M,1,Contains structured information requiring accessibility considerations.,https://www.elahere.com/sign-up/,important_safety_information,Safety information section,No exact match found in the catalog.
Sign up for email updates,Global Footer,Displays the site's global footer with additional links and information.,M,1,Includes footer navigation and styling.,https://www.elahere.com/sign-up/,global_footer,Site footer,Matches the catalog block for 'Footer'.
Sign up for email updates,Exit Modal,Displays a modal dialog when users attempt to exit the page.,M,1,Requires modal functionality and exit intent detection.,https://www.elahere.com/sign-up/,exit_modal,Exit intent modal,Matches the catalog block for 'Modal'.
Eye care with ELAHERE | Manage eye problems during treatment,Global Header,Provides branding and navigation options for the site.,M,1,Includes branding elements and navigation structure.,https://www.elahere.com/eye-care,global_header,Main navigation,Complexity involves ensuring responsive design and accessibility.
Eye care with ELAHERE | Manage eye problems during treatment,Skip to Main Content,Allows users to skip directly to the main content for accessibility.,S,1,Straightforward implementation for accessibility.,https://www.elahere.com/eye-care,skip_to_main,Utility strip,Essential for WCAG compliance.
Eye care with ELAHERE | Manage eye problems during treatment,Hero Section,Highlights the main theme of the page with images and a prominent title.,M,1,Requires dynamic image handling and responsive design.,https://www.elahere.com/eye-care,hero_section,Hero banner,Ensure mobile and desktop image variants are handled correctly.
Eye care with ELAHERE | Manage eye problems during treatment,Anchor Navigation,Provides quick links to various sections of the page.,M,1,Requires dynamic link generation and accessibility compliance.,https://www.elahere.com/eye-care,anchor_navigation,Quick links,Ensure smooth scrolling and section highlighting.
Eye care with ELAHERE | Manage eye problems during treatment,Side Effects Information,Details potential eye-related side effects and their management.,M,1,Includes dynamic content and potential interactivity.,https://www.elahere.com/eye-care,side_effects_section,Informational block,Ensure content is accessible and well-structured.
Eye care with ELAHERE | Manage eye problems during treatment,Caring for Your Eyes,"Explains how to care for eyes during treatment, including a video resource.",M,1,Incorporates video playback and dynamic content.,https://www.elahere.com/eye-care,caring_for_eyes_section,Resource section,Video component requires robust implementation.
Eye care with ELAHERE | Manage eye problems during treatment,Eye Drops Information,Provides details on the use and tracking of eye drops during treatment.,M,1,Includes detailed instructions and downloadable resources.,https://www.elahere.com/eye-care,eye_drops_section,Instructional block,Ensure download links are functional and accessible.
Eye care with ELAHERE | Manage eye problems during treatment,Managing Blurred Vision,Offers tips for managing blurred vision during treatment.,M,1,Includes dynamic content and user guidance.,https://www.elahere.com/eye-care,blurred_vision_section,Tips section,Content must be clear and actionable.
Eye care with ELAHERE | Manage eye problems during treatment,Find an Eye Doctor,Helps users locate an eye doctor using an external service.,M,1,Integrates external service for doctor search.,https://www.elahere.com/eye-care,find_eye_doctor_section,Search tool,Ensure external integration is seamless and secure.
Eye care with ELAHERE | Manage eye problems during treatment,Callout Section,Provides quick access to related resources and services.,S,1,Simple layout with links to resources.,https://www.elahere.com/eye-care,callout_section,Callout section,Ensure links are functional and visually distinct.
Eye care with ELAHERE | Manage eye problems during treatment,Footer,Contains site-wide links and information.,S,1,Basic implementation for site-wide navigation.,https://www.elahere.com/eye-care,footer,Footer,Ensure proper styling and responsiveness.
Eye care with ELAHERE | Manage eye problems during treatment,Video Modal,Handles video playback in a modal window.,M,1,Requires video playback and modal functionality.,https://www.elahere.com/eye-care,modal_video,Video modal,Ensure modal accessibility and smooth video playback.
Eye care with ELAHERE | Manage eye problems during treatment,Exit Modal,Displays an exit modal for user actions.,M,1,Requires modal functionality and user interaction handling.,https://www.elahere.com/eye-care,modal_exit,Exit modal,Ensure modal accessibility and clear user actions.
ELAHERE is a treatment for FR⍺+ ovarian cancer | Is it right for you?,Global Header,"Provides branding, navigation, and access to main site sections.",M,1,"Includes navigation and branding elements, requiring styling and accessibility considerations.",https://www.elahere.com/about/is-elahere-right-for-me,global_header,Main navigation,Ensure accessibility compliance for navigation.
ELAHERE is a treatment for FR⍺+ ovarian cancer | Is it right for you?,Skip to Main Content Link,Allows users to skip directly to the main content for accessibility.,S,1,Simple accessibility link implementation.,https://www.elahere.com/about/is-elahere-right-for-me,skip_to_main,Accessibility,Ensure proper keyboard navigation and focus management.
ELAHERE is a treatment for FR⍺+ ovarian cancer | Is it right for you?,Hero Section,"Highlights the main message and imagery for the page, introducing the topic.",M,1,Involves responsive design and image handling.,https://www.elahere.com/about/is-elahere-right-for-me,hero_section,Hero banner,Optimize for various screen sizes.
ELAHERE is a treatment for FR⍺+ ovarian cancer | Is it right for you?,Eligibility Introduction,Introduces the eligibility criteria for the treatment.,S,1,Simple text and heading layout.,https://www.elahere.com/about/is-elahere-right-for-me,eligibility_intro,Introduction,Ensure clarity and readability.
ELAHERE is a treatment for FR⍺+ ovarian cancer | Is it right for you?,Eligibility Criteria Cards,Displays cards detailing the eligibility criteria for the treatment.,M,1,Requires a grid layout and responsive design.,https://www.elahere.com/about/is-elahere-right-for-me,eligibility_criteria,Criteria cards,Ensure consistent styling across cards.
ELAHERE is a treatment for FR⍺+ ovarian cancer | Is it right for you?,Eligibility Note,Provides additional information or clarifications about the eligibility criteria.,S,1,Simple text content layout.,https://www.elahere.com/about/is-elahere-right-for-me,eligibility_note,Additional information,Ensure proper spacing and alignment.
ELAHERE is a treatment for FR⍺+ ovarian cancer | Is it right for you?,Discussion Guide Banner,Encourages users to build a discussion guide for talking to their doctor.,M,1,Includes a call-to-action and visual elements.,https://www.elahere.com/about/is-elahere-right-for-me,discussion_guide_banner,Banner,Focus on clear call-to-action design.
ELAHERE is a treatment for FR⍺+ ovarian cancer | Is it right for you?,Callout Cards,Highlights additional resources and actions users can take related to the treatment.,M,1,Requires a grid layout and responsive design.,https://www.elahere.com/about/is-elahere-right-for-me,callout_cards,Resource cards,Ensure consistent styling and functionality.
ELAHERE is a treatment for FR⍺+ ovarian cancer | Is it right for you?,Footer,"Provides site-wide links, branding, and legal information.",M,1,Includes multiple links and styling requirements.,https://www.elahere.com/about/is-elahere-right-for-me,footer,Site footer,Ensure accessibility and responsive design.
ELAHERE is a treatment for FR⍺+ ovarian cancer | Is it right for you?,Exit Modal,Displays an exit modal with relevant information when users attempt to leave the page.,M,1,Requires modal functionality and styling.,https://www.elahere.com/about/is-elahere-right-for-me,modal_exit,Exit intent modal,Ensure proper focus management and accessibility.
Side effects with ELAHERE| Learn about safety,Primary Header,Displays the main navigation and branding.,M,1,Includes navigation functionality and branding integration.,https://www.elahere.com/safety,primary_header,Main navigation,Supports accessibility and responsive design.
Side effects with ELAHERE| Learn about safety,Hero Section,Showcases the main topic with a prominent title and visual emphasis.,S,1,Simple layout with a heading and image.,https://www.elahere.com/safety,hero_section,Hero banner,Focuses on page introduction and engagement.
Side effects with ELAHERE| Learn about safety,Side Effects Introduction,Introduces serious side effects of the treatment.,S,1,Static content without interactive elements.,https://www.elahere.com/safety,side_effects_intro,Introductory text,Highlights key safety concerns.
Side effects with ELAHERE| Learn about safety,Side Effects Cards,Displays information about specific side effects in card format.,M,1,Includes responsive card layout and detailed content.,https://www.elahere.com/safety,side_effects_cards,Informational cards,Supports visual differentiation for each side effect.
Side effects with ELAHERE| Learn about safety,Common Side Effects List,Lists common side effects and abnormal lab results.,S,1,Static list with minimal styling.,https://www.elahere.com/safety,common_side_effects_list,List,Provides detailed information in a structured format.
Side effects with ELAHERE| Learn about safety,Side Effects Statistics,Displays statistical data related to side effects during clinical studies.,M,1,Requires structured data presentation and potential interactivity.,https://www.elahere.com/safety,side_effects_statistics,Statistics,Highlights impact based on clinical study data.
Side effects with ELAHERE| Learn about safety,Eye Care Resources,Promotes resources for managing eye-related side effects.,M,1,Interactive card elements with download links.,https://www.elahere.com/safety,eye_care_resources,Resource banner,Encourages proactive management of eye care.
Side effects with ELAHERE| Learn about safety,Additional Resources,Provides links to further resources related to treatment and updates.,M,1,Includes interactive links and responsive layout.,https://www.elahere.com/safety,additional_resources,Resource cards,Supports user engagement with additional materials.
Side effects with ELAHERE| Learn about safety,Important Safety Information,Displays detailed safety information as a page fragment.,M,1,Integrated fragment with structured data.,https://www.elahere.com/safety,important_safety_information,Safety information,Ensures compliance and detailed disclosure.
Side effects with ELAHERE| Learn about safety,Primary Footer,Displays the footer with additional links and information.,S,1,Static content with basic navigation.,https://www.elahere.com/safety,primary_footer,Footer,Supports accessibility and user navigation.
Side effects with ELAHERE| Learn about safety,Exit Modal,Displays a modal when users attempt to leave the page.,M,1,Interactive modal with dynamic triggers.,https://www.elahere.com/safety,exit_modal,Exit confirmation,Enhances user experience by confirming intent.
Starting ELAHERE | Learn about what to expect with treatment,Site Header,Displays the main site header with navigation and branding.,M,1,Includes navigation and branding elements requiring responsive design.,https://www.elahere.com/starting-elahere,global_header,Main navigation,Matched to AEM block 'Header'.
Starting ELAHERE | Learn about what to expect with treatment,Hero Section,Highlights the main message and imagery for the page.,M,1,Incorporates large imagery and responsive typography.,https://www.elahere.com/starting-elahere,hero_section,Hero banner,Matched to AEM block 'Hero'.
Starting ELAHERE | Learn about what to expect with treatment,Anchor Navigation,Provides quick navigation links to different sections of the page.,S,1,Simple link-based navigation.,https://www.elahere.com/starting-elahere,anchor_navigation,Anchor links,No direct match found in AEM catalog.
Starting ELAHERE | Learn about what to expect with treatment,Before Starting Treatment,Details the steps and considerations before starting treatment.,M,1,Includes detailed content and possibly images.,https://www.elahere.com/starting-elahere,before_starting_treatment,Informational content,No direct match found in AEM catalog.
Starting ELAHERE | Learn about what to expect with treatment,Treatment Preparation,Explains the preparations and precautions before each dose.,M,1,Includes procedural and instructional content.,https://www.elahere.com/starting-elahere,treatment_preparation,Preparation guide,No direct match found in AEM catalog.
Starting ELAHERE | Learn about what to expect with treatment,Medical Conditions,Lists medical conditions to discuss with the doctor before treatment.,S,1,Text-based list with minimal styling requirements.,https://www.elahere.com/starting-elahere,medical_conditions,Checklist,No direct match found in AEM catalog.
Starting ELAHERE | Learn about what to expect with treatment,Treatment Schedule,Outlines the typical infusion schedule and related information.,M,1,Involves detailed scheduling and time-based data.,https://www.elahere.com/starting-elahere,treatment_schedule,Schedule display,No direct match found in AEM catalog.
Starting ELAHERE | Learn about what to expect with treatment,Resources Banner,Promotes resources and guides available for patients.,S,1,Simple promotional banner with links.,https://www.elahere.com/starting-elahere,resources_banner,Resource promotion,No direct match found in AEM catalog.
Starting ELAHERE | Learn about what to expect with treatment,Page Footer,Displays footer content with additional links and information.,M,1,Includes dynamic content and styling.,https://www.elahere.com/starting-elahere,footer,Footer navigation,Matched to AEM block 'Footer'.
ELAHERE Support Services | Savings and support for people with ovarian cancer,Global Header,Provides branding and main navigation functionality.,M,1,"Includes navigation, branding, and responsive features.",https://www.elahere.com/resources/elahere-support-services,global_header,Main navigation,Mapped directly to the AEM Header block.
ELAHERE Support Services | Savings and support for people with ovarian cancer,Skip Link,Provides accessibility for quick navigation to main content.,S,1,Simple functionality for accessibility.,https://www.elahere.com/resources/elahere-support-services,skip_to_main,Skip to main content link,No direct match in AEM catalog.
ELAHERE Support Services | Savings and support for people with ovarian cancer,Hero Section,Highlights the main message and purpose of the page.,M,1,Includes visual and layout elements.,https://www.elahere.com/resources/elahere-support-services,hero_section,Hero image and text,Mapped directly to the AEM Hero block.
ELAHERE Support Services | Savings and support for people with ovarian cancer,Anchor Navigation,Provides quick links for intra-page navigation.,S,1,Basic functionality for navigation.,https://www.elahere.com/resources/elahere-support-services,anchor_navigation,Anchor links,No direct match in AEM catalog.
ELAHERE Support Services | Savings and support for people with ovarian cancer,Support Services,Details support services available for users.,M,1,Includes content and layout.,https://www.elahere.com/resources/elahere-support-services,support_services_section,Informational section,No direct match in AEM catalog.
ELAHERE Support Services | Savings and support for people with ovarian cancer,Financial Assistance,Explains available financial assistance options.,M,1,Includes multiple content blocks.,https://www.elahere.com/resources/elahere-support-services,financial_assistance_section,Informational section,No direct match in AEM catalog.
ELAHERE Support Services | Savings and support for people with ovarian cancer,FAQs Section,Displays frequently asked questions in an expandable format.,M,1,Interactive elements for user engagement.,https://www.elahere.com/resources/elahere-support-services,faqs_section,Accordion FAQ,Mapped directly to the AEM Accordion block.
ELAHERE Support Services | Savings and support for people with ovarian cancer,Contact Us,Provides contact information for user support.,S,1,Simple informational content.,https://www.elahere.com/resources/elahere-support-services,contact_us_section,Contact information,No direct match in AEM catalog.
ELAHERE Support Services | Savings and support for people with ovarian cancer,Resources Section,Offers additional resources and links.,M,1,Includes multiple card layouts.,https://www.elahere.com/resources/elahere-support-services,resources_section,Resource cards,Mapped directly to the AEM Cards block.
ELAHERE Support Services | Savings and support for people with ovarian cancer,Footer,Displays site-wide footer content and links.,M,1,Includes navigation and legal links.,https://www.elahere.com/resources/elahere-support-services,footer,Footer navigation,Mapped directly to the AEM Footer block.
ELAHERE Support Services | Savings and support for people with ovarian cancer,Exit Modal,Displays a modal when users attempt to leave the page.,M,1,Interactive modal functionality.,https://www.elahere.com/resources/elahere-support-services,exit_modal,Exit modal,Mapped directly to the AEM Modal block.
ELAHERE Support Services | Savings and support for people with ovarian cancer,Co-pay Terms Modal,Displays detailed terms and conditions for the co-pay program.,M,1,Interactive modal functionality.,https://www.elahere.com/resources/elahere-support-services,copay_terms_modal,Terms modal,Mapped directly to the AEM Modal block.
Ovarian cancer advocacy groups,Global Header,Provides navigation and branding elements site-wide.,M,1,Includes header fragment integration and responsive navigation.,https://www.elahere.com/resources/advocacy-groups,global_header,Primary navigation,Requires alignment with site-wide styling.
Ovarian cancer advocacy groups,Accessibility Link,Facilitates quick navigation to main content for accessibility.,S,1,Simple functionality with minimal styling.,https://www.elahere.com/resources/advocacy-groups,skip_to_main,Skip link,Ensure compliance with WCAG guidelines.
Ovarian cancer advocacy groups,Hero Section,Introduces the page with a prominent visual and messaging.,M,1,Includes responsive design and image handling.,https://www.elahere.com/resources/advocacy-groups,hero_section,Visual introduction,Test for mobile and desktop responsiveness.
Ovarian cancer advocacy groups,Advocacy Groups Cards,Displays a grid of advocacy group cards with links.,M,1,Grid layout and card interactions.,https://www.elahere.com/resources/advocacy-groups,advocacy_groups_cards,Card grid,Ensure link accessibility and proper grid alignment.
Ovarian cancer advocacy groups,Callout Section,Highlights additional resources and actions.,M,1,Includes multiple interactive cards.,https://www.elahere.com/resources/advocacy-groups,callout_section,Resource callouts,Test for equal column heights and responsive behavior.
Ovarian cancer advocacy groups,Global Footer,Provides site-wide links and information.,M,1,Includes footer fragment integration and styling.,https://www.elahere.com/resources/advocacy-groups,footer,Site-wide footer,Ensure alignment with header and global styles.
Ovarian cancer advocacy groups,Exit Modal,Displays a modal dialog with exit-related information.,M,1,Modal functionality and styling.,https://www.elahere.com/resources/advocacy-groups,modal_exit,Exit modal,Ensure modal accessibility and proper focus management.
