Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
Talk to your doctor about ELAHERE with help from a discussion guide,Image with Caption,Displays an image accompanied by a descriptive caption.,S,1,Simple image and text layout.,https://www.elahere.com/resources/talking-to-your-doctor,image_with_caption,Visual content,Not directly mapped to catalog.,screenshots/blocks/image_with_caption__default.png
Talk to your doctor about ELAHERE with help from a discussion guide,Discussion Guide CTA,Encourages users to download the discussion guide PDF.,M,1,Includes a call-to-action with potential dynamic or styled elements.,https://www.elahere.com/resources/talking-to-your-doctor,discussion_guide_cta,Call-to-action,Not directly mapped to catalog.,screenshots/blocks/discussion_guide_cta__default.png
Talk to your doctor about ELAHERE with help from a discussion guide,Advocacy Groups Section,Highlights resources for joining advocacy groups.,M,1,Content layout with links and visual elements.,https://www.elahere.com/resources/talking-to-your-doctor,advocacy_groups,Resource section,Not directly mapped to catalog.,screenshots/blocks/advocacy_groups__default.png
Talk to your doctor about ELAHERE with help from a discussion guide,Starting ELAHERE Section,Provides information on starting treatment with ELAHERE.,M,1,Informational content with potential dynamic links.,https://www.elahere.com/resources/talking-to-your-doctor,starting_elahere,Informational content,Not directly mapped to catalog.,screenshots/blocks/starting_elahere__default.png
Talk to your doctor about ELAHERE with help from a discussion guide,Newsletter Signup Section,Encourages users to sign up for updates and resources.,M,1,Includes a form for user interaction.,https://www.elahere.com/resources/talking-to-your-doctor,newsletter_signup,Sign-up form,Not directly mapped to catalog.,screenshots/blocks/newsletter_signup__default.png
Talk to your doctor about ELAHERE with help from a discussion guide,Important Safety Information,Displays important safety information for the product.,M,3,Content display with potential styling requirements.,https://www.elahere.com/resources/talking-to-your-doctor,isi_section,Legal content,Not directly mapped to catalog.,screenshots/blocks/isi_section__default.png
Talk to your doctor about ELAHERE with help from a discussion guide,Global Footer,Displays site-wide footer content and navigation.,M,4,Includes navigation and additional site information.,https://www.elahere.com/resources/talking-to-your-doctor,global_footer,Footer navigation,Matches the AEM catalog block 'Footer'.,screenshots/blocks/global_footer__default.png
Talk to your doctor about ELAHERE with help from a discussion guide,Exit Modal,Displays a modal when the user attempts to leave the page.,C,6,Interactive modal with styling and dynamic behaviors.,https://www.elahere.com/resources/talking-to-your-doctor,exit_modal,Exit intent modal,Matches the AEM catalog block 'Modal'.,screenshots/blocks/exit_modal__default.png
ELAHERE downloads | Helpful resources and brochures,Resources Cards,Displays a grid of downloadable resources with descriptions and links.,C,1,Involves dynamic content rendering and multi-language support.,https://www.elahere.com/resources/helpful-downloads,resources_cards,Downloadable resources,Ensure proper file link handling and localization.,screenshots/blocks/resources_cards__default.png
ELAHERE is a treatment for FRα+ ovarian cancer,What is ELAHERE Section,Introduces the ELAHERE treatment with eligibility criteria.,M,1,"Combines text, audio elements, and structured information.",https://www.elahere.com/,what_is_elahere,Informational section,Includes audio pronunciation buttons.,screenshots/blocks/what_is_elahere__default.png
ELAHERE is a treatment for FRα+ ovarian cancer,Stories Banner,Displays testimonials and links to patient stories.,M,1,Integrates dynamic content and responsive design.,https://www.elahere.com/,stories_banner,Testimonial card,Uses card layout for visual appeal.,screenshots/blocks/stories_banner__default.png
ELAHERE is a treatment for FRα+ ovarian cancer,Callout CTAs,"Provides actionable options for exploring treatment, eye care, and sign-up.",M,1,Includes multiple CTAs with distinct functionalities.,https://www.elahere.com/,callout_ctas,Call-to-action cards,Features three distinct CTAs.,screenshots/blocks/callout_ctas__default.png
Results | Learn about the effectiveness of ELAHERE,Anchor Navigation,Provides quick links to specific sections of the page.,S,4,Simple navigation links with anchor targets.,https://www.elahere.com/results,anchor_navigation,Section navigation,Improves user navigation efficiency.,screenshots/blocks/anchor_navigation__default.png
Results | Learn about the effectiveness of ELAHERE,Progression-Free Survival Section,Displays information on progression-free survival statistics.,M,1,Includes statistical data and visual elements.,https://www.elahere.com/results,progression_free_survival,Data presentation,Important for conveying clinical study results.,screenshots/blocks/progression_free_survival__default.png
Results | Learn about the effectiveness of ELAHERE,Overall Survival Section,Details about how the treatment affects overall survival.,M,1,Includes comparative visuals and detailed text.,https://www.elahere.com/results,overall_survival,Data presentation,Critical for showcasing treatment efficacy.,screenshots/blocks/overall_survival__default.png
Results | Learn about the effectiveness of ELAHERE,Response Rates Section,Information on the response rates to the treatment.,M,1,Includes graphical representation and explanatory text.,https://www.elahere.com/results,response_rates,Data presentation,Highlights clinical response data.,screenshots/blocks/response_rates__default.png
Results | Learn about the effectiveness of ELAHERE,Callout Cards,Highlights key actions or resources for users.,S,2,Static cards with links and images.,https://www.elahere.com/results,callout_cards,Resource highlights,Encourages user engagement.,screenshots/blocks/callout_cards__default.png
Sign up for email updates,Email Signup Main,Handles the main content area for email signup.,M,1,Requires integration of signup functionalities and styling.,https://www.elahere.com/sign-up/,email_signup_main,Email signup form container,No exact match found in the catalog.,screenshots/blocks/email_signup_main__default.png
Sign up for email updates,Email Signup Heading,Displays the heading for the email signup section.,S,1,Simple heading element with minimal functionality.,https://www.elahere.com/sign-up/,email_signup_heading,Section heading,No exact match found in the catalog.,screenshots/blocks/email_signup_heading__default.png
Sign up for email updates,Email Signup Form,"Embeds the form for email signup, hosted externally.",M,1,Requires iframe integration and ensuring accessibility.,https://www.elahere.com/sign-up/,email_signup_iframe,Embedded iframe form,No exact match found in the catalog.,screenshots/blocks/email_signup_iframe__default.png
Sign up for email updates,Important Safety Information,Displays critical safety information for the product.,M,2,Contains structured information requiring accessibility considerations.,https://www.elahere.com/sign-up/,important_safety_information,Safety information section,No exact match found in the catalog.,screenshots/blocks/important_safety_information__default.png
Eye care with ELAHERE | Manage eye problems during treatment,Side Effects Information,Details potential eye-related side effects and their management.,M,1,Includes dynamic content and potential interactivity.,https://www.elahere.com/eye-care,side_effects_section,Informational block,Ensure content is accessible and well-structured.,screenshots/blocks/side_effects_section__default.png
Eye care with ELAHERE | Manage eye problems during treatment,Caring for Your Eyes,"Explains how to care for eyes during treatment, including a video resource.",M,1,Incorporates video playback and dynamic content.,https://www.elahere.com/eye-care,caring_for_eyes_section,Resource section,Video component requires robust implementation.,screenshots/blocks/caring_for_eyes_section__default.png
Eye care with ELAHERE | Manage eye problems during treatment,Eye Drops Information,Provides details on the use and tracking of eye drops during treatment.,M,1,Includes detailed instructions and downloadable resources.,https://www.elahere.com/eye-care,eye_drops_section,Instructional block,Ensure download links are functional and accessible.,screenshots/blocks/eye_drops_section__default.png
Eye care with ELAHERE | Manage eye problems during treatment,Managing Blurred Vision,Offers tips for managing blurred vision during treatment.,M,1,Includes dynamic content and user guidance.,https://www.elahere.com/eye-care,blurred_vision_section,Tips section,Content must be clear and actionable.,screenshots/blocks/blurred_vision_section__default.png
Eye care with ELAHERE | Manage eye problems during treatment,Find an Eye Doctor,Helps users locate an eye doctor using an external service.,M,1,Integrates external service for doctor search.,https://www.elahere.com/eye-care,find_eye_doctor_section,Search tool,Ensure external integration is seamless and secure.,screenshots/blocks/find_eye_doctor_section__default.png
Eye care with ELAHERE | Manage eye problems during treatment,Video Modal,Handles video playback in a modal window.,M,1,Requires video playback and modal functionality.,https://www.elahere.com/eye-care,modal_video,Video modal,Ensure modal accessibility and smooth video playback.,screenshots/blocks/modal_video__default.png
ELAHERE is a treatment for FR⍺+ ovarian cancer | Is it right for you?,Eligibility Introduction,Introduces the eligibility criteria for the treatment.,S,1,Simple text and heading layout.,https://www.elahere.com/about/is-elahere-right-for-me,eligibility_intro,Introduction,Ensure clarity and readability.,screenshots/blocks/eligibility_intro__default.png
ELAHERE is a treatment for FR⍺+ ovarian cancer | Is it right for you?,Eligibility Criteria Cards,Displays cards detailing the eligibility criteria for the treatment.,M,1,Requires a grid layout and responsive design.,https://www.elahere.com/about/is-elahere-right-for-me,eligibility_criteria,Criteria cards,Ensure consistent styling across cards.,screenshots/blocks/eligibility_criteria__default.png
ELAHERE is a treatment for FR⍺+ ovarian cancer | Is it right for you?,Eligibility Note,Provides additional information or clarifications about the eligibility criteria.,S,1,Simple text content layout.,https://www.elahere.com/about/is-elahere-right-for-me,eligibility_note,Additional information,Ensure proper spacing and alignment.,screenshots/blocks/eligibility_note__default.png
ELAHERE is a treatment for FR⍺+ ovarian cancer | Is it right for you?,Discussion Guide Banner,Encourages users to build a discussion guide for talking to their doctor.,M,1,Includes a call-to-action and visual elements.,https://www.elahere.com/about/is-elahere-right-for-me,discussion_guide_banner,Banner,Focus on clear call-to-action design.,screenshots/blocks/discussion_guide_banner__default.png
Side effects with ELAHERE| Learn about safety,Primary Header,Displays the main navigation and branding.,M,1,Includes navigation functionality and branding integration.,https://www.elahere.com/safety,primary_header,Main navigation,Supports accessibility and responsive design.,screenshots/blocks/primary_header__default.png
Side effects with ELAHERE| Learn about safety,Side Effects Introduction,Introduces serious side effects of the treatment.,S,1,Static content without interactive elements.,https://www.elahere.com/safety,side_effects_intro,Introductory text,Highlights key safety concerns.,screenshots/blocks/side_effects_intro__default.png
Side effects with ELAHERE| Learn about safety,Side Effects Cards,Displays information about specific side effects in card format.,M,1,Includes responsive card layout and detailed content.,https://www.elahere.com/safety,side_effects_cards,Informational cards,Supports visual differentiation for each side effect.,screenshots/blocks/side_effects_cards__default.png
Side effects with ELAHERE| Learn about safety,Common Side Effects List,Lists common side effects and abnormal lab results.,S,1,Static list with minimal styling.,https://www.elahere.com/safety,common_side_effects_list,List,Provides detailed information in a structured format.,screenshots/blocks/common_side_effects_list__default.png
Side effects with ELAHERE| Learn about safety,Side Effects Statistics,Displays statistical data related to side effects during clinical studies.,M,1,Requires structured data presentation and potential interactivity.,https://www.elahere.com/safety,side_effects_statistics,Statistics,Highlights impact based on clinical study data.,screenshots/blocks/side_effects_statistics__default.png
Side effects with ELAHERE| Learn about safety,Eye Care Resources,Promotes resources for managing eye-related side effects.,M,1,Interactive card elements with download links.,https://www.elahere.com/safety,eye_care_resources,Resource banner,Encourages proactive management of eye care.,screenshots/blocks/eye_care_resources__default.png
Side effects with ELAHERE| Learn about safety,Additional Resources,Provides links to further resources related to treatment and updates.,M,1,Includes interactive links and responsive layout.,https://www.elahere.com/safety,additional_resources,Resource cards,Supports user engagement with additional materials.,screenshots/blocks/additional_resources__default.png
Side effects with ELAHERE| Learn about safety,Primary Footer,Displays the footer with additional links and information.,S,1,Static content with basic navigation.,https://www.elahere.com/safety,primary_footer,Footer,Supports accessibility and user navigation.,screenshots/blocks/primary_footer__default.png
Starting ELAHERE | Learn about what to expect with treatment,Before Starting Treatment,Details the steps and considerations before starting treatment.,M,1,Includes detailed content and possibly images.,https://www.elahere.com/starting-elahere,before_starting_treatment,Informational content,No direct match found in AEM catalog.,screenshots/blocks/before_starting_treatment__default.png
Starting ELAHERE | Learn about what to expect with treatment,Treatment Preparation,Explains the preparations and precautions before each dose.,M,1,Includes procedural and instructional content.,https://www.elahere.com/starting-elahere,treatment_preparation,Preparation guide,No direct match found in AEM catalog.,screenshots/blocks/treatment_preparation__default.png
Starting ELAHERE | Learn about what to expect with treatment,Medical Conditions,Lists medical conditions to discuss with the doctor before treatment.,S,1,Text-based list with minimal styling requirements.,https://www.elahere.com/starting-elahere,medical_conditions,Checklist,No direct match found in AEM catalog.,screenshots/blocks/medical_conditions__default.png
Starting ELAHERE | Learn about what to expect with treatment,Treatment Schedule,Outlines the typical infusion schedule and related information.,M,1,Involves detailed scheduling and time-based data.,https://www.elahere.com/starting-elahere,treatment_schedule,Schedule display,No direct match found in AEM catalog.,screenshots/blocks/treatment_schedule__default.png
Starting ELAHERE | Learn about what to expect with treatment,Resources Banner,Promotes resources and guides available for patients.,S,1,Simple promotional banner with links.,https://www.elahere.com/starting-elahere,resources_banner,Resource promotion,No direct match found in AEM catalog.,screenshots/blocks/resources_banner__default.png
ELAHERE Support Services | Savings and support for people with ovarian cancer,Support Services,Details support services available for users.,M,1,Includes content and layout.,https://www.elahere.com/resources/elahere-support-services,support_services_section,Informational section,No direct match in AEM catalog.,screenshots/blocks/support_services_section__default.png
ELAHERE Support Services | Savings and support for people with ovarian cancer,Financial Assistance,Explains available financial assistance options.,M,1,Includes multiple content blocks.,https://www.elahere.com/resources/elahere-support-services,financial_assistance_section,Informational section,No direct match in AEM catalog.,screenshots/blocks/financial_assistance_section__default.png
ELAHERE Support Services | Savings and support for people with ovarian cancer,FAQs Section,Displays frequently asked questions in an expandable format.,M,1,Interactive elements for user engagement.,https://www.elahere.com/resources/elahere-support-services,faqs_section,Accordion FAQ,Mapped directly to the AEM Accordion block.,screenshots/blocks/faqs_section__default.png
ELAHERE Support Services | Savings and support for people with ovarian cancer,Contact Us,Provides contact information for user support.,S,1,Simple informational content.,https://www.elahere.com/resources/elahere-support-services,contact_us_section,Contact information,No direct match in AEM catalog.,screenshots/blocks/contact_us_section__default.png
ELAHERE Support Services | Savings and support for people with ovarian cancer,Resources Section,Offers additional resources and links.,M,1,Includes multiple card layouts.,https://www.elahere.com/resources/elahere-support-services,resources_section,Resource cards,Mapped directly to the AEM Cards block.,screenshots/blocks/resources_section__default.png
ELAHERE Support Services | Savings and support for people with ovarian cancer,Co-pay Terms Modal,Displays detailed terms and conditions for the co-pay program.,M,1,Interactive modal functionality.,https://www.elahere.com/resources/elahere-support-services,copay_terms_modal,Terms modal,Mapped directly to the AEM Modal block.,screenshots/blocks/copay_terms_modal__default.png
Ovarian cancer advocacy groups,Advocacy Groups Cards,Displays a grid of advocacy group cards with links.,M,1,Grid layout and card interactions.,https://www.elahere.com/resources/advocacy-groups,advocacy_groups_cards,Card grid,Ensure link accessibility and proper grid alignment.,screenshots/blocks/advocacy_groups_cards__default.png
