Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
OZURDEX® Resources for Your Practice | OZURDEX® for HCPs,Practice Tools,Highlights tools and training resources for practitioners.,S,1,Static content block with resource links.,https://hcp.ozurdex.com/resources,helpful_practice_tools,Resource tools,No direct match in catalog.,screenshots/blocks/helpful_practice_tools__default.png
OZURDEX® Resources for Your Practice | OZURDEX® for HCPs,Brochure Download,Offers a downloadable brochure for reference.,S,1,Simple download link for brochure.,https://hcp.ozurdex.com/resources,brochure_section,Downloadable content,No direct match in catalog.,screenshots/blocks/brochure_section__default.png
OZURDEX® Resources for Your Practice | OZURDEX® for HCPs,Ordering Support,Guide for ordering and support options.,S,1,Static content block for ordering info.,https://hcp.ozurdex.com/resources,ordering_support,Support guide,No direct match in catalog.,screenshots/blocks/ordering_support__default.png
OZURDEX® Resources for Your Practice | OZURDEX® for HCPs,Discussion Guide,Resources for discussing treatment options with patients.,S,1,Static content with text and links.,https://hcp.ozurdex.com/resources,patient_discussion,Patient guide,No direct match in catalog.,screenshots/blocks/patient_discussion__default.png
OZURDEX® Resources for Your Practice | OZURDEX® for HCPs,FAQs Accordion,Expandable FAQ sections for user interaction.,M,1,Interactive accordion component for FAQs.,https://hcp.ozurdex.com/resources,accordion_faqs,FAQ accordion,Mapped to 'Accordion' from catalog.,screenshots/blocks/accordion_faqs__default.png
OZURDEX® Reimbursement Support | For HCPs,Utility Navigation,Provides quick access to important links and resources.,S,2,Simple navigation bar with links.,https://hcp.ozurdex.com/reimbursement-support,utility_navigation,Utility strip,Could not find a matching entry in the AEM catalog.,screenshots/blocks/utility_navigation__default.png
OZURDEX® Reimbursement Support | For HCPs,Reimbursement Support Intro,Introduces reimbursement support services.,M,1,Content-focused block with text and images.,https://hcp.ozurdex.com/reimbursement-support,reimbursement_support_intro,Introduction section,Could not find a matching entry in the AEM catalog.,screenshots/blocks/reimbursement_support_intro__default.png
OZURDEX® Reimbursement Support | For HCPs,Reimbursement Support Details,Provides details on reimbursement processes.,M,1,Detailed information with potential dynamic content.,https://hcp.ozurdex.com/reimbursement-support,reimbursement_support_details,Detail section,Could not find a matching entry in the AEM catalog.,screenshots/blocks/reimbursement_support_details__default.png
OZURDEX® Reimbursement Support | For HCPs,Contact Information,Displays contact details for support.,S,1,Simple text-based block with links.,https://hcp.ozurdex.com/reimbursement-support,contact_information,Contact details,Could not find a matching entry in the AEM catalog.,screenshots/blocks/contact_information__default.png
OZURDEX® Mechanism of Action | OZURDEX® for HCPs,Highlighted Links,Sticky menu for navigating specific page sections.,M,1,Requires dynamic behavior and responsive design.,https://hcp.ozurdex.com/mechanism-of-action,highlighted_links,Sticky menu,No matching block found in the catalog.,screenshots/blocks/highlighted_links__default.png
OZURDEX® Mechanism of Action | OZURDEX® for HCPs,NOVADUR Technology,Details about the proprietary drug delivery system.,M,1,Requires integration of technical and educational content.,https://hcp.ozurdex.com/mechanism-of-action,novadur_technology,Informational section,No matching block found in the catalog.,screenshots/blocks/novadur_technology__default.png
OZURDEX® Mechanism of Action | OZURDEX® for HCPs,Patented Applicator,Explains the patented applicator with a video demonstration.,C,1,Involves video integration and accessibility compliance.,https://hcp.ozurdex.com/mechanism-of-action,patented_applicator,Content section with video,No matching block found in the catalog.,screenshots/blocks/patented_applicator__default.png
OZURDEX® Mechanism of Action | OZURDEX® for HCPs,Patient Resources,Provides downloadable resources for patient education.,M,2,Requires integration with downloadable content management.,https://hcp.ozurdex.com/mechanism-of-action,patient_resources,Downloadable resources,No matching block found in the catalog.,screenshots/blocks/patient_resources__default.png
OZURDEX® Clinical Efficacy in DME | OZURDEX® for HCPs,Global Utility Strip,Provides quick access to utility links like prescribing information.,S,2,Simple navigation utility without deep interactivity.,https://hcp.ozurdex.com/clinical-efficacy,global_utility_strip,Utility strip,No direct catalog match found.,screenshots/blocks/global_utility_strip__default.png
OZURDEX® Clinical Efficacy in DME | OZURDEX® for HCPs,Sticky Navigation,Provides a sticky menu for quick section navigation.,M,1,Sticky functionality requires JavaScript integration.,https://hcp.ozurdex.com/clinical-efficacy,sticky_navigation,Sticky menu,No direct catalog match found.,screenshots/blocks/sticky_navigation__default.png
OZURDEX® Clinical Efficacy in DME | OZURDEX® for HCPs,Study Design Section,Highlights study design details.,M,1,Content-heavy with potential data visualization.,https://hcp.ozurdex.com/clinical-efficacy,study_design_section,Content section,No direct catalog match found.,screenshots/blocks/study_design_section__default.png
OZURDEX® Clinical Efficacy in DME | OZURDEX® for HCPs,Efficacy Outcomes,Presents key efficacy outcomes.,M,1,Detailed content with possible charts or tables.,https://hcp.ozurdex.com/clinical-efficacy,efficacy_outcomes,Content section,No direct catalog match found.,screenshots/blocks/efficacy_outcomes__default.png
OZURDEX® Clinical Efficacy in DME | OZURDEX® for HCPs,Results in Overall Patients,Displays results for randomized patients.,M,1,Content-rich section with potential data visualization.,https://hcp.ozurdex.com/clinical-efficacy,results_overall,Content section,No direct catalog match found.,screenshots/blocks/results_overall__default.png
OZURDEX® Clinical Efficacy in DME | OZURDEX® for HCPs,Pseudophakic Patients,Details efficacy outcomes for pseudophakic patients.,M,1,Focused content section with specific patient data.,https://hcp.ozurdex.com/clinical-efficacy,pseudophakic_patients,Content section,No direct catalog match found.,screenshots/blocks/pseudophakic_patients__default.png
OZURDEX® Clinical Efficacy in DME | OZURDEX® for HCPs,Phakic Patients,Details efficacy outcomes for phakic patients.,M,1,Specific content section with tailored data.,https://hcp.ozurdex.com/clinical-efficacy,phakic_patients,Content section,No direct catalog match found.,screenshots/blocks/phakic_patients__default.png
Site Map,Sitemap Links,Displays a structured list of links representing the site map.,M,1,Requires structured data handling and responsive layout.,https://hcp.ozurdex.com/sitemap,sitemap_links,Link list,Ensure proper formatting and accessibility.,screenshots/blocks/sitemap_links__default.png
About OZURDEX® | OZURDEX® for HCPs,Sticky Menu,Highlights key content areas and provides links to detailed sections.,M,1,Interactive sticky menu functionality.,https://hcp.ozurdex.com/about-ozurdex,content_highlights,Content highlights,No matching catalog entry found.,screenshots/blocks/content_highlights__default.png
About OZURDEX® | OZURDEX® for HCPs,Macular Edema Info,"Detailed information about macular edema, its causes, and related content.",M,1,Content-heavy section with supporting visuals.,https://hcp.ozurdex.com/about-ozurdex,macular_edema_section,Informational section,No matching catalog entry found.,screenshots/blocks/macular_edema_section__default.png
About OZURDEX® | OZURDEX® for HCPs,Pathophysiology Info,Explains the pathophysiology of macular edema with supporting visuals.,M,1,Content-heavy section with supporting visuals.,https://hcp.ozurdex.com/about-ozurdex,pathophysiology_section,Informational section,No matching catalog entry found.,screenshots/blocks/pathophysiology_section__default.png
About OZURDEX® | OZURDEX® for HCPs,Targeting Inflammation Info,Discusses the approach to targeting inflammation to reduce macular edema.,M,1,Content-heavy section with supporting visuals.,https://hcp.ozurdex.com/about-ozurdex,targeting_inflammation_section,Informational section,No matching catalog entry found.,screenshots/blocks/targeting_inflammation_section__default.png
About OZURDEX® | OZURDEX® for HCPs,Clinical Trials Info,Provides information on clinical trials and efficacy data for Ozurdex.,M,1,Content-heavy section with supporting visuals.,https://hcp.ozurdex.com/about-ozurdex,clinical_trials_section,Informational section,No matching catalog entry found.,screenshots/blocks/clinical_trials_section__default.png
About OZURDEX® | OZURDEX® for HCPs,Introducing Ozurdex Info,Details on introducing Ozurdex to patients and its benefits.,M,1,Content-heavy section with supporting visuals.,https://hcp.ozurdex.com/about-ozurdex,introducing_ozurdex_section,Informational section,No matching catalog entry found.,screenshots/blocks/introducing_ozurdex_section__default.png
