Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
OZURDEX® Clinical Efficacy in DME | OZURDEX® for HCPs,Phakic Patients,Details efficacy outcomes for phakic patients.,M,1,Specific content section with tailored data.,https://hcp.ozurdex.com/clinical-efficacy,phakic_patients,Content section,No direct catalog match found.
OZURDEX® Clinical Efficacy in DME | OZURDEX® for HCPs,Footer,Provides site-wide footer content.,S,1,Basic footer with legal and contact information.,https://hcp.ozurdex.com/clinical-efficacy,footer,Footer,Matches catalog entry for 'Footer'.
Site Map,Utility Navigation,Provides quick access to key links such as prescribing information and patient resources.,M,1,Involves accessibility features and integration of multiple link types.,https://hcp.ozurdex.com/sitemap,utility_navigation,Utility strip,May require detailed styling adjustments for accessibility.
Site Map,Primary Navigation,Main site navigation with links to primary sections of the website.,C,1,Deep navigation structure with potential for dynamic content loading.,https://hcp.ozurdex.com/sitemap,primary_navigation,Main navigation,Requires advanced handling for responsive design and accessibility.
Site Map,Hero Section,"Introduces the page content, typically with a prominent heading.",S,1,Simple layout with basic styling.,https://hcp.ozurdex.com/sitemap,hero_section,Hero banner,"Straightforward implementation, minimal dynamic elements."
Site Map,Sitemap Links,Displays a structured list of links representing the site map.,M,1,Requires structured data handling and responsive layout.,https://hcp.ozurdex.com/sitemap,sitemap_links,Link list,Ensure proper formatting and accessibility.
Site Map,Important Safety Information,Contains critical safety information related to the product.,M,1,Integration of legal and compliance content within the page.,https://hcp.ozurdex.com/sitemap,important_safety_information,Compliance fragment,Content may be dynamically loaded from external sources.
Site Map,Footer,Provides additional resources and legal information at the bottom of the page.,M,1,Requires integration of multiple link types and responsive design.,https://hcp.ozurdex.com/sitemap,footer,Footer,May include dynamic content or external links.
About OZURDEX® | OZURDEX® for HCPs,Utility Navigation,Provides quick access to utility links for healthcare professionals and patients.,S,1,Simple navigation links without complex interactions.,https://hcp.ozurdex.com/about-ozurdex,global_utility_strip,Utility strip,No matching catalog entry found.
About OZURDEX® | OZURDEX® for HCPs,Main Navigation,Main site navigation for accessing key sections of the website.,M,1,Primary navigation with multiple menu items and link types.,https://hcp.ozurdex.com/about-ozurdex,primary_navigation,Primary navigation,No matching catalog entry found.
About OZURDEX® | OZURDEX® for HCPs,Hero Section,Prominent introductory section with background image and key messages.,M,1,Styling and positioning of hero elements with dynamic content.,https://hcp.ozurdex.com/about-ozurdex,hero_section,Hero,Mapped to the 'Hero' block in the AEM catalog.
About OZURDEX® | OZURDEX® for HCPs,Sticky Menu,Highlights key content areas and provides links to detailed sections.,M,1,Interactive sticky menu functionality.,https://hcp.ozurdex.com/about-ozurdex,content_highlights,Content highlights,No matching catalog entry found.
About OZURDEX® | OZURDEX® for HCPs,Macular Edema Info,"Detailed information about macular edema, its causes, and related content.",M,1,Content-heavy section with supporting visuals.,https://hcp.ozurdex.com/about-ozurdex,macular_edema_section,Informational section,No matching catalog entry found.
About OZURDEX® | OZURDEX® for HCPs,Pathophysiology Info,Explains the pathophysiology of macular edema with supporting visuals.,M,1,Content-heavy section with supporting visuals.,https://hcp.ozurdex.com/about-ozurdex,pathophysiology_section,Informational section,No matching catalog entry found.
About OZURDEX® | OZURDEX® for HCPs,Targeting Inflammation Info,Discusses the approach to targeting inflammation to reduce macular edema.,M,1,Content-heavy section with supporting visuals.,https://hcp.ozurdex.com/about-ozurdex,targeting_inflammation_section,Informational section,No matching catalog entry found.
About OZURDEX® | OZURDEX® for HCPs,Clinical Trials Info,Provides information on clinical trials and efficacy data for Ozurdex.,M,1,Content-heavy section with supporting visuals.,https://hcp.ozurdex.com/about-ozurdex,clinical_trials_section,Informational section,No matching catalog entry found.
About OZURDEX® | OZURDEX® for HCPs,Introducing Ozurdex Info,Details on introducing Ozurdex to patients and its benefits.,M,1,Content-heavy section with supporting visuals.,https://hcp.ozurdex.com/about-ozurdex,introducing_ozurdex_section,Informational section,No matching catalog entry found.
About OZURDEX® | OZURDEX® for HCPs,Patient Resources,Resources and downloadable materials for patients.,M,1,Interactive section with downloadable content.,https://hcp.ozurdex.com/about-ozurdex,patient_resources,Resources,No matching catalog entry found.
About OZURDEX® | OZURDEX® for HCPs,Safety Information,Contains critical safety and usage information for Ozurdex.,M,1,Content-heavy section with supporting visuals.,https://hcp.ozurdex.com/about-ozurdex,important_safety_information,Safety information,No matching catalog entry found.
