Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
"Search Results - Synthroid® (levothyroxine sodium tablets,USP)",Global Utility Navigation,"Provides quick access to links for prescribing information, safety info, and sign-up options.",M,1,Involves accessibility and multiple link variations.,https://www.synthroid.com/search-results,global_utility_navigation,Utility navigation,No exact match found in the catalog.
"Search Results - Synthroid® (levothyroxine sodium tablets,USP)",Primary Navigation,Main navigation menu for accessing site sections.,C,1,Deep navigation structure with submenus.,https://www.synthroid.com/search-results,primary_navigation,Main navigation,No exact match found in the catalog.
"Search Results - Synthroid® (levothyroxine sodium tablets,USP)",Hero Section,Highlights the search results page with a prominent title.,M,1,Includes visual styling and layout for emphasis.,https://www.synthroid.com/search-results,hero_section,Hero banner,Mapped to 'Hero' in the catalog.
"Search Results - Synthroid® (levothyroxine sodium tablets,USP)",Search Results,Displays search results and filtering options.,C,1,Involves dynamic data display and filtering logic.,https://www.synthroid.com/search-results,search_results,Search and filters,Mapped to 'Search' in the catalog.
"Search Results - Synthroid® (levothyroxine sodium tablets,USP)",Important Safety Information,Displays critical safety information about the product.,M,1,Requires compliance with legal standards and accessibility.,https://www.synthroid.com/search-results,important_safety_information,Safety information,No exact match found in the catalog.
"Search Results - Synthroid® (levothyroxine sodium tablets,USP)",Footer,Contains footer links and legal information.,S,1,Static content with basic styling.,https://www.synthroid.com/search-results,footer,Footer content,Mapped to 'Footer' in the catalog.
"Search Results - Synthroid® (levothyroxine sodium tablets,USP)",Back to Top,Provides a button to quickly navigate back to the top of the page.,S,1,Simple functionality with minimal styling.,https://www.synthroid.com/search-results,back_to_top,Scroll to top,No exact match found in the catalog.
Sitemap - Synthroid,Utility Navigation,Provides quick access to utility links.,S,1,"Limited scope, primarily static links.",https://www.synthroid.com/sitemap,global_utility_navigation,Utility strip,No direct match in catalog.
Sitemap - Synthroid,Primary Navigation,Main navigation menu for accessing key site sections.,M,1,Includes dropdowns and hierarchical structure.,https://www.synthroid.com/sitemap,primary_navigation,Main navigation,No direct match in catalog.
Sitemap - Synthroid,Hero Section,Displays main title and introduction of the page.,S,1,Simple text-based content.,https://www.synthroid.com/sitemap,hero_section,Hero banner,No direct match in catalog.
Sitemap - Synthroid,Sitemap Links,Categorized links for site navigation.,M,1,Dynamic content generation.,https://www.synthroid.com/sitemap,sitemap_links,Categorized links,No direct match in catalog.
Sitemap - Synthroid,Safety Information,Displays critical safety and product usage information.,M,1,Compliance requirements and dynamic updates.,https://www.synthroid.com/sitemap,important_safety_information,Safety notice,No direct match in catalog.
Sitemap - Synthroid,Footer Links,Provides additional navigation and informational links.,S,1,Static footer content.,https://www.synthroid.com/sitemap,footer_links,Footer navigation,No direct match in catalog.
Sitemap - Synthroid,Back to Top Button,Allows users to quickly return to the top of the page.,S,1,Simple button functionality.,https://www.synthroid.com/sitemap,back_to_top_button,Scroll button,No direct match in catalog.
Frequently Asked Questions about Synthroid and Hypothyroidism,Global Utility Navigation,"Provides quick access to key resources such as prescribing information, safety information, and professional resources.",S,1,Limited scope; basic navigation functionality.,https://www.synthroid.com/faq,global_utility_navigation,Utility strip,No direct match found in the AEM catalog.
Frequently Asked Questions about Synthroid and Hypothyroidism,Primary Header,Displays the main branding and navigation options for the website.,M,1,Moderate scope due to branding and navigation integration.,https://www.synthroid.com/faq,primary_header,Main navigation,No direct match found in the AEM catalog.
Frequently Asked Questions about Synthroid and Hypothyroidism,Hero Section,"Introduces the FAQ page with a title, subtitle, and brief description.",M,1,Moderate scope due to visual and layout requirements.,https://www.synthroid.com/faq,hero_section,Hero,No direct match found in the AEM catalog.
Frequently Asked Questions about Synthroid and Hypothyroidism,FAQ Section: Synthroid,Contains accordion items addressing questions about Synthroid.,M,1,Moderate scope due to interactive accordion elements.,https://www.synthroid.com/faq,faq_section_synthroid,Accordion,No direct match found in the AEM catalog.
Frequently Asked Questions about Synthroid and Hypothyroidism,FAQ Section: Dosing,Contains accordion items addressing questions about Synthroid dosing.,M,1,Moderate scope due to interactive accordion elements.,https://www.synthroid.com/faq,faq_section_dosing,Accordion,No direct match found in the AEM catalog.
Frequently Asked Questions about Synthroid and Hypothyroidism,FAQ Section: Payment,Contains accordion items addressing questions about payment and the Synthroid Delivers Program.,M,1,Moderate scope due to interactive accordion elements.,https://www.synthroid.com/faq,faq_section_payment,Accordion,No direct match found in the AEM catalog.
Enroll in the Synthroid Delivers Program,Utility Navigation,Provides quick links to resources like prescribing information.,S,1,Simple navigation with minimal depth.,https://www.synthroid.com/synthroid-delivers-program,utility_navigation,Utility strip,Could be customized to include additional links.
Enroll in the Synthroid Delivers Program,Primary Navigation,Main navigation for the website's sections.,M,1,Includes dropdowns and hierarchical structure.,https://www.synthroid.com/synthroid-delivers-program,primary_navigation,Main navigation,Ensure responsive design and accessibility compliance.
Enroll in the Synthroid Delivers Program,Hero Section,Highlights the main message and visual for the page.,S,1,Static content with visual emphasis.,https://www.synthroid.com/synthroid-delivers-program,hero_section,Page introduction,Ensure image optimization for fast loading.
Enroll in the Synthroid Delivers Program,Tabs Section,Organizes content into tabs.,M,1,Dynamic content switching with user interaction.,https://www.synthroid.com/synthroid-delivers-program,tabs_section,Tabbed content,May require scripting for tab functionality.
Enroll in the Synthroid Delivers Program,Benefits Cards,Displays program benefits in a card layout.,S,1,Static grid layout with images and text.,https://www.synthroid.com/synthroid-delivers-program,benefits_cards,Benefits display,Responsive design recommended.
Enroll in the Synthroid Delivers Program,Steps to Enroll,Outlines enrollment process.,S,1,Static list with minimal interaction.,https://www.synthroid.com/synthroid-delivers-program,steps_to_enroll,Process outline,Ensure clarity in step descriptions.
Enroll in the Synthroid Delivers Program,FAQ Section,Provides answers to common questions.,S,1,Accordion functionality for toggling content.,https://www.synthroid.com/synthroid-delivers-program,faq_section,Accordion FAQ,Accessibility compliance is crucial for toggles.
