Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
What Is Duopa | DUOPA™ (carbidopa/levodopa),main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-1150855754 .abbv-background-container-display { background-image : url…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/what-is-duopa,main_region_0,default,templateIds: tpl_3
What Is Duopa | DUOPA™ (carbidopa/levodopa),main region 1,Major content region in main (div). Preview: DUOPA IS DIFFERENT Duopa is different since it delivers levodopa continuously over 16 hours. This can help you get back …,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/what-is-duopa,main_region_1,default,templateIds: tpl_3
What Is Duopa | DUOPA™ (carbidopa/levodopa),main region 2,"Major content region in main (div). Preview: FREES YOU FROM SO MANY LEVODOPA PILLS /* Media Query - Large Devices - iPad Pro (Large`), Desktop */ @media (min-width: …",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/what-is-duopa,main_region_2,default,templateIds: tpl_3
What Is Duopa | DUOPA™ (carbidopa/levodopa),main region 3,Major content region in main (div). Preview: READY TO TALK ABOUT DUOPA? Take this checklist to your doctor and ask them if it’s time to change course. Your levodopa …,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/what-is-duopa,main_region_3,default,templateIds: tpl_3
What Is Duopa | DUOPA™ (carbidopa/levodopa),columns,Major content region in main (div). Preview: Selected Important Safety Information Stomach or intestine problems and problems from the procedure you will need to hav…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/what-is-duopa,columns,default,templateIds: tpl_3
What Is Duopa | DUOPA™ (carbidopa/levodopa),Form / subscription,"Email capture, subscribe, or lead form (may include captcha).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/what-is-duopa,form_block_0,default,templateIds: tpl_3
What Is Duopa | DUOPA™ (carbidopa/levodopa),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/what-is-duopa,site_footer,default,templateIds: tpl_3
Site Map | DUOPA™ (carbidopa/levodopa),Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/sitemap,header_utility_strip,default,templateIds: tpl_4
Site Map | DUOPA™ (carbidopa/levodopa),Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/sitemap,header_primary_navigation,default,templateIds: tpl_4
Site Map | DUOPA™ (carbidopa/levodopa),main region 0,Major content region in main (div). Preview: SITE MAP HOME UNDERSTANDING ADVANCING PARKINSON'S WHAT IS DUOPA? HOW DUOPA WORKS CARRYING CASE STYLES PATIENT STORIES PA…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/sitemap,main_region_0,default,templateIds: tpl_4
Site Map | DUOPA™ (carbidopa/levodopa),Form / subscription,"Email capture, subscribe, or lead form (may include captcha).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/sitemap,form_block_0,default,templateIds: tpl_4
Site Map | DUOPA™ (carbidopa/levodopa),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/sitemap,site_footer,default,templateIds: tpl_4
Evening Routine Transcript,Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/my-duopa-materials-evening-routine-transcript,header_utility_strip,default,templateIds: tpl_5
Evening Routine Transcript,Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/my-duopa-materials-evening-routine-transcript,header_primary_navigation,default,templateIds: tpl_5
Evening Routine Transcript,main region 0,Major content region in main (div). Preview: Evening Routine Video - Transcript TEXT ON-SCREEN and narrator: This video is not intended to substitute for the trainin…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/my-duopa-materials-evening-routine-transcript,main_region_0,default,templateIds: tpl_5
Evening Routine Transcript,Form / subscription,"Email capture, subscribe, or lead form (may include captcha).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/my-duopa-materials-evening-routine-transcript,form_block_0,default,templateIds: tpl_5
Evening Routine Transcript,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/my-duopa-materials-evening-routine-transcript,site_footer,default,templateIds: tpl_5
Duopa Share — group 7,Form / subscription,"Email capture, subscribe, or lead form (may include captcha).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/duopa-share,form_block_0,default,templateIds: tpl_6
How Parkinson’s Disease Advances | DUOPA™ (carbidopa/levodopa),Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/advanced-parkinsons,header_utility_strip,default,templateIds: tpl_7
How Parkinson’s Disease Advances | DUOPA™ (carbidopa/levodopa),Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/advanced-parkinsons,header_primary_navigation,default,templateIds: tpl_7
How Parkinson’s Disease Advances | DUOPA™ (carbidopa/levodopa),main region 0,Major content region in main (div). Preview: ARE YOUR LEVODOPA PILLS WORKING LIKE THEY USED TO? Levodopa is a cornerstone of Parkinson’s treatment. Doctors have reli…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/advanced-parkinsons,main_region_0,default,templateIds: tpl_7
How Parkinson’s Disease Advances | DUOPA™ (carbidopa/levodopa),main region 1,"Major content region in main (div). Preview: Stomach issues can slow your response to levodopa pills /* Media Query - Large Devices - iPad Pro (Large`), Desktop */ @…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/advanced-parkinsons,main_region_1,default,templateIds: tpl_7
How Parkinson’s Disease Advances | DUOPA™ (carbidopa/levodopa),main region 2,"Major content region in main (div). Preview: As Parkinson’s advances, it’s harder to stay in the “sweet spot” Zoom In /* Media Query - Large Devices - iPad Pro (Larg…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/advanced-parkinsons,main_region_2,default,templateIds: tpl_7
How Parkinson’s Disease Advances | DUOPA™ (carbidopa/levodopa),main region 3,Major content region in main (div). Preview: Ask yourself: are you having more ups and downs? .abbv-image-text-v1-1611025769-large { display: inline-block; } .abbv-i…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/advanced-parkinsons,main_region_3,default,templateIds: tpl_7
How Parkinson’s Disease Advances | DUOPA™ (carbidopa/levodopa),Form / subscription,"Email capture, subscribe, or lead form (may include captcha).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/advanced-parkinsons,form_block_0,default,templateIds: tpl_7
How Parkinson’s Disease Advances | DUOPA™ (carbidopa/levodopa),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/advanced-parkinsons,site_footer,default,templateIds: tpl_7
Patient and Care Partner Stories | DUOPA™ (carbidopa/levodopa),Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/patient-stories,header_utility_strip,default,templateIds: tpl_8
Patient and Care Partner Stories | DUOPA™ (carbidopa/levodopa),Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/patient-stories,header_primary_navigation,default,templateIds: tpl_8
Patient and Care Partner Stories | DUOPA™ (carbidopa/levodopa),main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-729801484 .abbv-background-container-display { background-image : url(…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/patient-stories,main_region_0,default,templateIds: tpl_8
Patient and Care Partner Stories | DUOPA™ (carbidopa/levodopa),main region 1,Major content region in main (div). Preview: .abbv-image-text-v1-77433821-large { display: inline-block; } Duopa patients and care partners have volunteered to share…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/patient-stories,main_region_1,default,templateIds: tpl_8
Patient and Care Partner Stories | DUOPA™ (carbidopa/levodopa),main region 2,"Major content region in main (div). Preview: View Transcript Transcript View Transcript DAVID Hear about David's treatment journey, from the decision to begin Duopa,…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/patient-stories,main_region_2,default,templateIds: tpl_8
Patient and Care Partner Stories | DUOPA™ (carbidopa/levodopa),main region 3,Major content region in main (div). Preview: RON & LAJUAN Retired professor Ron and his wife and care partner LaJuan share their experiences with Duopa. READ THEIR S…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/patient-stories,main_region_3,default,templateIds: tpl_8
Patient and Care Partner Stories | DUOPA™ (carbidopa/levodopa),Form / subscription,"Email capture, subscribe, or lead form (may include captcha).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/patient-stories,form_block_0,default,templateIds: tpl_8
Patient and Care Partner Stories | DUOPA™ (carbidopa/levodopa),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/patient-stories,site_footer,default,templateIds: tpl_8
Carrying Case Styles | DUOPA™ (carbidopa/levodopa),Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/carrying-case,header_utility_strip,default,templateIds: tpl_9
Carrying Case Styles | DUOPA™ (carbidopa/levodopa),Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/carrying-case,header_primary_navigation,default,templateIds: tpl_9
Carrying Case Styles | DUOPA™ (carbidopa/levodopa),main region 0,Major content region in main (div). Preview: .abbv-image-text-v1-180262280-large { display: inline-block; } YOU CAN FOCUS ON WHAT MATTERS…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/carrying-case,main_region_0,default,templateIds: tpl_9
Carrying Case Styles | DUOPA™ (carbidopa/levodopa),main region 1,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-582095465 .abbv-background-container-display { background-image : url(…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/carrying-case,main_region_1,default,templateIds: tpl_9
Carrying Case Styles | DUOPA™ (carbidopa/levodopa),main region 2,Major content region in main (div). Preview: .abbv-image-text-v1-1160407368-large { display: inline-block; } You can travel comfortably with Duopa. You’ll get a spec…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/carrying-case,main_region_2,default,templateIds: tpl_9
Carrying Case Styles | DUOPA™ (carbidopa/levodopa),main region 3,Major content region in main (div). Preview: YOU’LL HAVE YOUR PICK OF CARRYING CASES Duopa carrying cases come in many different styles. And you can choose the style…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/carrying-case,main_region_3,default,templateIds: tpl_9
Carrying Case Styles | DUOPA™ (carbidopa/levodopa),main region 4,Major content region in main (div). Preview: Selected Important Safety Information Do not use DUOPA if you take or have taken a nonselective monoamine oxidase (MAO) …,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/carrying-case,main_region_4,default,templateIds: tpl_9
Carrying Case Styles | DUOPA™ (carbidopa/levodopa),Carousel / spotlight,"Rotating or swipeable spotlight region (announcements, hero slides, promos).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/carrying-case,carousel,default,templateIds: tpl_9
Carrying Case Styles | DUOPA™ (carbidopa/levodopa),Form / subscription,"Email capture, subscribe, or lead form (may include captcha).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/carrying-case,form_block_0,default,templateIds: tpl_9
Carrying Case Styles | DUOPA™ (carbidopa/levodopa),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/carrying-case,site_footer,default,templateIds: tpl_9
How-to Videos | DUOPA™ (carbidopa/levodopa),Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/my-duopa-materials,header_utility_strip,default,templateIds: tpl_10
How-to Videos | DUOPA™ (carbidopa/levodopa),Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/my-duopa-materials,header_primary_navigation,default,templateIds: tpl_10
How-to Videos | DUOPA™ (carbidopa/levodopa),main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-1111193132 .abbv-background-container-display { background-image : url…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/my-duopa-materials,main_region_0,default,templateIds: tpl_10
How-to Videos | DUOPA™ (carbidopa/levodopa),main region 1,"Major content region in main (div). Preview: MORE DUOPA RESOURCES FOR YOU Your Nurse Ambassador has already given you a lot of helpful information on Duopa, the pump…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/my-duopa-materials,main_region_1,default,templateIds: tpl_10
How-to Videos | DUOPA™ (carbidopa/levodopa),main region 2,Major content region in main (div). Preview: HOW-TO VIDEOS These videos guide you step-by-step on starting Duopa and taking care of your pump. Morning Routine Gettin…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/my-duopa-materials,main_region_2,default,templateIds: tpl_10
How-to Videos | DUOPA™ (carbidopa/levodopa),main region 3,Major content region in main (div). Preview: HELPFUL BROCHURES Your Daily Tracker .abbv-image-text-v1-475888763-large { display: inline-block; } You can use this to …,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/my-duopa-materials,main_region_3,default,templateIds: tpl_10
How-to Videos | DUOPA™ (carbidopa/levodopa),main region 4,"Major content region in main (div). Preview: REMEMBER, WE’RE HERE FOR YOU .abbv-image-text-v1-11823761-large { display: inline-block; } .abbv-image-text-v1-568750062…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.duopa.com/my-duopa-materials,main_region_4,default,templateIds: tpl_10
