Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Patient Assessment Tool,Primary Navigation,Main site navigation for accessing different sections of the site.,M,1,Includes multiple menu items and active state handling.,https://www.rheumfordialogue.abbvie.com/patient-assessment-tool,primary_navigation,Main navigation,No matching block found in catalog.
Patient Assessment Tool,Hero Section,Prominent introductory section with branding and navigation.,M,1,Incorporates large visual elements and potential interactivity.,https://www.rheumfordialogue.abbvie.com/patient-assessment-tool,hero_section,Hero banner,Mapped to Hero block from catalog.
Patient Assessment Tool,Main Content,Central content area containing the patient assessment tool and related information.,M,1,Complexity arises from embedded tools and dynamic content.,https://www.rheumfordialogue.abbvie.com/patient-assessment-tool,main_content,Content area,No matching block found in catalog.
Patient Assessment Tool,Assessment Tool Embed,Embedded iframe for the patient assessment tool.,C,1,Embedding external content with potential data interactions.,https://www.rheumfordialogue.abbvie.com/patient-assessment-tool,assessment_tool_embed,Embedded iframe,Mapped to Embed block from catalog.
Patient Assessment Tool,Rich Text Information,Informational text about the patient assessment tool and its background.,S,1,Static text content with minimal interactivity.,https://www.rheumfordialogue.abbvie.com/patient-assessment-tool,rich_text_information,Rich text,No matching block found in catalog.
Patient Assessment Tool,Footer,Footer section with support and legal links.,M,1,Includes multiple links and potential styling variations.,https://www.rheumfordialogue.abbvie.com/patient-assessment-tool,footer,Footer,Mapped to Footer block from catalog.
Patient Assessment Tool,Back to Top Button,Button to quickly navigate back to the top of the page.,S,1,Simple scroll functionality without additional features.,https://www.rheumfordialogue.abbvie.com/patient-assessment-tool,back_to_top,Scroll button,No matching block found in catalog.
Patient Assessment Tool,Cookie Consent,Cookie consent settings link in the footer.,S,1,Basic functionality for cookie settings display.,https://www.rheumfordialogue.abbvie.com/patient-assessment-tool,cookie_consent,Cookie preferences,No matching block found in catalog.
Patient Assessment Tool,Modal Dialogs,Modal dialogs for leaving site warnings and other interactions.,M,1,Requires handling of modal states and user interactions.,https://www.rheumfordialogue.abbvie.com/patient-assessment-tool,modal_dialogs,Modal,Mapped to Modal block from catalog.
sitemap,Utility Navigation,Provides links for quick access to utility options.,M,1,Includes accessibility considerations and dynamic link generation.,https://www.rheumfordialogue.abbvie.com/sitemap,global_utility_navigation,Utility strip,Requires further analysis to map to AEM catalog.
sitemap,Primary Header,Displays the main branding and navigation elements.,M,1,Complexity arises from its branding integration and navigation functionality.,https://www.rheumfordialogue.abbvie.com/sitemap,primary_header,Main navigation,Further investigation needed to align with AEM catalog.
sitemap,Main Navigation,Contains the primary navigation menu for the site.,C,1,Deep navigation hierarchy with accessibility requirements.,https://www.rheumfordialogue.abbvie.com/sitemap,main_navigation,Primary navigation,Potentially matches navigation-related blocks in AEM catalog.
sitemap,Sitemap Title,Displays the title of the sitemap page.,S,1,Simple static text rendering.,https://www.rheumfordialogue.abbvie.com/sitemap,sitemap_title,Page title,Does not match any known AEM catalog blocks directly.
sitemap,Sitemap Links,Lists the links available on the sitemap page.,M,1,Contains dynamic link generation and accessibility considerations.,https://www.rheumfordialogue.abbvie.com/sitemap,sitemap_links,Link list,Further mapping required for catalog alignment.
sitemap,Footer Support,Displays support-related links in the footer.,M,1,Includes accessibility and dynamic content fetching.,https://www.rheumfordialogue.abbvie.com/sitemap,footer_support_section,Support links,Mapped to 'Footer' in AEM catalog.
sitemap,Footer Legal,Displays legal disclaimers and copyright information.,M,1,Involves dynamic content and styling.,https://www.rheumfordialogue.abbvie.com/sitemap,footer_legal_text,Legal text,Mapped to 'Footer' in AEM catalog.
sitemap,Back to Top Button,Allows users to quickly navigate back to the top of the page.,S,1,Simple functionality with minor accessibility considerations.,https://www.rheumfordialogue.abbvie.com/sitemap,back_to_top_button,Utility button,No direct match in AEM catalog.
sitemap,Warn on Leave Modal,Displays a modal warning when users attempt to leave the site.,C,1,Requires JavaScript for dynamic interaction and accessibility support.,https://www.rheumfordialogue.abbvie.com/sitemap,modal_wolonleave,Leave warning,Mapped to 'Modal' in AEM catalog.
