Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
When to Use | DURYSTA®,Safety Information,Displays critical safety information for the product.,M,4,Requires integration of detailed content and accessibility compliance.,https://www.durystahcp.com/when-to-use,important_safety_information,Safety notice,Content is crucial for compliance and user awareness.,screenshots/blocks/important_safety_information__default.png
When to Use | DURYSTA®,Footer Section,Contains links to additional information and site policies.,S,1,Static links and basic styling.,https://www.durystahcp.com/when-to-use,footer_section,Footer navigation,Includes links to policies and additional resources.,screenshots/blocks/footer_section__default.png
Do not publish,Sitemap List,Displays a list of links representing the site's structure.,M,1,Requires structured data representation.,https://www.durystahcp.com/sitemap,sitemap_list,Sitemap,Could not find exact match in catalog.,screenshots/blocks/sitemap_list__default.png
Do not publish,Footer Links,Contains links to additional information and policies.,M,1,Footer with structured links; may include dynamic loading.,https://www.durystahcp.com/sitemap,footer_links,Footer Links,Matched with 'Footer' block in catalog.,screenshots/blocks/footer_links__default.png
Do not publish,Footer Legal,Displays legal disclaimers and copyright information.,S,1,Static text content.,https://www.durystahcp.com/sitemap,footer_legal,Legal Footer,Could not find exact match in catalog.,screenshots/blocks/footer_legal__default.png
Request a Rep,Modal Dialog,Interactive modal for user actions or notifications.,M,1,Interactive component requiring styling and JavaScript functionality.,https://www.durystahcp.com/site-modols/patientsite_requestrep,modal_dialog,Modal window,Mapped to Modal from the catalog.,screenshots/blocks/modal_dialog__default.png
Request a Rep,Safety Bar,Displays important safety information in a collapsible format.,M,2,Collapsible component with dynamic behavior.,https://www.durystahcp.com/site-modols/patientsite_requestrep,safety_bar,Collapsible safety info,No matching catalog entry.,screenshots/blocks/safety_bar__default.png
Site Modals,Modal Dialogs,Interactive modal dialogs for user actions.,C,1,Requires scripting for interactivity and accessibility.,https://www.durystahcp.com/site-modols,modal_component,Modal windows,Test for accessibility and cross-browser compatibility.,screenshots/blocks/modal_component__default.png
Site Modals,Promotional Drawer,Provides information about patient savings.,M,1,Expandable component with dynamic content.,https://www.durystahcp.com/site-modols,promo_drawer,Promo drawer,Validate expand/collapse functionality.,screenshots/blocks/promo_drawer__default.png
Privacy Policy Page,Interactive Image,Shows an interactive image with hover effects.,M,1,Interactive and hover effects require advanced styling.,https://www.durystahcp.com/site-modols/privacy-policy,interactive_image,Hover effect image,Catalog did not provide a matching block.,screenshots/blocks/interactive_image__default.png
Privacy Policy Page,Centered Rich Text,Displays centered rich text content.,S,1,Simple text formatting and alignment.,https://www.durystahcp.com/site-modols/privacy-policy,rich_text_centered,Centered text,Catalog did not provide a matching block.,screenshots/blocks/rich_text_centered__default.png
Privacy Policy Page,Proceed Button CTA,Provides a call-to-action button to proceed to an external privacy policy page.,S,1,Basic button linking functionality.,https://www.durystahcp.com/site-modols/privacy-policy,cta_proceed_button,External CTA,Catalog did not provide a matching block.,screenshots/blocks/cta_proceed_button__default.png
Terms of Use Page,Call to Action,Provides a button for external navigation.,M,1,Moderate complexity due to interactive button functionality.,https://www.durystahcp.com/site-modols/terms-of-use,call_to_action,Button for external link,No matching block found in AEM catalog.,screenshots/blocks/call_to_action__default.png
Frequently Asked Questions about DURYSTA® (bimatoprost intracameral implant) | HCP Site,FAQ Accordion,Interactive accordion for displaying FAQs.,M,1,Interactive elements requiring ARIA roles and states.,https://www.durystahcp.com/faq,faq_accordion,Accordion,Test for keyboard navigation support.,screenshots/blocks/faq_accordion__default.png
