Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
LASTACAFT® (alcaftadine ophthalmic solution) for HCP’s,FAQ Section,Answers frequently asked questions about the product.,M,1,Requires structured content and potential expand/collapse functionality.,https://www.lastacaft.com/doc,faq_section,FAQ,No direct match found in the AEM blocks catalog.,screenshots/blocks/faq_section__default.png
Where to Buy LASTACAFT®,Introduction Text,Provides introductory information about the page.,S,1,Static text content with straightforward rendering.,https://www.lastacaft.com/where-to-buy,intro_text,Page introduction,No matching catalog entry found.,screenshots/blocks/intro_text__default.png
Where to Buy LASTACAFT®,Retailer Grid,Displays a grid of retailer options for purchasing the product.,M,1,Requires layout and potential interactivity for retailer selection.,https://www.lastacaft.com/where-to-buy,retailer_grid,Grid layout,No matching catalog entry found.,screenshots/blocks/retailer_grid__default.png
Where to Buy LASTACAFT®,Coupon Section,Highlights a coupon offer for savings.,S,1,Static content with a call-to-action.,https://www.lastacaft.com/where-to-buy,coupon_section,Promotional content,No matching catalog entry found.,screenshots/blocks/coupon_section__default.png
Where to Buy LASTACAFT®,Social Links,Provides links to social media profiles.,S,1,Simple links with icons.,https://www.lastacaft.com/where-to-buy,social_links,Footer links,No matching catalog entry found.,screenshots/blocks/social_links__default.png
LASTACAFT® Savings Coupon,Utility Navigation,Provides quick access links for healthcare professionals and other utility navigation.,S,1,Simple navigation links with minimal interactions.,https://www.lastacaft.com/savings,global_utility_strip,Utility strip,No direct match found in the AEM catalog.,screenshots/blocks/global_utility_strip__default.png
LASTACAFT® Savings Coupon,Coupon Call to Action,Encourages users to sign up for savings with a description and an image.,M,1,Includes text and image layout for promotions.,https://www.lastacaft.com/savings,coupon_cta_section,Subscribe,No direct match found in the AEM catalog.,screenshots/blocks/coupon_cta_section__default.png
LASTACAFT® Savings Coupon,Form Section,Provides a form for users to complete their information and receive coupons.,C,1,Form handling with submissions and field validations.,https://www.lastacaft.com/savings,form_section,Form with captcha,Mapped to 'Form' from the AEM catalog.,screenshots/blocks/form_section__default.png
LASTACAFT® Savings Coupon,Modal Component,Shows modal dialogs for additional information such as ingredients and safety.,C,1,Dynamic modal handling with content loading.,https://www.lastacaft.com/savings,modal_component,Modal dialog,Mapped to 'Modal' from the AEM catalog.,screenshots/blocks/modal_component__default.png
Sitemap | LASTACAFT® Once Daily Eye Allergy Itch Relief Drops,Sitemap Links,Displays a list of links to various sections of the website for easy navigation.,M,1,Requires structured representation of links and their hierarchy.,https://www.lastacaft.com/sitemap,sitemap_links,Link List,No matching block name found in the catalog.,screenshots/blocks/sitemap_links__default.png
Sitemap | LASTACAFT® Once Daily Eye Allergy Itch Relief Drops,Footer Links,"Contains links to important pages like 'Privacy Notice', 'Terms of Use', and 'Contact Us'.",S,1,Simple list of links without advanced features.,https://www.lastacaft.com/sitemap,footer_links,Footer Navigation,No matching block name found in the catalog.,screenshots/blocks/footer_links__default.png
Sitemap | LASTACAFT® Once Daily Eye Allergy Itch Relief Drops,Footer Legal Information,Displays legal and copyright information at the bottom of the page.,S,1,Static text content without interactivity.,https://www.lastacaft.com/sitemap,footer_legal,Legal Information,No matching block name found in the catalog.,screenshots/blocks/footer_legal__default.png
