Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Symptoms Quiz Thank You Page,Thank You Message,Communicates the successful completion of the quiz and provides next steps.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.psoriasis.com/about-psoriasis/symptoms-quiz/results,thank_you_message,default,templateIds: tpl_1
Symptoms Quiz Thank You Page,Recommended Topics,Highlights suggested articles and resources for further reading.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.psoriasis.com/about-psoriasis/symptoms-quiz/results,recommended_topics,default,templateIds: tpl_1
Symptoms Quiz Thank You Page,Footer Navigation,Provides links to various sections of the site in the footer.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.psoriasis.com/about-psoriasis/symptoms-quiz/results,footer_navigation,default,templateIds: tpl_1
Types of Psoriasis |psoriasisSPEAKS,Utility Navigation,"Provides quick access to global site utilities like contact, subscribe, and group sites.",S,1,Simple navigation links without advanced functionality.,https://www.psoriasis.com/about-psoriasis/psoriasis-types,global_utility_navigation,Utility strip,No direct match in catalog.
Types of Psoriasis |psoriasisSPEAKS,Primary Navigation,"Main site navigation, including links to primary site sections.",M,1,Includes dropdowns and hierarchical structure.,https://www.psoriasis.com/about-psoriasis/psoriasis-types,primary_navigation,Main navigation,No direct match in catalog.
Types of Psoriasis |psoriasisSPEAKS,Hero Section,"Displays the main title and introduction for the page, often with a visual focus.",S,1,Straightforward heading and image display.,https://www.psoriasis.com/about-psoriasis/psoriasis-types,hero_section,Page header,Matches catalog entry for Hero block.
Types of Psoriasis |psoriasisSPEAKS,Introductory Content,Provides an introduction and overview of the topic discussed on the page.,S,1,Static text content without interactive elements.,https://www.psoriasis.com/about-psoriasis/psoriasis-types,intro_content,Text overview,No direct match in catalog.
Types of Psoriasis |psoriasisSPEAKS,Image and Text Component,Combines images with descriptive text to illustrate key points.,M,1,Includes layout considerations for responsive design.,https://www.psoriasis.com/about-psoriasis/psoriasis-types,image_text_component,Visual-text pairing,No direct match in catalog.
Types of Psoriasis |psoriasisSPEAKS,Accordion Section,Interactive section with expandable content for detailed information.,M,1,Requires JavaScript for expand/collapse functionality.,https://www.psoriasis.com/about-psoriasis/psoriasis-types,accordion_section,Expandable content,Matches catalog entry for Accordion block.
Types of Psoriasis |psoriasisSPEAKS,Footer,"Contains site-wide footer content, including links and legal information.",S,1,Static footer content with minimal interactive elements.,https://www.psoriasis.com/about-psoriasis/psoriasis-types,footer,Site footer,Matches catalog entry for Footer block.
Generic Page,Image and Text Component,"Displays an image alongside text content, providing visual context and a link for further exploration.",S,1,Straightforward implementation with an image and text pairing.,https://www.psoriasis.com/hidden-panels/hidden-panel-02,image_text_component,Image-text pairing,No matching catalog block found; ensure the description aligns with implementation.
Find a Psoriasis Doctor &amp; Specialist | psoriasisSPEAKS,Utility Navigation,Provides quick access to utility links such as contact and subscription options.,S,1,Simple navigation links without advanced interactions.,https://www.psoriasis.com/psoriasis-patients/tips/finding-psoriasis-doctor-dermatology-specialist,global_utility_strip,Utility strip,No direct match found in AEM catalog.
Find a Psoriasis Doctor &amp; Specialist | psoriasisSPEAKS,Primary Navigation,Main navigation menu for accessing different sections of the site.,M,1,Moderate complexity due to hierarchical menu structure.,https://www.psoriasis.com/psoriasis-patients/tips/finding-psoriasis-doctor-dermatology-specialist,primary_navigation,Main navigation,No direct match found in AEM catalog.
Find a Psoriasis Doctor &amp; Specialist | psoriasisSPEAKS,Hero Section,Prominent section with a large image and heading to introduce the page topic.,S,1,Basic styling and positioning; no advanced features.,https://www.psoriasis.com/psoriasis-patients/tips/finding-psoriasis-doctor-dermatology-specialist,hero_section,Hero image and heading,Matched to catalog entry for Hero.
Find a Psoriasis Doctor &amp; Specialist | psoriasisSPEAKS,Support Section,Highlights the importance of assembling a psoriasis care team.,S,1,Simple content display without interactive elements.,https://www.psoriasis.com/psoriasis-patients/tips/finding-psoriasis-doctor-dermatology-specialist,support_section,Informational section,No direct match found in AEM catalog.
Find a Psoriasis Doctor &amp; Specialist | psoriasisSPEAKS,Referral Section,Discusses the importance of referrals in finding a dermatologist.,S,1,Static content with minimal styling.,https://www.psoriasis.com/psoriasis-patients/tips/finding-psoriasis-doctor-dermatology-specialist,referral_section,Informational section,No direct match found in AEM catalog.
Find a Psoriasis Doctor &amp; Specialist | psoriasisSPEAKS,Insurance Coverage Section,Covers considerations for insurance coverage when choosing a doctor.,S,1,Simple text-based content.,https://www.psoriasis.com/psoriasis-patients/tips/finding-psoriasis-doctor-dermatology-specialist,insurance_section,Informational section,No direct match found in AEM catalog.
Find a Psoriasis Doctor &amp; Specialist | psoriasisSPEAKS,Recommended Topics,Displays additional resources and topics related to psoriasis.,S,1,Straightforward layout with links.,https://www.psoriasis.com/psoriasis-patients/tips/finding-psoriasis-doctor-dermatology-specialist,recommended_topics,Resource links,No direct match found in AEM catalog.
Find a Psoriasis Doctor &amp; Specialist | psoriasisSPEAKS,Footer,Contains site-wide footer information and links.,S,1,Basic footer with standard links and styling.,https://www.psoriasis.com/psoriasis-patients/tips/finding-psoriasis-doctor-dermatology-specialist,footer,Site footer,Matched to catalog entry for Footer.
results,Utility Navigation,Supports utility links and navigation.,S,1,Simple navigation layout.,https://www.psoriasis.com/psoriasis-treatment-doctor/questions-to-ask-your-doctor-v2/results,global_utility_navigation,Utility navigation,Could not match to catalog.
results,Primary Header,Displays main branding and navigation.,M,1,Includes branding and primary navigation options.,https://www.psoriasis.com/psoriasis-treatment-doctor/questions-to-ask-your-doctor-v2/results,primary_header,Main navigation,Could not match to catalog.
results,Hero Section,Highlights main message with visual emphasis.,M,1,Involves prominent visual styling and positioning.,https://www.psoriasis.com/psoriasis-treatment-doctor/questions-to-ask-your-doctor-v2/results,hero_section,Hero banner,Matched to Hero in catalog.
results,Content Columns,Structures content into columns.,S,1,Basic layout structuring.,https://www.psoriasis.com/psoriasis-treatment-doctor/questions-to-ask-your-doctor-v2/results,main_content_columns,Column layout,Could not match to catalog.
results,Thank You Section,Displays thank-you message.,S,1,Simple message display.,https://www.psoriasis.com/psoriasis-treatment-doctor/questions-to-ask-your-doctor-v2/results,thank_you_section,Thank-you message,Could not match to catalog.
results,Recommended Topics,Links to related topics.,S,1,Basic link display.,https://www.psoriasis.com/psoriasis-treatment-doctor/questions-to-ask-your-doctor-v2/results,recommended_topics,Topic links,Could not match to catalog.
results,Footer Links,Displays footer links.,M,1,Categorized navigational links.,https://www.psoriasis.com/psoriasis-treatment-doctor/questions-to-ask-your-doctor-v2/results,footer_links,Footer navigation,Matched to Footer in catalog.
Learn About Psoriasis &amp; How to Manage It | psoriasisSPEAKS,Utility Navigation,"Provides quick access links such as contact, subscribe, and group sites.",S,1,Basic navigation with minimal interactivity.,https://www.psoriasis.com/,global_utility_navigation,Utility strip,Navigation for utility links.
Learn About Psoriasis &amp; How to Manage It | psoriasisSPEAKS,Primary Navigation,Main site navigation with links to key sections and submenus.,M,1,Includes submenus and hierarchical navigation.,https://www.psoriasis.com/,primary_navigation,Main navigation,Primary navigation bar.
Learn About Psoriasis &amp; How to Manage It | psoriasisSPEAKS,Hero Section,Prominent section with a call-to-action and supporting image.,M,1,Visual prominence and interactive content.,https://www.psoriasis.com/,hero_section,Hero banner,Main visual focus area.
Learn About Psoriasis &amp; How to Manage It | psoriasisSPEAKS,Quick Poll,Interactive poll for user engagement.,M,1,Interactive component requiring data handling.,https://www.psoriasis.com/,quick_poll,User poll,Engages users with a poll.
Learn About Psoriasis &amp; How to Manage It | psoriasisSPEAKS,Find Doctor CTA,Call-to-action for locating a dermatologist.,S,1,Simple static call-to-action.,https://www.psoriasis.com/,find_doctor_cta,Call-to-action,Encourages user action.
Learn About Psoriasis &amp; How to Manage It | psoriasisSPEAKS,Recommended Topics,Highlights recommended topics with images and links.,M,1,Content-driven with linked resources.,https://www.psoriasis.com/,recommended_topics,Content highlights,Resource-focused section.
Learn About Psoriasis &amp; How to Manage It | psoriasisSPEAKS,Footer,Displays footer content with links and information.,S,1,Standard footer with basic styling.,https://www.psoriasis.com/,footer,Footer,Site-wide footer information.
search-results,Utility Navigation,Provides quick access to utility links and navigation.,S,1,Basic navigation links without advanced features.,https://www.psoriasis.com/search-results,utility_navigation,Utility Navigation,No direct match found in catalog.
search-results,Primary Navigation,Main site navigation with links to key sections.,M,1,Includes submenus and hierarchical navigation.,https://www.psoriasis.com/search-results,primary_navigation,Main Navigation,No direct match found in catalog.
search-results,Search Bar,Allows users to search the site for content.,M,1,Search functionality with input and result display.,https://www.psoriasis.com/search-results,search_bar,Search Input,Matched to 'Search' block in catalog.
search-results,Hero Section,Highlights the main purpose or focus of the page.,M,1,Requires design and content integration.,https://www.psoriasis.com/search-results,hero_section,Hero Banner,No direct match found in catalog.
search-results,Search Results,Displays the results of the user's search query.,M,1,Dynamic content rendering based on search input.,https://www.psoriasis.com/search-results,search_results,Search Results,No direct match found in catalog.
search-results,Footer Links,Provides additional navigation and informational links.,S,1,Static footer links with basic styling.,https://www.psoriasis.com/search-results,footer_links,Footer Navigation,Matched to 'Footer' block in catalog.
