Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Crohn’s Disease Information Homepage,Main CTA Columns,Presents primary call-to-actions in a structured layout.,M,1,Moderate complexity due to layout and interactive elements.,https://www.crohnsandcolitis.com/crohns,main_cta_columns,CTA grid,No exact match found in catalog.
Crohn’s Disease Information Homepage,Information Section,Provides detailed information about the topic in a structured format.,M,1,Moderate complexity due to content density.,https://www.crohnsandcolitis.com/crohns,information_section,Informational content,No exact match found in catalog.
Crohn’s Disease Information Homepage,Subscription CTA,Encourages users to subscribe for updates and information.,M,1,Moderate complexity due to interactive subscription form.,https://www.crohnsandcolitis.com/crohns,subscription_cta,Subscribe,No exact match found in catalog.
Crohn’s Disease Information Homepage,Footer,"Displays site-wide links, legal information, and social media buttons.",S,1,Low complexity due to straightforward layout.,https://www.crohnsandcolitis.com/crohns,footer,Footer navigation,Mapped to 'Footer' from catalog.
Ulcerative Colitis Information Homepage,Global Utility Navigation,Provides quick access to utility links and navigation options.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.crohnsandcolitis.com/ulcerative-colitis,global_utility_navigation,default,templateIds: tpl_2
Ulcerative Colitis Information Homepage,Primary Header,Displays the main branding and navigation for the site.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.crohnsandcolitis.com/ulcerative-colitis,primary_header,default,templateIds: tpl_2
Ulcerative Colitis Information Homepage,Hero Section,Highlights the main message and image for the page.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.crohnsandcolitis.com/ulcerative-colitis,hero_section,default,templateIds: tpl_2
Ulcerative Colitis Information Homepage,Main Navigation,Provides primary navigation links for the site.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.crohnsandcolitis.com/ulcerative-colitis,main_navigation,default,templateIds: tpl_2
Ulcerative Colitis Information Homepage,Call-to-Action Section,Encourages user interaction with prominent CTAs.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.crohnsandcolitis.com/ulcerative-colitis,cta_section,default,templateIds: tpl_2
Ulcerative Colitis Information Homepage,Informational Columns,Presents information in a multi-column layout.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.crohnsandcolitis.com/ulcerative-colitis,informational_columns,default,templateIds: tpl_2
Ulcerative Colitis Information Homepage,Subscription Call-to-Action,Promotes user subscription to resources and updates.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.crohnsandcolitis.com/ulcerative-colitis,subscription_cta,default,templateIds: tpl_2
Ulcerative Colitis Information Homepage,Footer Social Links,Provides links to social media platforms.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.crohnsandcolitis.com/ulcerative-colitis,footer_social_links,default,templateIds: tpl_2
Ulcerative Colitis Information Homepage,Footer Navigation,Displays footer navigation links organized by categories.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.crohnsandcolitis.com/ulcerative-colitis,footer_navigation,default,templateIds: tpl_2
Biologics for Crohn’s Disease | Crohn’s Disease Treatments,Utility Navigation,Provides quick access to utility links for site-wide navigation.,S,1,Limited scope as a utility navigation bar.,https://www.crohnsandcolitis.com/crohns/biologics-for-crohns,global_utility_navigation,Utility strip,No direct match in AEM catalog.
Biologics for Crohn’s Disease | Crohn’s Disease Treatments,Main Navigation,Facilitates navigation across major site sections.,M,1,Involves hierarchical navigation structure.,https://www.crohnsandcolitis.com/crohns/biologics-for-crohns,primary_navigation,Main navigation,No direct match in AEM catalog.
Biologics for Crohn’s Disease | Crohn’s Disease Treatments,Hero Section,Highlights the main topic of the page with visual prominence.,M,1,Includes imagery and dynamic content.,https://www.crohnsandcolitis.com/crohns/biologics-for-crohns,hero_section,Hero banner,No direct match in AEM catalog.
Biologics for Crohn’s Disease | Crohn’s Disease Treatments,In-Page Navigation,Provides quick links to specific sections within the page.,S,1,Simple list structure for navigation.,https://www.crohnsandcolitis.com/crohns/biologics-for-crohns,on_this_page_links,Anchor links,No direct match in AEM catalog.
Biologics &amp; Targeted Oral Small Molecules | Crohn’s Disease,Global Utility Navigation,Provides site-wide links and utilities such as navigation to main sections.,S,1,Basic navigation links without deep interactivity.,https://www.crohnsandcolitis.com/crohns/targeted-treatments,global_utility_navigation,Utility strip,No matching catalog entry found.
Biologics &amp; Targeted Oral Small Molecules | Crohn’s Disease,Primary Header,Displays the main site branding and primary navigation links.,M,1,Includes branding and primary navigation with potential dropdowns.,https://www.crohnsandcolitis.com/crohns/targeted-treatments,primary_header,Main navigation,No matching catalog entry found.
Biologics &amp; Targeted Oral Small Molecules | Crohn’s Disease,Hero Section,Highlights the main topic of the page with a large image and heading.,S,1,Simple hero section with image and heading.,https://www.crohnsandcolitis.com/crohns/targeted-treatments,hero_section,Hero banner,Matched with Hero block from catalog.
Biologics &amp; Targeted Oral Small Molecules | Crohn’s Disease,On This Page CTAs,Provides quick links to sections within the page for easy navigation.,S,1,Basic internal navigation without complex logic.,https://www.crohnsandcolitis.com/crohns/targeted-treatments,on_this_page_ctas,Quick navigation,No matching catalog entry found.
Biologics &amp; Targeted Oral Small Molecules | Crohn’s Disease,Biologics Section,Explains the use and differences of biologics for Crohn's disease.,M,1,Content-focused section with detailed information.,https://www.crohnsandcolitis.com/crohns/targeted-treatments,biologics_section,Informational content,No matching catalog entry found.
Biologics &amp; Targeted Oral Small Molecules | Crohn’s Disease,Types of Biologics,Describes various types of biologics available for treatment.,M,1,Content-focused section with detailed information.,https://www.crohnsandcolitis.com/crohns/targeted-treatments,types_of_biologics,Informational content,No matching catalog entry found.
Biologics &amp; Targeted Oral Small Molecules | Crohn’s Disease,Small Molecules Section,Provides information on targeted oral small molecules as a treatment option.,M,1,Content-focused section with detailed information.,https://www.crohnsandcolitis.com/crohns/targeted-treatments,small_molecules_section,Informational content,No matching catalog entry found.
Biologics &amp; Targeted Oral Small Molecules | Crohn’s Disease,Recommended Topics,Suggests related topics and resources for further reading.,S,1,Basic links to related topics.,https://www.crohnsandcolitis.com/crohns/targeted-treatments,recommended_topics,Related links,No matching catalog entry found.
Ulcerative Colitis Severity and Progression,Global Utility Navigation,Provides site-wide utility navigation links.,S,1,Simple navigation bar with minimal interactivity.,https://www.crohnsandcolitis.com/ulcerative-colitis/severity-and-progression,global_utility_strip,Utility strip,No direct match in AEM catalog.
Ulcerative Colitis Severity and Progression,Primary Header,"Displays the main branding, logo, and primary navigation menu.",M,1,Includes branding and a potentially complex navigation structure.,https://www.crohnsandcolitis.com/ulcerative-colitis/severity-and-progression,primary_header,Main navigation,Matched to AEM Header block.
Ulcerative Colitis Severity and Progression,Hero Section,Highlights the main topic of the page with a large image and heading.,S,1,Simple layout with static content.,https://www.crohnsandcolitis.com/ulcerative-colitis/severity-and-progression,hero_section,Hero section,Matched to AEM Hero block.
Ulcerative Colitis Severity and Progression,On This Page CTA,Provides quick links to sections within the page.,S,1,Static links for intra-page navigation.,https://www.crohnsandcolitis.com/ulcerative-colitis/severity-and-progression,on_this_page_cta,CTA section,No direct match in AEM catalog.
Ulcerative Colitis Severity and Progression,Severity Levels,Details the varying levels of ulcerative colitis severity.,M,1,Content-heavy section with detailed information.,https://www.crohnsandcolitis.com/ulcerative-colitis/severity-and-progression,severity_levels_section,Informational section,No direct match in AEM catalog.
Ulcerative Colitis Severity and Progression,Inflammation Section,Explains the role of inflammation in ulcerative colitis progression.,M,1,Informational content with possible visual aids.,https://www.crohnsandcolitis.com/ulcerative-colitis/severity-and-progression,inflammation_section,Informational section,No direct match in AEM catalog.
Ulcerative Colitis Severity and Progression,Progression Images,Visual representation of inflammation severity levels.,M,1,Includes images requiring proper layout and accessibility.,https://www.crohnsandcolitis.com/ulcerative-colitis/severity-and-progression,progression_images,Image gallery,No direct match in AEM catalog.
Ulcerative Colitis Severity and Progression,Complications Section,Describes extraintestinal manifestations of ulcerative colitis.,M,1,Content-heavy section with detailed information.,https://www.crohnsandcolitis.com/ulcerative-colitis/severity-and-progression,complications_section,Informational section,No direct match in AEM catalog.
Ulcerative Colitis Severity and Progression,Accordion - More Info,Expandable section providing additional details about complications.,M,1,Interactive content with expand/collapse functionality.,https://www.crohnsandcolitis.com/ulcerative-colitis/severity-and-progression,accordion_more_info,Accordion,Matched to AEM Accordion block.
Ulcerative Colitis Severity and Progression,Symptoms Tracking Section,Encourages users to monitor symptoms and communicate with their doctor.,M,1,Informational content with potential interactivity.,https://www.crohnsandcolitis.com/ulcerative-colitis/severity-and-progression,symptoms_tracking_section,Tracking section,No direct match in AEM catalog.
Ulcerative Colitis Severity and Progression,Recommended Topics,Offers related topics and links for further exploration.,S,1,Static links for navigation to related content.,https://www.crohnsandcolitis.com/ulcerative-colitis/severity-and-progression,recommended_topics,Related links,No direct match in AEM catalog.
Ulcerative Colitis Severity and Progression,Footer,Contains site-wide footer links and information.,M,1,Includes navigation and potential dynamic content.,https://www.crohnsandcolitis.com/ulcerative-colitis/severity-and-progression,footer,Site footer,Matched to AEM Footer block.
Ulcerative Colitis Treatment Options,Global Utility Strip,Provides utility links and navigation for the site.,M,1,Involves navigation accessibility and responsive design.,https://www.crohnsandcolitis.com/ulcerative-colitis/treatment-options,global_utility_strip,Utility strip,No exact match found in the catalog.
Ulcerative Colitis Treatment Options,Primary Navigation,Main site navigation with links to key sections.,C,1,Deep navigation structure and accessibility requirements.,https://www.crohnsandcolitis.com/ulcerative-colitis/treatment-options,primary_navigation,Main navigation,No exact match found in the catalog.
Ulcerative Colitis Treatment Options,Hero Section,Displays the main headline and introductory content for the page.,M,1,Styling and image handling for a hero section.,https://www.crohnsandcolitis.com/ulcerative-colitis/treatment-options,hero_section,Hero banner,Matched to 'Hero' in the catalog.
Ulcerative Colitis Treatment Options,On This Page CTAs,Links to key sections within the page for quick navigation.,S,1,Simple navigation links within the page.,https://www.crohnsandcolitis.com/ulcerative-colitis/treatment-options,on_this_page_ctas,Quick navigation,No exact match found in the catalog.
Ulcerative Colitis Treatment Options,Treatment Goals Section,Details about setting treatment goals for UC.,M,1,Content-specific styling and layout.,https://www.crohnsandcolitis.com/ulcerative-colitis/treatment-options,treatment_goals_section,Informational section,No exact match found in the catalog.
Ulcerative Colitis Treatment Options,Treatment Options Section,Information about various treatment options for UC.,M,1,Content-specific styling and layout.,https://www.crohnsandcolitis.com/ulcerative-colitis/treatment-options,treatment_options_section,Informational section,No exact match found in the catalog.
Ulcerative Colitis Treatment Options,Footer,Contains site-wide footer links and information.,M,1,Footer styling and content fetching.,https://www.crohnsandcolitis.com/ulcerative-colitis/treatment-options,footer,Site footer,Matched to 'Footer' in the catalog.
What is Ulcerative Colitis?,Utility Navigation,Provides top-level utility links for site-wide navigation.,S,1,Limited functionality with basic navigation links.,https://www.crohnsandcolitis.com/ulcerative-colitis/what-is-ulcerative-colitis,global_utility_navigation,Utility strip,Could be enhanced with accessibility features.
What is Ulcerative Colitis?,Primary Site Header,Displays site branding and primary navigation.,M,1,"Includes logo, primary navigation, and potential user interactions.",https://www.crohnsandcolitis.com/ulcerative-colitis/what-is-ulcerative-colitis,primary_header,Main navigation,Ensure branding consistency and responsive design.
What is Ulcerative Colitis?,Hero Banner,Highlights the main page topic with visual and textual emphasis.,M,1,Incorporates large visuals and dynamic text elements.,https://www.crohnsandcolitis.com/ulcerative-colitis/what-is-ulcerative-colitis,hero_section,Hero section,Requires high-quality imagery and responsive layout.
What is Ulcerative Colitis?,Main Navigation Menu,Provides access to primary site sections.,M,1,Includes dropdowns and multi-level navigation.,https://www.crohnsandcolitis.com/ulcerative-colitis/what-is-ulcerative-colitis,main_navigation,Primary navigation,Accessibility for keyboard and screen readers is critical.
What is Ulcerative Colitis?,Introductory Content,Introduces the topic with text and visuals.,S,1,Static content with minimal interactivity.,https://www.crohnsandcolitis.com/ulcerative-colitis/what-is-ulcerative-colitis,intro_content,Text content,"Focus on clear, concise communication."
What is Ulcerative Colitis?,Quick Navigation Links,Provides quick access to page sections.,S,1,Simple list-based navigation.,https://www.crohnsandcolitis.com/ulcerative-colitis/what-is-ulcerative-colitis,on_this_page_links,Anchor links,Ensure links are visible and intuitive.
What is Ulcerative Colitis?,IBD vs IBS Comparison,Explains differences between IBD and IBS.,S,1,Static informational content.,https://www.crohnsandcolitis.com/ulcerative-colitis/what-is-ulcerative-colitis,ibd_vs_ibs_section,Comparison section,Focus on clarity and factual accuracy.
What is Ulcerative Colitis?,UC vs Crohn's Comparison,Compares ulcerative colitis with Crohn's disease.,S,1,Static informational content.,https://www.crohnsandcolitis.com/ulcerative-colitis/what-is-ulcerative-colitis,uc_vs_crohns_section,Comparison section,Ensure content is accessible and easy to understand.
What is Ulcerative Colitis?,Diagnosing UC Information,Describes diagnostic processes for ulcerative colitis.,S,1,Static informational content.,https://www.crohnsandcolitis.com/ulcerative-colitis/what-is-ulcerative-colitis,diagnosing_uc_section,Diagnostic information,Include clear steps and visuals if applicable.
What is Ulcerative Colitis?,Expandable Accordion,Provides expandable sections for detailed content.,C,1,Interactive elements with accessibility and dynamic content.,https://www.crohnsandcolitis.com/ulcerative-colitis/what-is-ulcerative-colitis,accordion_section,Accordion UI,Ensure smooth transitions and keyboard navigation support.
Search Results | Crohn’s and Colitis,Global Header,Displays the site's logo and navigational elements.,M,1,Contains multiple navigation layers and potential dynamic features.,https://www.crohnsandcolitis.com/search-results,global_header,Utility and primary navigation,Header includes utility navigation and branding.
Search Results | Crohn’s and Colitis,Search Box,Provides a search input field and displays suggestions.,C,1,Search functionality involves dynamic content updates and accessibility considerations.,https://www.crohnsandcolitis.com/search-results,search_box,Standard search box with suggestions,Ensures accessibility and dynamic behavior.
Search Results | Crohn’s and Colitis,Hero Section,Displays the main heading and introductory content.,M,1,Large-scale visual component with potential for dynamic content.,https://www.crohnsandcolitis.com/search-results,hero_section,Standard hero section,Primarily visual with optional interactive elements.
Search Results | Crohn’s and Colitis,Search Results,Displays search results and filtering options.,C,1,Dynamic content rendering based on user queries.,https://www.crohnsandcolitis.com/search-results,search_results,Dynamic results display,Requires integration with search backend.
Search Results | Crohn’s and Colitis,Footer,Contains site-wide footer links and legal information.,S,1,Static content with minimal interactivity.,https://www.crohnsandcolitis.com/search-results,footer,Standard footer layout,Includes links to legal and informational pages.
Search Results | Crohn’s and Colitis,Back to Top,Provides a button for quick scroll to the top.,S,1,Simple interactive element.,https://www.crohnsandcolitis.com/search-results,back_to_top,Scroll-to-top button,Basic functionality with minimal styling.
Sign Up | Crohn’s and Colitis,Utility Strip,"Provides quick access to utility links such as contact, subscribe, and group sites.",S,1,Limited functionality with basic accessibility.,https://www.crohnsandcolitis.com/sign-up,global_utility_strip,Utility strip,No direct match found in AEM block catalog.
Sign Up | Crohn’s and Colitis,Primary Header,Displays the main branding and navigation elements.,M,1,Includes branding and navigation elements with potential accessibility considerations.,https://www.crohnsandcolitis.com/sign-up,primary_header,Main navigation,Mapped to AEM block catalog entry for 'Header'.
Sign Up | Crohn’s and Colitis,Main Navigation,Contains the primary navigation menu for the site.,M,1,Requires navigation structure and accessibility compliance.,https://www.crohnsandcolitis.com/sign-up,main_navigation,Primary navigation,No direct match found in AEM block catalog.
Sign Up | Crohn’s and Colitis,Hero Section,Highlights the main call-to-action with a prominent image and headline.,M,1,Includes visual and functional elements requiring proper styling and scripting.,https://www.crohnsandcolitis.com/sign-up,hero_section,Hero banner,Mapped to AEM block catalog entry for 'Hero'.
Sign Up | Crohn’s and Colitis,Footer Section,Provides site-wide footer links and legal information.,S,1,Basic footer implementation with links and static content.,https://www.crohnsandcolitis.com/sign-up,footer_section,Footer,Mapped to AEM block catalog entry for 'Footer'.
Sign Up | Crohn’s and Colitis,Back to Top Button,Allows users to quickly return to the top of the page.,S,1,Simple functionality with minimal interaction.,https://www.crohnsandcolitis.com/sign-up,back_to_top_button,Back to top,No direct match found in AEM block catalog.
Sign Up | Crohn’s and Colitis,Modal Dialogs,Includes modal dialogs for external links and user confirmations.,C,1,Requires scripting and styling for modal functionality and accessibility compliance.,https://www.crohnsandcolitis.com/sign-up,modal_dialogs,Modal window,Mapped to AEM block catalog entry for 'Modal'.
Team Up with a Gastroenterologist | Crohn’s and Colitis,Global Utility Navigation,"Provides quick access to utility links like contact, subscribe, and group sites.",M,1,Includes accessibility considerations and potential integration with external systems.,https://www.crohnsandcolitis.com/you-and-your-doctor,global_utility_navigation,Utility strip,No exact match found in the catalog; custom implementation likely required.
Team Up with a Gastroenterologist | Crohn’s and Colitis,Primary Navigation,Main site navigation for accessing primary sections like Crohn’s Disease and Ulcerative Colitis.,C,1,Deep navigation structure with potential for extensive accessibility features.,https://www.crohnsandcolitis.com/you-and-your-doctor,primary_navigation,Main navigation,No exact match found in the catalog; requires detailed accessibility and design implementation.
Team Up with a Gastroenterologist | Crohn’s and Colitis,Hero Section,Prominent introductory section with a large image and heading to capture user attention.,M,1,Includes image handling and responsive design.,https://www.crohnsandcolitis.com/you-and-your-doctor,hero_section,Hero,Mapped to the catalog's Hero block.
Team Up with a Gastroenterologist | Crohn’s and Colitis,On This Page CTA,Provides quick links to sections within the page for better navigation.,M,1,Interactive elements with potential dynamic updates.,https://www.crohnsandcolitis.com/you-and-your-doctor,on_this_page_cta,In-page navigation links,No exact match found in the catalog; custom scripting may be needed.
Team Up with a Gastroenterologist | Crohn’s and Colitis,Why See a Gastroenterologist,Explains the importance of consulting a gastroenterologist.,S,1,Static content with basic styling.,https://www.crohnsandcolitis.com/you-and-your-doctor,why_see_gastro,Informational section,No exact match found in the catalog; simple implementation.
Team Up with a Gastroenterologist | Crohn’s and Colitis,Larger Care Team,Highlights the importance of a comprehensive care team beyond a gastroenterologist.,S,1,Static content with basic styling.,https://www.crohnsandcolitis.com/you-and-your-doctor,larger_care_team,Informational section,No exact match found in the catalog; simple implementation.
Team Up with a Gastroenterologist | Crohn’s and Colitis,Recommended Topics,Displays recommended articles and resources for users.,M,1,Dynamic content fetching and display.,https://www.crohnsandcolitis.com/you-and-your-doctor,recommended_topics,Resource links,No exact match found in the catalog; dynamic data integration required.
Team Up with a Gastroenterologist | Crohn’s and Colitis,Footer Section,"Contains site-wide footer links, legal information, and social media links.",M,1,Includes static and dynamic content with styling.,https://www.crohnsandcolitis.com/you-and-your-doctor,footer_section,Footer,Mapped to the catalog's Footer block.
Team Up with a Gastroenterologist | Crohn’s and Colitis,Back to Top Button,Allows users to quickly return to the top of the page.,S,1,Simple interactive functionality.,https://www.crohnsandcolitis.com/you-and-your-doctor,back_to_top,Scroll-to-top button,No exact match found in the catalog; straightforward implementation.
How to Manage Ulcerative Colitis | Living with Ulcerative Colitis,Global Utility Navigation,Provides quick access to utility links and navigation options.,M,1,Requires integration of utility navigation elements and adherence to accessibility standards.,https://www.crohnsandcolitis.com/ulcerative-colitis/living-with-uc,global_utility_strip,Utility strip,Includes search and user account management features.
How to Manage Ulcerative Colitis | Living with Ulcerative Colitis,Primary Navigation,"Main navigation menu for the site, including links to key sections.",C,1,Complex hierarchical navigation with dropdowns and responsive behavior.,https://www.crohnsandcolitis.com/ulcerative-colitis/living-with-uc,primary_navigation,Main navigation,Requires attention to mobile and desktop compatibility.
How to Manage Ulcerative Colitis | Living with Ulcerative Colitis,Hero Section,Highlights the main theme or message of the page with a large image and heading.,M,1,Includes dynamic content and visual emphasis for branding.,https://www.crohnsandcolitis.com/ulcerative-colitis/living-with-uc,hero_section,Hero banner,Ensure proper scaling and alignment across devices.
How to Manage Ulcerative Colitis | Living with Ulcerative Colitis,Main Call-to-Action Buttons,Provides call-to-action buttons for key topics or actions.,S,1,Simple button styling and linking.,https://www.crohnsandcolitis.com/ulcerative-colitis/living-with-uc,main_cta_buttons,Subscribe,Consider accessibility for button focus and click areas.
How to Manage Ulcerative Colitis | Living with Ulcerative Colitis,Information Section,Displays detailed information about managing UC with supporting text and images.,M,1,Requires structured content layout and styling.,https://www.crohnsandcolitis.com/ulcerative-colitis/living-with-uc,info_section,Content display,Ensure readability and visual hierarchy.
How to Manage Ulcerative Colitis | Living with Ulcerative Colitis,Highlighted Tips Section,Presents actionable tips and advice for managing UC.,M,1,Uses card layout for presenting multiple items.,https://www.crohnsandcolitis.com/ulcerative-colitis/living-with-uc,highlighted_tips,Tips cards,Optimize for responsive display.
How to Manage Ulcerative Colitis | Living with Ulcerative Colitis,Footer Links,Contains links to additional resources and site navigation.,M,1,Includes multiple link groups and potential legal disclaimers.,https://www.crohnsandcolitis.com/ulcerative-colitis/living-with-uc,footer_links,Footer navigation,Ensure consistent styling and compliance with site-wide standards.
Targeted Oral Small Molecules &amp; Biologics | Ulcerative Colitis Treatment,Utility Navigation,Provides site-wide navigation tools and links.,S,1,Limited functionality with basic links.,https://www.crohnsandcolitis.com/ulcerative-colitis/targeted-treatments,global_utility_navigation,Utility strip,May require accessibility checks for navigation.
Targeted Oral Small Molecules &amp; Biologics | Ulcerative Colitis Treatment,Primary Navigation,Main navigation for accessing key site sections.,M,1,Involves hierarchical menu structures.,https://www.crohnsandcolitis.com/ulcerative-colitis/targeted-treatments,primary_navigation,Main navigation,Ensure responsive behavior and accessibility compliance.
Targeted Oral Small Molecules &amp; Biologics | Ulcerative Colitis Treatment,Hero Section,Displays a prominent image and introductory heading.,M,1,Requires styling and potential animation.,https://www.crohnsandcolitis.com/ulcerative-colitis/targeted-treatments,hero_section,Hero banner,Verify image optimization and responsiveness.
Targeted Oral Small Molecules &amp; Biologics | Ulcerative Colitis Treatment,Content Introduction,Provides an overview of the page topic.,S,1,Primarily static text content.,https://www.crohnsandcolitis.com/ulcerative-colitis/targeted-treatments,content_intro,Introductory text,Content alignment and formatting may be needed.
Targeted Oral Small Molecules &amp; Biologics | Ulcerative Colitis Treatment,Main Content Columns,Arranges content in a two-column layout.,M,1,Responsive layout handling and content alignment.,https://www.crohnsandcolitis.com/ulcerative-colitis/targeted-treatments,main_content_columns,Two-column layout,Ensure proper spacing and layout adaptation.
Targeted Oral Small Molecules &amp; Biologics | Ulcerative Colitis Treatment,On This Page Links,Provides quick links to page sections.,S,1,Static links with basic functionality.,https://www.crohnsandcolitis.com/ulcerative-colitis/targeted-treatments,on_this_page_links,Anchor links,Check for smooth scrolling functionality.
Targeted Oral Small Molecules &amp; Biologics | Ulcerative Colitis Treatment,Targeted Treatments Section,Explains targeted oral small molecules and biologics.,M,1,Detailed content with potential interactive elements.,https://www.crohnsandcolitis.com/ulcerative-colitis/targeted-treatments,targeted_treatments_section,Content section,Verify content structure and accessibility.
Targeted Oral Small Molecules &amp; Biologics | Ulcerative Colitis Treatment,Small Molecules Section,Details types of targeted oral small molecules.,S,1,Informational content without interactive features.,https://www.crohnsandcolitis.com/ulcerative-colitis/targeted-treatments,small_molecules_section,Content section,Ensure clarity and concise presentation.
Targeted Oral Small Molecules &amp; Biologics | Ulcerative Colitis Treatment,Biologics Section,Describes different types of biologics.,S,1,Static content layout.,https://www.crohnsandcolitis.com/ulcerative-colitis/targeted-treatments,biologics_section,Content section,Content alignment and readability are priorities.
Targeted Oral Small Molecules &amp; Biologics | Ulcerative Colitis Treatment,Treatment Options CTA,Encourages exploration of treatment options.,S,1,Call-to-action functionality with basic styling.,https://www.crohnsandcolitis.com/ulcerative-colitis/targeted-treatments,treatment_options_cta,CTA button,Ensure proper button styling and functionality.
Targeted Oral Small Molecules &amp; Biologics | Ulcerative Colitis Treatment,Recommended Topics,Suggests related topics for further reading.,S,1,Static content with linked references.,https://www.crohnsandcolitis.com/ulcerative-colitis/targeted-treatments,recommended_topics,Related topics section,Check for link accuracy and relevance.
Crohn’s Disease Severity and Progression,Utility Navigation,"Provides quick access to utility links such as contact, subscribe, and group sites.",M,1,Includes accessibility features for navigation and integration with site-wide functionalities.,https://www.crohnsandcolitis.com/crohns/severity-and-progression,global_utility_navigation,Utility strip,No direct match in catalog.
Crohn’s Disease Severity and Progression,Primary Header,"Contains the main branding, logo, and primary navigation links.",M,1,Involves branding and primary navigation setup.,https://www.crohnsandcolitis.com/crohns/severity-and-progression,primary_header,Main navigation,No direct match in catalog.
Crohn’s Disease Severity and Progression,Hero Section,Highlights the main topic of the page with an image and headline.,S,1,Simple design with image and heading.,https://www.crohnsandcolitis.com/crohns/severity-and-progression,hero_section,Hero banner,Matched with catalog entry for Hero.
Crohn’s Disease Severity and Progression,Main Navigation,Provides the primary navigation menu for the site.,M,1,Deep navigation structure and accessibility features.,https://www.crohnsandcolitis.com/crohns/severity-and-progression,main_navigation,Primary navigation,No direct match in catalog.
Crohn’s Disease Severity and Progression,Content Introduction,Introduces the main content with a title and brief description.,S,1,Simple introductory content block.,https://www.crohnsandcolitis.com/crohns/severity-and-progression,content_intro,Introduction text,No direct match in catalog.
Crohn’s Disease Severity and Progression,Rich Text Section,Displays detailed information about the topic in text format.,S,1,Basic text content display.,https://www.crohnsandcolitis.com/crohns/severity-and-progression,rich_text_section,Text content,No direct match in catalog.
