Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Enroll-now,Primary Header,Displays main branding and navigation elements.,M,1,Includes branding and primary navigation with dropdowns.,https://www.savewithays.com/enroll-now,primary_header,Main navigation,No matching block found in AEM catalog.
Enroll-now,Main Navigation,Contains primary navigation menu links.,M,1,Deep navigation with potential submenu interactions.,https://www.savewithays.com/enroll-now,main_navigation,Primary navigation,No matching block found in AEM catalog.
Enroll-now,Content Columns,Arranges content into structured columns.,M,1,Column-based layout requiring responsive design.,https://www.savewithays.com/enroll-now,content_columns,Structured columns,No matching block found in AEM catalog.
Enroll-now,Hero Section,Highlights the page's focus with an image and call-to-action.,M,1,Prominent hero image with interactive elements.,https://www.savewithays.com/enroll-now,hero_section,Hero section,Mapped to AEM catalog block 'Hero'.
Enroll-now,Enrollment Form,Provides a form for enrollment.,C,1,Form with potential validations and backend integrations.,https://www.savewithays.com/enroll-now,enrollment_form,Enrollment form,Mapped to AEM catalog block 'Form'.
Enroll-now,Footer Navigation,Displays footer links to resources and legal information.,S,1,Static footer links without dynamic content.,https://www.savewithays.com/enroll-now,footer_navigation,Footer navigation,Mapped to AEM catalog block 'Footer'.
Enroll-now,Footer Legal,Contains legal disclaimers and copyrights.,S,1,Static legal text without dynamic content.,https://www.savewithays.com/enroll-now,footer_legal,Footer legal,Mapped to AEM catalog block 'Footer'.
Unsubscribe,Utility Navigation,Provides quick access to important links and resources.,S,1,Simple navigation links without complex interactions.,https://www.savewithays.com/unsubscribe,utility_navigation,Utility strip,No matching catalog entry found.
Unsubscribe,Primary Navigation,Main navigation menu for the site.,M,1,Contains hierarchical menus and submenus.,https://www.savewithays.com/unsubscribe,primary_navigation,Main navigation,No matching catalog entry found.
Unsubscribe,Hero Section,Main visual and introductory content of the page.,M,1,Includes prominent visual assets and dynamic content.,https://www.savewithays.com/unsubscribe,hero_section,Hero banner,No matching catalog entry found.
Unsubscribe,Unsubscribe Form,Form for users to unsubscribe from services.,C,1,"Form handling, validation, and potential CAPTCHA integration.",https://www.savewithays.com/unsubscribe,unsubscribe_form,Form,No matching catalog entry found.
Unsubscribe,Footer Links,Links to additional resources and legal information.,S,1,Simple list of links.,https://www.savewithays.com/unsubscribe,footer_links,Footer navigation,No matching catalog entry found.
Unsubscribe,Footer Legal Text,Legal disclaimers and copyright information.,S,1,Static text content.,https://www.savewithays.com/unsubscribe,footer_legal,Footer legal,No matching catalog entry found.
