Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
ELAHERE® videos and resources | HCP,Eye Care Videos Section,Provides information and videos about managing ocular adverse reactions.,M,1,Includes media and educational content.,https://www.elaherehcp.com/support-resources/elahere-videos,eye_care_videos_section,Video Information Section,No direct match found in the catalog.
ELAHERE® videos and resources | HCP,Eye Care Video Cards,Displays video cards related to eye care management.,M,1,Multiple cards with individual media and text content.,https://www.elaherehcp.com/support-resources/elahere-videos,eye_care_video_cards,Video Cards Grid,template tpl_1
ELAHERE® videos and resources | HCP,Patient Testimonials Section,Highlights patient stories and experiences with ELAHERE.,M,1,Includes narrative content and media.,https://www.elaherehcp.com/support-resources/elahere-videos,patient_testimonials_section,Testimonial Section,No direct match found in the catalog.
ELAHERE® videos and resources | HCP,Patient Testimonial Cards,Displays video cards featuring patient testimonials.,M,1,Multiple cards with individual media and text content.,https://www.elaherehcp.com/support-resources/elahere-videos,patient_testimonial_cards,Video Cards Grid,template tpl_1
ELAHERE® videos and resources | HCP,Call-to-Action Cards,Provides actionable links for connecting with a representative or enrolling patients.,M,1,Actionable cards with links and text.,https://www.elaherehcp.com/support-resources/elahere-videos,cta_cards,Call-to-Action Cards,template tpl_1
ELAHERE® videos and resources | HCP,Footer,Contains site-wide footer content and links.,S,1,"Static content, no dynamic behavior.",https://www.elaherehcp.com/support-resources/elahere-videos,footer,Site Footer,template tpl_1
Why FRα testing matters | Learn more about FRα-positive ovarian cancer treatment,Global Header,Primary header featuring branding and navigation.,M,1,Includes branding and navigation features.,https://www.elaherehcp.com/fra-and-elahere/why-testing-matters,global_header,Main navigation,Critical for site-wide navigation.
Why FRα testing matters | Learn more about FRα-positive ovarian cancer treatment,Hero Section,Prominent section for title and introductory content.,M,1,Requires custom styling and responsive design.,https://www.elaherehcp.com/fra-and-elahere/why-testing-matters,hero_section,Hero with title and subtitle,Sets the initial impression of the page.
Why FRα testing matters | Learn more about FRα-positive ovarian cancer treatment,Anchor Navigation,Quick navigation links for page sections.,S,1,Simple link structure.,https://www.elaherehcp.com/fra-and-elahere/why-testing-matters,anchor_navigation,Anchor links,Enhances usability for long pages.
Why FRα testing matters | Learn more about FRα-positive ovarian cancer treatment,Subpage Navigation,Navigation for related subpages.,S,1,Basic navigation links.,https://www.elaherehcp.com/fra-and-elahere/why-testing-matters,subpage_navigation,Subpage links,Facilitates navigation between related content.
Why FRα testing matters | Learn more about FRα-positive ovarian cancer treatment,FRα Expression Section,Explains the role of FRα in ovarian cancer.,M,1,Includes multimedia and detailed content.,https://www.elaherehcp.com/fra-and-elahere/why-testing-matters,fra_expression_section,Content with multimedia,Educational section on FRα.
Why FRα testing matters | Learn more about FRα-positive ovarian cancer treatment,Statistics Cards,Displays key ovarian cancer statistics.,M,1,Requires responsive card layout.,https://www.elaherehcp.com/fra-and-elahere/why-testing-matters,statistics_cards,Statistical data cards,Engages users with visual data representation.
Why FRα testing matters | Learn more about FRα-positive ovarian cancer treatment,NCCN Guidelines Section,Details NCCN recommendations.,M,1,Structured content with images.,https://www.elaherehcp.com/fra-and-elahere/why-testing-matters,nccn_guidelines_section,Guideline overview,Provides authoritative guidance.
Why FRα testing matters | Learn more about FRα-positive ovarian cancer treatment,Role of FRα Section,Explains FRα's role in ovarian cancer.,M,1,Includes detailed content and visuals.,https://www.elaherehcp.com/fra-and-elahere/why-testing-matters,role_of_fra_section,Educational content,Supports understanding of FRα's significance.
Why FRα testing matters | Learn more about FRα-positive ovarian cancer treatment,MOD & MOA Section,Describes ELAHERE's mechanism of action.,C,1,Complex multimedia and detailed explanations.,https://www.elaherehcp.com/fra-and-elahere/why-testing-matters,mod_moa_section,Mechanism of action,Critical for understanding the treatment.
Why FRα testing matters | Learn more about FRα-positive ovarian cancer treatment,Action Cards,Encourages user engagement with calls-to-action.,M,1,Interactive card design.,https://www.elaherehcp.com/fra-and-elahere/why-testing-matters,action_cards,Call-to-action cards,Drives user interaction.
Why FRα testing matters | Learn more about FRα-positive ovarian cancer treatment,ISI Section,Important safety information.,M,1,Critical compliance content.,https://www.elaherehcp.com/fra-and-elahere/why-testing-matters,isi_section,Safety information,Essential for regulatory compliance.
Why FRα testing matters | Learn more about FRα-positive ovarian cancer treatment,References Section,Lists content references and citations.,S,1,Simple text layout.,https://www.elaherehcp.com/fra-and-elahere/why-testing-matters,references_section,Reference list,Supports credibility and compliance.
Why FRα testing matters | Learn more about FRα-positive ovarian cancer treatment,Footer,Footer with navigation and additional information.,M,1,Includes structured navigation and contact information.,https://www.elaherehcp.com/fra-and-elahere/why-testing-matters,footer,Footer navigation,Provides site-wide accessibility.
ELAHERE® dosing and administration calculator | HCP,Global Header,Header section including branding and navigation elements.,M,1,Includes navigation and branding integration.,https://www.elaherehcp.com/dosing/preparation-administration,global_header,Primary navigation and branding.,Requires accessibility compliance for navigation.
ELAHERE® dosing and administration calculator | HCP,Hero Section,Prominent hero section introducing the page's main topic.,M,1,Visual prominence and potential interactivity.,https://www.elaherehcp.com/dosing/preparation-administration,main_hero,Visual hero with headline.,Ensure responsiveness and cross-browser compatibility.
ELAHERE® dosing and administration calculator | HCP,Anchor Navigation,Navigation links for quick access to page sections.,M,1,Requires smooth scrolling and link anchoring.,https://www.elaherehcp.com/dosing/preparation-administration,anchor_navigation,Section anchor links.,Accessibility for keyboard navigation is critical.
ELAHERE® dosing and administration calculator | HCP,Subpage Navigation,Navigation links for related subpages.,M,1,Handles hierarchical navigation.,https://www.elaherehcp.com/dosing/preparation-administration,subpage_navigation,Subpage navigation links.,Integration with site structure is essential.
ELAHERE® dosing and administration calculator | HCP,Prophylactic Medications Section,Details on medications to manage infusion experiences.,M,1,Includes medical content and tabular data.,https://www.elaherehcp.com/dosing/preparation-administration,prophylactic_medications,Informational section.,Ensure medical accuracy and clarity.
ELAHERE® dosing and administration calculator | HCP,Dosage Calculation Section,Information and cards related to dosage and AIBW calculations.,C,1,Interactive elements and critical data calculations.,https://www.elaherehcp.com/dosing/preparation-administration,dosage_calculation,Interactive dosage cards.,Requires precise data handling.
ELAHERE® dosing and administration calculator | HCP,AIBW Calculator,Interactive calculator for determining AIBW-based dosages.,C,1,Requires interactive logic and validation.,https://www.elaherehcp.com/dosing/preparation-administration,aibw_calculator,Interactive calculator.,Critical for user decision-making.
ELAHERE® dosing and administration calculator | HCP,Preparation Instructions,Step-by-step instructions for preparing ELAHERE.,M,1,Sequential visual and textual content.,https://www.elaherehcp.com/dosing/preparation-administration,preparation_instructions,Step-by-step guide.,Ensure clarity and usability.
ELAHERE® dosing and administration calculator | HCP,Administration Instructions,Guidelines and steps for administering ELAHERE.,M,1,Detailed procedural content.,https://www.elaherehcp.com/dosing/preparation-administration,administration_instructions,Administration guide.,Requires precise instructional design.
ELAHERE® dosing and administration calculator | HCP,Downloadable Resources,Links to download additional resources like booklets and information sheets.,S,1,Simple link aggregation.,https://www.elaherehcp.com/dosing/preparation-administration,download_resources,Resource links.,Ensure easy access and usability.
ELAHERE® dosing and administration calculator | HCP,Important Safety Information,Section displaying safety information and references.,M,1,Critical compliance and legal requirements.,https://www.elaherehcp.com/dosing/preparation-administration,isi_section,Safety information display.,Ensure compliance with legal standards.
ELAHERE® dosing and administration calculator | HCP,References Section,Citations and references for the information provided.,S,1,Simple textual content.,https://www.elaherehcp.com/dosing/preparation-administration,references_section,Reference list.,Ensure accuracy and formatting.
ELAHERE® dosing and administration calculator | HCP,Global Footer,Footer section with additional navigation and site information.,M,1,Includes navigation and legal links.,https://www.elaherehcp.com/dosing/preparation-administration,global_footer,Footer navigation and details.,Accessibility compliance is key.
ELAHERE® dosing and administration calculator | HCP,Exit Modal,Modal dialog displayed upon exit intent.,M,1,Requires event handling and UI design.,https://www.elaherehcp.com/dosing/preparation-administration,exit_modal,Exit intent modal.,Ensure responsive and accessible design.
ELAHERE® safety and ocular side effects | HCP,Global Header,Primary navigation and branding elements.,M,1,"Includes navigation and branding, requiring accessibility considerations.",https://www.elaherehcp.com/safety/,global_header,Main navigation,May include dropdown menus and interactive features.
ELAHERE® safety and ocular side effects | HCP,Hero Section,Highlights the main message and purpose of the page.,M,1,Often includes visual elements and dynamic content.,https://www.elaherehcp.com/safety/,hero_section,Hero banner,Typically the first visual component users encounter.
ELAHERE® safety and ocular side effects | HCP,Anchor Navigation,Provides quick links to different sections of the page.,S,1,Static links with minimal interactivity.,https://www.elaherehcp.com/safety/,anchor_navigation,Utility strip,Useful for quick navigation.
ELAHERE® safety and ocular side effects | HCP,Subpage Navigation,Links to related subpages for further exploration.,S,1,Simple link set with minimal styling.,https://www.elaherehcp.com/safety/,subpage_navigation,Utility strip,Enhances user navigation experience.
ELAHERE® safety and ocular side effects | HCP,Most Common ARs Section,Displays adverse reactions occurring in 10% or more patients.,M,1,Includes tabular data and statistical presentation.,https://www.elaherehcp.com/safety/,most_common_ars,Data table,Requires accurate data representation.
ELAHERE® safety and ocular side effects | HCP,Laboratory Abnormalities Section,Details laboratory abnormalities observed in the study.,M,1,Similar to the Most Common ARs Section in structure.,https://www.elaherehcp.com/safety/,laboratory_abnormalities,Data table,Includes detailed medical data.
ELAHERE® safety and ocular side effects | HCP,Additional ARs of Interest,Lists additional adverse reactions of interest.,M,1,Requires careful categorization and presentation.,https://www.elaherehcp.com/safety/,additional_ars_interest,Data table,Supports detailed medical insights.
ELAHERE® safety and ocular side effects | HCP,Ocular ARs Section,Provides information on ocular adverse reactions.,M,1,Includes specific medical conditions and data.,https://www.elaherehcp.com/safety/,ocular_ars,Data table,Focuses on ocular-related data.
ELAHERE® safety and ocular side effects | HCP,Longer-Term Follow-Up,Summarizes findings from longer-term follow-up studies.,M,1,Includes longitudinal data and insights.,https://www.elaherehcp.com/safety/,longer_term_follow_up,Summary section,Highlights long-term study outcomes.
ELAHERE (mirvetuximab soravtansine-gynx) treats FRα-positive ovarian cancer,Global Header,Renders the page's header with navigation and branding elements.,M,1,Includes navigation and branding which may require dynamic content updates.,https://www.elaherehcp.com/,global_header,Main navigation,Matched to AEM catalog as 'Header'.
ELAHERE (mirvetuximab soravtansine-gynx) treats FRα-positive ovarian cancer,Hero Section,Displays a prominent image and introductory content about the product.,M,1,Includes image and text styling with potential for responsive design.,https://www.elaherehcp.com/,hero_section,Hero banner,Matched to AEM catalog as 'Hero'.
ELAHERE (mirvetuximab soravtansine-gynx) treats FRα-positive ovarian cancer,Hero Disclaimer,Presents disclaimer text within the hero section.,S,1,Simple text presentation.,https://www.elaherehcp.com/,hero_disclaimer,Disclaimer text,No direct match found in AEM catalog.
ELAHERE (mirvetuximab soravtansine-gynx) treats FRα-positive ovarian cancer,Hero Statistics,Displays key statistics and data points.,M,1,Data presentation with potential interactive elements.,https://www.elaherehcp.com/,hero_statistics,Statistics display,No direct match found in AEM catalog.
ELAHERE (mirvetuximab soravtansine-gynx) treats FRα-positive ovarian cancer,Call-to-Action Cards,Provides quick links to key resources and information.,M,1,Includes multiple linked cards with styling.,https://www.elaherehcp.com/,cta_cards,Action cards,Matched to AEM catalog as 'Cards'.
ELAHERE (mirvetuximab soravtansine-gynx) treats FRα-positive ovarian cancer,Indication Statement,Details the product's indication and usage.,M,1,Text-heavy section with potential for compliance considerations.,https://www.elaherehcp.com/,indication_statement,Indication text,No direct match found in AEM catalog.
ELAHERE (mirvetuximab soravtansine-gynx) treats FRα-positive ovarian cancer,Important Safety Information,Provides safety information about the product.,M,1,Critical text content with potential for legal review.,https://www.elaherehcp.com/,isi_section,Safety information,No direct match found in AEM catalog.
ELAHERE (mirvetuximab soravtansine-gynx) treats FRα-positive ovarian cancer,References Section,Lists references and citations for product information.,S,1,Simple list presentation.,https://www.elaherehcp.com/,references_section,References list,No direct match found in AEM catalog.
ELAHERE (mirvetuximab soravtansine-gynx) treats FRα-positive ovarian cancer,Global Footer,Renders the page footer with navigation and company information.,M,1,Includes navigation and branding which may require dynamic content updates.,https://www.elaherehcp.com/,global_footer,Footer navigation,Matched to AEM catalog as 'Footer'.
ELAHERE® request a rep | HCP,Skip to Main Content Link,Provides a link for users to skip directly to the main content area of the page.,S,1,Simple accessibility feature with minimal implementation complexity.,https://www.elaherehcp.com/request-a-rep,skip_to_main_content,Utility strip,This block is critical for accessibility compliance.
ELAHERE® request a rep | HCP,Site Header,Contains the primary navigation and branding for the site.,M,1,"Includes navigation and branding, requiring moderate configuration.",https://www.elaherehcp.com/request-a-rep,header,Main navigation,Ensure the navigation is fully accessible and styled appropriately.
ELAHERE® request a rep | HCP,Hero Section,Highlights the main title and purpose of the page.,S,1,Simple content display with minimal interactive elements.,https://www.elaherehcp.com/request-a-rep,hero_section,Hero banner,Ensure the title and purpose are visually prominent.
ELAHERE® request a rep | HCP,Request Form,Embeds the form for requesting an ELAHERE representative.,C,1,Integration with external form services and potential accessibility requirements.,https://www.elaherehcp.com/request-a-rep,main_form,Interactive form,Requires integration with external form service and thorough testing for usability.
ELAHERE® request a rep | HCP,Safety Information,Displays critical safety information related to the product.,M,1,Essential content requiring compliance checks and proper styling.,https://www.elaherehcp.com/request-a-rep,important_safety_information,Content block,Ensure compliance with legal requirements and accessibility standards.
ELAHERE® request a rep | HCP,Site Footer,Contains site-wide footer content including links and legal information.,M,1,"Requires configuration of links, legal information, and styling.",https://www.elaherehcp.com/request-a-rep,footer,Footer,Ensure all links and legal information are accurate and accessible.
ELAHERE® request a rep | HCP,Exit Modal,Provides an exit modal dialog for user interactions.,C,1,Interactive component requiring advanced scripting and accessibility considerations.,https://www.elaherehcp.com/request-a-rep,exit_modal,Modal dialog,Ensure modal is implemented with proper accessibility and usability standards.
ELAHERE® eye care | Managing potential eye problems | HCP,Global Header,Provides navigation and branding elements.,M,1,Involves navigation with potential accessibility considerations.,https://www.elaherehcp.com/eye-care,global_header,Main navigation,Requires custom mapping for its specific design.
ELAHERE® eye care | Managing potential eye problems | HCP,Hero Section,Displays a prominent title and introductory content.,M,1,Includes large images and text requiring proper responsive design.,https://www.elaherehcp.com/eye-care,hero_section,Hero banner,Matches catalog entry for 'Hero'.
ELAHERE® eye care | Managing potential eye problems | HCP,Anchor Navigation,Provides quick navigation to specific page sections.,M,1,Requires smooth scrolling and accessibility checks.,https://www.elaherehcp.com/eye-care,anchor_navigation,Anchor navigation,No direct match in catalog.
ELAHERE® eye care | Managing potential eye problems | HCP,Ocular Management Section,Details ocular adverse reaction management.,M,1,Includes complex medical-specific content and visuals.,https://www.elaherehcp.com/eye-care,ocular_management_section,Informational content,Custom implementation required.
ELAHERE® eye care | Managing potential eye problems | HCP,Resources Cards,Provides resource cards for forms and kits.,M,1,Involves card layouts with dynamic content.,https://www.elaherehcp.com/eye-care,resources_cards,Resource cards,Requires specific styling for equal-height rows.
ELAHERE® eye care | Managing potential eye problems | HCP,Find Eye Doctor Section,Helps users locate eye doctors.,M,1,Integrates external links and user interaction.,https://www.elaherehcp.com/eye-care,find_eye_doctor_section,Search assistance,Customizable for external API integration.
ELAHERE® eye care | Managing potential eye problems | HCP,Eye Care Videos Section,Features videos on eye care management.,M,1,Includes video embedding and responsive layout.,https://www.elaherehcp.com/eye-care,eye_care_videos_section,Video gallery,Requires custom styling and layout.
ELAHERE® eye care | Managing potential eye problems | HCP,Video Resources,Showcases videos with descriptions and thumbnails.,M,1,Handles video embedding with lazy loading.,https://www.elaherehcp.com/eye-care,video_resources,Video cards,Matches catalog entry for 'Video'.
ELAHERE® eye care | Managing potential eye problems | HCP,Support Resources,Provides support links for eye care.,M,1,Includes card layouts with actionable links.,https://www.elaherehcp.com/eye-care,support_resources,Support cards,Custom implementation needed for resource linking.
ELAHERE® eye care | Managing potential eye problems | HCP,Footer,Displays footer content with additional links and information.,S,1,Basic layout and styling.,https://www.elaherehcp.com/eye-care,footer,Page footer,Matches catalog entry for 'Footer'.
