Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
CLL Treatment Options | Living With CLL,Call-to-Action Section,Encourages users to learn more about specific treatment options.,S,1,Static content with emphasis on action-oriented messaging.,https://www.cllcancer.com/cll-treatments,cta_section,Call-to-action,No direct match in catalog.,screenshots/blocks/cta_section__default.png
CLL Treatment Options | Living With CLL,References Accordion,Accordion listing references for the provided information.,M,2,Interactive accordion requiring JavaScript functionality.,https://www.cllcancer.com/cll-treatments,references_accordion,Expandable sections,Matched to catalog.,screenshots/blocks/references_accordion__default.png
Find a Provider | Living With CLL,Hero Banner,Highlights the main message and call-to-action for the page.,S,1,Static content with basic styling.,https://www.cllcancer.com/find-a-provider,hero_banner,Hero section,Matched to 'Hero' in the AEM catalog.,screenshots/blocks/hero_banner__default.png
Find a Provider | Living With CLL,Introduction Text,Provides introductory information about finding a healthcare provider.,S,1,Simple text block without interactive elements.,https://www.cllcancer.com/find-a-provider,intro_text,Introduction,No direct match found in the AEM catalog.,screenshots/blocks/intro_text__default.png
Find a Provider | Living With CLL,Provider Locator Form,Allows users to search for healthcare providers based on location and other criteria.,C,1,Complex form with multiple inputs and dynamic results.,https://www.cllcancer.com/find-a-provider,provider_locator_form,Search form,Matched to 'Form' in the AEM catalog.,screenshots/blocks/provider_locator_form__default.png
Find a Provider | Living With CLL,Provider Results,Displays the search results for healthcare providers.,M,1,Dynamic content generated based on user input.,https://www.cllcancer.com/find-a-provider,provider_results,Results display,No direct match found in the AEM catalog.,screenshots/blocks/provider_results__default.png
Find a Provider | Living With CLL,Additional Information,Provides additional notes and disclaimers about the provider directory.,S,1,Static informational content.,https://www.cllcancer.com/find-a-provider,additional_info,Information block,No direct match found in the AEM catalog.,screenshots/blocks/additional_info__default.png
Find a Provider | Living With CLL,CTA Columns,Displays call-to-action sections with links to related resources.,M,2,Interactive elements with links and images.,https://www.cllcancer.com/find-a-provider,cta_columns,Call-to-action,No direct match found in the AEM catalog.,screenshots/blocks/cta_columns__default.png
Find a Provider | Living With CLL,Footer Logos,Displays logos of associated organizations.,S,2,Static image content within the footer.,https://www.cllcancer.com/find-a-provider,footer_logos,Footer logos,Matched to 'Footer' in the AEM catalog.,screenshots/blocks/footer_logos__default.png
Goals of Therapy - Minimal Residual Disease (MRD),Before Treatment Section,Provides information about the state of CLL before treatment.,S,1,Simple text and image layout.,https://www.cllcancer.com/cll-goals-of-therapy/cll-goals-mrd,before_treatment_section,Informational section,No direct match found in AEM catalog.,screenshots/blocks/before_treatment_section__default.png
Goals of Therapy - Minimal Residual Disease (MRD),Detectable MRD Section,Explains the condition of detectable MRD after treatment.,S,1,Simple text and image layout.,https://www.cllcancer.com/cll-goals-of-therapy/cll-goals-mrd,detectable_mrd_section,Informational section,No direct match found in AEM catalog.,screenshots/blocks/detectable_mrd_section__default.png
Goals of Therapy - Minimal Residual Disease (MRD),Undetectable MRD Section,Describes the state of undetectable MRD after treatment.,S,1,Simple text and image layout.,https://www.cllcancer.com/cll-goals-of-therapy/cll-goals-mrd,undetectable_mrd_section,Informational section,No direct match found in AEM catalog.,screenshots/blocks/undetectable_mrd_section__default.png
What Is Chronic Lymphocytic Leukemia? | Living With CLL,Risk Factors Section,Details about risk factors associated with CLL.,S,1,Informational content without interactive elements.,https://www.cllcancer.com/what-is-cll,content_section_risk_factors,Risk factors,Explains contributing factors related to CLL.,screenshots/blocks/content_section_risk_factors__default.png
What Is Chronic Lymphocytic Leukemia? | Living With CLL,Diagnosis Section,Information on how CLL is diagnosed.,S,1,Informational content without interactive elements.,https://www.cllcancer.com/what-is-cll,diagnosis_section,Diagnosis details,Provides diagnostic information for CLL.,screenshots/blocks/diagnosis_section__default.png
What Is Chronic Lymphocytic Leukemia? | Living With CLL,Tabs Section,Tabbed content for staging and related information.,M,1,Interactive tabs with dynamic content loading.,https://www.cllcancer.com/what-is-cll,tabs_section,Tabbed interface,Organizes complex information into manageable sections.,screenshots/blocks/tabs_section__default.png
What Is Chronic Lymphocytic Leukemia? | Living With CLL,Quick Facts Cards,Displays quick facts about CLL in a card layout.,M,1,Requires layout and responsiveness for card design.,https://www.cllcancer.com/what-is-cll,quick_facts_cards,Fact cards,Highlights key information in a visually accessible format.,screenshots/blocks/quick_facts_cards__default.png
What Is Chronic Lymphocytic Leukemia? | Living With CLL,Symptoms Icons,Icons and descriptions of CLL symptoms.,M,1,Involves image integration and descriptive text.,https://www.cllcancer.com/what-is-cll,symptoms_icons,Icon-based information,Visual representation of symptoms for better understanding.,screenshots/blocks/symptoms_icons__default.png
What Is Chronic Lymphocytic Leukemia? | Living With CLL,Footer References,Accordion containing references and citations.,M,1,Interactive accordion with collapsible sections.,https://www.cllcancer.com/what-is-cll,footer_references,References accordion,Provides additional information in a compact format.,screenshots/blocks/footer_references__default.png
Setting Goals for CLL Treatment | Living With CLL,Know Your Goals Section,Provides information on setting treatment goals.,M,1,Custom content layout with potential interactivity.,https://www.cllcancer.com/cll-goals-of-therapy,know_your_goals_section,Informational content,Requires content customization.,screenshots/blocks/know_your_goals_section__default.png
Setting Goals for CLL Treatment | Living With CLL,Explore Treatment Options,Highlights factors affecting treatment choices.,M,1,Card layout with images and text.,https://www.cllcancer.com/cll-goals-of-therapy,explore_treatment_options,Content cards,Provides structured information.,screenshots/blocks/explore_treatment_options__default.png
Setting Goals for CLL Treatment | Living With CLL,How to Talk With Your Doctor,Offers resources for discussing treatment with a doctor.,M,1,Card layout with links or downloads.,https://www.cllcancer.com/cll-goals-of-therapy,how_to_talk_with_doctor,Resource cards,Focuses on user guidance.,screenshots/blocks/how_to_talk_with_doctor__default.png
Setting Goals for CLL Treatment | Living With CLL,Treatment Response Terminology,Explains terms related to treatment responses.,M,1,Column-based layout for content organization.,https://www.cllcancer.com/cll-goals-of-therapy,treatment_response_terminology,Content columns,Structured textual explanation.,screenshots/blocks/treatment_response_terminology__default.png
Setting Goals for CLL Treatment | Living With CLL,MRD Section,Details about Minimal Residual Disease and its implications.,M,1,Column-based layout with emphasized sections.,https://www.cllcancer.com/cll-goals-of-therapy,mrd_section,Highlighted content,Requires specific styling for emphasis.,screenshots/blocks/mrd_section__default.png
Support and Resources for CLL Patients | Living With CLL,Support Intro Text,Provides introductory content for the page.,S,1,Static text content.,https://www.cllcancer.com/cll-support,support_intro_text,Introductory text,Verify content alignment and styling.,screenshots/blocks/support_intro_text__default.png
Support and Resources for CLL Patients | Living With CLL,Partner Organizations,Displays a list of partner organizations.,M,1,Grid layout and responsive design.,https://www.cllcancer.com/cll-support,partner_organizations,Logo cards,Ensure logos are accessible with alt text.,screenshots/blocks/partner_organizations__default.png
Support and Resources for CLL Patients | Living With CLL,CLL Information Sites,Lists external resources for CLL information.,M,1,Includes multiple external links.,https://www.cllcancer.com/cll-support,cll_information_sites,Resource links,Check for broken or outdated links.,screenshots/blocks/cll_information_sites__default.png
Sitemap | Living With CLL,Sitemap Links,Displays the sitemap with categorized links for site navigation.,M,1,Categorized links with potential for deep linking.,https://www.cllcancer.com/site-map,sitemap_links,Sitemap display,No direct match found in catalog.,screenshots/blocks/sitemap_links__default.png
How Much Does CLL Treatment Cost? | Living With CLL,Section Navigation,Sticky navigation for quick access to page sections.,M,1,Sticky behavior requires JavaScript and CSS integration.,https://www.cllcancer.com/cost-of-cll-treatment,section_navigation,Sticky navigation,No direct match found in the AEM catalog.,screenshots/blocks/section_navigation__default.png
How Much Does CLL Treatment Cost? | Living With CLL,Understanding Cost,Explains the financial considerations of CLL treatment.,M,1,Content-driven section with potential for dynamic updates.,https://www.cllcancer.com/cost-of-cll-treatment,understanding_cost_section,Informational content,No direct match found in the AEM catalog.,screenshots/blocks/understanding_cost_section__default.png
How Much Does CLL Treatment Cost? | Living With CLL,Cost Factors,Details the factors impacting the cost of CLL treatment.,M,1,Content-driven section with potential for dynamic updates.,https://www.cllcancer.com/cost-of-cll-treatment,cost_factors_section,Informational content,No direct match found in the AEM catalog.,screenshots/blocks/cost_factors_section__default.png
How Much Does CLL Treatment Cost? | Living With CLL,Supportive Care,Information on palliative care and its benefits.,M,1,Content-driven section with potential for dynamic updates.,https://www.cllcancer.com/cost-of-cll-treatment,supportive_care_section,Informational content,No direct match found in the AEM catalog.,screenshots/blocks/supportive_care_section__default.png
How Much Does CLL Treatment Cost? | Living With CLL,COVID-19 Impact,Discusses managing CLL during the COVID-19 pandemic.,M,1,Content-driven section with potential for dynamic updates.,https://www.cllcancer.com/cost-of-cll-treatment,covid_impact_section,Informational content,No direct match found in the AEM catalog.,screenshots/blocks/covid_impact_section__default.png
How Much Does CLL Treatment Cost? | Living With CLL,Image CTA Columns,Columns with call-to-action links for exploring treatments and signing up.,M,1,Includes interactive call-to-action elements.,https://www.cllcancer.com/cost-of-cll-treatment,image_cta_columns,CTA grid,No direct match found in the AEM catalog.,screenshots/blocks/image_cta_columns__default.png
