Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
Site Map | EMBLAVEO™,Important Safety Information,Displays critical safety and usage information for the product.,M,9,Legal and compliance requirements for information display.,https://www.emblaveo.com/sitemap,important_safety_information,Safety information,Needs to ensure high visibility and accessibility compliance.,screenshots/blocks/important_safety_information__default.png
Videos | EMBLAVEO™,Utility Navigation,Provides quick access to utility links.,S,1,Simple navigation links without advanced functionality.,https://www.emblaveo.com/videos,utility_navigation,Utility strip,No exact match found in the AEM catalog.,screenshots/blocks/utility_navigation__default.png
Videos | EMBLAVEO™,Video Player,Displays video content on the page.,M,1,Includes video embedding and lazy loading.,https://www.emblaveo.com/videos,video_player,Embedded video,Matched with AEM Video block.,screenshots/blocks/video_player__default.png
Changing Resistance,Utility Navigation,"Provides quick access to key links, including safety and prescribing details.",S,5,Basic navigation with limited links.,https://www.emblaveo.com/changing-resistance,global_utility_navigation,Utility strip,May require accessibility enhancements.,screenshots/blocks/global_utility_navigation__default.png
Changing Resistance,Content Section,Provides detailed information on antimicrobial resistance.,M,1,Rich content requiring semantic HTML and styling.,https://www.emblaveo.com/changing-resistance,content_section_1,Informational content,May include embedded charts or diagrams.,screenshots/blocks/content_section_1__default.png
Changing Resistance,Line Chart,Interactive chart showcasing data trends.,M,1,Requires integration with charting libraries.,https://www.emblaveo.com/changing-resistance,line_chart,Data visualization,Ensure accessibility for interactive elements.,screenshots/blocks/line_chart__default.png
Changing Resistance,CRE Section,Discusses CRE threats and statistics.,M,1,Detailed content with potential interactive elements.,https://www.emblaveo.com/changing-resistance,cre_section,Informational content,May include collapsible sections or embedded media.,screenshots/blocks/cre_section__default.png
Changing Resistance,Columns Section,Two-column layout for presenting data.,S,1,Simple layout with responsive adjustments.,https://www.emblaveo.com/changing-resistance,columns_section,Data layout,Ensure proper spacing and alignment.,screenshots/blocks/columns_section__default.png
Changing Resistance,MBL Section,Details on MBL-producing Enterobacterales.,M,1,Rich content requiring semantic HTML and styling.,https://www.emblaveo.com/changing-resistance,mbl_section,Informational content,Content may include dynamic updates or embedded media.,screenshots/blocks/mbl_section__default.png
Changing Resistance,Stenotrophomonas Section,Information on Stenotrophomonas maltophilia.,M,1,Detailed content with potential interactive elements.,https://www.emblaveo.com/changing-resistance,stenotrophomonas_section,Informational content,Ensure semantic structure and accessibility.,screenshots/blocks/stenotrophomonas_section__default.png
Changing Resistance,References Section,Lists citations and references for provided data.,S,1,Static content with structured layout.,https://www.emblaveo.com/changing-resistance,references_section,Reference list,Ensure accurate formatting and linking.,screenshots/blocks/references_section__default.png
Changing Resistance,Safety Information,Displays important safety and usage information.,M,1,Requires structured layout and potential interactivity.,https://www.emblaveo.com/changing-resistance,safety_information,Informational form,May include expandable sections or links.,screenshots/blocks/safety_information__default.png
Stay Connected | EMBLAVEO™,Registration Form,Enables user registration via an embedded form.,C,1,"Forms require validation, accessibility, and potential integration with backend systems.",https://www.emblaveo.com/registration,registration_form,Form embed,Mapped to 'Form' block in AEM catalog.,screenshots/blocks/registration_form__default.png
Stay Connected | EMBLAVEO™,Back to Top,Allows users to navigate back to the top of the page.,S,2,Simple button functionality with minimal interactivity.,https://www.emblaveo.com/registration,back_to_top_button,Scroll-to-top button,No direct mapping found in AEM catalog.,screenshots/blocks/back_to_top_button__default.png
Clinical Data | EMBLAVEO™,Study Design Section,Provides details about the study design and patient randomization.,M,1,Includes structured data presentation.,https://www.emblaveo.com/clinical-data,study_design_section,Study design,No direct mapping found in the catalog.,screenshots/blocks/study_design_section__default.png
Clinical Data | EMBLAVEO™,Patient Population Section,Describes the patient demographics and characteristics.,M,1,Contains detailed demographic information.,https://www.emblaveo.com/clinical-data,patient_population_section,Patient demographics,No direct mapping found in the catalog.,screenshots/blocks/patient_population_section__default.png
Clinical Data | EMBLAVEO™,Efficacy Section,Presents efficacy data and analysis for the treatment.,C,1,Complex data visualization and analysis.,https://www.emblaveo.com/clinical-data,efficacy_section,Efficacy data,No direct mapping found in the catalog.,screenshots/blocks/efficacy_section__default.png
Susceptibility Testing | EMBLAVEO™,Section Navigation,Provides navigation links to page sections.,S,2,Simple navigation links without advanced features.,https://www.emblaveo.com/susceptibility-testing,section_navigation,Section links,Could be mapped to Tabs or similar.,screenshots/blocks/section_navigation__default.png
Susceptibility Testing | EMBLAVEO™,Diagnostics Table,Displays diagnostics options in tabular format.,M,1,Tabular data with potential for interactivity.,https://www.emblaveo.com/susceptibility-testing,manual_diagnostics_table,Data table,Complexity depends on data interactivity.,screenshots/blocks/manual_diagnostics_table__default.png
Susceptibility Testing | EMBLAVEO™,MIC Testing Information,Provides information about MIC testing.,M,1,Detailed information display.,https://www.emblaveo.com/susceptibility-testing,mic_testing_section,Informational content,Consider mapping to Embed or similar.,screenshots/blocks/mic_testing_section__default.png
Susceptibility Testing | EMBLAVEO™,FDA Breakpoints,Displays FDA-approved breakpoints in tabular format.,M,1,Structured data display for compliance.,https://www.emblaveo.com/susceptibility-testing,fda_breakpoints_section,Compliance table,Critical for regulatory information.,screenshots/blocks/fda_breakpoints_section__default.png
Susceptibility Testing | EMBLAVEO™,Reference Lab Info,Provides details about reference lab testing.,M,1,Informational content with potential links.,https://www.emblaveo.com/susceptibility-testing,reference_lab_section,Informational section,Not directly mappable to catalog blocks.,screenshots/blocks/reference_lab_section__default.png
Safety | EMBLAVEO™,Adverse Reactions,Details adverse reactions information.,M,1,Content-heavy section with potential tabular data.,https://www.emblaveo.com/safety,adverse_reactions_section,Clinical data,Could be mapped to a custom data block.,screenshots/blocks/adverse_reactions_section__default.png
Safety | EMBLAVEO™,Information Section,Provides additional clinical safety and efficacy information.,M,1,Requires structured content presentation.,https://www.emblaveo.com/safety,info_section,Informational content,Potential for custom block mapping.,screenshots/blocks/info_section__default.png
Contact Medical Information | EMBLAVEO™,Inquiry Form,Form for medical information inquiries.,C,1,Involves form validation and potential backend integration.,https://www.emblaveo.com/medical-info,main_content_form,Contact form,Ensure secure data handling.,screenshots/blocks/main_content_form__default.png
Contact Medical Information | EMBLAVEO™,Content Prose,Detailed information about medical offerings.,S,1,Static text content with minimal interactivity.,https://www.emblaveo.com/medical-info,main_content_prose,Informational prose,Verify content accuracy.,screenshots/blocks/main_content_prose__default.png
Contact Medical Information | EMBLAVEO™,Warn on Leave Modal,Modal warning users before leaving the site.,M,1,Requires overlay management and user action handling.,https://www.emblaveo.com/medical-info,modal_warn_on_leave,Exit warning modal,Test for cross-browser compatibility.,screenshots/blocks/modal_warn_on_leave__default.png
Mechanism of Action | EMBLAVEO™,Content Columns,Organizes content into responsive columns.,M,1,Responsive layout adjustments and content alignment.,https://www.emblaveo.com/mechanism-of-action,content_columns,Information layout,May need to adapt to various screen sizes.,screenshots/blocks/content_columns__default.png
Mechanism of Action | EMBLAVEO™,Image and Text Section,Combines images and text for visual storytelling.,M,1,Requires alignment of image and text elements.,https://www.emblaveo.com/mechanism-of-action,image_text_section,Image-text pair,Styling adjustments for different resolutions.,screenshots/blocks/image_text_section__default.png
Mechanism of Action | EMBLAVEO™,Tree Diagram,Illustrates hierarchical data visually.,C,1,Complex SVG or canvas-based rendering involved.,https://www.emblaveo.com/mechanism-of-action,tree_diagram,Hierarchical diagram,May require interactivity for detailed views.,screenshots/blocks/tree_diagram__default.png
Mechanism of Action | EMBLAVEO™,Footer,Contains site-wide footer links and branding.,S,1,Basic styling and link inclusion.,https://www.emblaveo.com/mechanism-of-action,footer,Footer,May include legal and contact information.,screenshots/blocks/footer__default.png
Dosing | EMBLAVEO™,Recommended Dosing,Provides detailed information about the recommended dosing for EMBLAVEO.,M,1,Detailed content presentation with potential for interactive elements.,https://www.emblaveo.com/dosing,recommended_dosing,Content block,No matching catalog entry found.,screenshots/blocks/recommended_dosing__default.png
Dosing | EMBLAVEO™,Dose Adjustments,Explains how dosing should be adjusted based on the patient's creatinine clearance.,M,1,Content-heavy block requiring precise formatting.,https://www.emblaveo.com/dosing,dose_adjustments,Content block,No matching catalog entry found.,screenshots/blocks/dose_adjustments__default.png
Dosing | EMBLAVEO™,Dosing Adjustments Accordion,Expandable sections providing detailed dosing adjustments for different conditions.,M,1,Interactive accordion functionality with accessibility considerations.,https://www.emblaveo.com/dosing,accordion_dosing_adjustments,Accordion,Matched to catalog entry 'Accordion'.,screenshots/blocks/accordion_dosing_adjustments__default.png
Dosing | EMBLAVEO™,CTA: Download Guide,Call-to-action for downloading the dosing and administration guide.,S,1,Simple call-to-action functionality.,https://www.emblaveo.com/dosing,cta_download_guide,Download CTA,No matching catalog entry found.,screenshots/blocks/cta_download_guide__default.png
Ordering and Support | EMBLAVEO™,Ordering Section,"Provides information on how to order the product, including contact details.",M,1,Detailed section with contact and ordering information.,https://www.emblaveo.com/ordering-and-support,ordering_section,Informational content,No exact AEM catalog match found.,screenshots/blocks/ordering_section__default.png
Ordering and Support | EMBLAVEO™,Additional Resources,Displays additional resources and guides related to the product.,M,1,Resource section with links or downloadable content.,https://www.emblaveo.com/ordering-and-support,additional_resources,Resource links,No exact AEM catalog match found.,screenshots/blocks/additional_resources__default.png
Contact Customer Service | EMBLAVEO™,Main Content,"Contains the primary content of the page, including the customer service form and contact information.",C,1,Interactive form handling submissions and validations.,https://www.emblaveo.com/customer-service,main_content,Contact form,Include CAPTCHA and error handling mechanisms.,screenshots/blocks/main_content__default.png
