Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Videos | EMBLAVEO™,Primary Navigation,Main site navigation for accessing key sections.,M,1,Contains hierarchical navigation structure.,https://www.emblaveo.com/videos,primary_navigation,Main navigation,No exact match found in the AEM catalog.
Videos | EMBLAVEO™,Hero Section,Highlights the main topic with a title and text.,M,1,Requires integration of a hero block with styling and scripting.,https://www.emblaveo.com/videos,hero_section,Hero banner,Matched with AEM Hero block.
Videos | EMBLAVEO™,Video Player,Displays video content on the page.,M,1,Includes video embedding and lazy loading.,https://www.emblaveo.com/videos,video_player,Embedded video,Matched with AEM Video block.
Videos | EMBLAVEO™,Safety Information,Displays critical safety information.,M,1,Legal and compliant information display.,https://www.emblaveo.com/videos,important_safety_information,Safety notice,No exact match found in the AEM catalog.
Videos | EMBLAVEO™,Footer Links,Contains footer navigation and legal links.,S,1,Basic footer implementation.,https://www.emblaveo.com/videos,footer_links,Footer navigation,Matched with AEM Footer block.
Videos | EMBLAVEO™,Back to Top Button,Allows quick navigation back to the top of the page.,S,1,Simple button functionality.,https://www.emblaveo.com/videos,back_to_top,Scroll-to-top button,No exact match found in the AEM catalog.
Changing Resistance,Utility Navigation,"Provides quick access to key links, including safety and prescribing details.",S,1,Basic navigation with limited links.,https://www.emblaveo.com/changing-resistance,global_utility_navigation,Utility strip,May require accessibility enhancements.
Changing Resistance,Primary Navigation,Main navigation bar for site sections.,M,1,Deep navigation structure with multiple levels.,https://www.emblaveo.com/changing-resistance,primary_navigation,Main navigation,Should support responsive design and keyboard navigation.
Changing Resistance,Hero Section,Highlights page topic with key visual and messaging.,S,1,Simple layout with image and text.,https://www.emblaveo.com/changing-resistance,hero_section,Prominent introduction,Ensure image optimization and responsiveness.
Changing Resistance,Content Section,Provides detailed information on antimicrobial resistance.,M,1,Rich content requiring semantic HTML and styling.,https://www.emblaveo.com/changing-resistance,content_section_1,Informational content,May include embedded charts or diagrams.
Changing Resistance,Line Chart,Interactive chart showcasing data trends.,M,1,Requires integration with charting libraries.,https://www.emblaveo.com/changing-resistance,line_chart,Data visualization,Ensure accessibility for interactive elements.
Changing Resistance,CRE Section,Discusses CRE threats and statistics.,M,1,Detailed content with potential interactive elements.,https://www.emblaveo.com/changing-resistance,cre_section,Informational content,May include collapsible sections or embedded media.
Changing Resistance,Columns Section,Two-column layout for presenting data.,S,1,Simple layout with responsive adjustments.,https://www.emblaveo.com/changing-resistance,columns_section,Data layout,Ensure proper spacing and alignment.
Changing Resistance,MBL Section,Details on MBL-producing Enterobacterales.,M,1,Rich content requiring semantic HTML and styling.,https://www.emblaveo.com/changing-resistance,mbl_section,Informational content,Content may include dynamic updates or embedded media.
Changing Resistance,Stenotrophomonas Section,Information on Stenotrophomonas maltophilia.,M,1,Detailed content with potential interactive elements.,https://www.emblaveo.com/changing-resistance,stenotrophomonas_section,Informational content,Ensure semantic structure and accessibility.
Changing Resistance,References Section,Lists citations and references for provided data.,S,1,Static content with structured layout.,https://www.emblaveo.com/changing-resistance,references_section,Reference list,Ensure accurate formatting and linking.
Changing Resistance,Safety Information,Displays important safety and usage information.,M,1,Requires structured layout and potential interactivity.,https://www.emblaveo.com/changing-resistance,safety_information,Informational form,May include expandable sections or links.
Stay Connected | EMBLAVEO™,Utility Navigation,Provides quick access to utility links for safety and prescribing information.,S,1,Simple navigation links without advanced interactivity.,https://www.emblaveo.com/registration,global_utility_navigation,Utility strip,No direct mapping found in AEM catalog.
Stay Connected | EMBLAVEO™,Primary Header,Displays branding and main navigation elements.,M,1,"Includes branding and navigation, requiring responsive design.",https://www.emblaveo.com/registration,primary_header,Main navigation,No direct mapping found in AEM catalog.
Stay Connected | EMBLAVEO™,Hero Section,Highlights key messages or calls-to-action with large images and headings.,M,1,Requires CSS and JS for layout and interactivity.,https://www.emblaveo.com/registration,hero_section,Hero banner,Mapped to 'Hero' block in AEM catalog.
Stay Connected | EMBLAVEO™,Registration Form,Enables user registration via an embedded form.,C,1,"Forms require validation, accessibility, and potential integration with backend systems.",https://www.emblaveo.com/registration,registration_form,Form embed,Mapped to 'Form' block in AEM catalog.
Stay Connected | EMBLAVEO™,Safety Information,Displays critical safety and usage information.,S,1,Static text content with minimal styling.,https://www.emblaveo.com/registration,important_safety_information,Inline safety content,No direct mapping found in AEM catalog.
Stay Connected | EMBLAVEO™,Footer Links,Provides links to important pages like privacy notice and accessibility statements.,M,1,Requires responsive design and link management.,https://www.emblaveo.com/registration,footer_links,Footer navigation,Mapped to 'Footer' block in AEM catalog.
Stay Connected | EMBLAVEO™,Footer Legal,Displays legal text and copyright information.,S,1,Static text content with minimal styling.,https://www.emblaveo.com/registration,footer_legal,Legal footer,No direct mapping found in AEM catalog.
Stay Connected | EMBLAVEO™,Back to Top,Allows users to navigate back to the top of the page.,S,1,Simple button functionality with minimal interactivity.,https://www.emblaveo.com/registration,back_to_top_button,Scroll-to-top button,No direct mapping found in AEM catalog.
Clinical Data | EMBLAVEO™,Global Utility Navigation,"Contains utility links for safety, prescribing, and request information.",S,1,Basic navigation and link structure.,https://www.emblaveo.com/clinical-data,global_utility_strip,Utility strip,No direct mapping found in the catalog.
Clinical Data | EMBLAVEO™,Primary Navigation,Main navigation menu for the website.,M,1,Includes hierarchical navigation structure.,https://www.emblaveo.com/clinical-data,primary_navigation,Main navigation,No direct mapping found in the catalog.
Clinical Data | EMBLAVEO™,Hero Section,Highlights the main topic of the page with a title and subtitle.,M,1,Prominent visual and text components.,https://www.emblaveo.com/clinical-data,hero_section,Hero,Mapped to Hero block in catalog.
Clinical Data | EMBLAVEO™,Study Design Section,Provides details about the study design and patient randomization.,M,1,Includes structured data presentation.,https://www.emblaveo.com/clinical-data,study_design_section,Study design,No direct mapping found in the catalog.
Clinical Data | EMBLAVEO™,Patient Population Section,Describes the patient demographics and characteristics.,M,1,Contains detailed demographic information.,https://www.emblaveo.com/clinical-data,patient_population_section,Patient demographics,No direct mapping found in the catalog.
Clinical Data | EMBLAVEO™,Efficacy Section,Presents efficacy data and analysis for the treatment.,C,1,Complex data visualization and analysis.,https://www.emblaveo.com/clinical-data,efficacy_section,Efficacy data,No direct mapping found in the catalog.
Clinical Data | EMBLAVEO™,Call to Action Section,Encourages users to explore further information about safety and dosing.,S,1,Simple call-to-action layout.,https://www.emblaveo.com/clinical-data,select_next_level,CTA,No direct mapping found in the catalog.
Clinical Data | EMBLAVEO™,Safety Information,Displays critical safety information and warnings.,M,1,Includes structured critical information.,https://www.emblaveo.com/clinical-data,important_safety_information,Safety details,No direct mapping found in the catalog.
Clinical Data | EMBLAVEO™,Footer Links,Contains links to important resources and information.,S,1,Basic footer structure.,https://www.emblaveo.com/clinical-data,footer_links,Footer,Mapped to Footer block in catalog.
Susceptibility Testing | EMBLAVEO™,Utility Navigation,Provides quick-access links for utility navigation.,S,1,Simple navigation links with basic styling.,https://www.emblaveo.com/susceptibility-testing,global_utility_strip,Utility strip,No advanced features detected.
Susceptibility Testing | EMBLAVEO™,Primary Navigation,Displays primary navigation and branding elements.,M,1,"Includes branding, navigation, and responsive design.",https://www.emblaveo.com/susceptibility-testing,primary_header,Main navigation,Responsive layout and branding integration.
Susceptibility Testing | EMBLAVEO™,Hero Section,Prominently showcases the main message or call-to-action.,M,1,Large image and heading with responsive design.,https://www.emblaveo.com/susceptibility-testing,hero_section,Call-to-action,Focuses on user engagement.
Susceptibility Testing | EMBLAVEO™,Section Navigation,Provides navigation links to page sections.,S,1,Simple navigation links without advanced features.,https://www.emblaveo.com/susceptibility-testing,section_navigation,Section links,Could be mapped to Tabs or similar.
Susceptibility Testing | EMBLAVEO™,Diagnostics Table,Displays diagnostics options in tabular format.,M,1,Tabular data with potential for interactivity.,https://www.emblaveo.com/susceptibility-testing,manual_diagnostics_table,Data table,Complexity depends on data interactivity.
Susceptibility Testing | EMBLAVEO™,MIC Testing Information,Provides information about MIC testing.,M,1,Detailed information display.,https://www.emblaveo.com/susceptibility-testing,mic_testing_section,Informational content,Consider mapping to Embed or similar.
Susceptibility Testing | EMBLAVEO™,FDA Breakpoints,Displays FDA-approved breakpoints in tabular format.,M,1,Structured data display for compliance.,https://www.emblaveo.com/susceptibility-testing,fda_breakpoints_section,Compliance table,Critical for regulatory information.
Susceptibility Testing | EMBLAVEO™,Reference Lab Info,Provides details about reference lab testing.,M,1,Informational content with potential links.,https://www.emblaveo.com/susceptibility-testing,reference_lab_section,Informational section,Not directly mappable to catalog blocks.
Susceptibility Testing | EMBLAVEO™,Safety Information,Highlights important safety details.,M,1,Critical content display with potential legal implications.,https://www.emblaveo.com/susceptibility-testing,important_safety_information,Safety notice,Ensure compliance with accessibility standards.
Susceptibility Testing | EMBLAVEO™,Footer Links,Provides links to additional resources and information.,S,1,Simple footer with navigation links.,https://www.emblaveo.com/susceptibility-testing,footer_links,Footer navigation,Standard footer implementation.
Safety | EMBLAVEO™,Utility Navigation,Provides quick access to important links and resources.,S,1,Simple navigation links with minimal styling.,https://www.emblaveo.com/safety,global_utility_strip,Utility strip,Could be mapped to a generic navigation block.
Safety | EMBLAVEO™,Primary Header,Main header with branding and primary navigation.,M,1,"Includes branding and navigation elements, requiring structured styling.",https://www.emblaveo.com/safety,primary_header,Main navigation,Header structure might need alignment with AEM standards.
Safety | EMBLAVEO™,Hero Section,Displays a prominent image and headline for emphasis.,M,1,Requires responsive design and interaction handling.,https://www.emblaveo.com/safety,hero_section,Hero,Mapped to Hero block from AEM catalog.
Safety | EMBLAVEO™,Adverse Reactions,Details adverse reactions information.,M,1,Content-heavy section with potential tabular data.,https://www.emblaveo.com/safety,adverse_reactions_section,Clinical data,Could be mapped to a custom data block.
Safety | EMBLAVEO™,Information Section,Provides additional clinical safety and efficacy information.,M,1,Requires structured content presentation.,https://www.emblaveo.com/safety,info_section,Informational content,Potential for custom block mapping.
Safety | EMBLAVEO™,Call-to-Action Section,Encourages users to explore further content.,S,1,Simple layout with minimal interactivity.,https://www.emblaveo.com/safety,select_next_level,CTA,Could be mapped to a generic call-to-action block.
Safety | EMBLAVEO™,Safety Information,Displays detailed safety information.,M,1,Content-heavy section requiring accessibility considerations.,https://www.emblaveo.com/safety,important_safety_information,Safety data,May require custom block creation for alignment.
Safety | EMBLAVEO™,Footer Links,Provides site-wide links and legal information.,S,1,Simple footer layout with links.,https://www.emblaveo.com/safety,footer_links,Footer navigation,Mapped to Footer block from AEM catalog.
Safety | EMBLAVEO™,Footer Legal,Displays legal disclaimers and copyright information.,S,1,Minimal content requiring basic styling.,https://www.emblaveo.com/safety,footer_legal,Legal footer,Could be integrated into the Footer block.
Safety | EMBLAVEO™,Back to Top Button,Allows users to quickly scroll back to the top of the page.,S,1,Simple button functionality with minimal styling.,https://www.emblaveo.com/safety,back_to_top,Utility button,Could be mapped to a generic utility block.
Contact Medical Information | EMBLAVEO™,Utility Strip,Provides quick access to utility links like safety information and prescribing details.,S,1,Limited functionality focused on navigation links.,https://www.emblaveo.com/medical-info,global_utility_strip,Utility strip,Ensure accessibility compliance for navigation links.
Contact Medical Information | EMBLAVEO™,Primary Navigation,Main navigation for accessing website sections.,M,1,Requires deep navigation hierarchy and accessibility considerations.,https://www.emblaveo.com/medical-info,primary_navigation,Main navigation,Optimize for screen reader navigation.
Contact Medical Information | EMBLAVEO™,Hero Section,Highlights branding and introductory content.,M,1,Includes visual and potentially interactive elements.,https://www.emblaveo.com/medical-info,hero_section,Hero banner,Ensure responsive design compatibility.
Contact Medical Information | EMBLAVEO™,Inquiry Form,Form for medical information inquiries.,C,1,Involves form validation and potential backend integration.,https://www.emblaveo.com/medical-info,main_content_form,Contact form,Ensure secure data handling.
Contact Medical Information | EMBLAVEO™,Content Prose,Detailed information about medical offerings.,S,1,Static text content with minimal interactivity.,https://www.emblaveo.com/medical-info,main_content_prose,Informational prose,Verify content accuracy.
Contact Medical Information | EMBLAVEO™,Back to Top,Button to navigate back to the top of the page.,S,1,Simple functionality with accessibility considerations.,https://www.emblaveo.com/medical-info,back_to_top,Scroll button,Ensure visible focus state for accessibility.
Contact Medical Information | EMBLAVEO™,Warn on Leave Modal,Modal warning users before leaving the site.,M,1,Requires overlay management and user action handling.,https://www.emblaveo.com/medical-info,modal_warn_on_leave,Exit warning modal,Test for cross-browser compatibility.
Mechanism of Action | EMBLAVEO™,Global Utility Navigation,Provides site-wide utility links.,M,1,Includes various accessibility and dynamic link features.,https://www.emblaveo.com/mechanism-of-action,global_utility_navigation,Utility strip,Could involve custom styling and dynamic behavior.
Mechanism of Action | EMBLAVEO™,Primary Header,Houses primary navigation and branding.,C,1,Includes multi-level navigation with branding integration.,https://www.emblaveo.com/mechanism-of-action,primary_header,Main navigation,Requires integration with site-wide navigation logic.
Mechanism of Action | EMBLAVEO™,Hero Section,Displays a highlighted feature with a background image.,M,1,Requires styling and potential animation for hero elements.,https://www.emblaveo.com/mechanism-of-action,hero_section,Hero banner,Could include dynamic content fetching.
Mechanism of Action | EMBLAVEO™,Content Columns,Organizes content into responsive columns.,M,1,Responsive layout adjustments and content alignment.,https://www.emblaveo.com/mechanism-of-action,content_columns,Information layout,May need to adapt to various screen sizes.
Mechanism of Action | EMBLAVEO™,Image and Text Section,Combines images and text for visual storytelling.,M,1,Requires alignment of image and text elements.,https://www.emblaveo.com/mechanism-of-action,image_text_section,Image-text pair,Styling adjustments for different resolutions.
Mechanism of Action | EMBLAVEO™,Tree Diagram,Illustrates hierarchical data visually.,C,1,Complex SVG or canvas-based rendering involved.,https://www.emblaveo.com/mechanism-of-action,tree_diagram,Hierarchical diagram,May require interactivity for detailed views.
Mechanism of Action | EMBLAVEO™,Important Safety Information,Displays critical safety details.,M,1,Legal text formatting and dynamic updates.,https://www.emblaveo.com/mechanism-of-action,important_safety_information,Safety notice,May require compliance checks.
Mechanism of Action | EMBLAVEO™,Footer,Contains site-wide footer links and branding.,S,1,Basic styling and link inclusion.,https://www.emblaveo.com/mechanism-of-action,footer,Footer,May include legal and contact information.
Mechanism of Action | EMBLAVEO™,Back to Top Button,Provides a quick return to top of the page.,S,1,Simple scroll-to-top functionality.,https://www.emblaveo.com/mechanism-of-action,back_to_top_button,Utility button,Ensures accessibility and smooth scrolling.
Dosing | EMBLAVEO™,Global Utility Strip,Provides quick access to important links and information for healthcare professionals.,S,1,Simple static links and information.,https://www.emblaveo.com/dosing,global_utility_strip,Utility strip,No matching catalog entry found.
Dosing | EMBLAVEO™,Primary Navigation,Main site navigation for accessing key sections of the website.,C,1,Includes deep navigation with potential submenus.,https://www.emblaveo.com/dosing,primary_navigation,Main navigation,No matching catalog entry found.
Dosing | EMBLAVEO™,Hero Section,Highlights the main purpose of the page with a prominent title and description.,M,1,Prominent visual and text elements requiring accessibility checks.,https://www.emblaveo.com/dosing,hero_section,Hero banner,No matching catalog entry found.
Dosing | EMBLAVEO™,Section Navigation,Allows users to navigate between different sections of the dosing information.,M,1,Requires dynamic section highlighting and navigation.,https://www.emblaveo.com/dosing,section_navigation,Section navigation,No matching catalog entry found.
Dosing | EMBLAVEO™,Recommended Dosing,Provides detailed information about the recommended dosing for EMBLAVEO.,M,1,Detailed content presentation with potential for interactive elements.,https://www.emblaveo.com/dosing,recommended_dosing,Content block,No matching catalog entry found.
Dosing | EMBLAVEO™,Dose Adjustments,Explains how dosing should be adjusted based on the patient's creatinine clearance.,M,1,Content-heavy block requiring precise formatting.,https://www.emblaveo.com/dosing,dose_adjustments,Content block,No matching catalog entry found.
Dosing | EMBLAVEO™,Dosing Adjustments Accordion,Expandable sections providing detailed dosing adjustments for different conditions.,M,1,Interactive accordion functionality with accessibility considerations.,https://www.emblaveo.com/dosing,accordion_dosing_adjustments,Accordion,Matched to catalog entry 'Accordion'.
Dosing | EMBLAVEO™,CTA: Download Guide,Call-to-action for downloading the dosing and administration guide.,S,1,Simple call-to-action functionality.,https://www.emblaveo.com/dosing,cta_download_guide,Download CTA,No matching catalog entry found.
Dosing | EMBLAVEO™,Select Next Level,Encourages users to explore related sections or take further actions.,S,1,Simple navigational link or prompt.,https://www.emblaveo.com/dosing,select_next_level,Next steps prompt,No matching catalog entry found.
Ordering and Support | EMBLAVEO™,Global Utility Navigation,Provides quick access to important links such as prescribing information and requesting information.,S,1,Simple navigation bar with links.,https://www.emblaveo.com/ordering-and-support,global_utility_navigation,Utility strip,No exact AEM catalog match found.
Ordering and Support | EMBLAVEO™,Primary Navigation,Main navigation menu for accessing key sections of the site.,M,1,Primary navigation with potential dropdowns or submenus.,https://www.emblaveo.com/ordering-and-support,primary_navigation,Main navigation,No exact AEM catalog match found.
Ordering and Support | EMBLAVEO™,Hero Section,Highlights the main topic of the page with a large headline and supporting text.,M,1,Hero section with image and text styling.,https://www.emblaveo.com/ordering-and-support,hero_section,Hero banner,Exact match found in AEM catalog.
Ordering and Support | EMBLAVEO™,Ordering Section,"Provides information on how to order the product, including contact details.",M,1,Detailed section with contact and ordering information.,https://www.emblaveo.com/ordering-and-support,ordering_section,Informational content,No exact AEM catalog match found.
Ordering and Support | EMBLAVEO™,Additional Resources,Displays additional resources and guides related to the product.,M,1,Resource section with links or downloadable content.,https://www.emblaveo.com/ordering-and-support,additional_resources,Resource links,No exact AEM catalog match found.
Ordering and Support | EMBLAVEO™,Select Next Level,Encourages users to explore related topics or take further actions.,S,1,Simple call-to-action section.,https://www.emblaveo.com/ordering-and-support,select_next_level,Action prompt,No exact AEM catalog match found.
Ordering and Support | EMBLAVEO™,Important Safety Information,Contains critical safety and usage details about the product.,M,1,Legal or compliance-related content display.,https://www.emblaveo.com/ordering-and-support,important_safety_information,Safety notice,No exact AEM catalog match found.
Ordering and Support | EMBLAVEO™,Footer Links,"Provides site-wide links such as sitemap, accessibility statement, and contact information.",S,1,Footer links with basic navigation.,https://www.emblaveo.com/ordering-and-support,footer_links,Footer navigation,Exact match found in AEM catalog.
Contact Customer Service | EMBLAVEO™,Utility Navigation,"Provides quick access links for healthcare professionals, safety information, and other resources.",S,1,Simple navigation links without dynamic features.,https://www.emblaveo.com/customer-service,global_utility_navigation,Utility strip,Focus on accessibility and clear labeling.
Contact Customer Service | EMBLAVEO™,Primary Navigation,Main site navigation for accessing major sections of the website.,M,1,Includes hierarchical navigation and potential submenus.,https://www.emblaveo.com/customer-service,primary_navigation,Main navigation,Ensure responsive behavior and proper ARIA roles.
Contact Customer Service | EMBLAVEO™,Hero Section,Highlights the main message or feature of the page.,S,1,Static content with simple styling.,https://www.emblaveo.com/customer-service,hero_section,Hero banner,Ensure text contrast and image responsiveness.
Contact Customer Service | EMBLAVEO™,Main Content,"Contains the primary content of the page, including the customer service form and contact information.",C,1,Interactive form handling submissions and validations.,https://www.emblaveo.com/customer-service,main_content,Contact form,Include CAPTCHA and error handling mechanisms.
Contact Customer Service | EMBLAVEO™,Important Safety Information,Displays critical safety and usage information for the product.,S,1,Static fragment inclusion.,https://www.emblaveo.com/customer-service,important_safety_information,Safety notice,Ensure compliance with regulatory standards.
Contact Customer Service | EMBLAVEO™,Footer Links,Provides additional navigation links and legal information.,S,1,Static footer content with simple links.,https://www.emblaveo.com/customer-service,footer_links,Footer navigation,Focus on accessibility and legal compliance.
Contact Customer Service | EMBLAVEO™,Back to Top Button,Allows users to quickly navigate back to the top of the page.,S,1,Simple button functionality without dynamic content.,https://www.emblaveo.com/customer-service,back_to_top,Navigation utility,Ensure smooth scrolling and visibility.
