Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
TECHALLIANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Hero Banner,Displays a prominent image and text for page introduction.,M,3,Requires responsive design and accessibility considerations.,https://www.abbvieeyecare.com/techalliance,hero_banner,Hero section,Matched to 'Hero' block in catalog.,screenshots/blocks/hero_banner__default.png
TECHALLIANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Mission Statement,Highlights the organization's mission and values.,S,1,Static content with minimal interaction.,https://www.abbvieeyecare.com/techalliance,mission_statement,Informative section,No matching catalog entry was found.,screenshots/blocks/mission_statement__default.png
TECHALLIANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Resources Links,Provides links to resources and tools for users.,S,1,Simple link list with minimal styling.,https://www.abbvieeyecare.com/techalliance,resources_links,Link list,No matching catalog entry was found.,screenshots/blocks/resources_links__default.png
TECHALLIANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Products Heading,Introduces the products offered by the organization.,S,2,Static heading content.,https://www.abbvieeyecare.com/techalliance,our_products_heading,Heading section,No matching catalog entry was found.,screenshots/blocks/our_products_heading__default.png
TECHALLIANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Product Tabs,Organizes product details into tabbed panels.,C,1,Requires dynamic tab functionality and accessibility compliance.,https://www.abbvieeyecare.com/techalliance,product_tabs,Tabbed interface,Matched to 'Tabs' block in catalog.,screenshots/blocks/product_tabs__default.png
PATIENT SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,Patient Savings Introduction,Introduction text explaining the purpose of the patient savings programs.,S,1,Simple text block with minor formatting.,https://www.abbvieeyecare.com/patientcareresources/patient-savings,patient_savings_intro,Introduction text,Ensure text is easily editable and styled according to design guidelines.,screenshots/blocks/patient_savings_intro__default.png
PATIENT SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,VUITY Savings Program,"Details about the VUITY savings program, including eligibility and benefits.",M,1,Requires structured data display and possibly dynamic content updates.,https://www.abbvieeyecare.com/patientcareresources/patient-savings,vuity_savings_program,Savings program details,Consider dynamic updates for program details.,screenshots/blocks/vuity_savings_program__default.png
PATIENT SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,RESTASIS Savings Program,"Details about the RESTASIS savings program, including eligibility and benefits.",M,1,Similar structure and requirements as other savings programs.,https://www.abbvieeyecare.com/patientcareresources/patient-savings,restasis_savings_program,Savings program details,Ensure consistent styling across similar blocks.,screenshots/blocks/restasis_savings_program__default.png
PATIENT SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,At Your Service Savings Program,Details about the At Your Service savings program for various products.,M,1,Structured data display and dynamic content updates required.,https://www.abbvieeyecare.com/patientcareresources/patient-savings,ays_savings_program,Savings program details,Maintain consistency with other savings program blocks.,screenshots/blocks/ays_savings_program__default.png
PATIENT ASSISTANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Patient Assistance Introduction,Section introducing the patient assistance programs with a title and description.,S,1,Static content with basic styling.,https://www.abbvieeyecare.com/patientcareresources/patient-assistance,patient_assistance_intro,Introduction Section,No exact match found in catalog.,screenshots/blocks/patient_assistance_intro__default.png
PATIENT ASSISTANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Patient Assistance Details,"Details about the patient assistance programs, including eligibility and contact information.",S,1,Static informational content.,https://www.abbvieeyecare.com/patientcareresources/patient-assistance,patient_assistance_details,Details Section,No exact match found in catalog.,screenshots/blocks/patient_assistance_details__default.png
PATIENT ASSISTANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Adverse Events Reporting,Information about reporting adverse events and product complaints.,S,1,Static content with basic form or contact details.,https://www.abbvieeyecare.com/patientcareresources/patient-assistance,adverse_events_reporting,Reporting Information,No exact match found in catalog.,screenshots/blocks/adverse_events_reporting__default.png
PATIENT ASSISTANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Our Products Carousel,Carousel displaying information about various products.,C,1,Dynamic slider with navigation and potential animations.,https://www.abbvieeyecare.com/patientcareresources/patient-assistance,carousel_our_products,Products Carousel,Mapped to 'Carousel' from the catalog.,screenshots/blocks/carousel_our_products__default.png
PRODUCT INFORMATION | ABBVIEEYECARE - Your Vision. Our Mission.,Introduction Text,Provides an introductory description and context for the page content.,S,1,Simple text presentation with styling.,https://www.abbvieeyecare.com/product-information,intro_text,Introductory text,"No direct match in catalog, custom implementation likely.",screenshots/blocks/intro_text__default.png
PRODUCT INFORMATION | ABBVIEEYECARE - Your Vision. Our Mission.,Product Information Section,Contains downloadable materials and resources about products.,M,1,Includes downloadable links and content organization.,https://www.abbvieeyecare.com/product-information,product_information_section,Product resources,"No direct match in catalog, custom implementation likely.",screenshots/blocks/product_information_section__default.png
PRODUCT INFORMATION | ABBVIEEYECARE - Your Vision. Our Mission.,Accordion Product Details,Accordion component displaying detailed information about each product.,M,1,Expandable sections with transitions and styling.,https://www.abbvieeyecare.com/product-information,accordion_product_details,Product details accordion,Mapped to catalog entry for Accordion block.,screenshots/blocks/accordion_product_details__default.png
PATIENT CARE RESOURCES &amp; SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,Introduction Columns,Provides an introduction to the patient care resources and organization mission.,S,1,Simple layout with static content.,https://www.abbvieeyecare.com/patientcareresources,intro_columns,Intro content,No direct match in AEM catalog for introduction columns.,screenshots/blocks/intro_columns__default.png
PATIENT CARE RESOURCES &amp; SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,CTA Links,Links to key resources such as patient assistance and savings programs.,S,1,Static links with minimal styling.,https://www.abbvieeyecare.com/patientcareresources,cta_links,Call-to-action links,No direct match in AEM catalog for CTA links.,screenshots/blocks/cta_links__default.png
PATIENT CARE RESOURCES &amp; SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,Assistance and Savings Section,Highlights assistance and savings programs with images and links.,M,1,Combines content presentation with potential interactive elements.,https://www.abbvieeyecare.com/patientcareresources,assistance_savings_section,Assistance and savings,No direct match in AEM catalog for assistance and savings section.,screenshots/blocks/assistance_savings_section__default.png
PATIENT CARE RESOURCES &amp; SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,Eye Conditions Grid,Displays information about various eye conditions in a three-column layout.,M,1,Grid layout with responsive design requirements.,https://www.abbvieeyecare.com/patientcareresources,eye_conditions_grid,Content grid,No direct match in AEM catalog for eye conditions grid.,screenshots/blocks/eye_conditions_grid__default.png
Page Not Found (do not change node name),Error Message,Informs the user that the requested page is not found.,S,1,Static text with minimal styling.,https://www.abbvieeyecare.com/page-not-found,error_message,Error message,Ensure clarity and user guidance.,screenshots/blocks/error_message__default.png
Page Not Found (do not change node name),Call-to-Action Button,Provides a link to return to the homepage.,S,1,Single button with link functionality.,https://www.abbvieeyecare.com/page-not-found,cta_button,Primary button,Ensure accessibility and clear call-to-action.,screenshots/blocks/cta_button__default.png
Page Not Found (do not change node name),Important Safety Information,Displays safety and indication information for products.,M,3,Static content with potential legal and compliance requirements.,https://www.abbvieeyecare.com/page-not-found,important_safety_information,Footer safety info,Ensure legal compliance and visibility.,screenshots/blocks/important_safety_information__default.png
EYE CARE PROVIDER | ABBVIEEYECARE- Your Vision. Our Mission.,Secondary Navigation,Provides links to specific resources and programs for eye care providers.,M,1,Involves additional resource links and potential dynamic updates.,https://www.abbvieeyecare.com/ecp,secondary_navigation,Resource-specific navigation,No match in the catalog.,screenshots/blocks/secondary_navigation__default.png
System Error (do not change node name),Utility Navigation,"Provides links to important resources such as safety information, prescribing information, and contact details.",S,2,Limited functionality with basic accessibility requirements.,https://www.abbvieeyecare.com/system-error,utility_navigation,Utility strip,No exact match found in the AEM catalog.,screenshots/blocks/utility_navigation__default.png
System Error (do not change node name),Error Content,Displays the main content related to the system error.,S,1,Simple content display with no interactive or dynamic elements.,https://www.abbvieeyecare.com/system-error,error_content,System error display,No exact match found in the AEM catalog.,screenshots/blocks/error_content__default.png
System Error (do not change node name),CTA Banner,Provides a call-to-action link for important safety updates.,S,1,Single call-to-action with minimal interactivity.,https://www.abbvieeyecare.com/system-error,cta_banner,Subscribe,No exact match found in the AEM catalog.,screenshots/blocks/cta_banner__default.png
JUMPSTART | ABBVIEEYECARE - Your Vision. Our Mission.,Program Overview,Introduces the program with its purpose and benefits.,S,1,Static content presentation with minimal interactivity.,https://www.abbvieeyecare.com/ecp/jumpstart_1,program_overview,Overview section,No direct match in the AEM catalog.,screenshots/blocks/program_overview__default.png
JUMPSTART | ABBVIEEYECARE - Your Vision. Our Mission.,Program Benefits,Details the program benefits for users.,S,1,Simple textual and visual content layout.,https://www.abbvieeyecare.com/ecp/jumpstart_1,program_benefits,Benefits section,No direct match in the AEM catalog.,screenshots/blocks/program_benefits__default.png
JUMPSTART | ABBVIEEYECARE - Your Vision. Our Mission.,Registration Section,Facilitates user registration with forms and instructions.,C,1,Form functionality and possible backend integration.,https://www.abbvieeyecare.com/ecp/jumpstart_1,registration_section,Registration form,No direct match in the AEM catalog.,screenshots/blocks/registration_section__default.png
JUMPSTART | ABBVIEEYECARE - Your Vision. Our Mission.,Products Section,Showcases products in a carousel format.,C,1,Carousel functionality and accessibility requirements.,https://www.abbvieeyecare.com/ecp/jumpstart_1,products_section,Product carousel,Mapped to 'Carousel' from the AEM catalog.,screenshots/blocks/products_section__default.png
OFFICE RESOURCES | ABBVIEEYECARE - Your Vision. Our Mission.,Resource Links,Links to various resources like office resources and helpful links.,S,1,Simple link list with minor styling.,https://www.abbvieeyecare.com/techalliance/office-resources,resource_links,Resource Links,No direct match in AEM catalog.,screenshots/blocks/resource_links__default.png
OFFICE RESOURCES | ABBVIEEYECARE - Your Vision. Our Mission.,Office Resources Heading,Heading section for the Office Resources content.,S,1,Simple heading with no dynamic functionality.,https://www.abbvieeyecare.com/techalliance/office-resources,office_resources_heading,Heading Section,No direct match in AEM catalog.,screenshots/blocks/office_resources_heading__default.png
OFFICE RESOURCES | ABBVIEEYECARE - Your Vision. Our Mission.,Office Resources Tabs,Tab navigation for different office resources categories.,M,1,Requires tab functionality and styling.,https://www.abbvieeyecare.com/techalliance/office-resources,office_resources_tabs,Tab Navigation,No direct match in AEM catalog.,screenshots/blocks/office_resources_tabs__default.png
OFFICE RESOURCES | ABBVIEEYECARE - Your Vision. Our Mission.,Video Section,Section showcasing videos related to office resources.,M,1,Includes video embedding and performance optimizations.,https://www.abbvieeyecare.com/techalliance/office-resources,video_section,Video Embedding,Mapped to 'Video' in AEM catalog.,screenshots/blocks/video_section__default.png
THANK YOU | ABBVIEEYECARE - Your Vision. Our Mission.,Thank You Message,Displays a thank-you message and additional information about the Optometry Jumpstart program.,S,1,Simple static content display.,https://www.abbvieeyecare.com/ecp/thank-you,thank_you_message,Message display,Ensure alignment with branding.,screenshots/blocks/thank_you_message__default.png
SITEMAP | ABBVIEEYECARE - Your Vision. Our Mission.,Site Map Heading,Displays the heading for the site map section.,S,1,Simple text heading with minimal styling.,https://www.abbvieeyecare.com/site-map,site_map_heading,Site Map Heading,No direct match found in catalog.,screenshots/blocks/site_map_heading__default.png
SITEMAP | ABBVIEEYECARE - Your Vision. Our Mission.,Site Map Links,Lists all links available in the site map.,M,1,Requires link organization and potential dynamic generation.,https://www.abbvieeyecare.com/site-map,site_map_links,Links Listing,No direct match found in catalog.,screenshots/blocks/site_map_links__default.png
Coveo Sitemap,Footer Navigation,Provides additional navigation options and links to resources.,S,1,Simple footer links without advanced features.,https://www.abbvieeyecare.com/sitemap,footer_navigation,Footer links,Mapped to Footer block with CSS and JavaScript assets available.,screenshots/blocks/footer_navigation__default.png
Helpful Links,Helpful Links,Displays a list of external helpful links.,S,1,Simple list structure with external links.,https://www.abbvieeyecare.com/techalliance/helpful-links,helpful_links_list,Links list,No matching AEM catalog block found.,screenshots/blocks/helpful_links_list__default.png
