Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
TECHALLIANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Primary Navigation,Main navigation for the site sections.,M,1,Requires structured navigation and accessibility features.,https://www.abbvieeyecare.com/techalliance,primary_navigation,Main navigation,No matching catalog entry was found.
TECHALLIANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Hero Banner,Displays a prominent image and text for page introduction.,M,1,Requires responsive design and accessibility considerations.,https://www.abbvieeyecare.com/techalliance,hero_banner,Hero section,Matched to 'Hero' block in catalog.
TECHALLIANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Mission Statement,Highlights the organization's mission and values.,S,1,Static content with minimal interaction.,https://www.abbvieeyecare.com/techalliance,mission_statement,Informative section,No matching catalog entry was found.
TECHALLIANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Resources Links,Provides links to resources and tools for users.,S,1,Simple link list with minimal styling.,https://www.abbvieeyecare.com/techalliance,resources_links,Link list,No matching catalog entry was found.
TECHALLIANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Products Heading,Introduces the products offered by the organization.,S,1,Static heading content.,https://www.abbvieeyecare.com/techalliance,our_products_heading,Heading section,No matching catalog entry was found.
TECHALLIANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Products Carousel,Showcases products in a carousel format.,C,1,Requires dynamic functionality and accessibility for navigation.,https://www.abbvieeyecare.com/techalliance,products_carousel,Carousel,Matched to 'Carousel' block in catalog.
TECHALLIANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Product Tabs,Organizes product details into tabbed panels.,C,1,Requires dynamic tab functionality and accessibility compliance.,https://www.abbvieeyecare.com/techalliance,product_tabs,Tabbed interface,Matched to 'Tabs' block in catalog.
PATIENT SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,Utility Navigation,Provides quick access to utility links such as contact information and external resources.,M,1,Requires proper accessibility and cross-linking between utility links.,https://www.abbvieeyecare.com/patientcareresources/patient-savings,global_utility_navigation,Utility strip,Ensure compliance with accessibility standards.
PATIENT SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,Primary Navigation,Main site navigation menu with links to key sections and resources.,C,1,Deep navigation structure with multiple levels.,https://www.abbvieeyecare.com/patientcareresources/patient-savings,primary_navigation,Main navigation,Requires support for responsive behavior and accessibility.
PATIENT SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,Hero Section,Prominent section with an image and main heading to introduce the page.,M,1,Includes image handling and responsive design considerations.,https://www.abbvieeyecare.com/patientcareresources/patient-savings,hero_section,Hero banner,Ensure optimal image loading and text alignment.
PATIENT SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,Patient Savings Introduction,Introduction text explaining the purpose of the patient savings programs.,S,1,Simple text block with minor formatting.,https://www.abbvieeyecare.com/patientcareresources/patient-savings,patient_savings_intro,Introduction text,Ensure text is easily editable and styled according to design guidelines.
PATIENT SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,VUITY Savings Program,"Details about the VUITY savings program, including eligibility and benefits.",M,1,Requires structured data display and possibly dynamic content updates.,https://www.abbvieeyecare.com/patientcareresources/patient-savings,vuity_savings_program,Savings program details,Consider dynamic updates for program details.
PATIENT SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,RESTASIS Savings Program,"Details about the RESTASIS savings program, including eligibility and benefits.",M,1,Similar structure and requirements as other savings programs.,https://www.abbvieeyecare.com/patientcareresources/patient-savings,restasis_savings_program,Savings program details,Ensure consistent styling across similar blocks.
PATIENT SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,At Your Service Savings Program,Details about the At Your Service savings program for various products.,M,1,Structured data display and dynamic content updates required.,https://www.abbvieeyecare.com/patientcareresources/patient-savings,ays_savings_program,Savings program details,Maintain consistency with other savings program blocks.
PATIENT ASSISTANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Global Utility Navigation,"Provides quick access to utility links like contact, safety information, and social media.",S,1,Simple navigation links with no dynamic content.,https://www.abbvieeyecare.com/patientcareresources/patient-assistance,global_utility_navigation,Utility Navigation,No exact match found in catalog.
PATIENT ASSISTANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Primary Navigation,"Main navigation menu for the site, including links to key sections.",M,1,Includes hierarchical navigation and potential dropdowns.,https://www.abbvieeyecare.com/patientcareresources/patient-assistance,primary_navigation,Main Navigation,No exact match found in catalog.
PATIENT ASSISTANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Hero Section,Prominent section at the top of the page with an image and introductory content.,M,1,Requires styling and potential dynamic content.,https://www.abbvieeyecare.com/patientcareresources/patient-assistance,hero_section,Hero Banner,Mapped to 'Hero' from the catalog.
PATIENT ASSISTANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Patient Assistance Introduction,Section introducing the patient assistance programs with a title and description.,S,1,Static content with basic styling.,https://www.abbvieeyecare.com/patientcareresources/patient-assistance,patient_assistance_intro,Introduction Section,No exact match found in catalog.
PATIENT ASSISTANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Patient Assistance Details,"Details about the patient assistance programs, including eligibility and contact information.",S,1,Static informational content.,https://www.abbvieeyecare.com/patientcareresources/patient-assistance,patient_assistance_details,Details Section,No exact match found in catalog.
PATIENT ASSISTANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Adverse Events Reporting,Information about reporting adverse events and product complaints.,S,1,Static content with basic form or contact details.,https://www.abbvieeyecare.com/patientcareresources/patient-assistance,adverse_events_reporting,Reporting Information,No exact match found in catalog.
PATIENT ASSISTANCE | ABBVIEEYECARE - Your Vision. Our Mission.,Our Products Carousel,Carousel displaying information about various products.,C,1,Dynamic slider with navigation and potential animations.,https://www.abbvieeyecare.com/patientcareresources/patient-assistance,carousel_our_products,Products Carousel,Mapped to 'Carousel' from the catalog.
PRODUCT INFORMATION | ABBVIEEYECARE - Your Vision. Our Mission.,Utility Navigation,"Provides quick access to utility links such as contact information, safety information, and social media.",M,1,Requires integration of multiple links and accessibility compliance.,https://www.abbvieeyecare.com/product-information,global_utility_navigation,Utility strip,"No direct match in catalog, custom implementation likely."
PRODUCT INFORMATION | ABBVIEEYECARE - Your Vision. Our Mission.,Primary Navigation,Main navigation menu for accessing different sections of the site.,C,1,Deep navigation structure requiring robust accessibility and responsive design.,https://www.abbvieeyecare.com/product-information,primary_navigation,Main navigation,"No direct match in catalog, custom implementation likely."
PRODUCT INFORMATION | ABBVIEEYECARE - Your Vision. Our Mission.,Hero Banner,Prominent banner showcasing the main theme or focus of the page.,M,1,Includes large image and heading with styling.,https://www.abbvieeyecare.com/product-information,hero_banner,Hero section,Mapped to catalog entry for Hero block.
PRODUCT INFORMATION | ABBVIEEYECARE - Your Vision. Our Mission.,Introduction Text,Provides an introductory description and context for the page content.,S,1,Simple text presentation with styling.,https://www.abbvieeyecare.com/product-information,intro_text,Introductory text,"No direct match in catalog, custom implementation likely."
PRODUCT INFORMATION | ABBVIEEYECARE - Your Vision. Our Mission.,Product Information Section,Contains downloadable materials and resources about products.,M,1,Includes downloadable links and content organization.,https://www.abbvieeyecare.com/product-information,product_information_section,Product resources,"No direct match in catalog, custom implementation likely."
PRODUCT INFORMATION | ABBVIEEYECARE - Your Vision. Our Mission.,Accordion Product Details,Accordion component displaying detailed information about each product.,M,1,Expandable sections with transitions and styling.,https://www.abbvieeyecare.com/product-information,accordion_product_details,Product details accordion,Mapped to catalog entry for Accordion block.
PRODUCT INFORMATION | ABBVIEEYECARE - Your Vision. Our Mission.,Footer,Footer section with additional links and information.,M,1,Structured content with links and styling.,https://www.abbvieeyecare.com/product-information,footer,Footer section,Mapped to catalog entry for Footer block.
PATIENT CARE RESOURCES &amp; SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,Global Utility Navigation,"Provides quick access to utility links such as contact information, safety information, and social media.",M,1,Includes accessibility considerations for navigation and link hierarchy.,https://www.abbvieeyecare.com/patientcareresources,global_utility_navigation,Utility strip,No direct match in AEM catalog for utility navigation.
PATIENT CARE RESOURCES &amp; SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,Primary Navigation,Main site navigation for accessing different sections and resources.,C,1,Deep navigation structure with potential for dynamic updates and accessibility requirements.,https://www.abbvieeyecare.com/patientcareresources,primary_navigation,Main navigation,No direct match in AEM catalog for primary navigation.
PATIENT CARE RESOURCES &amp; SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,Hero Section,Prominent introductory section with a large image and key messaging.,M,1,Requires integration of visuals and text with responsive design.,https://www.abbvieeyecare.com/patientcareresources,hero_section,Hero banner,Mapped to 'Hero' block in AEM catalog.
PATIENT CARE RESOURCES &amp; SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,Introduction Columns,Provides an introduction to the patient care resources and organization mission.,S,1,Simple layout with static content.,https://www.abbvieeyecare.com/patientcareresources,intro_columns,Intro content,No direct match in AEM catalog for introduction columns.
PATIENT CARE RESOURCES &amp; SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,CTA Links,Links to key resources such as patient assistance and savings programs.,S,1,Static links with minimal styling.,https://www.abbvieeyecare.com/patientcareresources,cta_links,Call-to-action links,No direct match in AEM catalog for CTA links.
PATIENT CARE RESOURCES &amp; SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,Assistance and Savings Section,Highlights assistance and savings programs with images and links.,M,1,Combines content presentation with potential interactive elements.,https://www.abbvieeyecare.com/patientcareresources,assistance_savings_section,Assistance and savings,No direct match in AEM catalog for assistance and savings section.
PATIENT CARE RESOURCES &amp; SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,Eye Conditions Grid,Displays information about various eye conditions in a three-column layout.,M,1,Grid layout with responsive design requirements.,https://www.abbvieeyecare.com/patientcareresources,eye_conditions_grid,Content grid,No direct match in AEM catalog for eye conditions grid.
PATIENT CARE RESOURCES &amp; SAVINGS | ABBVIEEYECARE - Your Vision. Our Mission.,Products Carousel,Carousel showcasing various products and their details.,C,1,Interactive carousel with accessibility and responsive design considerations.,https://www.abbvieeyecare.com/patientcareresources,products_carousel,Product showcase carousel,Mapped to 'Carousel' block in AEM catalog.
Page Not Found (do not change node name),Utility Navigation,"Provides quick access to utility links such as contact, prescribing information, and social media.",M,1,Multiple links and potential accessibility considerations.,https://www.abbvieeyecare.com/page-not-found,global_utility_navigation,Utility strip,Ensure proper alignment and accessibility compliance.
Page Not Found (do not change node name),Primary Navigation,Main site navigation for accessing primary sections of the website.,C,1,Deep navigation structure with potential dropdowns and accessibility requirements.,https://www.abbvieeyecare.com/page-not-found,primary_navigation,Main navigation,Review for responsive behavior and deep linking.
Page Not Found (do not change node name),Hero Section,Displays the main message or call-to-action for the page.,M,1,Hero section with styling and potential dynamic content.,https://www.abbvieeyecare.com/page-not-found,hero_section,Hero banner,Ensure proper styling and responsiveness.
Page Not Found (do not change node name),Error Message,Informs the user that the requested page is not found.,S,1,Static text with minimal styling.,https://www.abbvieeyecare.com/page-not-found,error_message,Error message,Ensure clarity and user guidance.
Page Not Found (do not change node name),Call-to-Action Button,Provides a link to return to the homepage.,S,1,Single button with link functionality.,https://www.abbvieeyecare.com/page-not-found,cta_button,Primary button,Ensure accessibility and clear call-to-action.
Page Not Found (do not change node name),Important Safety Information,Displays safety and indication information for products.,M,1,Static content with potential legal and compliance requirements.,https://www.abbvieeyecare.com/page-not-found,important_safety_information,Footer safety info,Ensure legal compliance and visibility.
EYE CARE PROVIDER | ABBVIEEYECARE- Your Vision. Our Mission.,Global Utility Strip,"Provides quick access to utility links such as contact, prescribing information, and social media.",S,1,Limited functionality and static content.,https://www.abbvieeyecare.com/ecp,global_utility_strip,Utility strip,No match in the catalog.
EYE CARE PROVIDER | ABBVIEEYECARE- Your Vision. Our Mission.,Primary Navigation,Main navigation menu for accessing various sections of the site.,M,1,Requires dynamic handling of menu items and accessibility features.,https://www.abbvieeyecare.com/ecp,primary_navigation,Main navigation,No match in the catalog.
EYE CARE PROVIDER | ABBVIEEYECARE- Your Vision. Our Mission.,Secondary Navigation,Provides links to specific resources and programs for eye care providers.,M,1,Involves additional resource links and potential dynamic updates.,https://www.abbvieeyecare.com/ecp,secondary_navigation,Resource-specific navigation,No match in the catalog.
EYE CARE PROVIDER | ABBVIEEYECARE- Your Vision. Our Mission.,Footer,Contains footer links and information.,S,1,Static content with predefined styling.,https://www.abbvieeyecare.com/ecp,footer,Standard footer,Matched to the catalog as 'Footer'.
System Error (do not change node name),Utility Navigation,"Provides links to important resources such as safety information, prescribing information, and contact details.",S,1,Limited functionality with basic accessibility requirements.,https://www.abbvieeyecare.com/system-error,utility_navigation,Utility strip,No exact match found in the AEM catalog.
System Error (do not change node name),Primary Navigation,Main navigation menu for accessing different sections of the website.,M,1,Includes hierarchical navigation with potential accessibility considerations.,https://www.abbvieeyecare.com/system-error,primary_navigation,Main navigation,No exact match found in the AEM catalog.
System Error (do not change node name),Error Content,Displays the main content related to the system error.,S,1,Simple content display with no interactive or dynamic elements.,https://www.abbvieeyecare.com/system-error,error_content,System error display,No exact match found in the AEM catalog.
System Error (do not change node name),CTA Banner,Provides a call-to-action link for important safety updates.,S,1,Single call-to-action with minimal interactivity.,https://www.abbvieeyecare.com/system-error,cta_banner,Subscribe,No exact match found in the AEM catalog.
System Error (do not change node name),Footer Links,Contains links and information typically found in the footer.,M,1,Requires integration of multiple links and styling consistency.,https://www.abbvieeyecare.com/system-error,footer_links,Footer,Mapped to the 'Footer' block in the AEM catalog.
JUMPSTART | ABBVIEEYECARE - Your Vision. Our Mission.,Global Utility Strip,Displays utility links such as contact information and social media.,M,1,Integration of multiple utility links and accessibility considerations.,https://www.abbvieeyecare.com/ecp/jumpstart_1,global_utility_strip,Utility strip,No direct match in the AEM catalog.
JUMPSTART | ABBVIEEYECARE - Your Vision. Our Mission.,Primary Navigation,Provides the main navigation menu for the site.,M,1,Depth of navigation structure and responsive behavior.,https://www.abbvieeyecare.com/ecp/jumpstart_1,primary_navigation,Main navigation,No direct match in the AEM catalog.
JUMPSTART | ABBVIEEYECARE - Your Vision. Our Mission.,Hero Section,Highlights primary content with a large image and heading.,M,1,Visual prominence and associated layout styling.,https://www.abbvieeyecare.com/ecp/jumpstart_1,hero_section,Hero banner,Mapped to 'Hero' from the AEM catalog.
JUMPSTART | ABBVIEEYECARE - Your Vision. Our Mission.,Program Overview,Introduces the program with its purpose and benefits.,S,1,Static content presentation with minimal interactivity.,https://www.abbvieeyecare.com/ecp/jumpstart_1,program_overview,Overview section,No direct match in the AEM catalog.
JUMPSTART | ABBVIEEYECARE - Your Vision. Our Mission.,Program Benefits,Details the program benefits for users.,S,1,Simple textual and visual content layout.,https://www.abbvieeyecare.com/ecp/jumpstart_1,program_benefits,Benefits section,No direct match in the AEM catalog.
JUMPSTART | ABBVIEEYECARE - Your Vision. Our Mission.,Registration Section,Facilitates user registration with forms and instructions.,C,1,Form functionality and possible backend integration.,https://www.abbvieeyecare.com/ecp/jumpstart_1,registration_section,Registration form,No direct match in the AEM catalog.
JUMPSTART | ABBVIEEYECARE - Your Vision. Our Mission.,Products Section,Showcases products in a carousel format.,C,1,Carousel functionality and accessibility requirements.,https://www.abbvieeyecare.com/ecp/jumpstart_1,products_section,Product carousel,Mapped to 'Carousel' from the AEM catalog.
JUMPSTART | ABBVIEEYECARE - Your Vision. Our Mission.,Footer,Displays additional links and information in the footer.,S,1,Static content with minimal interactivity.,https://www.abbvieeyecare.com/ecp/jumpstart_1,footer,Footer,Mapped to 'Footer' from the AEM catalog.
OFFICE RESOURCES | ABBVIEEYECARE - Your Vision. Our Mission.,Global Utility Navigation,"Provides quick access to important links such as contact, prescribing information, and social media.",M,1,Includes multiple links and accessibility considerations.,https://www.abbvieeyecare.com/techalliance/office-resources,global_utility_navigation,Utility Navigation,No direct match in AEM catalog.
OFFICE RESOURCES | ABBVIEEYECARE - Your Vision. Our Mission.,Primary Navigation,The main site navigation menu for accessing different sections of the website.,C,1,Supports deep navigation structure with potential dynamic content.,https://www.abbvieeyecare.com/techalliance/office-resources,primary_navigation,Main Navigation,No direct match in AEM catalog.
OFFICE RESOURCES | ABBVIEEYECARE - Your Vision. Our Mission.,Hero Section,A prominent section with an image and heading to introduce the page content.,M,1,Requires styling and potential dynamic content.,https://www.abbvieeyecare.com/techalliance/office-resources,hero_section,Hero Section,Mapped to 'Hero' in AEM catalog.
OFFICE RESOURCES | ABBVIEEYECARE - Your Vision. Our Mission.,Resource Links,Links to various resources like office resources and helpful links.,S,1,Simple link list with minor styling.,https://www.abbvieeyecare.com/techalliance/office-resources,resource_links,Resource Links,No direct match in AEM catalog.
OFFICE RESOURCES | ABBVIEEYECARE - Your Vision. Our Mission.,Office Resources Heading,Heading section for the Office Resources content.,S,1,Simple heading with no dynamic functionality.,https://www.abbvieeyecare.com/techalliance/office-resources,office_resources_heading,Heading Section,No direct match in AEM catalog.
OFFICE RESOURCES | ABBVIEEYECARE - Your Vision. Our Mission.,Office Resources Tabs,Tab navigation for different office resources categories.,M,1,Requires tab functionality and styling.,https://www.abbvieeyecare.com/techalliance/office-resources,office_resources_tabs,Tab Navigation,No direct match in AEM catalog.
OFFICE RESOURCES | ABBVIEEYECARE - Your Vision. Our Mission.,Video Section,Section showcasing videos related to office resources.,M,1,Includes video embedding and performance optimizations.,https://www.abbvieeyecare.com/techalliance/office-resources,video_section,Video Embedding,Mapped to 'Video' in AEM catalog.
THANK YOU | ABBVIEEYECARE - Your Vision. Our Mission.,Global Utility Navigation,"Provides quick access to utility links such as contact, prescribing information, and social media.",M,1,Requires integration with existing navigation structure and accessibility compliance.,https://www.abbvieeyecare.com/ecp/thank-you,global_utility_navigation,Utility strip,Consider accessibility and responsive design.
THANK YOU | ABBVIEEYECARE - Your Vision. Our Mission.,Primary Navigation,Main site navigation for accessing key sections like product information and patient resources.,C,1,Deep navigation structure and potential for multiple levels of interaction.,https://www.abbvieeyecare.com/ecp/thank-you,primary_navigation,Main navigation,Ensure compatibility with mobile and desktop views.
THANK YOU | ABBVIEEYECARE - Your Vision. Our Mission.,Hero Section,Prominent hero banner with image and text introducing the page's main purpose.,M,1,Includes CSS and JS for advanced styling and interactivity.,https://www.abbvieeyecare.com/ecp/thank-you,hero_section,Hero banner,Optimize for quick loading and visual impact.
THANK YOU | ABBVIEEYECARE - Your Vision. Our Mission.,Thank You Message,Displays a thank-you message and additional information about the Optometry Jumpstart program.,S,1,Simple static content display.,https://www.abbvieeyecare.com/ecp/thank-you,thank_you_message,Message display,Ensure alignment with branding.
THANK YOU | ABBVIEEYECARE - Your Vision. Our Mission.,Our Products Heading,Section heading introducing the products carousel.,S,1,Static heading with minimal styling.,https://www.abbvieeyecare.com/ecp/thank-you,our_products_heading,Section heading,Ensure consistency with typography guidelines.
THANK YOU | ABBVIEEYECARE - Your Vision. Our Mission.,Products Carousel,Carousel showcasing various products with images and links.,C,1,Requires dynamic content loading and advanced interactivity.,https://www.abbvieeyecare.com/ecp/thank-you,products_carousel,Product showcase,Test for responsiveness and cross-browser compatibility.
SITEMAP | ABBVIEEYECARE - Your Vision. Our Mission.,Global Utility Navigation,"Provides utility links such as contact, safety, and social media.",M,1,Requires integration of multiple utility link functionalities and accessibility considerations.,https://www.abbvieeyecare.com/site-map,global_utility_navigation,Utility strip,No direct match found in catalog.
SITEMAP | ABBVIEEYECARE - Your Vision. Our Mission.,Primary Navigation,Main site navigation for accessing key sections.,C,1,Involves deep navigation hierarchy and potential accessibility enhancements.,https://www.abbvieeyecare.com/site-map,primary_navigation,Main navigation,No direct match found in catalog.
SITEMAP | ABBVIEEYECARE - Your Vision. Our Mission.,Hero Banner,Displays a large banner with an image and headline.,M,1,Requires image handling and responsive design.,https://www.abbvieeyecare.com/site-map,hero_banner,Hero Banner,Matched to 'Hero' in catalog.
SITEMAP | ABBVIEEYECARE - Your Vision. Our Mission.,Site Map Heading,Displays the heading for the site map section.,S,1,Simple text heading with minimal styling.,https://www.abbvieeyecare.com/site-map,site_map_heading,Site Map Heading,No direct match found in catalog.
SITEMAP | ABBVIEEYECARE - Your Vision. Our Mission.,Site Map Links,Lists all links available in the site map.,M,1,Requires link organization and potential dynamic generation.,https://www.abbvieeyecare.com/site-map,site_map_links,Links Listing,No direct match found in catalog.
SITEMAP | ABBVIEEYECARE - Your Vision. Our Mission.,Important Safety Information,Provides critical safety and indication information.,M,1,Involves legal text formatting and adherence to compliance standards.,https://www.abbvieeyecare.com/site-map,important_safety_information,Safety Information Section,No direct match found in catalog.
Coveo Sitemap,Utility Navigation,Provides quick access to important links and resources.,S,1,Simple navigation links without dynamic content.,https://www.abbvieeyecare.com/sitemap,utility_navigation,Utility strip,Consider mapping to a navigation-related block in catalog.
Coveo Sitemap,Primary Navigation,Main site navigation with links to key sections and subsections.,M,1,Includes hierarchical navigation and potential submenus.,https://www.abbvieeyecare.com/sitemap,primary_navigation,Main navigation,Ensure accessibility compliance for hierarchical menus.
Coveo Sitemap,Hero Section,Highlights the main message or call-to-action for the page.,M,1,Includes visual elements and potential dynamic content.,https://www.abbvieeyecare.com/sitemap,hero_section,Hero banner,Mapped to Hero block with CSS and JavaScript assets available.
Coveo Sitemap,Important Safety Information,Displays critical safety and usage information for products.,M,1,Requires structured content and compliance with regulatory standards.,https://www.abbvieeyecare.com/sitemap,important_safety_information,Safety information,Potential mapping to a dedicated informational block type.
Coveo Sitemap,Footer Navigation,Provides additional navigation options and links to resources.,S,1,Simple footer links without advanced features.,https://www.abbvieeyecare.com/sitemap,footer_navigation,Footer links,Mapped to Footer block with CSS and JavaScript assets available.
Helpful Links,Utility Navigation,Provides access to utility links like contact and external resources.,M,1,Includes navigation hierarchy and potential accessibility requirements.,https://www.abbvieeyecare.com/techalliance/helpful-links,global_utility_navigation,Utility strip,Could involve dynamic link generation.
Helpful Links,Primary Navigation,Main navigation for site sections and resources.,C,1,Deep navigation structure with potential dropdowns and accessibility concerns.,https://www.abbvieeyecare.com/techalliance/helpful-links,primary_navigation,Main navigation,Requires detailed a11y and responsive design support.
Helpful Links,Hero Section,Prominent section introducing the page visually and textually.,M,1,Includes large image and heading with CSS positioning.,https://www.abbvieeyecare.com/techalliance/helpful-links,hero_section,Hero image with text,Matches AEM Hero block specification.
