Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
HCV Management,On-Treatment Monitoring Section,Content section providing resources and information about on-treatment monitoring.,M,1,Requires integration of detailed medical content and potential dynamic updates.,https://www.hcv.com/management,on_treatment_monitoring,Content block,Ensure compliance with medical content standards.
HCV Management,Footer Links,Footer section containing links to additional resources and site information.,M,1,Includes multiple links and potential dynamic content.,https://www.hcv.com/management,footer_links,Footer links,Ensure all links are functional and follow accessibility guidelines.
HCV Screening &amp; Assessments,Global Utility Navigation,Provides quick access to utility links for healthcare professionals.,M,1,Includes accessibility considerations and dynamic link updates.,https://www.hcv.com/screening-assessments,global_utility_navigation,Utility strip,No direct match in the catalog.
HCV Screening &amp; Assessments,Primary Navigation,Main site navigation for accessing different sections of the website.,C,1,Deep navigation structure with multiple levels and accessibility requirements.,https://www.hcv.com/screening-assessments,primary_navigation,Main navigation,No direct match in the catalog.
HCV Screening &amp; Assessments,Hero Section,Displays the main title and introductory content for the page.,M,1,Involves styled presentation with possible dynamic content.,https://www.hcv.com/screening-assessments,hero_section,Hero banner,Matched to 'Hero' in the catalog.
HCV Screening &amp; Assessments,Breadcrumb Navigation,Provides a breadcrumb trail for navigation and context.,S,1,Simple structure with minimal styling.,https://www.hcv.com/screening-assessments,breadcrumb_navigation,Breadcrumb trail,No direct match in the catalog.
HCV Screening &amp; Assessments,Screening Guides Section,Highlights guides and resources related to HCV screening.,M,1,Involves dynamic content loading and styling.,https://www.hcv.com/screening-assessments,screening_guides_section,Guides display,No direct match in the catalog.
HCV Screening &amp; Assessments,Footer Section,Contains site-wide footer information and links.,M,1,Includes dynamic content fetching and styling.,https://www.hcv.com/screening-assessments,footer_section,Footer,Matched to 'Footer' in the catalog.
New HCV Providers,Utility Navigation,Provides quick access to utility links and branding information.,S,1,"Limited functionality, primarily for utility links.",https://www.hcv.com/new-hcv-providers,global_utility_navigation,Utility strip,No exact match found in the catalog.
New HCV Providers,Primary Navigation,"Main navigation menu for the site, including dropdowns for subcategories.",M,1,Contains dropdown navigation with potential accessibility considerations.,https://www.hcv.com/new-hcv-providers,primary_navigation,Main navigation,No exact match found in the catalog.
New HCV Providers,Hero Section,Highlights the main theme or message of the page with a prominent image and text.,M,1,Includes visual design and responsive behavior.,https://www.hcv.com/new-hcv-providers,hero_section,Hero banner,Mapped to 'Hero' from the catalog.
New HCV Providers,New HCV Providers Section,Provides onboarding information for new HCV providers.,M,1,Custom content for onboarding information.,https://www.hcv.com/new-hcv-providers,new_hcv_providers_section,Content section,No exact match found in the catalog.
New HCV Providers,Existing HCV Providers Section,Offers advanced resources and research for existing HCV providers.,M,1,Custom content for advanced resources.,https://www.hcv.com/new-hcv-providers,existing_hcv_providers_section,Content section,No exact match found in the catalog.
New HCV Providers,Tabs Section,Organizes content into tabs for easier navigation and access.,M,1,Includes interactive tab functionality.,https://www.hcv.com/new-hcv-providers,tabs_section,Tabbed interface,Mapped to 'Tabs' from the catalog.
New HCV Providers,Awareness Tab,"Content related to awareness of HCV, including videos and articles.",M,1,Custom content with media elements.,https://www.hcv.com/new-hcv-providers,awareness_tab,Tabbed content,No exact match found in the catalog.
New HCV Providers,Footer,Contains site-wide footer links and information.,S,1,Relatively static content with minimal interaction.,https://www.hcv.com/new-hcv-providers,footer,Footer section,Mapped to 'Footer' from the catalog.
HCV Healthcare Providers Hub - Home,Utility Navigation,Provides quick access to utility links and navigation options.,M,1,Includes navigation elements requiring accessibility and responsive design.,https://www.hcv.com/,global_utility_navigation,Utility strip,Ensure ARIA roles are properly implemented.
HCV Healthcare Providers Hub - Home,Primary Header,Displays the main branding and navigation for the site.,C,1,Complex navigation structure with branding elements.,https://www.hcv.com/,primary_header,Main navigation,Requires integration of logo and menu systems.
HCV Healthcare Providers Hub - Home,Hero Section,Highlights the main message and call-to-action for the homepage.,M,1,Includes large visual elements and potential animations.,https://www.hcv.com/,hero_section,Hero banner,Ensure mobile responsiveness and visual impact.
HCV Healthcare Providers Hub - Home,New HCV Providers,Provides information and resources for new HCV providers.,M,1,Card layout with specific content targeting.,https://www.hcv.com/,new_hcv_providers,Informational cards,Consider dynamic content loading.
HCV Healthcare Providers Hub - Home,Existing HCV Providers,Provides advanced information and resources for existing HCV providers.,M,1,Card layout with specific content targeting.,https://www.hcv.com/,existing_hcv_providers,Informational cards,Ensure consistency with other card components.
HCV Healthcare Providers Hub - Home,Welcome Section,Introduces the site and its purpose.,S,1,Simple textual and visual layout.,https://www.hcv.com/,welcome_section,Introductory card,Ensure alignment with overall site theme.
HCV Healthcare Providers Hub - Home,Awareness Card,Provides information about hepatitis C awareness.,S,1,Focused single-card content.,https://www.hcv.com/,awareness_card,Informative card,Highlight key awareness points effectively.
HCV Healthcare Providers Hub - Home,Screening & Assessments Card,Details HCV screening and assessment resources.,S,1,Focused single-card content.,https://www.hcv.com/,screening_assessments_card,Resource card,Ensure accessibility for all users.
HCV Healthcare Providers Hub - Home,Management Card,Offers resources for managing hepatitis C.,S,1,Focused single-card content.,https://www.hcv.com/,management_card,Resource card,Content should be concise and actionable.
HCV Healthcare Providers Hub - Home,Living With HCV Card,Shares insights into living with hepatitis C.,S,1,Focused single-card content.,https://www.hcv.com/,living_with_hcv_card,Resource card,Ensure empathetic and supportive tone.
HCV Healthcare Providers Hub - Home,Resources Card,Provides access to various HCV-related resources.,S,1,Focused single-card content.,https://www.hcv.com/,resources_card,Resource card,Ensure content is up-to-date and relevant.
HCV Healthcare Providers Hub - Home,Footer Section,Displays footer content including legal disclaimers and additional links.,M,1,Includes multiple links and legal information.,https://www.hcv.com/,footer_section,Footer,Ensure compliance with legal and accessibility standards.
Search Results,Utility Navigation,Provides quick access to utility links and navigation options.,S,1,Limited functionality and scope.,https://www.hcv.com/search-results,utility_navigation,Utility strip,Could be mapped to a custom navigation block if needed.
Search Results,Primary Navigation,Main site navigation for accessing key sections.,M,1,Involves hierarchical navigation and accessibility considerations.,https://www.hcv.com/search-results,primary_navigation,Main navigation,May require custom implementation for deep navigation.
Search Results,Search Results Header,"Header section for the search results page, including branding and navigation.",M,1,Combines branding and navigation elements.,https://www.hcv.com/search-results,search_results_header,Header,Header requires integration with site-wide navigation styles.
Search Results,Search Controls,Controls for sorting and filtering search results.,M,1,Includes interactive elements for filtering and sorting.,https://www.hcv.com/search-results,search_controls,Filter and sort controls,Requires JavaScript for dynamic filtering.
Search Results,Sort Accordion,Accordion for sorting options in search results.,M,1,Interactive accordion functionality.,https://www.hcv.com/search-results,sort_accordion,Sorting options,May share styling with other accordion components.
Search Results,Filter Accordion,Accordion for filtering options in search results.,M,1,Interactive accordion functionality.,https://www.hcv.com/search-results,filter_accordion,Filtering options,May share styling with other accordion components.
Search Results,Search Results List,List of search results displayed on the page.,C,1,Dynamic content generation and accessibility for list items.,https://www.hcv.com/search-results,search_results_list,Search results,Integration with backend search services is required.
Search Results,Footer,Footer section with additional links and information.,S,1,Static content with basic styling.,https://www.hcv.com/search-results,footer,Site footer,May require branding updates.
External Link Modal,Modal Header,"Displays the title of the modal, informing users about the purpose of the modal.",S,1,Simple static text header without dynamic functionality.,https://www.hcv.com/modals/wolexternallink/wolcdcviralhepatitisamongpeoplewithhiv,modal_header,Modal Header,Maps to 'Header' block for its layout and presentation.
External Link Modal,Modal Body Text,Provides users with important information about leaving the current site.,S,1,Static text content without interactive elements.,https://www.hcv.com/modals/wolexternallink/wolcdcviralhepatitisamongpeoplewithhiv,modal_body,Modal Body Text,No exact match in the catalog; custom implementation may be required.
External Link Modal,Modal CTA - Yes,A call-to-action button allowing users to confirm and proceed to the external link.,M,1,Interactive element with external link handling.,https://www.hcv.com/modals/wolexternallink/wolcdcviralhepatitisamongpeoplewithhiv,modal_cta_yes,Confirm External Link,No exact match in the catalog; custom implementation may be required.
External Link Modal,Modal CTA - Cancel,A call-to-action button allowing users to cancel and stay on the current site.,M,1,Interactive element with cancellation handling.,https://www.hcv.com/modals/wolexternallink/wolcdcviralhepatitisamongpeoplewithhiv,modal_cta_cancel,Cancel Modal,No exact match in the catalog; custom implementation may be required.
