Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Dosing and Administration | LINZESS® (linaclotide) | For HCPs,Utility Navigation,"Provides links to key resources like AbbVie Access, Important Safety Information, and Prescribing Information.",M,1,Includes accessibility considerations for navigation menus and external/internal link handling.,https://www.linzesshcp.com/linzess-dosing,global_utility_navigation,Utility strip,May require additional configuration for accessibility and analytics tracking.
Dosing and Administration | LINZESS® (linaclotide) | For HCPs,Primary Navigation,"Main site navigation for accessing different sections like Dosing, Indications, and Support.",C,1,Deep navigation structure with submenus and potential for dynamic content loading.,https://www.linzesshcp.com/linzess-dosing,primary_navigation,Main navigation,High complexity due to hierarchical menu structure and responsiveness.
Dosing and Administration | LINZESS® (linaclotide) | For HCPs,Hero Section,Highlights the main message or purpose of the page with a prominent heading.,S,1,Simple layout with heading and image; minimal interactivity.,https://www.linzesshcp.com/linzess-dosing,hero_section,Hero,Direct match found in AEM catalog.
Dosing and Administration | LINZESS® (linaclotide) | For HCPs,Dosing Information Columns,Displays dosing information for different patient groups in a column layout.,M,1,Requires structured content presentation with responsive design.,https://www.linzesshcp.com/linzess-dosing,dosing_information_columns,Column layout,May involve custom styling and layout adjustments.
Dosing and Administration | LINZESS® (linaclotide) | For HCPs,Dosing Schedule,"Provides instructions on how LINZESS should be taken, presented in a column layout with icons.",M,1,Includes visual elements and structured data for instructions.,https://www.linzesshcp.com/linzess-dosing,dosing_schedule,Instructional layout,Potential for integration with icon libraries or dynamic data sources.
Dosing and Administration | LINZESS® (linaclotide) | For HCPs,Clinical Considerations,Lists clinical considerations for healthcare providers regarding LINZESS usage.,S,1,Static content presentation with minimal interactivity.,https://www.linzesshcp.com/linzess-dosing,clinical_considerations,Content list,Straightforward implementation with basic styling.
Dosing and Administration | LINZESS® (linaclotide) | For HCPs,Important Safety Information,"Details the indications, usage, and safety warnings for LINZESS.",M,1,Structured legal and safety content requiring compliance with guidelines.,https://www.linzesshcp.com/linzess-dosing,important_safety_information,Safety information,May involve collaboration with legal and medical teams for accuracy.
Dosing and Administration | LINZESS® (linaclotide) | For HCPs,Footer Section,"Contains footer content including legal disclaimers, company logos, and additional links.",S,1,Standard footer implementation with static content.,https://www.linzesshcp.com/linzess-dosing,footer_section,Footer,Direct match found in AEM catalog.
LINZESS® (linaclotide) Safety Profile Among IBS-C Patients | For HCPs,Utility Navigation,Provides access to essential links for quick navigation.,S,1,Simple links without advanced interactivity.,https://www.linzesshcp.com/linzess-ibs-c-safety,utility_navigation,Utility strip,No matching AEM catalog block found.
LINZESS® (linaclotide) Safety Profile Among IBS-C Patients | For HCPs,Primary Navigation,Main navigation for exploring site sections.,M,1,Includes hierarchical navigation and submenu structures.,https://www.linzesshcp.com/linzess-ibs-c-safety,primary_navigation,Main navigation,No matching AEM catalog block found.
LINZESS® (linaclotide) Safety Profile Among IBS-C Patients | For HCPs,Footer Section,Displays footer content including legal and informational links.,S,1,Static content with basic styling.,https://www.linzesshcp.com/linzess-ibs-c-safety,footer_section,Footer,Matched to 'Footer' in AEM catalog.
Efficacy For Patients With IBS-C | LINZESS® (linaclotide) | For HCPs,Utility Navigation,Provides quick access links such as safety and prescribing information.,S,1,Simple navigation links without deep interaction.,https://www.linzesshcp.com/linzess-ibs-c-efficacy,utility_navigation,Utility strip,Does not map to any known AEM block catalog entry.
Efficacy For Patients With IBS-C | LINZESS® (linaclotide) | For HCPs,Primary Navigation,Main navigation for site sections like dosing and indications.,M,1,Hierarchical navigation with dropdowns.,https://www.linzesshcp.com/linzess-ibs-c-efficacy,primary_navigation,Main navigation,Does not map to any known AEM block catalog entry.
Efficacy For Patients With IBS-C | LINZESS® (linaclotide) | For HCPs,Hero Section,Displays a prominent banner image and title for IBS-C efficacy data.,S,1,Basic banner display with minimal interactivity.,https://www.linzesshcp.com/linzess-ibs-c-efficacy,hero_section,Hero banner,Mapped to 'Hero' in the AEM block catalog.
Efficacy For Patients With IBS-C | LINZESS® (linaclotide) | For HCPs,Section Navigation,Sticky navigation for section-level quick access.,S,1,Simple sticky navigation without deep functionality.,https://www.linzesshcp.com/linzess-ibs-c-efficacy,section_navigation,Sticky section navigation,Does not map to any known AEM block catalog entry.
Efficacy For Patients With IBS-C | LINZESS® (linaclotide) | For HCPs,Pivotal Studies Section One,Highlights pivotal study results for LINZESS.,M,1,Content-heavy section requiring detailed styling.,https://www.linzesshcp.com/linzess-ibs-c-efficacy,pivotal_studies_section_one,Study highlights,Does not map to any known AEM block catalog entry.
Efficacy For Patients With IBS-C | LINZESS® (linaclotide) | For HCPs,Pivotal Studies Section Two,Details improvements in CSBM frequency for LINZESS-treated patients.,M,1,Content-heavy section with detailed data presentation.,https://www.linzesshcp.com/linzess-ibs-c-efficacy,pivotal_studies_section_two,Study data,Does not map to any known AEM block catalog entry.
Efficacy For Patients With IBS-C | LINZESS® (linaclotide) | For HCPs,Pivotal Studies Section Three,Focuses on reduced abdominal pain outcomes for LINZESS-treated patients.,M,1,Content-heavy section with detailed data presentation.,https://www.linzesshcp.com/linzess-ibs-c-efficacy,pivotal_studies_section_three,Study data,Does not map to any known AEM block catalog entry.
Efficacy For Patients With IBS-C | LINZESS® (linaclotide) | For HCPs,Clinical Trial Design,Explains the design and methodology of LINZESS clinical trials.,M,1,Content-heavy section requiring detailed styling.,https://www.linzesshcp.com/linzess-ibs-c-efficacy,clinical_trial_design,Trial methodology,Does not map to any known AEM block catalog entry.
Efficacy For Patients With IBS-C | LINZESS® (linaclotide) | For HCPs,Overall Symptoms Section,Presents data on LINZESS's impact on overall symptoms.,M,1,Content-heavy section requiring detailed styling.,https://www.linzesshcp.com/linzess-ibs-c-efficacy,overall_symptoms_section,Symptoms data,Does not map to any known AEM block catalog entry.
Patient Profile in IBS-C Symptoms | LINZESS® (linaclotide),Utility Navigation,Provides quick access to resources such as safety and prescribing information.,S,1,Simple navigation links without complex interactions.,https://www.linzesshcp.com/ibs-c-patient-profiles,utility_navigation,Utility strip,No direct match found in the AEM catalog.
Patient Profile in IBS-C Symptoms | LINZESS® (linaclotide),Primary Navigation,Main navigation for accessing key sections of the website.,M,1,Includes submenus and hierarchical navigation.,https://www.linzesshcp.com/ibs-c-patient-profiles,primary_navigation,Main navigation,No direct match found in the AEM catalog.
