Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
Understanding Rheumatoid Arthritis (RA) Treatment Options,Primary Navigation,Provides main site navigation for accessing key sections and pages.,M,1,Deep navigation structure with dropdowns.,https://www.ra.com/rheumatoid-arthritis-treatment/ra-treatments-explained,primary_navigation,Main navigation,No direct match in catalog.
Understanding Rheumatoid Arthritis (RA) Treatment Options,Hero Section,Prominent section highlighting the main message or call to action.,M,1,Includes large visual assets and dynamic styling.,https://www.ra.com/rheumatoid-arthritis-treatment/ra-treatments-explained,hero_section,Hero banner,Matched to 'Hero' block in catalog.
Understanding Rheumatoid Arthritis (RA) Treatment Options,Call-to-Action Section,Encourages user actions like taking surveys or exploring resources.,S,1,Simple button or link-based call-to-action.,https://www.ra.com/rheumatoid-arthritis-treatment/ra-treatments-explained,cta_section,Subscribe,No direct match in catalog.
Understanding Rheumatoid Arthritis (RA) Treatment Options,Content Columns,Displays detailed content in a multi-column layout.,M,1,Requires responsive design for column layouts.,https://www.ra.com/rheumatoid-arthritis-treatment/ra-treatments-explained,content_columns,Multi-column layout,No direct match in catalog.
Understanding Rheumatoid Arthritis (RA) Treatment Options,Video Section,Provides video content to engage users with multimedia.,C,1,Includes multimedia embedding and performance optimization.,https://www.ra.com/rheumatoid-arthritis-treatment/ra-treatments-explained,video_section,Video player,Matched to 'Video' block in catalog.
Understanding Rheumatoid Arthritis (RA) Treatment Options,Quote Section,Highlights quotes from experts or testimonials.,S,1,Simple styling for text and quotation marks.,https://www.ra.com/rheumatoid-arthritis-treatment/ra-treatments-explained,quote_section,Testimonial,Matched to 'Quote' block in catalog.
Understanding Rheumatoid Arthritis (RA) Treatment Options,Poll Section,Interactive section for collecting user feedback.,M,1,Requires form handling and backend integration.,https://www.ra.com/rheumatoid-arthritis-treatment/ra-treatments-explained,poll_section,User feedback,No direct match in catalog.
Understanding Rheumatoid Arthritis (RA) Treatment Options,Footer,Contains site-wide links and additional information.,S,1,Basic site-wide footer functionality with links.,https://www.ra.com/rheumatoid-arthritis-treatment/ra-treatments-explained,footer,Footer,Matched to 'Footer' block in catalog.
Rheumatoid Arthritis (RA) Symptoms &amp; Activity | Rheum for More,Global Utility Navigation,Provides quick access to utility links such as social media and finding a rheumatologist.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ra.com/what-is-rheumatoid-arthritis/symptoms,global_utility_navigation,default,templateIds: tpl_2
Rheumatoid Arthritis (RA) Symptoms &amp; Activity | Rheum for More,Primary Navigation,Main site navigation for accessing different sections of the website.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ra.com/what-is-rheumatoid-arthritis/symptoms,primary_navigation,default,templateIds: tpl_2
Rheumatoid Arthritis (RA) Symptoms &amp; Activity | Rheum for More,Breadcrumb Navigation,Displays the user's location within the site hierarchy.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ra.com/what-is-rheumatoid-arthritis/symptoms,breadcrumb_navigation,default,templateIds: tpl_2
Rheumatoid Arthritis (RA) Symptoms &amp; Activity | Rheum for More,Hero Section,Highlights the main topic of the page with a prominent heading and supporting text.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ra.com/what-is-rheumatoid-arthritis/symptoms,hero_section,default,templateIds: tpl_2
Rheumatoid Arthritis (RA) Symptoms &amp; Activity | Rheum for More,Main Content Columns,Displays the primary content in a two-column layout.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ra.com/what-is-rheumatoid-arthritis/symptoms,main_content_columns,default,templateIds: tpl_2
Rheumatoid Arthritis (RA) Symptoms &amp; Activity | Rheum for More,Disease Activity Levels,Illustrates different levels of RA disease activity with images and text.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ra.com/what-is-rheumatoid-arthritis/symptoms,disease_activity_levels,default,templateIds: tpl_2
Rheumatoid Arthritis (RA) Symptoms &amp; Activity | Rheum for More,Quick Poll,Engages users with a poll about RA treatment and remission.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ra.com/what-is-rheumatoid-arthritis/symptoms,quick_poll,default,templateIds: tpl_2
Rheumatoid Arthritis (RA) Symptoms &amp; Activity | Rheum for More,Call-to-Action Section,Encourages users to take specific actions related to RA treatment.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ra.com/what-is-rheumatoid-arthritis/symptoms,cta_section,default,templateIds: tpl_2
Rheumatoid Arthritis (RA) Symptoms &amp; Activity | Rheum for More,Video Section,Features a video about RA experiences and treatment.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ra.com/what-is-rheumatoid-arthritis/symptoms,video_section,default,templateIds: tpl_2
Rheumatoid Arthritis (RA) Symptoms &amp; Activity | Rheum for More,Footer,Provides site-wide links and information at the bottom of the page.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.ra.com/what-is-rheumatoid-arthritis/symptoms,footer,default,templateIds: tpl_2
Personalization Activation,Global Utility Navigation,Provides quick access to utility links like social media and find a rheumatologist.,M,1,Navigation with utility links and potential social media integration.,https://www.ra.com/personalization-activation,global_utility_navigation,Utility strip,No direct match found in AEM catalog.
Personalization Activation,Primary Navigation,Main site navigation menu for accessing different sections of the website.,C,1,Deep navigation structure with expandable menus.,https://www.ra.com/personalization-activation,primary_navigation,Main navigation,No direct match found in AEM catalog.
Personalization Activation,Breadcrumb Navigation,Displays the user's current location within the site hierarchy.,S,1,Simple hierarchical navigation display.,https://www.ra.com/personalization-activation,breadcrumb_navigation,Breadcrumb,No direct match found in AEM catalog.
Personalization Activation,Hero Section,Highlights the main focus or lead content of the page.,M,1,Visual prominence and potential for dynamic content.,https://www.ra.com/personalization-activation,hero_section,Hero,Matched to AEM Hero block.
Personalization Activation,Personalization Columns,Displays personalized content in a column layout with images and text.,M,1,Dynamic content with responsive design.,https://www.ra.com/personalization-activation,personalization_columns,Content columns,Matched to AEM Columns block.
Personalization Activation,Content Section,Provides detailed information and resources related to the page topic.,M,1,Rich content display with potential dynamic elements.,https://www.ra.com/personalization-activation,content_section,Content area,No direct match found in AEM catalog.
Personalization Activation,Footer,"Contains site-wide links, copyright information, and other utility links.",S,1,Standard footer implementation.,https://www.ra.com/personalization-activation,footer,Footer,Matched to AEM Footer block.
Take the RAPID3 Assessment | Rheum for More,Global Utility Strip,Provides utility navigation links like social media and 'Find a Rheumatologist'.,S,1,Simple navigation links with minimal interactivity.,https://www.ra.com/rheumatoid-arthritis-resources/rapid3-survey,global_utility_strip,Utility strip,No matching block found in the catalog.
Take the RAPID3 Assessment | Rheum for More,Primary Header,Displays the main site logo and primary navigation menu.,M,1,Includes logo and primary navigation with potential dropdown menus.,https://www.ra.com/rheumatoid-arthritis-resources/rapid3-survey,primary_header,Main navigation,No matching block found in the catalog.
Take the RAPID3 Assessment | Rheum for More,Breadcrumb Navigation,Provides breadcrumb links for navigation hierarchy.,S,1,Static breadcrumb navigation with basic links.,https://www.ra.com/rheumatoid-arthritis-resources/rapid3-survey,breadcrumb_navigation,Breadcrumbs,No matching block found in the catalog.
Take the RAPID3 Assessment | Rheum for More,Hero Section,Highlights the main title and introduction of the page.,S,1,Static hero section with text and imagery.,https://www.ra.com/rheumatoid-arthritis-resources/rapid3-survey,hero_section,Hero,No matching block found in the catalog.
Take the RAPID3 Assessment | Rheum for More,What is RAPID3,Explains the RAPID3 survey with details and categories.,S,1,Informational block with text and potential multimedia.,https://www.ra.com/rheumatoid-arthritis-resources/rapid3-survey,what_is_rapid3,Content block,No matching block found in the catalog.
Take the RAPID3 Assessment | Rheum for More,Call to Action Section,Encourages users to learn more about RA symptoms and disease activity.,S,1,Static call-to-action with links or buttons.,https://www.ra.com/rheumatoid-arthritis-resources/rapid3-survey,cta_section,Call to action,No matching block found in the catalog.
Take the RAPID3 Assessment | Rheum for More,Survey Form,Embeds the RAPID3 survey form for users to fill out.,C,1,Interactive form with potential validations and data submission.,https://www.ra.com/rheumatoid-arthritis-resources/rapid3-survey,survey_form,Form,No matching block found in the catalog.
Take the RAPID3 Assessment | Rheum for More,Footer Links,Contains links to important pages like 'Privacy Notice' and 'Terms of Use'.,S,1,Static footer with navigation links.,https://www.ra.com/rheumatoid-arthritis-resources/rapid3-survey,footer_links,Footer,No matching block found in the catalog.
Take the RAPID3 Assessment | Rheum for More,Back to Top Button,Provides a button to quickly navigate back to the top of the page.,S,1,Simple button functionality with anchor link.,https://www.ra.com/rheumatoid-arthritis-resources/rapid3-survey,back_to_top,Utility button,No matching block found in the catalog.
Generic Information Page,Rich Text Content,"Displays the main rich text content of the page, providing essential information to users.",S,1,The block is a simple rich text display without additional complexity.,https://www.ra.com/global-isi/use-stmt-generic,rich_text_content,Generic Rich Text,No matching catalog entry found for this block.
Partnering With a Rheumatologist | Rheum for More,Global Utility Strip,Provides access to global site utilities.,S,1,Basic navigation and social links.,https://www.ra.com/rheumatoid-arthritis-resources/partner-with-rheumatologist,global_utility_strip,Utility navigation,No direct match found in catalog.
Partnering With a Rheumatologist | Rheum for More,Primary Header,Displays branding and primary navigation.,M,1,Includes logo and complex navigation.,https://www.ra.com/rheumatoid-arthritis-resources/partner-with-rheumatologist,primary_header,Main navigation,No direct match found in catalog.
Partnering With a Rheumatologist | Rheum for More,Breadcrumb Navigation,Indicates the current page's position in the site hierarchy.,S,1,Simple hierarchical navigation.,https://www.ra.com/rheumatoid-arthritis-resources/partner-with-rheumatologist,breadcrumb_navigation,Breadcrumb,No direct match found in catalog.
Partnering With a Rheumatologist | Rheum for More,Hero Section,Highlights a main message or call-to-action prominently.,M,1,Includes image and text styling.,https://www.ra.com/rheumatoid-arthritis-resources/partner-with-rheumatologist,hero_section,Hero banner,Matched to 'Hero' in catalog.
Partnering With a Rheumatologist | Rheum for More,Video Section,Features a video player with accompanying information.,M,1,Requires video embedding and lazy loading.,https://www.ra.com/rheumatoid-arthritis-resources/partner-with-rheumatologist,video_section,Video content,Matched to 'Video' in catalog.
Partnering With a Rheumatologist | Rheum for More,CTA Section,Prompts users to take specific actions.,M,1,Action-oriented content with styling.,https://www.ra.com/rheumatoid-arthritis-resources/partner-with-rheumatologist,cta_section,Call-to-action,No direct match found in catalog.
Partnering With a Rheumatologist | Rheum for More,Survey Section,Encourages user interaction through surveys.,M,1,Interactive content requiring user input.,https://www.ra.com/rheumatoid-arthritis-resources/partner-with-rheumatologist,survey_section,Survey prompt,No direct match found in catalog.
Partnering With a Rheumatologist | Rheum for More,Check-In Section,Promotes a self-evaluation tool.,M,1,Interactive and evaluative tool content.,https://www.ra.com/rheumatoid-arthritis-resources/partner-with-rheumatologist,checkin_section,Self-check-in,No direct match found in catalog.
Partnering With a Rheumatologist | Rheum for More,Next Page CTA,Directs users to the next relevant page.,S,1,Simple navigation link.,https://www.ra.com/rheumatoid-arthritis-resources/partner-with-rheumatologist,next_page_cta,Next page link,No direct match found in catalog.
Partnering With a Rheumatologist | Rheum for More,Footer Links,Displays additional navigation and policies in the footer.,S,1,Basic footer content.,https://www.ra.com/rheumatoid-arthritis-resources/partner-with-rheumatologist,footer_links,Footer navigation,Matched to 'Footer' in catalog.
Sign Up for Updates | Rheum for More,Global Utility Navigation,Provides quick access to utility links and social media.,S,1,Basic navigation links with minimal interactivity.,https://www.ra.com/subscribe,global_utility_navigation,Utility strip,Possible custom implementation required.
Sign Up for Updates | Rheum for More,Main Navigation,"Primary navigation for the site, including links to main sections.",M,1,Deep navigation structure with multiple levels.,https://www.ra.com/subscribe,main_navigation,Main navigation,May require multi-level menu handling.
Sign Up for Updates | Rheum for More,Hero Section,Prominent introductory section with a headline and supporting text.,M,1,Styling and scripting for dynamic hero content.,https://www.ra.com/subscribe,hero_section,Hero banner,Mapped to standard AEM Hero block.
Sign Up for Updates | Rheum for More,Subscription Form,Form allowing users to sign up for updates and resources.,C,1,"Form handling, validation, and submission logic.",https://www.ra.com/subscribe,subscription_form,Subscribe,Mapped to standard AEM Form block.
Sign Up for Updates | Rheum for More,Call to Action Section,Encourages users to sign up for a free RA Wellness Handbook.,M,1,Dynamic content and styling for user engagement.,https://www.ra.com/subscribe,cta_section,Call-to-action,Requires custom mapping or adaptation.
Sign Up for Updates | Rheum for More,Footer Links,Contains links to important site resources and legal information.,S,1,Static footer content with basic styling.,https://www.ra.com/subscribe,footer_links,Footer links,Mapped to standard AEM Footer block.
Sign Up for Updates | Rheum for More,Back to Top Button,Allows users to quickly return to the top of the page.,S,1,Simple scroll-to-top functionality.,https://www.ra.com/subscribe,back_to_top_button,Utility button,Requires custom implementation or mapping.
Rheumatoid Arthritis (RA) Resources | Rheum for More,Global Utility Navigation,Provides quick access to utility links and social media.,M,1,Includes accessibility features and dynamic links.,https://www.ra.com/rheumatoid-arthritis-resources/ra-support,global_utility_navigation,Utility strip,Consider mapping to a suitable navigation block if available.
Rheumatoid Arthritis (RA) Resources | Rheum for More,Primary Navigation,Main navigation menu for accessing site sections.,C,1,Deep navigation structure with multiple levels.,https://www.ra.com/rheumatoid-arthritis-resources/ra-support,primary_navigation,Main navigation,Evaluate for a match with a detailed navigation block.
Rheumatoid Arthritis (RA) Resources | Rheum for More,Breadcrumb Navigation,Displays the user's location within the site hierarchy.,S,1,Simple hierarchical display.,https://www.ra.com/rheumatoid-arthritis-resources/ra-support,breadcrumb_navigation,Breadcrumbs,Potential mapping to a breadcrumb block could be explored.
Rheumatoid Arthritis (RA) Resources | Rheum for More,Hero Section,Prominent section introducing the page content.,M,1,Includes large visuals and potential animations.,https://www.ra.com/rheumatoid-arthritis-resources/ra-support,hero_section,Hero banner,Verify alignment with Hero block in catalog.
Rheumatoid Arthritis (RA) Resources | Rheum for More,Video Section,Embeds and displays videos with related descriptions.,M,1,Involves video embedding and player customization.,https://www.ra.com/rheumatoid-arthritis-resources/ra-support,video_section,Video content,Matches the 'Video' block in the catalog.
Rheumatoid Arthritis (RA) Resources | Rheum for More,Call-to-Action Section,Encourages user interaction with tools or resources.,M,1,Interactive elements and dynamic content.,https://www.ra.com/rheumatoid-arthritis-resources/ra-support,cta_section,Inline CTA,Check for a CTA-specific block in the catalog.
Rheumatoid Arthritis (RA) Resources | Rheum for More,Resources Section,Highlights tools and resources for managing RA.,M,1,Custom background and resource-specific content.,https://www.ra.com/rheumatoid-arthritis-resources/ra-support,resources_section,Resource highlights,Explore matching with a resource or card block.
Rheumatoid Arthritis (RA) Resources | Rheum for More,Poll Section,Interactive poll for user engagement.,M,1,Includes interactive and data collection features.,https://www.ra.com/rheumatoid-arthritis-resources/ra-support,poll_section,Quick poll,No direct match found in the catalog.
Rheumatoid Arthritis (RA) Resources | Rheum for More,Support Groups Section,Provides information about RA support groups.,M,1,Custom content and layout for support information.,https://www.ra.com/rheumatoid-arthritis-resources/ra-support,support_groups_section,Support group info,Consider mapping to a similar informational block.
Rheumatoid Arthritis (RA) Resources | Rheum for More,Footer,Displays footer content and links.,S,1,Simple static content display.,https://www.ra.com/rheumatoid-arthritis-resources/ra-support,footer,Footer,Matches the 'Footer' block in the catalog.
Rheum for More: Tips &amp; Information About Rheumatoid Arthritis,Global Utility Strip,Provides users with quick access to utility links such as social media and contact options.,S,1,Limited functionality with basic links.,https://www.ra.com/,global_utility_strip,Utility strip,This block does not match any catalog entry.
Rheum for More: Tips &amp; Information About Rheumatoid Arthritis,Primary Navigation,Serves as the main navigation menu for accessing different sections of the website.,M,1,Includes nested menus and potential accessibility concerns.,https://www.ra.com/,primary_navigation,Main navigation,This block does not match any catalog entry.
Rheum for More: Tips &amp; Information About Rheumatoid Arthritis,Hero Section,Highlights the main message or feature of the page with an image and CTA.,M,1,Requires proper styling and potentially dynamic content.,https://www.ra.com/,hero_section,Hero banner,Mapped to the 'Hero' block in the catalog.
Rheum for More: Tips &amp; Information About Rheumatoid Arthritis,Footer,Provides site-wide footer content including links and contact information.,M,1,May include dynamic or fragment-based content.,https://www.ra.com/,footer,Standard footer,Mapped to the 'Footer' block in the catalog.
Find a Rheumatologist | Rheum for More,Utility Navigation,Provides quick access to utility links like social media and navigation options.,S,1,Simple navigation links with no dynamic elements.,https://www.ra.com/rheumatoid-arthritis-resources/find-a-rheumatologist,global_utility_strip,Utility strip,No matching catalog entry found.
Find a Rheumatologist | Rheum for More,Primary Navigation,Main navigation menu for accessing different sections of the site.,M,1,Includes hierarchical navigation and dropdown menus.,https://www.ra.com/rheumatoid-arthritis-resources/find-a-rheumatologist,primary_navigation,Main navigation,No matching catalog entry found.
Find a Rheumatologist | Rheum for More,Breadcrumb Navigation,Displays the breadcrumb trail for easy navigation and context.,S,1,Static breadcrumb trail with minimal interactivity.,https://www.ra.com/rheumatoid-arthritis-resources/find-a-rheumatologist,breadcrumb_navigation,Breadcrumbs,No matching catalog entry found.
Find a Rheumatologist | Rheum for More,Hero Section,Highlights the main focus of the page with a prominent heading and introductory text.,M,1,Includes visual styling and dynamic positioning.,https://www.ra.com/rheumatoid-arthritis-resources/find-a-rheumatologist,hero_section,Hero section,Matched catalog entry for hero block.
Find a Rheumatologist | Rheum for More,Main Content Columns,Presents the main content in a multi-column layout.,M,1,Requires responsive design for multi-column layout.,https://www.ra.com/rheumatoid-arthritis-resources/find-a-rheumatologist,main_content_columns,Content columns,No matching catalog entry found.
Find a Rheumatologist | Rheum for More,Doctor Locator,Interactive tool for finding rheumatologists based on ZIP code.,C,1,Interactive locator tool with dynamic data fetching and map integration.,https://www.ra.com/rheumatoid-arthritis-resources/find-a-rheumatologist,doctor_locator,Locator,No matching catalog entry found.
Search Results | Rheum for More,Utility Navigation,Provides quick access to utility links such as social media and find a rheumatologist.,S,1,Basic navigation links with minimal interactivity.,https://www.ra.com/search-results,utility_navigation,Utility strip,Ensure accessibility and responsive design.
Search Results | Rheum for More,Primary Navigation,Main site navigation with links to major sections.,C,1,Deep navigation structure with dropdowns and interactivity.,https://www.ra.com/search-results,primary_navigation,Main navigation,Requires focus management for accessibility.
Search Results | Rheum for More,Breadcrumb Navigation,Displays the user's current location within the site hierarchy.,S,1,Simple hierarchical link structure.,https://www.ra.com/search-results,breadcrumb_navigation,Breadcrumb trail,Ensure links are correctly labeled for screen readers.
Search Results | Rheum for More,Search Results,Displays the search results based on user queries.,M,1,Requires integration with a search backend and result rendering.,https://www.ra.com/search-results,search_results,Search results display,Ensure search terms are highlighted and pagination is functional.
Search Results | Rheum for More,Call to Action Section,Encourages users to sign up for resources or newsletters.,S,1,Static layout with interactive elements.,https://www.ra.com/search-results,cta_section,Subscribe,Ensure proper form validation and accessibility compliance.
Search Results | Rheum for More,Footer Links,Provides additional navigational links and legal information.,S,1,Static links with minimal interactivity.,https://www.ra.com/search-results,footer_links,Footer navigation,Ensure all links are functional and labeled appropriately.
Search Results | Rheum for More,Back to Top Button,Allows users to quickly return to the top of the page.,S,1,Simple button with scroll functionality.,https://www.ra.com/search-results,back_to_top,Scroll utility,Ensure smooth scrolling and visibility on all devices.
Search Results | Rheum for More,Modal Dialogs,Displays modal dialogs for additional user interactions.,M,1,Interactive modals with focus management and animations.,https://www.ra.com/search-results,modal_dialogs,Popup windows,Ensure modals are accessible and closeable via keyboard.
Sitemap | Rheum for More,Global Utility Navigation,Provides utility links and social media access.,M,1,Includes navigation and accessibility features.,https://www.ra.com/sitemap,global_utility_navigation,Utility strip,Accessibility considerations for utility links.
Sitemap | Rheum for More,Primary Navigation,Main navigation for accessing primary site sections.,C,1,Deep navigation structure with accessibility and responsive design.,https://www.ra.com/sitemap,primary_navigation,Main navigation,Ensure responsive layout and keyboard navigation.
Sitemap | Rheum for More,Breadcrumb Navigation,Displays site hierarchy for the current page.,M,1,Requires dynamic generation of breadcrumbs.,https://www.ra.com/sitemap,breadcrumb_navigation,Breadcrumb,Consider dynamic updates based on page context.
Sitemap | Rheum for More,Main Content Area,Primary content display for the sitemap page.,S,1,Static content display.,https://www.ra.com/sitemap,main_content,Content container,Focus on layout and styling.
Sitemap | Rheum for More,Sitemap Columns,Organizes sitemap links into structured columns.,M,1,Requires responsive column layout.,https://www.ra.com/sitemap,sitemap_columns,Column layout,Ensure alignment and spacing for readability.
Sitemap | Rheum for More,Footer Links,Displays site policies and external resources.,M,1,Includes multiple links and styling.,https://www.ra.com/sitemap,footer_links,Footer navigation,Ensure consistent styling and accessibility.
Sitemap | Rheum for More,Footer Legal Text,Displays legal disclaimers and copyright information.,S,1,Static text display.,https://www.ra.com/sitemap,footer_legal_text,Legal footer,Ensure compliance with legal requirements.
