Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks,screenshot path
The Seven Types of Eczema | Eczema HQ,Comparison Section,Comparison between eczema and psoriasis.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/about-eczema/types-of-eczema,comparison_section,default,templateIds: tpl_4,screenshots/blocks/comparison_section__default.png
What Causes Eczema (Atopic Dermatitis)? | Eczema HQ,Intro Content,Provides an introduction to the topic with a heading and brief description.,S,3,Simple text and heading formatting.,https://www.eczemaheadquarters.com/understanding-eczema/what-causes-eczema,content_intro,Content introduction,Ensures clarity and emphasis on the introductory text.,screenshots/blocks/content_intro__default.png
What Causes Eczema (Atopic Dermatitis)? | Eczema HQ,Main Visual,Displays a visual representation related to the page's topic.,S,1,Requires only image rendering and styling.,https://www.eczemaheadquarters.com/understanding-eczema/what-causes-eczema,main_image,Main image,May need optimization for different screen sizes.,screenshots/blocks/main_image__default.png
What Causes Eczema (Atopic Dermatitis)? | Eczema HQ,Root Cause Details,Explains the root causes of eczema with detailed text content.,S,1,Primarily text-based content.,https://www.eczemaheadquarters.com/understanding-eczema/what-causes-eczema,section_root_cause,Content section,Focus on readability and structure for detailed explanations.,screenshots/blocks/section_root_cause__default.png
What Causes Eczema (Atopic Dermatitis)? | Eczema HQ,Inflammation Insights,Describes the role of inflammation in eczema.,S,1,Simple layout with text and background styling.,https://www.eczemaheadquarters.com/understanding-eczema/what-causes-eczema,section_inflammation,Content section,Background color adds visual distinction.,screenshots/blocks/section_inflammation__default.png
What Causes Eczema (Atopic Dermatitis)? | Eczema HQ,Page Footer,Provides site-wide links and information at the bottom of the page.,M,11,Involves multiple links and styling for site-wide visibility.,https://www.eczemaheadquarters.com/understanding-eczema/what-causes-eczema,footer,Footer,Ensures consistent styling and accessibility across pages.,screenshots/blocks/footer__default.png
Eczema Severity &amp; Impact | Eczema HQ,Main Content Columns,Presents the main content in a multi-column layout.,M,6,Involves layout management and responsive design.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-severity-and-impact,main_content_columns,Content layout,No matching entry found in the AEM catalog.,screenshots/blocks/main_content_columns__default.png
Eczema Severity &amp; Impact | Eczema HQ,Accordion Section,Provides expandable sections for detailed content.,M,1,Requires JavaScript for interaction and CSS for transitions.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-severity-and-impact,accordion_section,Expandable accordion,Mapped to 'Accordion' in the AEM catalog.,screenshots/blocks/accordion_section__default.png
Eczema Severity &amp; Impact | Eczema HQ,Next Page CTA,Encourages users to proceed to the next relevant page.,S,3,Minimal complexity as it involves static links and basic accessibility.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-severity-and-impact,next_page_cta,Call to action,No matching entry found in the AEM catalog.,screenshots/blocks/next_page_cta__default.png
Homepage Experience,Quick Poll,Interactive quick poll section for user engagement.,C,1,Includes interactive elements and dynamic content.,https://www.eczemaheadquarters.com/personalization/homepage-experience,info_tree_quick_poll,Quick poll with navigation,"No exact match in catalog, potentially custom implementation.",screenshots/blocks/info_tree_quick_poll__default.png
Homepage Experience,Hero Callout,Secondary hero section for returning visitors with background and content.,M,1,Similar to the main hero section but tailored for returning users.,https://www.eczemaheadquarters.com/personalization/homepage-experience,hero_callout,Secondary hero section,Mapped to the Hero block from the catalog.,screenshots/blocks/hero_callout__default.png
Footer Touts - Personalized,Footer Tout,"Displays footer content with an image, description, and link about eczema.",S,1,Basic implementation with image and text components without advanced interactivity.,https://www.eczemaheadquarters.com/personalization/footer-touts,footer_tout_what_is_eczema,Footer with informational tout,The block leverages standard footer styling and includes an informative link.,screenshots/blocks/footer_tout_what_is_eczema__default.png
Inline Touts,Personalization Introduction,Introduction to the concept of personalized inline touts and their relevance to eczema information.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,personalization_intro,default,templateIds: tpl_9,screenshots/blocks/personalization_intro__default.png
Inline Touts,Inline Tout: What is Eczema?,"Provides information about what eczema is, including visuals and a call-to-action.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,inline_tout_what_is_eczema,default,templateIds: tpl_9,screenshots/blocks/inline_tout_what_is_eczema__default.png
Inline Touts,Inline Tout: Types of Eczema,Explains the different types of eczema with visuals and a call-to-action.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,inline_tout_types_of_eczema,default,templateIds: tpl_9,screenshots/blocks/inline_tout_types_of_eczema__default.png
Inline Touts,Inline Tout: Symptoms and Pictures,Details common symptoms of eczema with accompanying images and a call-to-action.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,inline_tout_symptoms_pictures,default,templateIds: tpl_9,screenshots/blocks/inline_tout_symptoms_pictures__default.png
Inline Touts,Inline Tout: Causes of Eczema,Explores potential causes of eczema with visuals and a call-to-action.,M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,inline_tout_causes,default,templateIds: tpl_9,screenshots/blocks/inline_tout_causes__default.png
Inline Touts,Inline Tout: Understanding the Itch,"Discusses the itch associated with eczema and its impact, with visuals and a call-to-action.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,inline_tout_itch,default,templateIds: tpl_9,screenshots/blocks/inline_tout_itch__default.png
Inline Touts,Inline Tout: Severity and Impact,"Explains how eczema severity is assessed and its impact on life, with visuals and a call-to-action.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,inline_tout_severity_impact,default,templateIds: tpl_9,screenshots/blocks/inline_tout_severity_impact__default.png
Inline Touts,Inline Tout: Sharing Your Experience,"Encourages users to share their eczema experience with their doctor, with visuals and a call-to-action.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,inline_tout_experience,default,templateIds: tpl_9,screenshots/blocks/inline_tout_experience__default.png
Inline Touts,Inline Tout: Related Conditions,"Provides information on conditions related to eczema, with visuals and a call-to-action.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,inline_tout_related_conditions,default,templateIds: tpl_9,screenshots/blocks/inline_tout_related_conditions__default.png
Inline Touts,Inline Tout: Treatments,"Discusses treatment options for eczema, with visuals and a call-to-action.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,inline_tout_treatments,default,templateIds: tpl_9,screenshots/blocks/inline_tout_treatments__default.png
Inline Touts,Inline Tout: Biologics and Small Molecules,"Explains advanced treatment options for eczema, with visuals and a call-to-action.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,inline_tout_biologics,default,templateIds: tpl_9,screenshots/blocks/inline_tout_biologics__default.png
Inline Touts,Inline Tout: Doctor Discussion Guide,"Provides a guide to prepare for discussions with doctors about eczema, with visuals and a call-to-action.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,inline_tout_doctor_guide,default,templateIds: tpl_9,screenshots/blocks/inline_tout_doctor_guide__default.png
Inline Touts,Inline Tout: Eczema Specialists,"Introduces specialists who can help with eczema, with visuals and a call-to-action.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,inline_tout_specialists,default,templateIds: tpl_9,screenshots/blocks/inline_tout_specialists__default.png
Inline Touts,Inline Tout: Find a Specialist,"Helps users locate eczema specialists nearby, with visuals and a call-to-action.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,inline_tout_find_specialist,default,templateIds: tpl_9,screenshots/blocks/inline_tout_find_specialist__default.png
Inline Touts,Inline Tout: Eczema Routines,"Offers tips for creating effective eczema care routines, with visuals and a call-to-action.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,inline_tout_routines,default,templateIds: tpl_9,screenshots/blocks/inline_tout_routines__default.png
Inline Touts,Inline Tout: Stress and Eczema,"Explores the relationship between stress and eczema, with visuals and a call-to-action.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,inline_tout_stress,default,templateIds: tpl_9,screenshots/blocks/inline_tout_stress__default.png
Inline Touts,Inline Tout: Emotional Well-Being,"Discusses the emotional impact of eczema and ways to manage it, with visuals and a call-to-action.",M,1,Model output omitted this blockId after catalog review. Mapped as Unmapped; re-run mapping or fix agent output.,https://www.eczemaheadquarters.com/personalization/inline-touts,inline_tout_emotional_wellbeing,default,templateIds: tpl_9,screenshots/blocks/inline_tout_emotional_wellbeing__default.png
Default Inline Touts,Default Inline Tout Title 1,Displays a title section for the default inline tout content related to eczema and other conditions.,S,1,Simple title rendering with no interactive components.,https://www.eczemaheadquarters.com/personalization/default-content/inline-touts,default_inline_tout_title_1,Title section,No exact match found in the AEM catalog.,screenshots/blocks/default_inline_tout_title_1__default.png
Default Inline Touts,Default Inline Tout Title 2,Displays a title section for the default inline tout content related to the impact of stress on eczema.,S,1,Simple title rendering with no interactive components.,https://www.eczemaheadquarters.com/personalization/default-content/inline-touts,default_inline_tout_title_2,Title section,No exact match found in the AEM catalog.,screenshots/blocks/default_inline_tout_title_2__default.png
Default Footer Touts,Footer Tout 1,"Displays a footer section with a recommended topic, image, text, and CTA.",M,1,"Includes image handling, responsive design considerations, and call-to-action functionality.",https://www.eczemaheadquarters.com/personalization/default-content/footer-touts,footer_tout_1,Recommended topic tout,Ensure responsive behavior and accessibility compliance.,screenshots/blocks/footer_tout_1__default.png
Default Footer Touts,Footer Tout 2,"Displays a footer section with a recommended topic, image, text, and CTA.",M,1,"Includes image handling, responsive design considerations, and call-to-action functionality.",https://www.eczemaheadquarters.com/personalization/default-content/footer-touts,footer_tout_2,Recommended topic tout,Ensure responsive behavior and accessibility compliance.,screenshots/blocks/footer_tout_2__default.png
Default Footer Touts,Footer Tout 3,"Displays a footer section with a recommended topic, image, text, and CTA.",M,1,"Includes image handling, responsive design considerations, and call-to-action functionality.",https://www.eczemaheadquarters.com/personalization/default-content/footer-touts,footer_tout_3,Recommended topic tout,Ensure responsive behavior and accessibility compliance.,screenshots/blocks/footer_tout_3__default.png
Eczema Symptoms &amp; Pictures | Eczema HQ,Symptoms Report,Details about eczema symptoms and their variations.,S,1,Static content without interactive elements.,https://www.eczemaheadquarters.com/about-eczema/eczema-symptoms-and-pictures,symptoms_report,Report section,Could be mapped to a text or content block.,screenshots/blocks/symptoms_report__default.png
Eczema Symptoms &amp; Pictures | Eczema HQ,Eczema Image Library,Displays images of eczema symptoms across different body parts.,M,1,Requires grid layout and image presentation.,https://www.eczemaheadquarters.com/about-eczema/eczema-symptoms-and-pictures,image_library,Image library,Could involve dynamic image loading.,screenshots/blocks/image_library__default.png
Eczema Symptoms &amp; Pictures | Eczema HQ,Hands Carousel,Carousel showcasing eczema symptoms on hands.,C,1,Interactive carousel with navigation and accessibility requirements.,https://www.eczemaheadquarters.com/about-eczema/eczema-symptoms-and-pictures,hands_carousel,Carousel,Mapped to catalog block 'Carousel'.,screenshots/blocks/hands_carousel__default.png
Eczema Symptoms &amp; Pictures | Eczema HQ,Feet Carousel,Carousel showcasing eczema symptoms on feet.,C,1,Interactive carousel with navigation and accessibility requirements.,https://www.eczemaheadquarters.com/about-eczema/eczema-symptoms-and-pictures,feet_carousel,Carousel,Mapped to catalog block 'Carousel'.,screenshots/blocks/feet_carousel__default.png
Eczema Symptoms &amp; Pictures | Eczema HQ,Legs Carousel,Carousel showcasing eczema symptoms on legs.,C,1,Interactive carousel with navigation and accessibility requirements.,https://www.eczemaheadquarters.com/about-eczema/eczema-symptoms-and-pictures,legs_carousel,Carousel,Mapped to catalog block 'Carousel'.,screenshots/blocks/legs_carousel__default.png
Eczema Symptoms &amp; Pictures | Eczema HQ,Arms Carousel,Carousel showcasing eczema symptoms on arms.,C,1,Interactive carousel with navigation and accessibility requirements.,https://www.eczemaheadquarters.com/about-eczema/eczema-symptoms-and-pictures,arms_carousel,Carousel,Mapped to catalog block 'Carousel'.,screenshots/blocks/arms_carousel__default.png
Your Eczema Experience | Eczema HQ,Experience Tool Section,Interactive section for user engagement with the eczema tool.,C,1,Includes interactive elements requiring advanced scripting.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-experience-tool,experience_tool_section,Interactive tool,No exact match found in the AEM block catalog.,screenshots/blocks/experience_tool_section__default.png
Your Eczema Experience | Eczema HQ,Social Share,Allows sharing the page on social media platforms.,M,13,Requires integration with social media APIs.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-experience-tool,social_share,Social sharing,No exact match found in the AEM block catalog.,screenshots/blocks/social_share__default.png
Your Eczema Experience | Eczema HQ,Download Tool CTA,Promotes the download of the eczema experience tool.,S,1,Simple link with basic styling.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-experience-tool,download_tool_cta,Call-to-action,No exact match found in the AEM block catalog.,screenshots/blocks/download_tool_cta__default.png
Itch-Scratch Video Transcript,Video Player,Displays video content.,M,7,Includes video embedding and lazy loading.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-itch-pruritus/scratch-cycle-video-transcript,video_player,Video component,Matched with Video block in the catalog.,screenshots/blocks/video_player__default.png
Itch-Scratch Video Transcript,Transcript Text,Shows video transcript content.,S,2,Static text content.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-itch-pruritus/scratch-cycle-video-transcript,transcript_text,Transcript display,Not directly matched to a catalog block.,screenshots/blocks/transcript_text__default.png
Ways to Make Your Eczema Doctor Your BFF | Eczema HQ,Content Introduction,Introduces page content with text overview.,S,3,Simple textual content layout.,https://www.eczemaheadquarters.com/learnings-from-the-lab/partnering-with-your-doctor,main_content_intro,Text column,Ensures readability and basic styling.,screenshots/blocks/main_content_intro__default.png
Ways to Make Your Eczema Doctor Your BFF | Eczema HQ,Image and Text Component,Displays image and text side by side.,M,1,Combines visual and textual elements responsively.,https://www.eczemaheadquarters.com/learnings-from-the-lab/partnering-with-your-doctor,image_text_component,Image-text pairing,Requires responsive design adaptation.,screenshots/blocks/image_text_component__default.png
Ways to Make Your Eczema Doctor Your BFF | Eczema HQ,First Content Section,Details first topic with headings and text.,S,1,Basic structured content.,https://www.eczemaheadquarters.com/learnings-from-the-lab/partnering-with-your-doctor,section_one,Text column,Focused on layout consistency.,screenshots/blocks/section_one__default.png
Ways to Make Your Eczema Doctor Your BFF | Eczema HQ,Second Content Section,Explores second topic with related details.,S,1,Simple structured content layout.,https://www.eczemaheadquarters.com/learnings-from-the-lab/partnering-with-your-doctor,section_two,Text column,Ensures alignment with page theme.,screenshots/blocks/section_two__default.png
Ways to Make Your Eczema Doctor Your BFF | Eczema HQ,Third Content Section,Covers third topic emphasizing relationships.,S,1,Text-focused content without interactivity.,https://www.eczemaheadquarters.com/learnings-from-the-lab/partnering-with-your-doctor,section_three,Text column,Aligns with page narrative structure.,screenshots/blocks/section_three__default.png
The Eczema Itch: What Is Pruritus? | Eczema HQ,Background Video Section,Section with a background video and supporting text.,C,1,Combines video and text with responsive design.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-itch-pruritus,background_video_section,Background video,Requires performance optimization for video rendering.,screenshots/blocks/background_video_section__default.png
The Eczema Itch: What Is Pruritus? | Eczema HQ,Footer Call-to-Action,Encourages users to navigate to the next topic or take action.,S,1,Simple footer integration.,https://www.eczemaheadquarters.com/understanding-eczema/eczema-itch-pruritus,footer_cta,Call-to-action,Includes links and visual cues for user interaction.,screenshots/blocks/footer_cta__default.png
Trigger Words Video Transcript,Transcript Content,Provides textual transcript for video content.,M,3,Requires accessibility considerations and dynamic content loading.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories/trigger-words-transcript,transcript_content,Text transcript,No direct match found in AEM catalog.,screenshots/blocks/transcript_content__default.png
Investigating Natural Home Remedies for Eczema | Eczema HQ,Sunflower Oil Section,Details about the benefits and usage of sunflower oil.,S,1,Simple text and image presentation.,https://www.eczemaheadquarters.com/learnings-from-the-lab/home-remedies,content_section_sunflower_oil,Content fragment,Ensure content is factual and well-structured.,screenshots/blocks/content_section_sunflower_oil__default.png
Investigating Natural Home Remedies for Eczema | Eczema HQ,Turmeric Section,Details about the benefits and usage of turmeric.,S,1,Static content with minimal interactivity.,https://www.eczemaheadquarters.com/learnings-from-the-lab/home-remedies,content_section_turmeric,Content fragment,Include references to scientific studies where applicable.,screenshots/blocks/content_section_turmeric__default.png
Investigating Natural Home Remedies for Eczema | Eczema HQ,Alternative Methods Section,Discusses alternative methods like relaxation and stress management.,S,1,Simple text-based content.,https://www.eczemaheadquarters.com/learnings-from-the-lab/home-remedies,content_section_alternative,Content fragment,Focus on actionable advice and user engagement.,screenshots/blocks/content_section_alternative__default.png
Eczema Stories: Living With Eczema | Eczema HQ,Introduction Paragraph,Provides a brief overview of the content on the page.,S,1,Simple text content with basic styling.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories,intro_paragraph,Text content,No direct match in AEM catalog.,screenshots/blocks/intro_paragraph__default.png
Eczema Stories: Living With Eczema | Eczema HQ,Trigger Words Section,Features content and a video about eczema trigger words.,M,1,Includes video embedding and content layout.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories,trigger_words_section,Video section,Mapped to AEM Video block.,screenshots/blocks/trigger_words_section__default.png
Eczema Stories: Living With Eczema | Eczema HQ,Fill in the Blank Section,Contains a video and text about personal eczema experiences.,M,1,Includes video embedding and content layout.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories,fill_in_the_blank_section,Video section,Mapped to AEM Video block.,screenshots/blocks/fill_in_the_blank_section__default.png
Eczema Stories: Living With Eczema | Eczema HQ,Dermatologist Reacts Section,Includes a video and text featuring a dermatologist's perspective.,M,1,Includes video embedding and content layout.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories,dermatologist_reacts_section,Video section,Mapped to AEM Video block.,screenshots/blocks/dermatologist_reacts_section__default.png
Eczema Stories: Living With Eczema | Eczema HQ,Share Your Story CTA,Encourages users to share their eczema stories via email or phone.,S,1,Simple call-to-action text.,https://www.eczemaheadquarters.com/living-with-eczema/eczema-stories,share_story_cta,Call-to-action,No direct match in AEM catalog.,screenshots/blocks/share_story_cta__default.png
Eczema Headquarters Sitemap,Global Header,"Displays the main navigation, logo, and utility links for the site.",M,2,"Includes navigation, logo, and utility links with potential interactivity and accessibility requirements.",https://www.eczemaheadquarters.com/sitemap,global_header,Main navigation,Could not find an exact match in the catalog.,screenshots/blocks/global_header__default.png
Eczema Headquarters Sitemap,Sitemap Title,Displays the title of the sitemap page.,S,1,Simple text-based component.,https://www.eczemaheadquarters.com/sitemap,sitemap_title,Page title,Could not find an exact match in the catalog.,screenshots/blocks/sitemap_title__default.png
Eczema Headquarters Sitemap,Sitemap Links Section,Displays the first set of sitemap links categorized by topic.,M,1,Categorized links may require dynamic rendering or styling.,https://www.eczemaheadquarters.com/sitemap,sitemap_links_section_1,Sitemap links,Could not find an exact match in the catalog.,screenshots/blocks/sitemap_links_section_1__default.png
Eczema Headquarters Sitemap,Global Footer,Displays footer links and additional site navigation.,M,1,Includes multiple navigation and interactive elements.,https://www.eczemaheadquarters.com/sitemap,global_footer,Footer navigation,Could not find an exact match in the catalog.,screenshots/blocks/global_footer__default.png
Your Eczema Care Team: Specialists | Eczema HQ,Promo Drawer,Interactive drawer prompting user feedback or additional actions.,M,3,Includes user interaction and animation components.,https://www.eczemaheadquarters.com/treating-eczema/eczema-specialists,promo_drawer,Promo drawer,No exact match found in the AEM catalog.,screenshots/blocks/promo_drawer__default.png
Your Eczema Care Team: Specialists | Eczema HQ,Specialist Introduction,Section introducing eczema specialists and their roles.,S,1,Static content with minimal interactivity.,https://www.eczemaheadquarters.com/treating-eczema/eczema-specialists,specialist_intro,Introduction section,No exact match found in the AEM catalog.,screenshots/blocks/specialist_intro__default.png
Your Eczema Care Team: Specialists | Eczema HQ,Next Page CTA,Call-to-action encouraging users to find an eczema specialist.,S,2,Simple button or link functionality.,https://www.eczemaheadquarters.com/treating-eczema/eczema-specialists,nextpage_cta,Call-to-action,No exact match found in the AEM catalog.,screenshots/blocks/nextpage_cta__default.png
Guide to Talk to Your Doctor About Eczema | Eczema HQ,Embedded Form,Displays a form for user input or interaction.,C,1,Handles user input and data submission.,https://www.eczemaheadquarters.com/treating-eczema/doctor-discussion-guide,embedded_form,Input form,Matched to 'Form' block in catalog.,screenshots/blocks/embedded_form__default.png
Guide to Talk to Your Doctor About Eczema | Eczema HQ,Call-to-Action Section,Encourages users to download a guide or take a specific action.,M,2,Interactive and action-oriented.,https://www.eczemaheadquarters.com/treating-eczema/doctor-discussion-guide,cta_section,Call-to-action,No direct match found in catalog.,screenshots/blocks/cta_section__default.png
OLP Thank You New,Main Message,Highlights the purpose of the page with a headline and supporting text.,S,1,Simple text-based content.,https://www.eczemaheadquarters.com/landing/thanks,main_message,Headline and text,No exact match in the catalog.,screenshots/blocks/main_message__default.png
See the Invisible Impact of Eczema | Eczema HQ,Quote Section A,Displays a quote from a real eczema patient with accompanying imagery.,S,1,Simple text and image display.,https://www.eczemaheadquarters.com/learnings-from-the-lab/invisible-impact,quote_section_a,Quote with image,Styled for emphasis.,screenshots/blocks/quote_section_a__default.png
See the Invisible Impact of Eczema | Eczema HQ,Finding A Section,Explores the impact of eczema on sleep and productivity.,M,1,Interactive expandable content.,https://www.eczemaheadquarters.com/learnings-from-the-lab/invisible-impact,finding_a_section,Accordion section,Interactive and structured.,screenshots/blocks/finding_a_section__default.png
homepage-experience-full,Information Tree,Interactive guide helping users navigate based on their eczema experience.,C,1,Requires dynamic interactions and conditional logic.,https://www.eczemaheadquarters.com/personalization/homepage-experience-full,info_tree,Interactive guide,Could be linked to a decision tree or interactive block type.,screenshots/blocks/info_tree__default.png
