Page Title,UI Component Name,Function description,Tshirt Sizing,Number of occurrences,Complexity justification,Page URL,Source block name,Variation type,Other remarks
SKYRIZI® (risankizumab-rzaa) for Adults with Moderate to Severe CD,Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/crohns,header_utility_strip,default,templateIds: tpl_2
SKYRIZI® (risankizumab-rzaa) for Adults with Moderate to Severe CD,Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/crohns,header_primary_navigation,default,templateIds: tpl_2
SKYRIZI® (risankizumab-rzaa) for Adults with Moderate to Severe CD,main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-2107054835 .abbv-background-container-display { background-image : url…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/crohns,main_region_0,default,templateIds: tpl_2
SKYRIZI® (risankizumab-rzaa) for Adults with Moderate to Severe CD,main region 1,Major content region in main (div). Preview: Crohn’s Treatment Goals Discover Treatment Goals How SKYRIZI Works Learn the Science SKYRIZI Dosing See How to Take SKYR…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/crohns,main_region_1,default,templateIds: tpl_2
SKYRIZI® (risankizumab-rzaa) for Adults with Moderate to Severe CD,Carousel / spotlight,"Rotating or swipeable spotlight region (announcements, hero slides, promos).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/crohns,carousel,default,templateIds: tpl_2
SKYRIZI® (risankizumab-rzaa) for Adults with Moderate to Severe CD,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/crohns,site_footer,default,templateIds: tpl_2
Sign up for More Information - SKYRIZI® (risankizumab-rzaa),Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/signup,header_utility_strip,default,templateIds: tpl_3
Sign up for More Information - SKYRIZI® (risankizumab-rzaa),Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/signup,header_primary_navigation,default,templateIds: tpl_3
Sign up for More Information - SKYRIZI® (risankizumab-rzaa),main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-592573337 .abbv-background-container-display { background-image : url(…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/signup,main_region_0,default,templateIds: tpl_3
Sign up for More Information - SKYRIZI® (risankizumab-rzaa),columns,"Major content region in main (div). Preview: Updates, answers, and SKYRIZI treatment support are just a few clicks away. Whether you’re already using SKYRIZI, or jus…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/signup,columns,default,templateIds: tpl_3
Sign up for More Information - SKYRIZI® (risankizumab-rzaa),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/signup,site_footer,default,templateIds: tpl_3
Search Results | SKYRIZI® (risankizumab-rzaa),Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/search-results,header_utility_strip,default,templateIds: tpl_4
Search Results | SKYRIZI® (risankizumab-rzaa),Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/search-results,header_primary_navigation,default,templateIds: tpl_4
Search Results | SKYRIZI® (risankizumab-rzaa),main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-2143691360 .abbv-background-container-display { background-image : url…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/search-results,main_region_0,default,templateIds: tpl_4
Search Results | SKYRIZI® (risankizumab-rzaa),columns,Major content region in main (div). Preview: window.coveosearch={ coveoHostedSearchPageId:'ce267d38-0f50-4641-b519-e50d2f0232e8' }…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/search-results,columns,default,templateIds: tpl_4
Search Results | SKYRIZI® (risankizumab-rzaa),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/search-results,site_footer,default,templateIds: tpl_4
Log into Skyrizi Complete - SKYRIZI® (risankizumab-rzaa),Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/login,header_utility_strip,default,templateIds: tpl_5
Log into Skyrizi Complete - SKYRIZI® (risankizumab-rzaa),Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/login,header_primary_navigation,default,templateIds: tpl_5
Log into Skyrizi Complete - SKYRIZI® (risankizumab-rzaa),main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-170802637 .abbv-background-container-display { background-image : url(…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/login,main_region_0,default,templateIds: tpl_5
Log into Skyrizi Complete - SKYRIZI® (risankizumab-rzaa),main region 1,Major content region in main (div). Preview: On this page: Login Update Skyrizi Complete Resources Skyrizi Complete login has moved Access your account and manage yo…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/login,main_region_1,default,templateIds: tpl_5
Log into Skyrizi Complete - SKYRIZI® (risankizumab-rzaa),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/login,site_footer,default,templateIds: tpl_5
Skyrizi Complete - Patient Support &amp; Resources for Ps &amp; PsA,Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/about-skyrizi-complete,header_utility_strip,default,templateIds: tpl_6
Skyrizi Complete - Patient Support &amp; Resources for Ps &amp; PsA,Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/about-skyrizi-complete,header_primary_navigation,default,templateIds: tpl_6
Skyrizi Complete - Patient Support &amp; Resources for Ps &amp; PsA,main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-271075781 .abbv-background-container-display { background-image : url(…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/about-skyrizi-complete,main_region_0,default,templateIds: tpl_6
Skyrizi Complete - Patient Support &amp; Resources for Ps &amp; PsA,main region 1,"Major content region in main (div). Preview: On this page: About Skyrizi Complete FAQs With Skyrizi Complete, you have the support and resources to help you start an…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/about-skyrizi-complete,main_region_1,default,templateIds: tpl_6
Skyrizi Complete - Patient Support &amp; Resources for Ps &amp; PsA,main region 2,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-1953697695 .abbv-background-container-display { background-image : url…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/about-skyrizi-complete,main_region_2,default,templateIds: tpl_6
Skyrizi Complete - Patient Support &amp; Resources for Ps &amp; PsA,main region 3,Major content region in main (div). Preview: Frequently Asked Questions Getting your medicine What is a specialty pharmacy? A specialty pharmacy distributes medicati…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/about-skyrizi-complete,main_region_3,default,templateIds: tpl_6
Skyrizi Complete - Patient Support &amp; Resources for Ps &amp; PsA,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/about-skyrizi-complete,site_footer,default,templateIds: tpl_6
Your SKYRIZI® Nurse Ambassador - Skyrizi Complete (Ps &amp; PsA),Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/nurse-ambassador,header_utility_strip,default,templateIds: tpl_7
Your SKYRIZI® Nurse Ambassador - Skyrizi Complete (Ps &amp; PsA),Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/nurse-ambassador,header_primary_navigation,default,templateIds: tpl_7
Your SKYRIZI® Nurse Ambassador - Skyrizi Complete (Ps &amp; PsA),main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-2003458439 .abbv-background-container-display { background-image : url…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/nurse-ambassador,main_region_0,default,templateIds: tpl_7
Your SKYRIZI® Nurse Ambassador - Skyrizi Complete (Ps &amp; PsA),main region 1,Major content region in main (div). Preview: Who is your Nurse Ambassador? Your dedicated Skyrizi Complete Nurse Ambassador is here to listen and understand your per…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/nurse-ambassador,main_region_1,default,templateIds: tpl_7
Your SKYRIZI® Nurse Ambassador - Skyrizi Complete (Ps &amp; PsA),main region 2,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-608886943 .abbv-background-container-display { background-image : url(…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/nurse-ambassador,main_region_2,default,templateIds: tpl_7
Your SKYRIZI® Nurse Ambassador - Skyrizi Complete (Ps &amp; PsA),main region 3,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-2142562018 .abbv-background-container-display { background-image : url…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/nurse-ambassador,main_region_3,default,templateIds: tpl_7
Your SKYRIZI® Nurse Ambassador - Skyrizi Complete (Ps &amp; PsA),columns,"Major content region in main (div). Preview: /* Media Query - Large Devices - iPad Pro (Large`), Desktop */ @media (min-width: 985px) { .abbv-image-text-v1-168034240…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/nurse-ambassador,columns,default,templateIds: tpl_7
Your SKYRIZI® Nurse Ambassador - Skyrizi Complete (Ps &amp; PsA),main region 5,Major content region in main (div). Preview: You may also be interested in: Injection Support Injection Support Ways to Save Ways to Save Understanding Insurance Und…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/nurse-ambassador,main_region_5,default,templateIds: tpl_7
Your SKYRIZI® Nurse Ambassador - Skyrizi Complete (Ps &amp; PsA),Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/nurse-ambassador,site_footer,default,templateIds: tpl_7
SKYRIZI® (risankizumab-rzaa) for Psoriatic Arthritis,Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/psoriatic-arthritis,header_utility_strip,default,templateIds: tpl_8
SKYRIZI® (risankizumab-rzaa) for Psoriatic Arthritis,Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/psoriatic-arthritis,header_primary_navigation,default,templateIds: tpl_8
SKYRIZI® (risankizumab-rzaa) for Psoriatic Arthritis,main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-959668694 .abbv-background-container-display { background-image : url(…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/psoriatic-arthritis,main_region_0,default,templateIds: tpl_8
SKYRIZI® (risankizumab-rzaa) for Psoriatic Arthritis,main region 1,Major content region in main (div). Preview: .abbv-image-text-v1-1449207030-large { display: inline-block; } SKYRIZI Results See if SKYRIZI is right for you .abbv-im…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/psoriatic-arthritis,main_region_1,default,templateIds: tpl_8
SKYRIZI® (risankizumab-rzaa) for Psoriatic Arthritis,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/psoriatic-arthritis,site_footer,default,templateIds: tpl_8
MMS Opt-in Terms and Conditions,Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/landing/mms-opt-terms-and-conditions,header_utility_strip,default,templateIds: tpl_9
MMS Opt-in Terms and Conditions,Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/landing/mms-opt-terms-and-conditions,header_primary_navigation,default,templateIds: tpl_9
MMS Opt-in Terms and Conditions,main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-1918223519 .abbv-background-container-display { background-image : url…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/landing/mms-opt-terms-and-conditions,main_region_0,default,templateIds: tpl_9
MMS Opt-in Terms and Conditions,main region 1,"Major content region in main (div). Preview: By opting into the Complete Treatment Support program, I consent to receive recurring text messages from AbbVie Complete…",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/landing/mms-opt-terms-and-conditions,main_region_1,default,templateIds: tpl_9
MMS Opt-in Terms and Conditions,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/landing/mms-opt-terms-and-conditions,site_footer,default,templateIds: tpl_9
SKYRIZI® (risankizumab-rzaa) for Ulcerative Colitis,Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/ulcerative-colitis,header_utility_strip,default,templateIds: tpl_10
SKYRIZI® (risankizumab-rzaa) for Ulcerative Colitis,Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/ulcerative-colitis,header_primary_navigation,default,templateIds: tpl_10
SKYRIZI® (risankizumab-rzaa) for Ulcerative Colitis,main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-327170292 .abbv-background-container-display { background-image : url(…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/ulcerative-colitis,main_region_0,default,templateIds: tpl_10
SKYRIZI® (risankizumab-rzaa) for Ulcerative Colitis,Carousel / spotlight,"Rotating or swipeable spotlight region (announcements, hero slides, promos).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/ulcerative-colitis,carousel,default,templateIds: tpl_10
SKYRIZI® (risankizumab-rzaa) for Ulcerative Colitis,Site footer,"Footer links, legal, social, and ancillary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/ulcerative-colitis,site_footer,default,templateIds: tpl_10
Resources to Stay on Track - Skyrizi Complete (Ps &amp; PsA),Global utility bar,"Top utility links (contact, subscribe, language, group sites) above primary navigation.",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/stay-on-track-with-skyrizi-treatment,header_utility_strip,default,templateIds: tpl_11
Resources to Stay on Track - Skyrizi Complete (Ps &amp; PsA),Primary site header and navigation,"Branding, primary IA, and navigation (may include mega-menu or mobile patterns).",M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/stay-on-track-with-skyrizi-treatment,header_primary_navigation,default,templateIds: tpl_11
Resources to Stay on Track - Skyrizi Complete (Ps &amp; PsA),main region 0,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-1280326253 .abbv-background-container-display { background-image : url…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/stay-on-track-with-skyrizi-treatment,main_region_0,default,templateIds: tpl_11
Resources to Stay on Track - Skyrizi Complete (Ps &amp; PsA),main region 1,Major content region in main (div). Preview: On this page: Getting Ready for Treatment SKYRIZI Pen Prefilled Syringe Managing Your Condition…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/stay-on-track-with-skyrizi-treatment,main_region_1,default,templateIds: tpl_11
Resources to Stay on Track - Skyrizi Complete (Ps &amp; PsA),main region 2,Major content region in main (div). Preview: Support at your fingertips Skyrizi Complete gives you resources to help make it easier to follow your prescribed treatme…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/stay-on-track-with-skyrizi-treatment,main_region_2,default,templateIds: tpl_11
Resources to Stay on Track - Skyrizi Complete (Ps &amp; PsA),main region 3,Major content region in main (div). Preview: Getting ready for treatment Your role in the treatment process Follow these 4 steps to find out more about the process a…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/stay-on-track-with-skyrizi-treatment,main_region_3,default,templateIds: tpl_11
Resources to Stay on Track - Skyrizi Complete (Ps &amp; PsA),main region 4,Major content region in main (div). Preview: @media (min-width: 985px) { #background-container-1010164370 .abbv-background-container-display { background-image : url…,M,1,"No LLM mapping run. Enable credentials for the block-mapping agent, or assign catalog blocks manually using query_aem_blocks_catalog / MCP list_blocks.",https://www.skyrizi.com/skyrizi-complete/stay-on-track-with-skyrizi-treatment,main_region_4,default,templateIds: tpl_11
